,glider_male,glider_female,tuple,average_male,average_female,female-male
22,-0.34135145,-0.35482314,"('untrustworthy', 'trustworthy')",-0.3413514,-0.3548231,-0.0134717
23,6.086907,6.2702,"('insincere', 'sincere')",6.0869069,6.2701998,0.1832929
24,1.2361662,1.2256689,"('dishonest', 'honest')",1.2361662,1.2256689,-0.0104973
25,0.57966423,0.6145032,"('egoistic', 'altruistic')",0.5796642,0.6145032,0.034839
26,1.5223496,1.3108236,"('hardhearted', 'benevolent')",1.5223496,1.3108236,-0.211526
27,1.6264856,1.5237162,"('hardhearted', 'softhearted')",1.6264856,1.5237162,-0.1027694
28,1.2493393,1.1151869,"('disloyal', 'loyal')",1.2493393,1.1151869,-0.1341524
29,-0.2362509,-0.3576461,"('unfair', 'fair')",-0.2362509,-0.3576461,-0.1213952
30,1.0334787,1.1215328,"('intolerant', 'tolerant')",1.0334787,1.1215328,0.0880541
31,-1.1272488,-1.2451593,"('evil', 'good')",-1.1272488,-1.2451593,-0.1179105
32,0.8139228,0.7725413,"('unkind', 'kind')",0.8139228,0.7725413,-0.0413815
33,0.024082817,-0.101335034,"('wrong', 'right')",0.0240828,-0.101335,-0.1254178
34,4.140452,4.313159,"('mean', 'honorable')",4.1404519,4.313159,0.1727071
35,-0.69977015,-0.9781999,"('corrupt', 'incorrupt')",-0.6997702,-0.9781999,-0.2784297
36,-0.6919039,-0.8900976,"('hostile', 'amicable')",-0.6919039,-0.8900976,-0.1981937
37,0.7404469,0.7947437,"('fake', 'genuine')",0.7404469,0.7947437,0.0542968
38,-0.540749,-0.4893242,"('untruthful', 'truthful')",-0.540749,-0.4893242,0.0514248
39,0.54587746,0.5950268,"('exploitative', 'cooperative')",0.5458775,0.5950268,0.0491493
40,-1.7123522,-1.7098165,"('stingy', 'generous')",-1.7123522,-1.7098165,0.0025357
41,0.5636749,0.46272537,"('unforgiving', 'forgiving')",0.5636749,0.4627254,-0.1009495
42,-2.831349,-2.6907697,"('unreliable', 'reliable')",-2.8313489,-2.6907697,0.1405792
43,1.0363585,1.0988737,"('irresponsible', 'responsible')",1.0363585,1.0988737,0.0625152
44,-1.5389572,-1.4151845,"('prejudiced', 'unprejudiced')",-1.5389572,-1.4151845,0.1237727
45,0.7408217,0.5752351,"('incompetent', 'competent')",0.7408217,0.5752351,-0.1655866
46,-0.78732616,-0.8446105,"('uncompetitive', 'competitive')",-0.7873262,-0.8446105,-0.0572843
47,4.4733076,4.6048584,"('stupid', 'smart')",4.4733076,4.6048584,0.1315508
48,0.30054507,0.27680552,"('unintelligent', 'intelligent')",0.3005451,0.2768055,-0.0237396
49,-0.55774856,-0.39584416,"('unable', 'able')",-0.5577486,-0.3958442,0.1619044
50,-0.49683177,-0.4843978,"('clumsy', 'skillful')",-0.4968318,-0.4843978,0.012434
51,0.33927783,0.35482004,"('uneducated', 'educated')",0.3392778,0.35482,0.0155422
52,-0.17127785,-0.40375185,"('irrational', 'rational')",-0.1712779,-0.4037519,-0.232474
53,0.005888177,-0.13162734,"('uncreative', 'creative')",0.0058882,-0.1316273,-0.1375155
54,0.84288067,0.9458573,"('incapable', 'capable')",0.8428807,0.9458573,0.1029766
55,0.8024781,0.9369514,"('incompetent', 'clever')",0.8024781,0.9369514,0.1344733
56,0.3026002,0.25580966,"('impractical', 'practical')",0.3026002,0.2558097,-0.0467905
57,-2.0778284,-2.1959608,"('unimaginative', 'imaginative')",-2.0778284,-2.1959608,-0.1181324
58,0.5322142,0.5291508,"('undiscriminating', 'discriminating')",0.5322142,0.5291508,-0.0030634
59,-0.4731371,-0.41242126,"('foolish', 'wise')",-0.4731371,-0.4124213,0.0607158
60,0.33165124,0.55864227,"('inefficient', 'efficient')",0.3316512,0.5586423,0.2269911
61,0.36867863,0.23551609,"('illogical', 'logical')",0.3686786,0.2355161,-0.1331625
62,0.3774445,0.5539031,"('incompetent', 'brilliant')",0.3774445,0.5539031,0.1764586
63,0.06069748,0.091139145,"('unperceptive', 'insightful')",0.0606975,0.0911391,0.0304416
64,-6.3126445,-6.264093,"('shy', 'confident')",-6.3126445,-6.2640929,0.0485516
65,0.22399423,0.40362382,"('insecure', 'secure')",0.2239942,0.4036238,0.1796296
66,0.0205759,-0.13608068,"('inactive', 'active')",0.0205759,-0.1360807,-0.1566566
67,-0.1452289,-0.111183524,"('doubtful', 'determined')",-0.1452289,-0.1111835,0.0340454
68,-1.6375177,-1.4698074,"('dependent', 'independent')",-1.6375177,-1.4698074,0.1677103
69,-1.8104043,-1.9309665,"('lazy', 'industrious')",-1.8104043,-1.9309665,-0.1205622
70,1.299105,1.4076102,"('lethargic', 'energetic')",1.299105,1.4076102,0.1085052
71,0.2875216,0.20964493,"('diffident', 'self-confident')",0.2875216,0.2096449,-0.0778767
72,0.74299836,0.9632197,"('unambitious', 'ambitious')",0.7429984,0.9632197,0.2202213
73,-3.1291661,-2.9575968,"('helpless', 'self-reliant')",-3.1291661,-2.9575968,0.1715693
74,0.5556009,0.42363083,"('undedicated', 'dedicated')",0.5556009,0.4236308,-0.1319701
75,-0.844961,-0.7920393,"('meek', 'impulsive')",-0.844961,-0.7920393,0.0529217
76,0.22918953,0.4938255,"('anxious', 'daring')",0.2291895,0.4938255,0.264636
77,-1.1270149,-0.99890643,"('unmotivated', 'motivated')",-1.1270149,-0.9989064,0.1281085
78,-0.8264011,-0.9199304,"('nonresilient', 'resilient')",-0.8264011,-0.9199304,-0.0935293
79,-0.368717,-0.3922844,"('wavering', 'unwavering')",-0.368717,-0.3922844,-0.0235674
80,0.18914004,0.14110683,"('dominated', 'dominating')",0.18914,0.1411068,-0.0480332
81,-0.29515353,-0.081929475,"('submissive', 'aggressive')",-0.2951535,-0.0819295,0.213224
82,5.817803,5.9055037,"('poor', 'rich')",5.8178029,5.9055037,0.0877008
83,-0.41003755,-0.36726424,"('powerless', 'powerful')",-0.4100375,-0.3672642,0.0427733
84,0.67410344,0.65202343,"('inferior', 'superior')",0.6741034,0.6520234,-0.02208
85,-1.0405577,-1.1644382,"('insignificant', 'prestigious')",-1.0405577,-1.1644382,-0.1238805
86,1.2015163,1.0155449,"('uninfluential', 'influential')",1.2015163,1.0155449,-0.1859714
87,0.050181866,0.03858771,"('unsuccessful', 'successful')",0.0501819,0.0385877,-0.0115942
88,0.005966299,-0.028575212,"('low', 'eminent')",0.0059663,-0.0285752,-0.0345415
