,cincinnati_male,cincinnati_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
42,0.7700432,0.814169,"('unreliable', 'reliable')",1.147325,1.176164,-1.972368,-1.858976,-0.0183333,0.0437857,0.062119
43,1.4768767,1.4814478,"('irresponsible', 'responsible')",0.4374427,0.49923304,0.6162385,0.61799634,0.8435193,0.8662257,0.0227064
44,-0.61154544,-0.5460012,"('prejudiced', 'unprejudiced')",-0.2711688,-0.18786009,-1.3550538,-1.318701,-0.7459227,-0.6841874,0.0617353
45,0.52186465,0.57264286,"('incompetent', 'competent')",-0.88488567,-0.84767056,-0.06436865,-0.074957795,-0.1424632,-0.1166618,0.0258014
46,0.61524284,0.6229798,"('uncompetitive', 'competitive')",0.43597525,0.4154953,0.06658454,0.11606019,0.3726009,0.3848451,0.0122442
47,0.7264489,0.74967897,"('stupid', 'smart')",0.9061755,0.9485146,5.063302,5.106704,2.2319756,2.2682993,0.0363237
48,-0.1671821,-0.18874088,"('unintelligent', 'intelligent')",-0.72139406,-0.73457587,0.617993,0.5416987,-0.0901944,-0.127206,-0.0370116
49,-0.7095617,-0.68675184,"('unable', 'able')",-1.2191538,-1.1332434,-0.58914053,-0.43380678,-0.8392854,-0.7512674,0.088018
50,-0.7302422,-0.7098893,"('clumsy', 'skillful')",0.43491635,0.42241985,0.05851029,0.075438514,-0.0789385,-0.070677,0.0082615
51,1.472346,1.3239671,"('uneducated', 'educated')",-0.16049358,-0.2748015,0.75310636,0.6513898,0.6883195,0.5668518,-0.1214677
52,-1.0770606,-1.124727,"('irrational', 'rational')",0.54677653,0.3800153,-0.73053086,-0.8146916,-0.4202716,-0.5198011,-0.0995295
53,-0.01847326,-0.0552587,"('uncreative', 'creative')",0.8691611,0.8265885,0.04620628,-0.08383453,0.2989647,0.2291651,-0.0697996
54,-0.069907874,-0.10729295,"('incapable', 'capable')",1.0033032,0.94005257,0.19570836,0.18033877,0.3763679,0.3376995,-0.0386684
55,1.0214244,0.9708659,"('incompetent', 'clever')",-1.0049802,-0.9958174,0.65974605,0.6972873,0.2253968,0.2241119,-0.0012849
56,1.6803645,1.5886017,"('impractical', 'practical')",0.6069722,0.68670774,0.054088876,0.08824441,0.7804752,0.7878513,0.0073761
57,-0.117685035,-0.16464043,"('unimaginative', 'imaginative')",-0.18397519,-0.19614431,-3.0832672,-3.1658342,-1.1283092,-1.1755397,-0.0472305
58,0.18612592,0.19275385,"('undiscriminating', 'discriminating')",1.3591698,1.2629087,0.21329893,0.16685706,0.5861982,0.5408398,-0.0453584
59,-0.36046958,-0.37820515,"('foolish', 'wise')",1.1680107,1.1192061,-0.7552601,-0.7803104,0.017427,-0.0131032,-0.0305302
60,2.4591205,2.4630272,"('inefficient', 'efficient')",-0.245049,-0.1156076,0.46765855,0.5444453,0.89391,0.963955,0.070045
61,-0.3787463,-0.42991838,"('illogical', 'logical')",1.1314154,1.1121634,0.7347523,0.65888137,0.4958071,0.4470421,-0.048765
62,1.0068675,1.1404493,"('incompetent', 'brilliant')",0.46838385,0.6609705,0.7783702,0.9350662,0.7512072,0.912162,0.1609548
63,1.9604093,1.9561005,"('unperceptive', 'insightful')",1.0466447,1.0429026,1.0940307,1.1049794,1.3670282,1.3679941,0.0009659
64,-0.08872233,-0.12465406,"('shy', 'confident')",0.6741497,0.67835563,-5.0137773,-5.030004,-1.4761167,-1.4921009,-0.0159842
65,0.89991885,0.82290876,"('insecure', 'secure')",-0.6854192,-0.7133247,0.46284354,0.576601,0.2257811,0.2287284,0.0029473
66,0.122694924,0.057228357,"('inactive', 'active')",1.3973827,1.3431449,0.8653147,0.7938446,0.7951308,0.7314059,-0.0637249
67,0.8581318,0.76719654,"('doubtful', 'determined')",0.4734866,0.4793651,0.056787487,0.013077131,0.462802,0.4198796,-0.0429224
68,0.49611533,0.3812236,"('dependent', 'independent')",-1.9909508,-2.060942,-0.879393,-0.8575541,-0.7914095,-0.8457575,-0.054348
69,-0.7866093,-0.73207575,"('lazy', 'industrious')",1.1937275,1.2272193,-1.4460645,-1.4127246,-0.3463154,-0.3058603,0.0404551
70,1.487827,1.5470934,"('lethargic', 'energetic')",-0.2949837,-0.1958274,0.7872822,0.9032415,0.6600418,0.7515025,0.0914607
71,1.3193209,1.3040704,"('diffident', 'self-confident')",1.7200323,1.6865206,0.1992456,0.2107775,1.079533,1.0671229,-0.0124101
72,0.9463074,0.91581285,"('unambitious', 'ambitious')",0.098185405,0.1517002,-0.7352036,-0.73684454,0.1030964,0.1102228,0.0071264
73,0.07274453,0.099772215,"('helpless', 'self-reliant')",1.3092166,1.2319854,-3.5919182,-3.5167212,-0.7366524,-0.7283212,0.0083312
74,1.3767229,1.3563889,"('undedicated', 'dedicated')",0.3897283,0.3981769,-0.3935854,-0.41465175,0.4576219,0.446638,-0.0109839
75,-1.07277,-0.9560094,"('meek', 'impulsive')",0.04755306,0.09214267,-0.7222516,-0.66702104,-0.5824895,-0.5102959,0.0721936
76,0.75795543,0.829549,"('anxious', 'daring')",-0.16322702,-0.06967105,0.50440615,0.59236413,0.3663782,0.4507474,0.0843692
77,-0.39470252,-0.43056428,"('unmotivated', 'motivated')",1.111056,1.0589769,-0.48713973,-0.3461134,0.0764046,0.0940997,0.0176951
78,-0.71088064,-0.6096013,"('nonresilient', 'resilient')",0.7440248,0.7932804,0.23225251,0.3721817,0.0884656,0.1852869,0.0968213
79,-0.7833,-0.79006696,"('wavering', 'unwavering')",0.025678251,-0.024083005,-0.41189417,-0.40510795,-0.3898386,-0.4064193,-0.0165807
80,0.67184484,0.62712973,"('dominated', 'dominating')",-0.29554626,-0.24126795,0.44214737,0.6038495,0.2728153,0.3299038,0.0570885
81,0.7701569,0.64446056,"('submissive', 'aggressive')",0.7503241,0.7671467,0.30143732,0.37800705,0.6073061,0.5965381,-0.010768
82,0.24230012,0.22881344,"('poor', 'rich')",-0.68855584,-0.645652,5.797847,5.8900447,1.7838637,1.824402,0.0405383
83,0.21140061,0.09026118,"('powerless', 'powerful')",1.3727412,1.3167094,-0.16064131,-0.21091062,0.4745002,0.3986866,-0.0758136
84,-0.18495873,-0.2632071,"('inferior', 'superior')",0.3391583,0.314096,0.57148075,0.5997985,0.2418935,0.2168958,-0.0249977
85,-0.62859255,-0.582278,"('insignificant', 'prestigious')",1.5758972,1.4710004,-1.0396242,-1.1887565,-0.0307732,-0.1000113,-0.0692381
86,0.82061756,0.6541698,"('uninfluential', 'influential')",-0.33416668,-0.45679307,-0.16757901,-0.24917036,0.1062906,-0.0172645,-0.1235551
87,-0.031046793,-0.06363192,"('unsuccessful', 'successful')",1.0498998,1.0377184,0.82791126,0.99629,0.6155881,0.6567922,0.0412041
88,0.26621795,0.19561924,"('low', 'eminent')",-0.9353371,-0.965685,-0.3373716,-0.412047,-0.3354969,-0.3940376,-0.0585407
