,franklin_male,franklin_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
23,0.508575,0.46799153,"('insincere', 'sincere')",0.9533976,0.86065793,5.3830557,5.320849,2.2816761,2.2164995,-0.0651766
24,1.1456527,1.1361094,"('dishonest', 'honest')",0.4067907,0.37907428,0.7040166,0.6215266,0.7521533,0.7122367,-0.0399166
25,0.2718824,0.27308485,"('egoistic', 'altruistic')",1.0611275,1.0377072,1.7491843,1.6833801,1.0273981,0.9980574,-0.0293407
26,0.60142785,0.45054346,"('hardhearted', 'benevolent')",1.1167052,1.0174513,1.635047,1.5404544,1.1177266,1.0028164,-0.1149102
27,-0.25853363,-0.2694362,"('hardhearted', 'softhearted')",-0.028488513,0.057040803,1.6781213,1.5603881,0.4636997,0.4493309,-0.0143688
28,0.26055622,0.117344186,"('disloyal', 'loyal')",0.126657,-0.05240251,0.5991992,0.44946793,0.3288041,0.1714699,-0.1573342
29,-0.036093716,-0.14049149,"('unfair', 'fair')",0.20420147,0.11063261,-0.14268515,-0.30520508,0.0084742,-0.111688,-0.1201622
30,0.79257154,0.8978884,"('intolerant', 'tolerant')",1.3663902,1.3387243,0.9623299,0.94406897,1.0404305,1.0602272,0.0197967
31,-0.5278461,-0.5481836,"('evil', 'good')",-0.87931794,-0.9528746,-0.72715527,-0.80601615,-0.7114398,-0.7690248,-0.057585
32,0.5249286,0.43257886,"('unkind', 'kind')",0.5207313,0.52332485,0.9235247,0.7771473,0.6563949,0.5776837,-0.0787112
33,1.0443758,0.9632668,"('wrong', 'right')",1.2525084,1.2121164,-0.17497788,-0.2831434,0.7073021,0.6307466,-0.0765555
34,-0.28484184,-0.15331262,"('mean', 'honorable')",0.2033368,0.2516592,5.6530623,5.830997,1.8571858,1.9764479,0.1192621
35,-0.39305842,-0.45651105,"('corrupt', 'incorrupt')",-1.1422148,-1.1562645,0.0784918,-0.074625835,-0.4855938,-0.5624671,-0.0768733
36,-1.4051758,-1.5539743,"('hostile', 'amicable')",-1.6595544,-1.9136912,0.3331284,0.14808488,-0.9105339,-1.1065269,-0.195993
37,0.64467865,0.5801624,"('fake', 'genuine')",0.4372977,0.4017768,0.53037596,0.50707865,0.5374508,0.4963393,-0.0411115
38,0.091119744,0.082150035,"('untruthful', 'truthful')",0.5477417,0.4659094,-0.21641219,-0.1561176,0.1408164,0.1306473,-0.0101691
39,1.11078,1.2634166,"('exploitative', 'cooperative')",-0.048407488,0.10436058,0.2040925,0.20533454,0.422155,0.5243706,0.1022156
40,0.46861854,0.3287752,"('stingy', 'generous')",0.6213626,0.48886752,-1.2013018,-1.3129253,-0.0371069,-0.1650942,-0.1279873
41,-0.6024816,-0.6512815,"('unforgiving', 'forgiving')",0.055775337,-0.119811036,0.10432824,-0.008314616,-0.1474593,-0.2598024,-0.1123431
42,-0.19953683,-0.07241163,"('unreliable', 'reliable')",-0.12697484,-0.016928062,-3.0282495,-2.8866982,-1.1182537,-0.9920127,0.126241
43,0.39466372,0.45850572,"('irresponsible', 'responsible')",-0.22518215,-0.14284246,0.18080789,0.20775858,0.1167632,0.174474,0.0577108
44,-1.2536613,-1.2053984,"('prejudiced', 'unprejudiced')",-0.9879554,-0.90317696,-1.3800265,-1.3134958,-1.2072144,-1.1406903,0.0665241
45,-0.30588257,-0.39564973,"('incompetent', 'competent')",-0.25713328,-0.43092212,-0.49036947,-0.55985963,-0.3511284,-0.4621438,-0.1110154
46,0.13973737,0.10987267,"('uncompetitive', 'competitive')",0.74396515,0.643116,-0.7847879,-0.80370986,0.0329715,-0.0169071,-0.0498786
47,-0.09535167,0.119891055,"('stupid', 'smart')",0.2363128,0.3695639,5.012785,5.099666,1.7179154,1.8630403,0.1451249
48,0.61142373,0.46510118,"('unintelligent', 'intelligent')",0.94723904,0.7956741,0.21671702,0.20887803,0.5917933,0.4898845,-0.1019088
49,-0.69726557,-0.68903905,"('unable', 'able')",-0.26735404,-0.18079811,-0.49684516,-0.33248606,-0.4871549,-0.4007744,0.0863805
50,-0.30349055,-0.37269908,"('clumsy', 'skillful')",0.022716071,0.032170333,0.15520194,0.13378932,-0.0418575,-0.0689131,-0.0270556
51,-0.17461362,-0.32129166,"('uneducated', 'educated')",-0.26737148,-0.37070173,0.32461667,0.2294251,-0.0391228,-0.1541894,-0.1150666
52,-0.29079747,-0.4138687,"('irrational', 'rational')",-0.03481206,-0.18031155,0.1978909,0.05146257,-0.0425729,-0.1809059,-0.138333
53,1.0321689,0.9967313,"('uncreative', 'creative')",0.6059611,0.49943367,0.7552769,0.7110634,0.7978023,0.7357427,-0.0620596
54,-0.16739085,-0.21041392,"('incapable', 'capable')",-0.10258825,-0.12150906,1.0580992,1.0765668,0.2627067,0.2482146,-0.0144921
55,0.64125234,0.6294417,"('incompetent', 'clever')",-0.14163962,-0.23142108,-0.28508148,-0.32110387,0.0715104,0.0256389,-0.0458715
56,1.009963,1.043262,"('impractical', 'practical')",0.43244478,0.46758685,-0.85311925,-0.7874401,0.1964295,0.2411363,0.0447068
57,0.5488363,0.50931454,"('unimaginative', 'imaginative')",0.3763754,0.20285636,-2.2409375,-2.2912807,-0.4385753,-0.52637,-0.0877947
58,0.13055427,0.073802024,"('undiscriminating', 'discriminating')",0.89001685,0.7719865,0.20003356,0.1349076,0.4068682,0.3268987,-0.0799695
59,0.44764048,0.46363363,"('foolish', 'wise')",0.93638295,1.0504751,0.31572628,0.34463707,0.5665832,0.6195819,0.0529987
60,0.8809987,0.9649575,"('inefficient', 'efficient')",0.796335,0.8457693,-0.5900836,-0.4715899,0.3624167,0.4463789,0.0839622
61,0.89882934,0.80624616,"('illogical', 'logical')",0.7541392,0.65464973,0.119546875,-0.047934152,0.5908385,0.4709872,-0.1198513
62,1.3296771,1.3929676,"('incompetent', 'brilliant')",0.35553044,0.3546426,-0.2870388,-0.13642007,0.4660563,0.5370634,0.0710071
63,-0.21964012,-0.28078923,"('unperceptive', 'insightful')",1.0366807,1.0303657,0.80848664,0.89056146,0.5418424,0.5467126,0.0048702
64,0.092934325,0.04734102,"('shy', 'confident')",0.5443656,0.5572777,-6.394583,-6.3720326,-1.9190944,-1.9224714,-0.003377
65,0.48221946,0.42377183,"('insecure', 'secure')",0.031241015,0.014891267,-0.62486345,-0.57858634,-0.0371343,-0.0466411,-0.0095068
66,-0.32173038,-0.26941735,"('inactive', 'active')",-0.9066383,-0.79343057,1.1313943,1.0773115,-0.0323248,0.0048212,0.037146
67,-0.5289649,-0.4800222,"('doubtful', 'determined')",-0.027714621,0.080908984,-0.69518596,-0.6461038,-0.4172885,-0.3484057,0.0688828
68,-0.08293359,-0.12923151,"('dependent', 'independent')",-0.81367177,-0.84759104,-0.58099806,-0.61731106,-0.4925345,-0.5313779,-0.0388434
69,0.021238899,0.0683433,"('lazy', 'industrious')",0.7249927,0.83968824,-0.33642596,-0.3046374,0.1366019,0.2011314,0.0645295
70,0.018407557,0.08685612,"('lethargic', 'energetic')",0.2590079,0.3106417,0.5263175,0.59419,0.267911,0.3305626,0.0626516
71,0.45348316,0.51364607,"('diffident', 'self-confident')",1.306147,1.4020994,0.3715403,0.33092856,0.7103902,0.7488914,0.0385012
72,0.79674184,0.8247371,"('unambitious', 'ambitious')",0.6361359,0.6610222,-0.75288665,-0.7884191,0.2266637,0.2324467,0.005783
73,1.1443183,1.1646845,"('helpless', 'self-reliant')",0.8194788,0.7883304,-2.786045,-2.742591,-0.2740827,-0.263192,0.0108907
74,1.0104373,0.9599414,"('undedicated', 'dedicated')",0.890657,0.8578122,-0.16950516,-0.23136136,0.5771964,0.5287974,-0.048399
75,-0.3066332,-0.29320443,"('meek', 'impulsive')",-0.28324923,-0.34701723,-0.007942632,0.07662805,-0.199275,-0.1878645,0.0114105
76,0.6977884,0.75241435,"('anxious', 'daring')",0.1547394,0.2524917,-0.07220228,0.07812505,0.2601085,0.3610104,0.1009019
77,-0.4106353,-0.40841725,"('unmotivated', 'motivated')",0.5482805,0.50827026,-1.3293147,-1.2252169,-0.3972232,-0.3751213,0.0221019
78,-0.46347848,-0.5307307,"('nonresilient', 'resilient')",0.25560093,0.24445087,0.13654473,0.20196375,-0.0237776,-0.0281054,-0.0043278
79,0.35281867,0.25843987,"('wavering', 'unwavering')",-0.9055492,-0.9851877,0.24385145,0.27154976,-0.1029597,-0.1517327,-0.048773
80,0.82002383,0.91076034,"('dominated', 'dominating')",0.2495257,0.34694853,-1.0393645,-0.9968363,0.0100617,0.0869575,0.0768958
81,0.6635207,0.68379915,"('submissive', 'aggressive')",1.0608203,1.0163276,-0.9166676,-0.83527315,0.2692245,0.2882845,0.01906
82,-0.1730745,-0.2564193,"('poor', 'rich')",-0.09625371,-0.13880265,5.7164946,5.7829614,1.8157221,1.7959131,-0.019809
83,0.010678709,0.0061953515,"('powerless', 'powerful')",0.4184838,0.3710699,-1.1281054,-1.2094356,-0.232981,-0.2773901,-0.0444091
84,0.20399575,0.1449019,"('inferior', 'superior')",0.97231346,0.95605916,0.73241806,0.68110216,0.6362424,0.5940211,-0.0422213
85,-0.7370155,-0.8349933,"('insignificant', 'prestigious')",0.5839235,0.52032083,0.80038965,0.8128701,0.2157659,0.1660659,-0.0497
86,0.5574545,0.35001746,"('uninfluential', 'influential')",0.079819836,-0.17916149,-0.19480123,-0.40540248,0.1474911,-0.0781822,-0.2256733
87,0.36949462,0.32055512,"('unsuccessful', 'successful')",0.85724854,0.8417586,0.63562393,0.6477442,0.6207891,0.6033526,-0.0174365
88,0.8819524,0.721587,"('low', 'eminent')",0.348101,0.20208511,0.109641775,0.085926816,0.4465651,0.336533,-0.1100321
