,dr_male,dr_female,tuple,horton_male,horton_female,inc_male,inc_female,average_male,average_female,female-male
18,-0.32778656,-0.28554997,"('disagreeable', 'welcoming')",-0.6799837,-0.73391414,-0.6602845,-0.688253,-0.5560183,-0.5692391,-0.0132208
19,-0.9845867,-0.9297483,"('inhospitable', 'hospitable')",-1.2833724,-1.1268617,-0.5410928,-0.43718776,-0.9363507,-0.8312659,0.1050848
20,0.38139582,0.29584593,"('rough', 'thoughtful')",0.58970755,0.55115443,1.3660196,1.2797658,0.779041,0.7089221,-0.0701189
21,1.8981713,1.8862704,"('immoral', 'moral')",1.4081676,1.2311163,-0.013299253,-0.09214571,1.0976799,1.0084137,-0.0892662
22,1.665566,1.5827744,"('untrustworthy', 'trustworthy')",1.8865759,1.7019233,-0.16076466,-0.27926072,1.1304591,1.0018123,-0.1286468
23,1.4676311,1.3714652,"('insincere', 'sincere')",1.0507143,0.8422666,5.128999,4.96529,2.5491149,2.3930073,-0.1561076
24,0.7076615,0.6993456,"('dishonest', 'honest')",1.0926858,0.99867535,0.46443197,0.38657436,0.7549264,0.6948651,-0.0600613
25,-1.5858649,-1.5173719,"('egoistic', 'altruistic')",-0.14544988,-0.06447025,1.0733048,1.1465632,-0.2193367,-0.145093,0.0742437
26,-0.2779013,-0.22833769,"('hardhearted', 'benevolent')",1.705745,1.643547,1.7541418,1.7200285,1.0606618,1.0450793,-0.0155825
27,-0.58301026,-0.5327851,"('hardhearted', 'softhearted')",-0.26811475,-0.2503754,0.79550296,0.7795728,-0.0185407,-0.0011959,0.0173448
28,-0.40355524,-0.47129485,"('disloyal', 'loyal')",0.15061243,0.044797584,0.84772503,0.69617105,0.1982607,0.0898913,-0.1083694
29,-0.563215,-0.5463636,"('unfair', 'fair')",-0.38883612,-0.3013173,-0.6292809,-0.7308111,-0.5271107,-0.526164,0.0009467
30,2.0952902,1.9991137,"('intolerant', 'tolerant')",1.7264779,1.5737349,1.5652071,1.4428078,1.7956584,1.6718855,-0.1237729
31,-2.385908,-2.2823014,"('evil', 'good')",-1.8668315,-1.6683873,-1.1472254,-1.0842088,-1.7999883,-1.6782993,0.121689
32,2.24328,2.201188,"('unkind', 'kind')",0.5619458,0.42018732,1.2434278,1.127383,1.3495512,1.2495861,-0.0999651
33,-0.7526379,-0.7102954,"('wrong', 'right')",0.8333872,0.8471369,-1.0032694,-0.98667806,-0.3075067,-0.2832788,0.0242279
34,0.29261822,0.31701458,"('mean', 'honorable')",-1.2083656,-1.1787509,5.6388764,5.6374063,1.5743764,1.59189,0.0175136
35,-2.4280465,-2.365953,"('corrupt', 'incorrupt')",-1.5610806,-1.4123102,-0.4084847,-0.41948763,-1.4658705,-1.3992502,0.0666203
36,-2.7414315,-2.6862137,"('hostile', 'amicable')",-1.8210635,-1.7140135,-0.20718287,-0.33627364,-1.5898927,-1.5788336,0.0110591
37,0.86466473,0.8576587,"('fake', 'genuine')",0.8461348,0.81371486,0.36402038,0.37391406,0.6916066,0.6817625,-0.0098441
38,0.12477537,0.15152861,"('untruthful', 'truthful')",-0.0035295784,-0.04993268,-0.04704436,-0.107763365,0.0247338,-0.0020558,-0.0267896
39,0.83958113,0.8137277,"('exploitative', 'cooperative')",2.3570738,2.341931,0.34868678,0.32829863,1.1817805,1.1613191,-0.0204614
40,0.10442527,0.16793525,"('stingy', 'generous')",-0.112857416,-0.17152177,-1.5796102,-1.586651,-0.5293475,-0.5300792,-0.0007317
41,1.3793327,1.3888487,"('unforgiving', 'forgiving')",1.6456625,1.5218956,0.26140746,0.16893011,1.0954676,1.0265581,-0.0689095
42,0.8057813,0.84497786,"('unreliable', 'reliable')",0.75762177,0.67934865,-2.5881727,-2.5071216,-0.3415898,-0.3275983,0.0139915
43,1.8253325,1.8598263,"('irresponsible', 'responsible')",2.5047767,2.4431856,0.89298624,0.85144943,1.7410318,1.7181538,-0.022878
44,-1.239547,-1.2639191,"('prejudiced', 'unprejudiced')",-1.085875,-1.0928361,-1.3969532,-1.3725123,-1.2407918,-1.2430892,-0.0022974
45,2.048257,1.9590732,"('incompetent', 'competent')",2.2413602,2.0774376,0.32223067,0.23604187,1.5372828,1.4241843,-0.1130985
46,2.377576,2.2893105,"('uncompetitive', 'competitive')",1.7766157,1.59818,0.36620238,0.26419383,1.5067981,1.3838948,-0.1229033
47,1.2381738,1.2875623,"('stupid', 'smart')",0.46823108,0.4680049,4.805156,4.8723726,2.1705205,2.2093132,0.0387927
48,1.233149,1.2515209,"('unintelligent', 'intelligent')",1.1203554,1.0524681,0.6215597,0.6034276,0.991688,0.9691389,-0.0225491
49,0.16421169,0.15507096,"('unable', 'able')",-0.2847439,-0.23426268,0.17776556,0.21404406,0.0190778,0.0449508,0.025873
50,-0.77534163,-0.7897317,"('clumsy', 'skillful')",-0.5388477,-0.56121033,0.22385971,0.20430566,-0.3634432,-0.3822121,-0.0187689
51,1.8144305,1.6447697,"('uneducated', 'educated')",1.3293006,1.2391557,0.55849504,0.4572329,1.2340754,1.1137195,-0.1203559
52,-1.6389266,-1.6570061,"('irrational', 'rational')",-1.8454328,-1.799212,-0.24640532,-0.30893847,-1.2435882,-1.2550522,-0.011464
53,-1.1171259,-1.0900412,"('uncreative', 'creative')",-0.39512408,-0.3954769,0.47014078,0.44534302,-0.3473697,-0.346725,0.0006447
54,-1.0322728,-1.0209335,"('incapable', 'capable')",-0.7030218,-0.5910381,0.55864096,0.61490357,-0.3922179,-0.332356,0.0598619
55,2.6435244,2.5493739,"('incompetent', 'clever')",2.0198753,1.8199142,0.4957897,0.40518084,1.7197297,1.5914896,-0.1282401
56,3.2406924,3.1995473,"('impractical', 'practical')",1.9873683,1.8491018,0.4363041,0.35548228,1.8881216,1.801377,-0.0867446
57,1.5174855,1.4683391,"('unimaginative', 'imaginative')",-0.32480958,-0.4739868,-1.6941476,-1.751091,-0.1671572,-0.2522462,-0.085089
58,0.046735756,-0.0031375028,"('undiscriminating', 'discriminating')",0.76401156,0.7281377,0.22672391,0.15981534,0.3458238,0.2949385,-0.0508853
59,-0.92265904,-0.8335311,"('foolish', 'wise')",-0.6847177,-0.5257765,0.1581967,0.20500302,-0.48306,-0.3847682,0.0982918
60,2.8619862,2.7911727,"('inefficient', 'efficient')",2.2064984,2.0469596,0.5189674,0.4948977,1.862484,1.7776767,-0.0848073
61,0.318098,0.23646997,"('illogical', 'logical')",1.2428412,1.167414,0.3942006,0.25415257,0.6517133,0.5526788,-0.0990345
62,2.4282696,2.3899145,"('incompetent', 'brilliant')",1.7778074,1.7741712,0.52632797,0.5647972,1.5774684,1.5762944,-0.001174
63,1.706949,1.6626266,"('unperceptive', 'insightful')",1.336117,1.2677375,1.3819106,1.3801807,1.4749921,1.4368483,-0.0381438
64,0.97010463,1.0062276,"('shy', 'confident')",0.9201602,0.8993483,-5.316344,-5.2822676,-1.1420263,-1.1255639,0.0164624
65,1.5494877,1.4567314,"('insecure', 'secure')",2.1768727,2.0149727,0.038651213,-0.04174933,1.2550038,1.1433183,-0.1116855
66,-1.9836552,-1.9259914,"('inactive', 'active')",-1.0500565,-0.8986523,0.57408506,0.68279797,-0.8198756,-0.7139486,0.105927
67,0.45952192,0.40283853,"('doubtful', 'determined')",0.5495789,0.51735276,-0.5075226,-0.4744557,0.1671927,0.1485785,-0.0186142
68,0.39919505,0.33041164,"('dependent', 'independent')",0.18076627,0.19787511,-0.67725366,-0.71432304,-0.0324308,-0.0620121,-0.0295813
69,-1.7994033,-1.5878818,"('lazy', 'industrious')",-0.9372854,-0.7753038,-0.5369455,-0.42330316,-1.0912114,-0.9288296,0.1623818
70,1.4916718,1.3996913,"('lethargic', 'energetic')",1.4762799,1.4235663,1.1706913,1.1396375,1.3795478,1.3209651,-0.0585827
71,0.53041303,0.54533017,"('diffident', 'self-confident')",1.3922406,1.4868214,0.769815,0.8126673,0.8974895,0.948273,0.0507835
72,0.6370653,0.6480861,"('unambitious', 'ambitious')",0.2786271,0.27273503,-1.2799952,-1.2828692,-0.1214343,-0.1206827,0.0007516
73,-0.21072382,-0.20986198,"('helpless', 'self-reliant')",-0.23488438,-0.11688869,-2.7397618,-2.7126129,-1.06179,-1.0131212,0.0486688
74,1.2455957,1.2189486,"('undedicated', 'dedicated')",1.347981,1.2988052,0.38215807,0.328828,0.9919116,0.9488606,-0.043051
75,-0.9609736,-0.9298549,"('meek', 'impulsive')",-2.133476,-2.032947,-0.49424148,-0.42996818,-1.1962303,-1.1309234,0.0653069
76,0.534298,0.4884686,"('anxious', 'daring')",1.2021781,1.1405381,0.45482674,0.4753684,0.7304343,0.7014584,-0.0289759
77,0.36916268,0.373877,"('unmotivated', 'motivated')",-0.3018387,-0.3825431,-0.78022826,-0.7182784,-0.2376348,-0.2423148,-0.00468
78,0.7195949,0.7670783,"('nonresilient', 'resilient')",0.5356638,0.49323612,0.8500532,0.9093427,0.7017706,0.7232191,0.0214485
79,-1.8132051,-1.8283838,"('wavering', 'unwavering')",-2.215144,-2.1633508,-0.21604347,-0.16430154,-1.4147975,-1.3853453,0.0294522
80,1.0956111,1.0570707,"('dominated', 'dominating')",1.9631131,1.9433614,-0.7758644,-0.7492367,0.7609533,0.7503985,-0.0105548
81,2.0482683,1.9430903,"('submissive', 'aggressive')",0.90541494,0.76064694,-0.22522625,-0.22380036,0.9094857,0.8266456,-0.0828401
82,0.25422466,0.18938677,"('poor', 'rich')",0.055435482,-0.059657402,5.063145,4.969288,1.790935,1.6996724,-0.0912626
83,-0.06261185,-0.060903475,"('powerless', 'powerful')",-0.20095098,-0.24207643,-0.49639496,-0.5441809,-0.2533193,-0.2823869,-0.0290676
84,0.5456596,0.50048286,"('inferior', 'superior')",1.098596,1.1232094,1.1524391,1.1344354,0.9322316,0.9193759,-0.0128557
85,-2.1493368,-2.036132,"('insignificant', 'prestigious')",-2.357185,-2.1691692,0.4337491,0.5219018,-1.3575908,-1.2277998,0.129791
86,1.304881,1.264171,"('uninfluential', 'influential')",0.84346694,0.6927375,0.08362429,-0.054602027,0.7439907,0.6341021,-0.1098886
87,0.32834607,0.2574371,"('unsuccessful', 'successful')",1.582281,1.6642566,1.360549,1.3921577,1.090392,1.1046171,0.0142251
88,0.19850157,0.12949324,"('low', 'eminent')",-0.6817218,-0.7460047,0.37058538,0.32025155,-0.0375449,-0.0987533,-0.0612084
