,steris_male,steris_female,tuple,plc_male,plc_female,average_male,average_female,female-male
23,-0.6779612,-0.72760653,"('insincere', 'sincere')",5.1833286,5.382709,2.2526836,2.3275514,0.0748678
24,-0.73943895,-0.77259433,"('dishonest', 'honest')",0.7119596,0.6582745,-0.0137397,-0.0571599,-0.0434202
25,-0.20066851,-0.08245128,"('egoistic', 'altruistic')",1.551938,1.5616418,0.6756347,0.7395953,0.0639606
26,-0.005867457,-0.14866853,"('hardhearted', 'benevolent')",2.2928188,2.003841,1.1434757,0.9275862,-0.2158895
27,-0.18754157,-0.15761167,"('hardhearted', 'softhearted')",0.78238136,0.716975,0.2974199,0.2796817,-0.0177382
28,-0.005526306,-0.02848734,"('disloyal', 'loyal')",1.1493248,1.0526035,0.5718992,0.5120581,-0.0598411
29,-0.84890795,-0.86590934,"('unfair', 'fair')",-0.4399252,-0.62249154,-0.6444166,-0.7442005,-0.0997839
30,0.40660262,0.34873155,"('intolerant', 'tolerant')",0.70500237,0.7274116,0.5558025,0.5380716,-0.0177309
31,-1.1619414,-0.9927689,"('evil', 'good')",-0.105292365,-0.13026415,-0.6336169,-0.5615165,0.0721004
32,0.15907498,0.0054164026,"('unkind', 'kind')",0.89360464,0.71147394,0.5263398,0.3584452,-0.1678946
33,-0.088100076,-0.115888506,"('wrong', 'right')",0.35882318,0.27067006,0.1353616,0.0773908,-0.0579708
34,0.06650221,0.21225226,"('mean', 'honorable')",4.4558635,4.932887,2.2611828,2.5725696,0.3113868
35,-0.4845312,-0.53043705,"('corrupt', 'incorrupt')",0.025294181,-0.108451106,-0.2296185,-0.3194441,-0.0898256
36,-1.2708958,-1.1956514,"('hostile', 'amicable')",0.96538055,0.76810473,-0.1527576,-0.2137733,-0.0610157
37,0.44214562,0.36081088,"('fake', 'genuine')",0.7312855,0.7470485,0.5867156,0.5539297,-0.0327859
38,-1.2255901,-1.2330953,"('untruthful', 'truthful')",0.17028086,0.25951868,-0.5276546,-0.4867883,0.0408663
39,0.6130366,0.5994153,"('exploitative', 'cooperative')",0.3880496,0.33797467,0.5005431,0.468695,-0.0318481
40,-0.0018075407,0.121819094,"('stingy', 'generous')",-1.5780131,-1.7515033,-0.7899103,-0.8148421,-0.0249318
41,-0.34046558,-0.32966354,"('unforgiving', 'forgiving')",0.50174606,0.45221382,0.0806402,0.0612751,-0.0193651
42,-0.026936967,-0.035308056,"('unreliable', 'reliable')",-2.7859728,-2.8801677,-1.4064549,-1.4577379,-0.051283
43,-0.80056316,-0.8562446,"('irresponsible', 'responsible')",0.79857814,0.8487658,-0.0009925,-0.0037394,-0.0027469
44,-0.014256403,-0.10899107,"('prejudiced', 'unprejudiced')",-1.506512,-1.5041256,-0.7603842,-0.8065583,-0.0461741
45,-0.61162883,-0.4834171,"('incompetent', 'competent')",0.5341427,0.49338228,-0.0387431,0.0049826,0.0437257
46,-0.13473412,-0.079808384,"('uncompetitive', 'competitive')",-1.0389143,-1.1298366,-0.5868242,-0.6048225,-0.0179983
47,-6.074831e-05,0.08559504,"('stupid', 'smart')",5.1215243,5.4879403,2.5607319,2.7867677,0.2260358
48,0.20323,0.17952213,"('unintelligent', 'intelligent')",-0.1107745,-0.11564021,0.0462277,0.031941,-0.0142867
49,0.36254737,0.47583377,"('unable', 'able')",-0.2542913,-0.08978079,0.054128,0.1930265,0.1388985
50,-0.06385549,-0.03520927,"('clumsy', 'skillful')",-0.47938097,-0.54436666,-0.2716182,-0.2897879,-0.0181697
51,-0.5889234,-0.6924631,"('uneducated', 'educated')",0.26670805,0.1774023,-0.1611077,-0.2575304,-0.0964227
52,-0.6518169,-0.7123724,"('irrational', 'rational')",0.20833634,0.19245729,-0.2217403,-0.2599576,-0.0382173
53,-1.5671054,-1.4873688,"('uncreative', 'creative')",0.75199825,0.62376624,-0.4075536,-0.4318013,-0.0242477
54,-0.9492773,-1.0377686,"('incapable', 'capable')",1.0290889,1.0939388,0.0399058,0.0280851,-0.0118207
55,0.4728502,0.5173434,"('incompetent', 'clever')",-0.22080688,-0.16970614,0.1260217,0.1738186,0.0477969
56,0.039613888,-0.06380562,"('impractical', 'practical')",0.16842045,0.23325852,0.1040172,0.0847265,-0.0192907
57,-1.0213135,-1.0386364,"('unimaginative', 'imaginative')",-1.8093901,-2.0037563,-1.4153519,-1.5211964,-0.1058445
58,-0.048272118,-0.023706641,"('undiscriminating', 'discriminating')",0.59824604,0.58845884,0.274987,0.2823761,0.0073891
59,-0.3691183,-0.3397508,"('foolish', 'wise')",0.29021013,0.32468152,-0.0394541,-0.0075346,0.0319195
60,0.29239208,0.30013356,"('inefficient', 'efficient')",-0.4584476,-0.2748551,-0.0830278,0.0126392,0.095667
61,-0.26278117,-0.38222876,"('illogical', 'logical')",0.5810305,0.3693598,0.1591247,-0.0064345,-0.1655592
62,0.5823593,0.66600776,"('incompetent', 'brilliant')",0.2290092,0.41021574,0.4056843,0.5381117,0.1324274
63,-0.8989041,-0.8478684,"('unperceptive', 'insightful')",0.63496906,0.7320204,-0.1319675,-0.057924,0.0740435
64,-0.7171027,-0.79378986,"('shy', 'confident')",-5.721669,-5.9421177,-3.2193859,-3.3679538,-0.1485679
65,0.36076123,0.25820932,"('insecure', 'secure')",-0.20047651,-0.18264377,0.0801424,0.0377828,-0.0423596
66,-1.0208191,-1.0670186,"('inactive', 'active')",0.7777123,0.6806424,-0.1215534,-0.1931881,-0.0716347
67,0.6543412,0.5704355,"('doubtful', 'determined')",-0.5155823,-0.48659793,0.0693794,0.0419188,-0.0274606
68,-0.19129446,-0.14759615,"('dependent', 'independent')",-0.9865211,-0.9179534,-0.5889078,-0.5327747,0.0561331
69,0.24783021,0.2546131,"('lazy', 'industrious')",-0.19649018,-0.25488064,0.02567,-0.0001338,-0.0258038
70,-0.33651277,-0.32033288,"('lethargic', 'energetic')",-0.028078642,0.014814332,-0.1822957,-0.1527593,0.0295364
71,-0.072564915,-0.06381634,"('diffident', 'self-confident')",0.3095597,0.27292746,0.1184974,0.1045556,-0.0139418
72,-0.9302313,-0.9660254,"('unambitious', 'ambitious')",0.4756844,0.47420338,-0.2272734,-0.245911,-0.0186376
73,0.6558691,0.60865396,"('helpless', 'self-reliant')",-2.638336,-2.7101612,-0.9912334,-1.0507536,-0.0595202
74,-0.13369933,-0.09414391,"('undedicated', 'dedicated')",0.4235142,0.3255347,0.1449074,0.1156954,-0.029212
75,-0.81095725,-0.8033235,"('meek', 'impulsive')",-0.81831247,-0.7556946,-0.8146349,-0.7795091,0.0351258
76,0.3056009,0.30707473,"('anxious', 'daring')",-0.38702953,-0.36314914,-0.0407143,-0.0280372,0.0126771
77,-0.554785,-0.485228,"('unmotivated', 'motivated')",-1.203344,-1.081003,-0.8790645,-0.7831155,0.095949
78,0.2778909,0.37631267,"('nonresilient', 'resilient')",0.28590244,0.26037002,0.2818967,0.3183413,0.0364446
79,-0.9214164,-0.9643174,"('wavering', 'unwavering')",0.07904509,0.116809994,-0.4211857,-0.4237537,-0.002568
80,0.49810728,0.43684074,"('dominated', 'dominating')",-0.31902564,-0.30247954,0.0895408,0.0671806,-0.0223602
81,0.25183225,0.16090062,"('submissive', 'aggressive')",-1.1118131,-1.0085164,-0.4299904,-0.4238079,0.0061825
82,-0.68024755,-0.6084716,"('poor', 'rich')",5.5675135,5.8469505,2.4436331,2.6192396,0.1756065
83,-0.19540532,-0.20584586,"('powerless', 'powerful')",-0.8752912,-0.7979113,-0.5353483,-0.5018786,0.0334697
84,0.44583118,0.41315457,"('inferior', 'superior')",0.5271513,0.53374135,0.4864912,0.473448,-0.0130432
85,-0.07622853,-0.0879008,"('insignificant', 'prestigious')",0.33038187,0.26487812,0.1270767,0.0884887,-0.038588
86,-1.3925767,-1.394368,"('uninfluential', 'influential')",0.086634226,-0.026732013,-0.6529712,-0.71055,-0.0575788
87,0.13134089,0.100992836,"('unsuccessful', 'successful')",1.0812547,1.0928321,0.6062978,0.5969124,-0.0093854
88,-0.57446253,-0.72445273,"('low', 'eminent')",0.23957014,0.21452269,-0.1674462,-0.254965,-0.0875188
