,alexion_male,alexion_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
68,-0.97849846,-1.0092453,"('dependent', 'independent')",-0.441891,-0.45395008,-0.50424695,-0.53692484,-0.6415455,-0.6667067,-0.0251612
69,0.6905524,1.0126597,"('lazy', 'industrious')",0.5746269,0.63419193,-0.08816742,-0.11995679,0.3923373,0.5089649,0.1166276
70,-0.88366044,-1.1527271,"('lethargic', 'energetic')",-0.5596723,-0.4339767,0.19483767,0.2230384,-0.416165,-0.4545551,-0.0383901
71,0.19275253,0.37952092,"('diffident', 'self-confident')",0.9614267,0.9317729,0.7307712,0.68433636,0.6283168,0.6652101,0.0368933
72,0.43509543,0.37466484,"('unambitious', 'ambitious')",-0.20466617,-0.15482484,-0.7871746,-0.6125144,-0.1855818,-0.1308915,0.0546903
73,1.1027035,1.1894993,"('helpless', 'self-reliant')",-0.64709216,-0.62446773,-3.4760668,-3.3167307,-1.0068185,-0.9172331,0.0895854
74,0.1129694,0.17072901,"('undedicated', 'dedicated')",0.51268405,0.5064642,0.012001332,-0.08237534,0.2125516,0.1982726,-0.014279
75,0.8288616,1.0121913,"('meek', 'impulsive')",-1.2873601,-1.3385819,-0.16345868,-0.028542053,-0.2073191,-0.1183109,0.0890082
76,-0.5950574,-0.73528606,"('anxious', 'daring')",-0.44189867,-0.24469663,0.057537124,0.18184811,-0.326473,-0.2660449,0.0604281
77,-1.8932617,-1.9143213,"('unmotivated', 'motivated')",0.36864907,0.2911142,-1.1456156,-1.087937,-0.8900761,-0.9037147,-0.0136386
78,0.67824376,0.8082379,"('nonresilient', 'resilient')",2.3812428,2.4993596,0.47043562,0.6775257,1.1766407,1.3283745,0.1517338
79,0.5460594,0.9031401,"('wavering', 'unwavering')",-1.1907026,-1.2576433,0.2323086,0.30743358,-0.1374448,-0.0156899,0.1217549
80,-1.4083788,-1.7788584,"('dominated', 'dominating')",-0.4634431,-0.38499066,-1.520991,-1.4416426,-1.1309376,-1.2018305,-0.0708929
81,-1.2375482,-1.7502649,"('submissive', 'aggressive')",0.59602684,0.53781974,-0.9930108,-1.0618687,-0.5448441,-0.7581046,-0.2132605
82,-0.13714685,-0.14304368,"('poor', 'rich')",0.63946587,0.664422,6.645213,6.707608,2.3825107,2.4096622,0.0271515
83,-0.35209915,-0.37089133,"('powerless', 'powerful')",-0.08726402,-0.101172514,-1.2387925,-1.2839091,-0.5593852,-0.5853243,-0.0259391
84,1.102199,1.2102842,"('inferior', 'superior')",0.9630024,1.050014,1.0648798,1.0332094,1.0433604,1.0978359,0.0544755
85,1.0466745,1.3713106,"('insignificant', 'prestigious')",0.43838257,0.35809022,0.8042688,0.75304586,0.7631087,0.8274822,0.0643735
86,-0.5694967,-0.7095478,"('uninfluential', 'influential')",0.21341173,0.1430282,-0.63581014,-0.80463165,-0.3306317,-0.4570504,-0.1264187
87,-0.9983042,-1.0920165,"('unsuccessful', 'successful')",0.19729374,0.21949728,0.6163277,0.6780923,-0.0615609,-0.064809,-0.0032481
88,-0.2102787,-0.25484252,"('low', 'eminent')",-0.44680116,-0.56324077,0.050721496,-0.04928091,-0.2021195,-0.2891214,-0.0870019
