,us_male,us_female,tuple,bancorp_male,bancorp_female,del_male,del_female,average_male,average_female,female-male
13,0.65158886,0.6890827,"('impolite', 'polite')",-0.1506375,-0.094221935,-0.5339098,-0.46331006,-0.0109861,0.0438502,0.0548363
14,0.59777856,0.65905124,"('antisocial', 'social')",-0.687696,-0.6362997,-0.1424779,-0.12830952,-0.0774651,-0.035186,0.0422791
15,0.20550734,0.19143192,"('boring', 'funny')",1.4984541,1.4298774,0.360511,0.27227697,0.6881575,0.6311954,-0.0569621
16,-1.1061043,-1.1296494,"('unpopular', 'popular')",-0.023364723,-0.028627835,0.09305116,0.008977212,-0.3454726,-0.3831,-0.0376274
17,0.034493163,0.13853224,"('nasty', 'nice')",0.47167704,0.5431367,-0.36763686,-0.34117877,0.0461778,0.1134967,0.0673189
18,0.52051514,0.6022908,"('disagreeable', 'welcoming')",0.056231946,0.07244169,-0.27635553,-0.35472342,0.1001305,0.1066697,0.0065392
19,-0.21089,-0.16374907,"('inhospitable', 'hospitable')",-0.6606207,-0.6679534,-0.3153303,-0.30166277,-0.3956137,-0.3777884,0.0178253
20,0.18765062,0.18221141,"('rough', 'thoughtful')",-0.34151858,-0.3123823,0.14171302,0.11277128,-0.0040516,-0.0057999,-0.0017483
21,1.1221592,1.1905866,"('immoral', 'moral')",-1.1629584,-1.1155537,-0.8755423,-0.70660174,-0.3054471,-0.210523,0.0949241
22,0.3630584,0.33842695,"('untrustworthy', 'trustworthy')",-1.3916985,-1.4125133,-0.74415666,-0.7252892,-0.5909322,-0.5997918,-0.0088596
23,1.0302789,1.0843903,"('insincere', 'sincere')",0.12683892,0.10400459,5.687071,5.739936,2.2813962,2.3094436,0.0280474
24,1.033492,1.0331222,"('dishonest', 'honest')",-0.70068324,-0.68806046,0.81273013,0.76462966,0.3818463,0.3698971,-0.0119492
25,-0.3830161,-0.4281801,"('egoistic', 'altruistic')",1.0989605,1.0865846,0.7384782,0.595842,0.4848075,0.4180822,-0.0667253
26,0.3140789,0.25389817,"('hardhearted', 'benevolent')",1.6459911,1.5948092,0.87940514,0.8218561,0.9464917,0.8901878,-0.0563039
27,0.9150775,0.95109123,"('hardhearted', 'softhearted')",-0.05174476,-0.0052675717,1.4177631,1.3140789,0.7603653,0.7533008,-0.0070645
28,0.9830813,0.90590394,"('disloyal', 'loyal')",-0.2965063,-0.38591993,0.55017513,0.4880648,0.41225,0.3360163,-0.0762337
29,-0.4517306,-0.525343,"('unfair', 'fair')",-0.46502984,-0.45170325,-0.3726055,-0.49533758,-0.4297887,-0.4907946,-0.0610059
30,0.86947787,0.9259313,"('intolerant', 'tolerant')",-0.799628,-0.7504268,0.42111436,0.4482804,0.1636547,0.2079283,0.0442736
31,-0.82580805,-0.83432275,"('evil', 'good')",0.5445151,0.610155,-0.67744607,-0.76758194,-0.3195797,-0.3305832,-0.0110035
32,1.010727,1.025586,"('unkind', 'kind')",0.13225985,0.12833624,1.0073549,0.98092544,0.7167806,0.7116159,-0.0051647
33,0.20749573,0.1546548,"('wrong', 'right')",1.7846617,1.7604687,-0.16296859,-0.2406539,0.6097296,0.5581565,-0.0515731
34,-0.17188542,-0.037605815,"('mean', 'honorable')",0.6474441,0.7394484,4.6067424,4.6854577,1.6941004,1.7957668,0.1016664
35,-1.5952625,-1.7397041,"('corrupt', 'incorrupt')",0.7505737,0.6977761,-0.33241367,-0.5363488,-0.3923675,-0.5260923,-0.1337248
36,-1.8402443,-1.9285526,"('hostile', 'amicable')",1.8970165,1.7935317,-0.2846048,-0.45445684,-0.0759442,-0.1964926,-0.1205484
37,-0.56158805,-0.5533287,"('fake', 'genuine')",-1.4289249,-1.3969206,0.18987048,0.22872369,-0.6002142,-0.5738418,0.0263724
38,0.5912778,0.63842463,"('untruthful', 'truthful')",0.8470879,0.89635825,-0.31184775,-0.3029586,0.375506,0.4106081,0.0351021
39,1.9944487,2.0979245,"('exploitative', 'cooperative')",1.0497679,1.1102241,0.16816974,0.17032322,1.0707955,1.1261572,0.0553617
40,1.2001654,1.2130951,"('stingy', 'generous')",1.4654485,1.4715285,-1.6558665,-1.8057616,0.3365825,0.292954,-0.0436285
41,0.72255564,0.81794107,"('unforgiving', 'forgiving')",0.7313964,0.7106615,-0.044254947,-0.05384229,0.4698991,0.4915868,0.0216877
42,1.5413041,1.6573693,"('unreliable', 'reliable')",0.42433983,0.45806304,-2.873374,-2.8016667,-0.3025767,-0.2287448,0.0738319
43,1.5113819,1.6667494,"('irresponsible', 'responsible')",-0.50841564,-0.4548411,0.23398665,0.30890775,0.4123176,0.5069387,0.0946211
44,-0.27264255,-0.21877815,"('prejudiced', 'unprejudiced')",-0.17212448,-0.09538223,-1.0685488,-1.0624835,-0.5044386,-0.4588813,0.0455573
45,0.29774708,0.3628214,"('incompetent', 'competent')",-1.8112744,-1.7757039,-0.6113661,-0.5433222,-0.7082978,-0.6520683,0.0562295
46,0.31614894,0.39356112,"('uncompetitive', 'competitive')",-0.99610174,-0.939934,-1.6085697,-1.504642,-0.7628408,-0.6836716,0.0791692
47,0.3819152,0.4373016,"('stupid', 'smart')",0.1306747,0.17484128,5.545084,5.672002,2.0192246,2.094715,0.0754904
48,0.43575233,0.43535578,"('unintelligent', 'intelligent')",-1.1520303,-1.1416161,-0.30040246,-0.24143754,-0.3388935,-0.3158993,0.0229942
49,-0.3164945,-0.27622807,"('unable', 'able')",-0.53593606,-0.49164233,-0.10701156,-0.06506769,-0.319814,-0.277646,0.042168
50,-0.48912528,-0.5250522,"('clumsy', 'skillful')",0.18120484,0.15864368,-0.20862764,-0.215678,-0.1721827,-0.1940289,-0.0218462
51,1.1494646,1.0831058,"('uneducated', 'educated')",-1.9201819,-1.9154739,-0.08765829,-0.098752014,-0.2861252,-0.3103734,-0.0242482
52,0.037133817,-0.070486695,"('irrational', 'rational')",0.9204887,0.76428485,0.26870516,0.099477075,0.4087759,0.2644251,-0.1443508
53,-0.10369298,-0.15010062,"('uncreative', 'creative')",0.13830955,0.07934374,-0.033579543,-0.17314112,0.0003457,-0.0812993,-0.081645
54,0.3125569,0.2639134,"('incapable', 'capable')",1.3257703,1.2989376,1.3132088,1.3573796,0.9838453,0.9734101,-0.0104352
55,0.7810811,0.8541388,"('incompetent', 'clever')",-1.9685518,-1.895086,-0.1859534,-0.10989317,-0.457808,-0.3836135,0.0741945
56,1.292401,1.3973187,"('impractical', 'practical')",-0.36622185,-0.35081524,-0.16493975,-0.061760213,0.2537464,0.3282478,0.0745014
57,0.2298342,0.24735759,"('unimaginative', 'imaginative')",-0.5900219,-0.6039138,-3.0403697,-2.950699,-1.1335192,-1.1024184,0.0311008
58,0.20567085,0.20951048,"('undiscriminating', 'discriminating')",0.7835223,0.75365984,-0.3749229,-0.3563083,0.2047567,0.2022873,-0.0024694
59,0.12654907,0.08850685,"('foolish', 'wise')",0.7751266,0.71984076,0.4869636,0.47407126,0.4628797,0.4274729,-0.0354068
60,1.3165355,1.467881,"('inefficient', 'efficient')",-0.95718145,-0.86339235,-0.2025307,-0.017475113,0.0522744,0.1956712,0.1433968
61,0.6543602,0.59087956,"('illogical', 'logical')",0.54625684,0.48105058,-0.021913402,-0.13612884,0.3929012,0.3119338,-0.0809674
62,1.3806978,1.5143632,"('incompetent', 'brilliant')",-0.2699109,-0.15499794,-0.1488032,-0.009015365,0.3206612,0.4501166,0.1294554
63,1.2153062,1.2491006,"('unperceptive', 'insightful')",0.14360787,0.16942172,-0.31318688,-0.23484907,0.3485757,0.3945577,0.045982
64,0.58978766,0.5553372,"('shy', 'confident')",-0.6740252,-0.6732044,-6.201026,-6.1687164,-2.0950878,-2.095528,-0.0004402
65,1.072531,1.0270176,"('insecure', 'secure')",-0.29642802,-0.35319674,-0.079135604,0.037637558,0.2323225,0.2371528,0.0048303
66,0.3504581,0.31262302,"('inactive', 'active')",1.251537,1.2757726,0.809777,0.664185,0.803924,0.7508602,-0.0530638
67,0.28939384,0.3163142,"('doubtful', 'determined')",0.19117863,0.18764746,-0.3493569,-0.26827002,0.0437385,0.0785639,0.0348254
68,0.0012445152,-0.09816832,"('dependent', 'independent')",-2.024392,-2.0482957,-1.1633942,-1.1640393,-1.0621805,-1.1035012,-0.0413207
69,-0.7078568,-0.7269402,"('lazy', 'industrious')",2.0902474,2.0735004,-1.0182166,-1.1612488,0.1213913,0.0617705,-0.0596208
70,1.0552558,1.160411,"('lethargic', 'energetic')",-1.0119143,-0.9070082,0.7939296,0.8726907,0.2790904,0.3753645,0.0962741
71,0.745063,0.7691204,"('diffident', 'self-confident')",1.4166186,1.4854145,0.741612,0.75170684,0.9677645,1.0020806,0.0343161
72,0.8430577,0.7853132,"('unambitious', 'ambitious')",-0.56257397,-0.5782105,0.15519843,0.27768505,0.1452274,0.1615959,0.0163685
73,1.1642858,1.1521752,"('helpless', 'self-reliant')",1.2525061,1.1725272,-3.1170452,-3.1472065,-0.2334177,-0.2741681,-0.0407504
74,1.5698031,1.567826,"('undedicated', 'dedicated')",0.020207942,-0.012215842,-0.06388088,-0.07352464,0.5087101,0.4940285,-0.0146816
75,-0.6822975,-0.67911774,"('meek', 'impulsive')",0.3689782,0.41734347,-0.082743175,-0.05360328,-0.1320208,-0.1051259,0.0268949
76,1.0241694,1.1379066,"('anxious', 'daring')",-0.32878175,-0.25990582,0.060493037,0.12813912,0.2519603,0.33538,0.0834197
77,-0.06584619,-0.0015439764,"('unmotivated', 'motivated')",0.08891648,0.12724182,-1.5610038,-1.3841118,-0.5126445,-0.4194713,0.0931732
78,-0.6734081,-0.58770275,"('nonresilient', 'resilient')",0.32502413,0.36135784,-0.82830024,-0.82253754,-0.392228,-0.3496275,0.0426005
79,-0.14135818,-0.18906449,"('wavering', 'unwavering')",0.83238524,0.74997526,-0.05415079,-0.058447503,0.2122921,0.1674878,-0.0448043
80,1.0116682,1.0187334,"('dominated', 'dominating')",-0.36521837,-0.35068393,-0.732086,-0.663442,-0.0285454,0.0015358,0.0300812
81,0.75432587,0.7549404,"('submissive', 'aggressive')",-0.973241,-0.92618674,-0.32366282,-0.18463199,-0.1808593,-0.1186261,0.0622332
82,-1.0527099,-1.0504483,"('poor', 'rich')",-1.4749854,-1.4549807,6.2802444,6.345491,1.2508497,1.2800206,0.0291709
83,0.6132479,0.5937218,"('powerless', 'powerful')",1.1176344,1.150595,-0.7048508,-0.65575725,0.3420105,0.3628532,0.0208427
84,-0.13935144,-0.2417724,"('inferior', 'superior')",-0.09029819,-0.1527251,0.103038125,0.0526235,-0.0422038,-0.113958,-0.0717542
85,-0.9379007,-0.97277594,"('insignificant', 'prestigious')",1.529711,1.485988,0.1392118,-0.034629807,0.243674,0.1595274,-0.0841466
86,0.45641202,0.41648477,"('uninfluential', 'influential')",-1.4935466,-1.5437815,-0.0976318,-0.07960381,-0.3782555,-0.4023002,-0.0240447
87,0.6049171,0.48337114,"('unsuccessful', 'successful')",0.61054975,0.5575578,0.087152846,0.08790858,0.4342066,0.3762792,-0.0579274
88,-0.2955361,-0.3681706,"('low', 'eminent')",-1.2807325,-1.3323872,-0.2671098,-0.2312846,-0.6144595,-0.6439475,-0.029488
