,adt_male,adt_female,tuple,corp_male,corp_female,average_male,average_female,female-male
16,-0.78702027,-0.7532409,"('unpopular', 'popular')",0.6513445,0.62337816,-0.0678379,-0.0649314,0.0029065
17,0.101455264,0.15650551,"('nasty', 'nice')",-0.45733142,-0.44664675,-0.1779381,-0.1450706,0.0328675
18,-1.0174013,-1.0214008,"('disagreeable', 'welcoming')",-0.36678645,-0.46917912,-0.6920939,-0.74529,-0.0531961
19,-1.3704395,-1.3164591,"('inhospitable', 'hospitable')",-0.50189054,-0.46681955,-0.936165,-0.8916393,0.0445257
20,1.054464,1.0335888,"('rough', 'thoughtful')",1.1032692,1.0865355,1.0788666,1.0600622,-0.0188044
21,1.3367472,1.2660816,"('immoral', 'moral')",0.006234005,-0.08023539,0.6714906,0.5929231,-0.0785675
22,-0.07380689,-0.14658086,"('untrustworthy', 'trustworthy')",-0.8712868,-0.9979198,-0.4725468,-0.5722503,-0.0997035
23,-0.029806847,-0.063753724,"('insincere', 'sincere')",5.527554,5.46668,2.7488737,2.7014632,-0.0474105
24,0.16499868,0.16717017,"('dishonest', 'honest')",0.3742006,0.3153065,0.2695996,0.2412383,-0.0283613
25,-0.724669,-0.713848,"('egoistic', 'altruistic')",1.3105042,1.3246244,0.2929176,0.3053882,0.0124706
26,0.0898108,0.07358101,"('hardhearted', 'benevolent')",2.0049667,1.9645628,1.0473888,1.0190719,-0.0283169
27,-0.51114464,-0.4901538,"('hardhearted', 'softhearted')",1.1056502,1.0390395,0.2972528,0.2744429,-0.0228099
28,-0.44615388,-0.4988276,"('disloyal', 'loyal')",1.27163,1.1685882,0.4127381,0.3348803,-0.0778578
29,-0.5612083,-0.6463511,"('unfair', 'fair')",-0.37091646,-0.52391297,-0.4660624,-0.585132,-0.1190696
30,0.9599306,0.88301355,"('intolerant', 'tolerant')",1.0494236,0.9451055,1.0046771,0.9140595,-0.0906176
31,-2.0935836,-1.9676522,"('evil', 'good')",-0.4500535,-0.48824084,-1.2718185,-1.2279465,0.043872
32,0.026808038,-0.061189376,"('unkind', 'kind')",0.8205633,0.62665784,0.4236857,0.2827342,-0.1409515
33,-0.4366583,-0.48390454,"('wrong', 'right')",-0.8400721,-0.8884932,-0.6383652,-0.6861988,-0.0478336
34,0.098258495,0.21405038,"('mean', 'honorable')",5.486164,5.623809,2.7922113,2.9189296,0.1267183
35,-1.0756695,-1.1371733,"('corrupt', 'incorrupt')",-0.2641555,-0.24115862,-0.6699125,-0.6891659,-0.0192534
36,-1.9101791,-1.9142864,"('hostile', 'amicable')",0.06859866,-0.023517001,-0.9207903,-0.9689017,-0.0481114
37,0.23480216,0.24019068,"('fake', 'genuine')",-0.35300434,-0.35871997,-0.0591011,-0.0592646,-0.0001635
38,-1.1543163,-1.1272168,"('untruthful', 'truthful')",-0.3420281,-0.29816392,-0.7481722,-0.7126904,0.0354818
39,1.1464741,1.1553915,"('exploitative', 'cooperative')",0.07347605,0.10881601,0.6099751,0.6321037,0.0221286
40,-0.31835574,-0.27301687,"('stingy', 'generous')",-1.6237946,-1.7539976,-0.9710752,-1.0135072,-0.042432
41,-0.50443965,-0.4561299,"('unforgiving', 'forgiving')",0.3225914,0.1527318,-0.0909241,-0.1516991,-0.060775
42,0.51360035,0.50438535,"('unreliable', 'reliable')",-3.4614217,-3.5512793,-1.4739107,-1.523447,-0.0495363
43,0.18346673,0.23784259,"('irresponsible', 'responsible')",0.2570256,0.21606316,0.2202462,0.2269529,0.0067067
44,0.51723266,0.50793,"('prejudiced', 'unprejudiced')",-1.563339,-1.5367286,-0.5230532,-0.5143993,0.0086539
45,-0.022615984,0.02200953,"('incompetent', 'competent')",0.066671856,-0.06285693,0.0220279,-0.0204237,-0.0424516
46,0.7121215,0.7265514,"('uncompetitive', 'competitive')",-0.89518976,-0.9602339,-0.0915341,-0.1168413,-0.0253072
47,0.33890525,0.41273865,"('stupid', 'smart')",4.9237847,5.0483117,2.631345,2.7305253,0.0991803
48,0.21986568,0.23990996,"('unintelligent', 'intelligent')",0.76606494,0.7397976,0.4929653,0.4898538,-0.0031115
49,-0.0028531048,0.036908597,"('unable', 'able')",-0.07806285,-0.042446,-0.040458,-0.0027687,0.0376893
50,-0.35173258,-0.40084442,"('clumsy', 'skillful')",-0.02867765,-0.13135697,-0.1902051,-0.2661007,-0.0758956
51,-0.09563219,-0.27455902,"('uneducated', 'educated')",0.60637575,0.5031845,0.2553718,0.1143127,-0.1410591
52,-0.84174013,-0.94385624,"('irrational', 'rational')",0.07031057,0.0072188918,-0.3857148,-0.4683187,-0.0826039
53,-1.1765118,-1.1954132,"('uncreative', 'creative')",0.4184215,0.36710414,-0.3790451,-0.4141545,-0.0351094
54,-0.41944727,-0.44285184,"('incapable', 'capable')",0.5767085,0.63825697,0.0786306,0.0977026,0.019072
55,0.69194084,0.6992095,"('incompetent', 'clever')",0.45518818,0.34491274,0.5735645,0.5220611,-0.0515034
56,1.3774745,1.2983989,"('impractical', 'practical')",-0.41451314,-0.50801444,0.4814807,0.3951922,-0.0862885
57,-0.1783083,-0.22019033,"('unimaginative', 'imaginative')",-3.0554383,-3.1085064,-1.6168733,-1.6643484,-0.0474751
58,0.0030143,-0.012109309,"('undiscriminating', 'discriminating')",0.5144117,0.44857997,0.258713,0.2182353,-0.0404777
59,-0.5648927,-0.5768607,"('foolish', 'wise')",0.04281519,0.06970728,-0.2610388,-0.2535767,0.0074621
60,1.8853072,1.8878697,"('inefficient', 'efficient')",-0.34465694,-0.33526498,0.7703251,0.7763023,0.0059772
61,0.36253154,0.20209707,"('illogical', 'logical')",0.7624535,0.59147686,0.5624925,0.396787,-0.1657055
62,1.2856181,1.32942,"('incompetent', 'brilliant')",0.32189158,0.32561895,0.8037548,0.8275195,0.0237647
63,0.09769656,0.1375339,"('unperceptive', 'insightful')",0.5690236,0.55728203,0.3333601,0.347408,0.0140479
64,0.53412586,0.47548372,"('shy', 'confident')",-6.640836,-6.749728,-3.053355,-3.1371222,-0.0837672
65,0.64944464,0.528849,"('insecure', 'secure')",-0.3872793,-0.4252283,0.1310827,0.0518104,-0.0792723
66,-1.2775638,-1.2910968,"('inactive', 'active')",0.24489015,0.30409035,-0.5163368,-0.4935032,0.0228336
67,1.0897431,1.0310653,"('doubtful', 'determined')",-0.26535004,-0.31423756,0.4121965,0.3584139,-0.0537826
68,-0.20855771,-0.32960862,"('dependent', 'independent')",-0.4881481,-0.51943016,-0.3483529,-0.4245194,-0.0761665
69,-0.18136296,-0.16047469,"('lazy', 'industrious')",-0.53304845,-0.48393843,-0.3572057,-0.3222066,0.0349991
70,0.58762974,0.6005113,"('lethargic', 'energetic')",-0.04336285,-0.056780513,0.2721334,0.2718654,-0.000268
71,-0.93219936,-0.90764874,"('diffident', 'self-confident')",0.345522,0.352552,-0.2933387,-0.2775484,0.0157903
72,0.40151915,0.41428635,"('unambitious', 'ambitious')",-0.580145,-0.5977139,-0.0893129,-0.0917138,-0.0024009
73,0.6846732,0.6539883,"('helpless', 'self-reliant')",-3.1183581,-3.1287184,-1.2168424,-1.237365,-0.0205226
74,-0.0585872,-0.05120392,"('undedicated', 'dedicated')",-0.27233294,-0.37313315,-0.1654601,-0.2121685,-0.0467084
75,-0.1524226,-0.11752054,"('meek', 'impulsive')",-0.57263875,-0.466432,-0.3625307,-0.2919763,0.0705544
76,1.066595,1.110316,"('anxious', 'daring')",-0.5605802,-0.5345886,0.2530074,0.2878637,0.0348563
77,0.13246045,0.19643937,"('unmotivated', 'motivated')",-1.197883,-1.083427,-0.5327113,-0.4434938,0.0892175
78,-0.95819104,-0.8336359,"('nonresilient', 'resilient')",-0.18029693,-0.17488348,-0.569244,-0.5042597,0.0649843
79,-1.2400985,-1.2594788,"('wavering', 'unwavering')",-0.51687986,-0.46298352,-0.8784891,-0.8612311,0.017258
80,0.95204115,0.9133407,"('dominated', 'dominating')",-0.72886,-0.6610039,0.1115906,0.1261684,0.0145778
81,1.6401875,1.546861,"('submissive', 'aggressive')",-0.82646644,-0.7798092,0.4068605,0.3835259,-0.0233346
82,-0.5914173,-0.5921092,"('poor', 'rich')",6.2076774,6.205453,2.80813,2.8066719,-0.0014581
83,0.29897654,0.2638641,"('powerless', 'powerful')",-0.8433097,-0.869647,-0.2721666,-0.3028915,-0.0307249
84,0.45776564,0.33127853,"('inferior', 'superior')",1.0614412,1.0197155,0.7596034,0.6754971,-0.0841063
85,-0.9706068,-0.91881233,"('insignificant', 'prestigious')",0.51498777,0.5104544,-0.2278095,-0.204179,0.0236305
86,-0.81498146,-0.89368343,"('uninfluential', 'influential')",-0.17614317,-0.31330493,-0.4955623,-0.6034942,-0.1079319
87,0.4810487,0.43231168,"('unsuccessful', 'successful')",1.0462463,1.1108339,0.7636475,0.7715728,0.0079253
88,-0.072397515,-0.22437438,"('low', 'eminent')",0.07834928,-5.215034e-05,0.0029759,-0.1122133,-0.1151892
