,ecolab_male,ecolab_female,tuple,inc_male,inc_female,average_male,average_female,female-male
16,-0.6064124,-0.7082555,"('unpopular', 'popular')",0.55268645,0.48338223,-0.026863,-0.1124367,-0.0855737
17,0.14413558,0.17266762,"('nasty', 'nice')",-0.48534876,-0.4893333,-0.1706066,-0.1583328,0.0122738
18,-0.52358735,-0.5534094,"('disagreeable', 'welcoming')",-0.34938592,-0.4261363,-0.4364866,-0.4897729,-0.0532863
19,-1.7162291,-1.6339434,"('inhospitable', 'hospitable')",-0.09656885,-0.054105207,-0.906399,-0.8440243,0.0623747
20,0.6786161,0.6121902,"('rough', 'thoughtful')",1.1005331,1.0171494,0.8895746,0.8146698,-0.0749048
21,0.76377594,0.69844455,"('immoral', 'moral')",-0.20385106,-0.16162297,0.2799625,0.2684108,-0.0115517
22,-0.4206713,-0.53776866,"('untrustworthy', 'trustworthy')",-0.86239403,-0.9572079,-0.6415327,-0.7474883,-0.1059556
23,0.090176076,0.04682984,"('insincere', 'sincere')",5.24191,5.1629796,2.666043,2.6049047,-0.0611383
24,-0.30245924,-0.3451111,"('dishonest', 'honest')",0.5133256,0.47138476,0.1054332,0.0631368,-0.0422964
25,0.062288877,0.084960476,"('egoistic', 'altruistic')",1.5682769,1.5196222,0.8152829,0.8022913,-0.0129916
26,0.2613588,0.1760244,"('hardhearted', 'benevolent')",1.7341493,1.6907134,0.9977541,0.9333689,-0.0643852
27,0.16770346,0.22626725,"('hardhearted', 'softhearted')",1.2139866,1.1343979,0.6908451,0.6803325,-0.0105126
28,-0.15129796,-0.27927122,"('disloyal', 'loyal')",0.7692678,0.6300325,0.3089849,0.1753806,-0.1336043
29,-0.47045445,-0.5532409,"('unfair', 'fair')",-0.56155586,-0.69396585,-0.5160052,-0.6236033,-0.1075981
30,1.0935739,0.9982567,"('intolerant', 'tolerant')",1.3501524,1.2786208,1.2218632,1.1384387,-0.0834245
31,-1.1907364,-1.1022362,"('evil', 'good')",-1.0372868,-1.114667,-1.1140115,-1.1084516,0.0055599
32,0.11650547,0.09394554,"('unkind', 'kind')",1.0113392,0.93020296,0.5639223,0.5120742,-0.0518481
33,0.06628719,0.05567342,"('wrong', 'right')",-0.67674947,-0.72411233,-0.3052312,-0.3342195,-0.0289883
34,0.22811145,0.36598706,"('mean', 'honorable')",5.711394,5.77123,2.9697526,3.0686088,0.0988562
35,-0.8226664,-0.8763166,"('corrupt', 'incorrupt')",-0.05304814,-0.19165921,-0.4378573,-0.5339879,-0.0961306
36,-1.0783186,-1.1587561,"('hostile', 'amicable')",0.46450394,0.23470072,-0.3069073,-0.4620277,-0.1551204
37,-0.2585221,-0.26314217,"('fake', 'genuine')",-0.0015881397,-0.0085669495,-0.1300551,-0.1358546,-0.0057995
38,-0.14909393,-0.0906011,"('untruthful', 'truthful')",-0.46744418,-0.4608742,-0.3082691,-0.2757376,0.0325315
39,1.5270106,1.4853402,"('exploitative', 'cooperative')",0.18440978,0.17723675,0.8557101,0.8312885,-0.0244216
40,-0.23455244,-0.24494292,"('stingy', 'generous')",-1.6136158,-1.7294564,-0.9240841,-0.9871997,-0.0631156
41,-0.37185597,-0.3998523,"('unforgiving', 'forgiving')",0.16475336,0.035306424,-0.1035513,-0.1822729,-0.0787216
42,0.1191076,0.15009609,"('unreliable', 'reliable')",-3.2047143,-3.171593,-1.5428034,-1.5107484,0.032055
43,0.23862046,0.3140599,"('irresponsible', 'responsible')",0.16792697,0.18731707,0.2032737,0.2506885,0.0474148
44,0.5115397,0.5381728,"('prejudiced', 'unprejudiced')",-1.1884221,-1.1924758,-0.3384412,-0.3271515,0.0112897
45,-0.8925673,-0.9497964,"('incompetent', 'competent')",-0.53020936,-0.5652262,-0.7113883,-0.7575113,-0.046123
46,-0.018428259,-0.03946715,"('uncompetitive', 'competitive')",-0.58948493,-0.593302,-0.3039566,-0.3163846,-0.012428
47,0.5109931,0.5674803,"('stupid', 'smart')",5.1596828,5.2343493,2.8353379,2.9009147,0.0655768
48,1.2593347,1.178775,"('unintelligent', 'intelligent')",0.9059966,0.8988019,1.0826657,1.0387884,-0.0438773
49,0.40937296,0.4637609,"('unable', 'able')",-0.13255931,-0.074881494,0.1384068,0.1944397,0.0560329
50,0.35097554,0.27308008,"('clumsy', 'skillful')",-0.049488664,-0.09888593,0.1507434,0.0870971,-0.0636463
51,-0.09925869,-0.2392084,"('uneducated', 'educated')",0.88981164,0.8473501,0.3952765,0.3040709,-0.0912056
52,0.07618547,-0.107118905,"('irrational', 'rational')",0.42439643,0.26115838,0.250291,0.0770197,-0.1732713
53,-0.6011395,-0.6346188,"('uncreative', 'creative')",0.91900015,0.8225818,0.1589303,0.0939815,-0.0649488
54,-0.058403082,-0.11710507,"('incapable', 'capable')",1.1241246,1.1643041,0.5328608,0.5235995,-0.0092613
55,0.52704924,0.42384198,"('incompetent', 'clever')",0.11762882,0.121426314,0.322339,0.2726341,-0.0497049
56,1.1483215,1.1569154,"('impractical', 'practical')",-0.24018808,-0.2517538,0.4540667,0.4525808,-0.0014859
57,0.09850167,0.05030294,"('unimaginative', 'imaginative')",-2.4081123,-2.426261,-1.1548053,-1.187979,-0.0331737
58,-0.029918917,-0.11231178,"('undiscriminating', 'discriminating')",0.08859065,0.026686963,0.0293359,-0.0428124,-0.0721483
59,0.36776146,0.3387115,"('foolish', 'wise')",0.3268839,0.30886963,0.3473227,0.3237906,-0.0235321
60,1.3297647,1.3426625,"('inefficient', 'efficient')",-0.1829818,-0.0547409,0.5733914,0.6439608,0.0705694
61,0.44989192,0.29025304,"('illogical', 'logical')",0.3666755,0.25735515,0.4082837,0.2738041,-0.1344796
62,1.0223695,1.0417053,"('incompetent', 'brilliant')",-0.031211212,0.1090184,0.4955792,0.5753618,0.0797826
63,0.54199463,0.62909746,"('unperceptive', 'insightful')",0.7521465,0.83134884,0.6470705,0.7302232,0.0831527
64,0.36446893,0.35117152,"('shy', 'confident')",-6.142799,-6.088626,-2.8891649,-2.8687272,0.0204377
65,0.17910898,0.038217008,"('insecure', 'secure')",-0.25538415,-0.24111088,-0.0381376,-0.1014469,-0.0633093
66,-0.9715853,-0.8628423,"('inactive', 'active')",0.71436435,0.7667461,-0.1286105,-0.0480481,0.0805624
67,0.6627562,0.7048098,"('doubtful', 'determined')",-0.6554948,-0.6327422,0.0036307,0.0360338,0.0324031
68,-0.4237198,-0.5118164,"('dependent', 'independent')",-0.596249,-0.6186851,-0.5099844,-0.5652508,-0.0552664
69,0.2599668,0.3465969,"('lazy', 'industrious')",-0.37671772,-0.32284683,-0.0583755,0.011875,0.0702505
70,0.31104672,0.31266418,"('lethargic', 'energetic')",0.3301019,0.36187613,0.3205743,0.3372701,0.0166958
71,0.98370534,1.0674282,"('diffident', 'self-confident')",0.3751066,0.39632976,0.679406,0.731879,0.052473
72,0.3104026,0.35054624,"('unambitious', 'ambitious')",-1.3531102,-1.2949048,-0.5213538,-0.4721793,0.0491745
73,1.3017954,1.2153621,"('helpless', 'self-reliant')",-2.9844635,-2.997657,-0.841334,-0.8911475,-0.0498135
74,0.07341586,0.053794816,"('undedicated', 'dedicated')",-0.027789952,-0.094357386,0.022813,-0.0202813,-0.0430943
75,-0.2602958,-0.24819583,"('meek', 'impulsive')",-0.44498622,-0.3908409,-0.352641,-0.3195184,0.0331226
76,0.800345,0.8112579,"('anxious', 'daring')",0.292602,0.33479,0.5464735,0.5730239,0.0265504
77,0.33942986,0.32011113,"('unmotivated', 'motivated')",-1.0765339,-0.92816216,-0.368552,-0.3040255,0.0645265
78,0.02815526,0.16945463,"('nonresilient', 'resilient')",0.124212414,0.18244214,0.0761838,0.1759484,0.0997646
79,-1.0015701,-0.9604354,"('wavering', 'unwavering')",-0.23439977,-0.2152599,-0.617985,-0.5878477,0.0301373
80,0.67743856,0.6566318,"('dominated', 'dominating')",-1.1492305,-1.0438162,-0.235896,-0.1935922,0.0423038
81,0.56357956,0.5069607,"('submissive', 'aggressive')",-0.53703016,-0.41523144,0.0132747,0.0458646,0.0325899
82,-1.5983123,-1.6943364,"('poor', 'rich')",5.6318913,5.5979958,2.0167894,1.9518297,-0.0649597
83,0.52652645,0.5132015,"('powerless', 'powerful')",-0.95869994,-0.95876026,-0.2160867,-0.2227794,-0.0066927
84,0.657184,0.60364634,"('inferior', 'superior')",0.84688824,0.78977436,0.7520361,0.6967103,-0.0553258
85,0.21167694,0.17630641,"('insignificant', 'prestigious')",0.872299,0.7922039,0.541988,0.4842552,-0.0577328
86,-0.4117312,-0.5276063,"('uninfluential', 'influential')",-0.12168783,-0.22204685,-0.2667095,-0.3748266,-0.1081171
87,0.4601203,0.38589692,"('unsuccessful', 'successful')",1.0318444,1.15727,0.7459823,0.7715834,0.0256011
88,0.2558103,0.13030687,"('low', 'eminent')",0.58432925,0.5606492,0.4200698,0.3454781,-0.0745917
