,nortonlifelock_male,nortonlifelock_female,tuple,inc_male,inc_female,average_male,average_female,female-male
19,-1.1366137,-1.1274538,"('inhospitable', 'hospitable')",-0.09317648,-0.05641882,-0.6148951,-0.5919363,0.0229588
20,0.33837017,0.4130135,"('rough', 'thoughtful')",1.2409899,1.192145,0.7896801,0.8025792,0.0128991
21,0.93497515,1.0422444,"('immoral', 'moral')",-0.6819771,-0.63651794,0.126499,0.2028632,0.0763642
22,0.5466492,0.6368385,"('untrustworthy', 'trustworthy')",-0.6594474,-0.6702247,-0.0563991,-0.0166931,0.039706
23,0.39278495,0.5122278,"('insincere', 'sincere')",4.883992,4.809447,2.6383886,2.6608372,0.0224486
24,0.6048043,0.64159685,"('dishonest', 'honest')",0.33831096,0.29089466,0.4715576,0.4662458,-0.0053118
25,-0.25844464,-0.3243189,"('egoistic', 'altruistic')",1.7004426,1.6247934,0.7209989,0.6502373,-0.0707616
26,0.546522,0.51211363,"('hardhearted', 'benevolent')",1.7143503,1.6668663,1.1304362,1.0894899,-0.0409463
27,-0.40721506,-0.29758075,"('hardhearted', 'softhearted')",1.1863707,1.078232,0.3895778,0.3903257,0.0007479
28,0.19387187,0.08929646,"('disloyal', 'loyal')",0.7927316,0.5928858,0.4933017,0.3410911,-0.1522106
29,-0.37012175,-0.41571882,"('unfair', 'fair')",-0.49457276,-0.6444893,-0.4323472,-0.530104,-0.0977568
30,1.3759992,1.4663206,"('intolerant', 'tolerant')",1.32412,1.3265449,1.3500596,1.3964328,0.0463732
31,-1.5326787,-1.549311,"('evil', 'good')",-0.60063356,-0.7441365,-1.0666561,-1.1467237,-0.0800676
32,0.71174973,0.7787551,"('unkind', 'kind')",0.621409,0.5081093,0.6665794,0.6434322,-0.0231472
33,0.0047145877,-0.09953528,"('wrong', 'right')",-0.49521086,-0.58299387,-0.2452481,-0.3412646,-0.0960165
34,0.14118017,0.30490768,"('mean', 'honorable')",5.647387,5.8064036,2.8942835,3.0556557,0.1613722
35,-1.1285856,-1.3243753,"('corrupt', 'incorrupt')",0.18294197,-0.015572241,-0.4728218,-0.6699737,-0.1971519
36,-1.4940206,-1.6875507,"('hostile', 'amicable')",0.697923,0.44382423,-0.3980488,-0.6218632,-0.2238144
37,0.08362053,0.1330201,"('fake', 'genuine')",0.3478054,0.3324093,0.215713,0.2327147,0.0170017
38,-0.29945284,-0.3340197,"('untruthful', 'truthful')",-0.29791862,-0.33041963,-0.2986857,-0.3322197,-0.033534
39,1.6372778,1.7277893,"('exploitative', 'cooperative')",0.3260981,0.3853344,0.981688,1.0565618,0.0748738
40,-0.77783126,-0.7413893,"('stingy', 'generous')",-1.3330332,-1.4422067,-1.0554322,-1.0917981,-0.0363659
41,-0.31594604,-0.2109143,"('unforgiving', 'forgiving')",-0.009838469,-0.0928001,-0.1628923,-0.1518572,0.0110351
42,-0.06896823,0.15759964,"('unreliable', 'reliable')",-3.2544467,-3.099198,-1.6617075,-1.4707992,0.1909083
43,0.9929888,1.1710646,"('irresponsible', 'responsible')",0.25517857,0.29536095,0.6240837,0.7332128,0.1091291
44,-0.4139172,-0.4068927,"('prejudiced', 'unprejudiced')",-1.302285,-1.2738906,-0.8581011,-0.8403916,0.0177095
45,0.13053784,0.24015021,"('incompetent', 'competent')",-0.21125272,-0.27973258,-0.0403574,-0.0197912,0.0205662
46,0.57463455,0.70470536,"('uncompetitive', 'competitive')",-0.43356135,-0.4074474,0.0705366,0.148629,0.0780924
47,0.97153443,1.108664,"('stupid', 'smart')",5.324686,5.4446754,3.1481102,3.2766697,0.1285595
48,0.35022095,0.3746633,"('unintelligent', 'intelligent')",0.53165364,0.54412323,0.4409373,0.4593933,0.018456
49,-0.1983529,-0.06460421,"('unable', 'able')",-0.22184432,-0.10172784,-0.2100986,-0.083166,0.1269326
50,-0.17930618,-0.1701771,"('clumsy', 'skillful')",0.07425113,0.0422595,-0.0525275,-0.0639588,-0.0114313
51,-0.33304486,-0.34551167,"('uneducated', 'educated')",0.096226774,0.03382621,-0.118409,-0.1558427,-0.0374337
52,-0.4849432,-0.76460874,"('irrational', 'rational')",0.49733442,0.26206052,0.0061956,-0.2512741,-0.2574697
53,-0.6089245,-0.62945807,"('uncreative', 'creative')",1.2881062,1.2040051,0.3395908,0.2872735,-0.0523173
54,-0.41136172,-0.476518,"('incapable', 'capable')",0.9556584,0.9375338,0.2721483,0.2305079,-0.0416404
55,1.1651273,1.3415724,"('incompetent', 'clever')",0.075480364,0.12636459,0.6203038,0.7339685,0.1136647
56,1.8291694,1.9786499,"('impractical', 'practical')",-0.4297753,-0.35017917,0.699697,0.8142353,0.1145383
57,0.44109365,0.5061162,"('unimaginative', 'imaginative')",-1.7371112,-1.7552464,-0.6480088,-0.6245651,0.0234437
58,-0.2266772,-0.2847079,"('undiscriminating', 'discriminating')",0.24570197,0.16631836,0.0095124,-0.0591948,-0.0687072
59,0.1334945,0.08929415,"('foolish', 'wise')",0.3465059,0.3095687,0.2400002,0.1994314,-0.0405688
60,2.121626,2.3531282,"('inefficient', 'efficient')",-0.2640655,-0.08869023,0.9287802,1.132219,0.2034388
61,0.07815943,-0.016666539,"('illogical', 'logical')",0.12019251,-0.034501474,0.099176,-0.025584,-0.12476
62,0.28220013,0.44523627,"('incompetent', 'brilliant')",-0.18508707,-0.039334126,0.0485565,0.2029511,0.1543946
63,0.041350543,0.22189963,"('unperceptive', 'insightful')",0.84483993,0.95894665,0.4430952,0.5904231,0.1473279
64,0.51355946,0.52944565,"('shy', 'confident')",-6.2319217,-6.1731515,-2.8591812,-2.8218529,0.0373283
65,1.3865744,1.465301,"('insecure', 'secure')",-0.36171788,-0.25718477,0.5124283,0.6040581,0.0916298
66,-1.1758932,-1.2390751,"('inactive', 'active')",0.7330713,0.7559686,-0.2214109,-0.2415532,-0.0201423
67,0.6724186,0.69522995,"('doubtful', 'determined')",-0.69921404,-0.6341978,-0.0133977,0.0305161,0.0439138
68,-0.62281203,-0.6495806,"('dependent', 'independent')",-0.6645201,-0.67064184,-0.643666,-0.6601112,-0.0164452
69,-0.38916123,-0.42960063,"('lazy', 'industrious')",-0.31479415,-0.3138534,-0.3519777,-0.371727,-0.0197493
70,0.44652113,0.6414452,"('lethargic', 'energetic')",0.541704,0.70720696,0.4941126,0.6743261,0.1802135
71,0.8825933,0.90145475,"('diffident', 'self-confident')",0.48600423,0.465706,0.6842988,0.6835804,-0.0007184
72,-0.10270564,-0.08775278,"('unambitious', 'ambitious')",-1.4167289,-1.4020199,-0.7597172,-0.7448863,0.0148309
73,0.39890268,0.27490944,"('helpless', 'self-reliant')",-2.8560996,-2.9084811,-1.2285985,-1.3167858,-0.0881873
74,0.8044727,0.8858447,"('undedicated', 'dedicated')",0.10512985,0.091819905,0.4548013,0.4888323,0.034031
75,-0.95435715,-1.028851,"('meek', 'impulsive')",-0.31287494,-0.3010837,-0.633616,-0.6649674,-0.0313514
76,0.6505053,0.82736117,"('anxious', 'daring')",0.20857818,0.3992835,0.4295417,0.6133223,0.1837806
77,-0.34948415,-0.30501062,"('unmotivated', 'motivated')",-1.0054616,-0.92856187,-0.6774728,-0.6167862,0.0606866
78,-0.69174016,-0.56958616,"('nonresilient', 'resilient')",0.4133156,0.47978246,-0.1392123,-0.0449018,0.0943105
79,-1.5839103,-1.6808146,"('wavering', 'unwavering')",-0.11411729,-0.15363334,-0.8490138,-0.917224,-0.0682102
80,0.4115887,0.49162874,"('dominated', 'dominating')",-1.7532357,-1.6178879,-0.6708235,-0.5631295,0.107694
81,0.84219635,0.9392895,"('submissive', 'aggressive')",-0.890185,-0.7607941,-0.0239943,0.0892477,0.113242
82,-0.14689013,-0.08570738,"('poor', 'rich')",5.4187093,5.448853,2.6359096,2.6815729,0.0456633
83,0.08292611,0.022577709,"('powerless', 'powerful')",-1.2485659,-1.2949874,-0.5828199,-0.6362048,-0.0533849
84,0.4096626,0.30859077,"('inferior', 'superior')",0.9512795,0.88085353,0.6804711,0.5947222,-0.0857489
85,-1.3721594,-1.5652755,"('insignificant', 'prestigious')",0.98157895,0.844856,-0.1952902,-0.3602098,-0.1649196
86,-0.013033012,-0.015938217,"('uninfluential', 'influential')",-0.41394895,-0.5224275,-0.213491,-0.2691829,-0.0556919
87,0.5645992,0.48240167,"('unsuccessful', 'successful')",0.7704941,0.75953394,0.6675466,0.6209678,-0.0465788
88,0.13320108,0.08765043,"('low', 'eminent')",0.15459235,0.112182215,0.1438967,0.0999163,-0.0439804
