,sba_male,sba_female,tuple,communications_male,communications_female,corp_male,corp_female,average_male,average_female,female-male
70,0.9785891,1.0765922,"('lethargic', 'energetic')",0.11499857,0.32085773,0.4651,0.52561253,0.5195626,0.6410209,0.1214583
71,-0.2886821,-0.29310465,"('diffident', 'self-confident')",0.84150064,0.8261284,0.40686274,0.40400514,0.3198938,0.312343,-0.0075508
72,-0.24302423,-0.2098757,"('unambitious', 'ambitious')",-0.32739744,-0.14932302,-0.73609126,-0.7032832,-0.4355043,-0.3541606,0.0813437
73,0.6644517,0.61020595,"('helpless', 'self-reliant')",0.31710052,0.3364765,-3.178709,-3.1661487,-0.7323856,-0.7398221,-0.0074365
74,0.70303947,0.78926575,"('undedicated', 'dedicated')",0.047831334,0.15074685,-0.077256426,-0.09384067,0.2245381,0.2820573,0.0575192
75,-0.7141996,-0.7393044,"('meek', 'impulsive')",-0.5524706,-0.49838272,-0.53832483,-0.46996054,-0.601665,-0.5692159,0.0324491
76,1.0823406,1.2027711,"('anxious', 'daring')",0.47141108,0.60906243,0.16421607,0.18003887,0.5726559,0.6639574,0.0913015
77,-0.21813378,-0.2006363,"('unmotivated', 'motivated')",0.63502645,0.6048219,-1.0425929,-0.9151708,-0.2085667,-0.1703284,0.0382383
78,-1.6560049,-1.5707116,"('nonresilient', 'resilient')",0.013511166,0.035087347,-0.49654326,-0.3683847,-0.7130123,-0.6346697,0.0783426
79,-0.83836365,-0.92774105,"('wavering', 'unwavering')",-0.60710216,-0.6697021,-0.32516026,-0.35362253,-0.5902087,-0.6503552,-0.0601465
80,0.72149867,0.7108081,"('dominated', 'dominating')",0.24890882,0.30497894,-0.24543896,-0.099927805,0.2416562,0.3052864,0.0636302
81,0.60139215,0.42280924,"('submissive', 'aggressive')",1.3480433,1.250844,-0.08861491,-0.06174978,0.6202735,0.5373011,-0.0829724
82,-0.40513194,-0.41779926,"('poor', 'rich')",0.96183246,0.98630077,5.633337,5.589139,2.0633459,2.0525468,-0.0107991
83,-0.27243453,-0.34753716,"('powerless', 'powerful')",0.18237013,0.18049724,-0.9563273,-0.99983704,-0.3487972,-0.388959,-0.0401618
84,-0.106192455,-0.22106057,"('inferior', 'superior')",0.08747038,0.050564587,0.7029421,0.70058864,0.2280733,0.1766976,-0.0513757
85,-0.7158746,-0.80680203,"('insignificant', 'prestigious')",-0.37280005,-0.41918427,0.0071977563,-0.12641865,-0.3604923,-0.4508016,-0.0903093
86,-0.63528943,-0.68527246,"('uninfluential', 'influential')",0.6787041,0.56284535,-0.1996685,-0.30702198,-0.0520846,-0.1431497,-0.0910651
87,0.28599802,0.12520906,"('unsuccessful', 'successful')",0.7432828,0.6313743,0.97906715,0.998937,0.6694493,0.5851734,-0.0842759
88,-0.10854119,-0.25771677,"('low', 'eminent')",0.23010948,0.12712699,0.2912236,0.03391491,0.1375973,-0.032225,-0.1698223
