,patterson_male,patterson_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
40,0.18161398,0.16954708,"('stingy', 'generous')",0.60628146,0.63983226,-1.1350244,-1.1959232,-0.1157097,-0.128848,-0.0131383
41,1.2522893,1.2519838,"('unforgiving', 'forgiving')",0.19973546,0.19157617,0.21747856,0.19776326,0.5565011,0.5471077,-0.0093934
42,0.10523346,0.22281203,"('unreliable', 'reliable')",0.32902825,0.4972093,-2.2038739,-2.0431836,-0.5898707,-0.4410541,0.1488166
43,1.2035166,1.2702552,"('irresponsible', 'responsible')",1.3534838,1.4283879,0.60405993,0.7035476,1.0536868,1.1340636,0.0803768
44,-2.1702306,-2.1866841,"('prejudiced', 'unprejudiced')",-1.1957221,-1.0545682,-1.5381482,-1.4628377,-1.6347003,-1.56803,0.0666703
45,0.9460585,0.9574586,"('incompetent', 'competent')",1.402537,1.3178012,0.117602065,0.08333795,0.8220659,0.7861993,-0.0358666
46,0.86230594,0.93229437,"('uncompetitive', 'competitive')",2.3911548,2.3221705,-0.396475,-0.45991775,0.9523285,0.9315157,-0.0208128
47,-0.03347113,0.053620905,"('stupid', 'smart')",0.7529428,0.8152265,5.234883,5.3064322,1.9847848,2.0584265,0.0736417
48,0.16975111,0.1773716,"('unintelligent', 'intelligent')",0.062085927,-0.048141826,0.25659984,0.17993589,0.1628123,0.1030552,-0.0597571
49,-1.3356686,-1.2629222,"('unable', 'able')",-0.38380903,-0.30808327,-0.428407,-0.21302122,-0.7159615,-0.5946755,0.121286
50,-0.7435368,-0.72928685,"('clumsy', 'skillful')",-0.65472674,-0.71391445,0.19461101,0.22524944,-0.4012175,-0.405984,-0.0047665
51,1.4624659,1.3470643,"('uneducated', 'educated')",0.87529284,0.663618,0.44687197,0.27590683,0.9282103,0.7621964,-0.1660139
52,-1.9134253,-2.0101266,"('irrational', 'rational')",-1.2767092,-1.3556827,-0.22678548,-0.2713787,-1.1389733,-1.2123961,-0.0734228
53,0.006442778,0.012130531,"('uncreative', 'creative')",0.27274618,0.18997276,0.94119126,0.97234625,0.4067934,0.3914832,-0.0153102
54,-0.6189336,-0.60739833,"('incapable', 'capable')",-0.53725874,-0.50301415,0.630245,0.78608745,-0.1753158,-0.1081083,0.0672075
55,1.3835171,1.4417135,"('incompetent', 'clever')",1.831051,1.7503295,0.10644735,0.05112382,1.1070052,1.0810556,-0.0259496
56,2.6965559,2.7846062,"('impractical', 'practical')",2.0395052,1.9590386,0.36224827,0.3707998,1.6994365,1.7048149,0.0053784
57,0.23144685,0.25984725,"('unimaginative', 'imaginative')",0.39800858,0.23284514,-2.1017568,-2.1330025,-0.4907671,-0.54677,-0.0560029
58,0.33383864,0.3531071,"('undiscriminating', 'discriminating')",0.42488003,0.36740935,0.073299885,0.06670845,0.2773395,0.2624083,-0.0149312
59,-0.9280974,-0.99414,"('foolish', 'wise')",-0.7272378,-0.68095195,0.15415156,0.21603587,-0.5003945,-0.486352,0.0140425
60,1.7540567,1.8241068,"('inefficient', 'efficient')",2.4880083,2.4440374,0.086611204,0.1533955,1.4428921,1.4738466,0.0309545
61,0.40191144,0.24856913,"('illogical', 'logical')",-0.19814509,-0.3506852,0.11847123,-0.037322987,0.1074125,-0.0464797,-0.1538922
62,0.6185279,0.696586,"('incompetent', 'brilliant')",2.0781796,2.2362466,0.45255286,0.6710884,1.0497534,1.2013071,0.1515537
63,1.0757602,1.1196845,"('unperceptive', 'insightful')",1.8899615,1.8416674,1.2976357,1.4153291,1.4211191,1.4588936,0.0377745
64,-0.34768388,-0.39226618,"('shy', 'confident')",1.0845633,1.0699353,-6.1590557,-6.134386,-1.8073921,-1.8189057,-0.0115136
65,0.606815,0.5085322,"('insecure', 'secure')",0.6860241,0.47734472,-0.17514737,-0.26481092,0.3725639,0.2403553,-0.1322086
66,-0.8555691,-0.8282747,"('inactive', 'active')",-0.5458539,-0.4781922,1.102844,1.030103,-0.0995263,-0.0921213,0.007405
67,1.3380203,1.3772812,"('doubtful', 'determined')",0.0175253,0.062653616,-0.337146,-0.3314773,0.3394665,0.3694859,0.0300194
68,-0.321127,-0.4055867,"('dependent', 'independent')",-0.66890734,-0.7342173,-0.6557311,-0.67752355,-0.5485885,-0.6057758,-0.0571873
69,-0.9481873,-0.99069816,"('lazy', 'industrious')",-0.29508907,-0.23044203,-0.48750556,-0.45488656,-0.5769273,-0.5586756,0.0182517
70,1.4758112,1.5770094,"('lethargic', 'energetic')",1.5198987,1.5079129,0.8184534,0.8960052,1.2713877,1.3269758,0.0555881
71,0.90202516,0.85028327,"('diffident', 'self-confident')",0.23174338,0.29741746,0.71192926,0.684272,0.6152326,0.6106576,-0.004575
72,1.2590591,1.193433,"('unambitious', 'ambitious')",-0.07256271,-0.040252455,-0.98110026,-0.89714134,0.0684654,0.0853464,0.016881
73,-0.4875984,-0.44529253,"('helpless', 'self-reliant')",0.042841315,0.040445913,-3.191765,-3.0217836,-1.212174,-1.1422101,0.0699639
74,2.1171117,2.1780457,"('undedicated', 'dedicated')",1.3758072,1.3944337,0.5303051,0.60742134,1.3410746,1.3933002,0.0522256
75,-1.5167011,-1.4474968,"('meek', 'impulsive')",-1.2176366,-1.1382701,-0.38171506,-0.20718417,-1.0386843,-0.9309836,0.1077007
76,0.6043794,0.6995062,"('anxious', 'daring')",1.3173778,1.4266552,0.2706552,0.32409582,0.7308041,0.8167524,0.0859483
77,0.26267838,0.30643195,"('unmotivated', 'motivated')",0.57710767,0.4716295,-1.0011348,-0.9837619,-0.0537829,-0.0685668,-0.0147839
78,-0.10828352,-0.05033689,"('nonresilient', 'resilient')",0.80865115,0.8481051,0.20967928,0.2688336,0.303349,0.3555339,0.0521849
79,-0.8882035,-0.84915465,"('wavering', 'unwavering')",-1.7393162,-1.75126,0.007607918,0.08093685,-0.8733039,-0.8398259,0.033478
80,0.57223076,0.5310913,"('dominated', 'dominating')",1.1220675,1.138717,-0.95180935,-0.9808359,0.2474963,0.2296575,-0.0178388
81,0.9196974,0.88007706,"('submissive', 'aggressive')",1.8103256,1.610301,-0.296633,-0.40370983,0.81113,0.6955561,-0.1155739
82,0.11357695,0.12580699,"('poor', 'rich')",0.35718393,0.26477182,5.9606633,5.988188,2.143808,2.1262555,-0.0175525
83,-0.346589,-0.33530384,"('powerless', 'powerful')",-0.47631243,-0.43320265,-0.95943826,-1.0291502,-0.5941132,-0.5992189,-0.0051057
84,0.89147604,0.84980667,"('inferior', 'superior')",-0.5584669,-0.5521137,0.36065772,0.32233623,0.2312223,0.2066764,-0.0245459
85,-0.92355806,-0.90879285,"('insignificant', 'prestigious')",-0.6527133,-0.61702496,0.3986177,0.49054685,-0.3925512,-0.3450903,0.0474609
86,1.55264,1.4849494,"('uninfluential', 'influential')",0.87152654,0.6331128,0.2541484,0.071598135,0.8927716,0.7298867,-0.1628849
87,0.51219547,0.4476161,"('unsuccessful', 'successful')",1.9208527,1.853761,0.98674667,0.94088125,1.1399317,1.0807528,-0.0591789
88,0.29925707,0.29248467,"('low', 'eminent')",0.4369823,0.2799926,0.33407184,0.32023516,0.3567704,0.2975708,-0.0591996
