,viacom_male,viacom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
37,-0.28825307,-0.24267057,"('fake', 'genuine')",0.12921324,0.15387449,-0.0795199,-0.044398,0.0351219
38,-0.68465006,-0.69007814,"('untruthful', 'truthful')",-0.3339022,-0.32470864,-0.5092762,-0.5073934,0.0018828
39,1.5058603,1.5041753,"('exploitative', 'cooperative')",0.3051538,0.2812563,0.9055071,0.8927158,-0.0127913
40,0.4589567,0.38890404,"('stingy', 'generous')",-1.1415609,-1.2501719,-0.3413021,-0.4306339,-0.0893318
41,-0.27948138,-0.308596,"('unforgiving', 'forgiving')",0.27287143,0.092196934,-0.003305,-0.1081995,-0.1048945
42,-0.176236,-0.1127295,"('unreliable', 'reliable')",-2.936082,-2.983131,-1.5561589,-1.5479302,0.0082287
43,-0.8854285,-0.75157666,"('irresponsible', 'responsible')",0.26173943,0.26149648,-0.3118445,-0.2450401,0.0668044
44,0.4610867,0.56260896,"('prejudiced', 'unprejudiced')",-1.4709622,-1.4277405,-0.5049378,-0.4325657,0.0723721
45,-1.1154469,-1.0393312,"('incompetent', 'competent')",-0.53277606,-0.61912495,-0.8241115,-0.829228,-0.0051165
46,-1.0787812,-0.95753956,"('uncompetitive', 'competitive')",-0.7029353,-0.8096879,-0.8908583,-0.8836137,0.0072446
47,0.13494185,0.2803143,"('stupid', 'smart')",5.0161233,5.122922,2.5755327,2.7016182,0.1260855
48,0.6258229,0.59733665,"('unintelligent', 'intelligent')",0.84113574,0.86865324,0.7334793,0.7329949,-0.0004844
49,-0.70678914,-0.60125494,"('unable', 'able')",-0.14303182,-0.088799424,-0.4249105,-0.3450272,0.0798833
50,-0.22968538,-0.17145604,"('clumsy', 'skillful')",-0.16287208,-0.22282508,-0.1962787,-0.1971406,-0.0008619
51,-0.40670785,-0.5536098,"('uneducated', 'educated')",1.1147388,1.0228801,0.3540155,0.2346351,-0.1193804
52,0.58734185,0.38381192,"('irrational', 'rational')",0.3148078,0.2070904,0.4510748,0.2954512,-0.1556236
53,-0.50486934,-0.545038,"('uncreative', 'creative')",0.7100427,0.7011914,0.1025867,0.0780767,-0.02451
54,-0.32392034,-0.29912457,"('incapable', 'capable')",1.0483652,1.116917,0.3622224,0.4088962,0.0466738
55,-0.46937504,-0.4382801,"('incompetent', 'clever')",0.12281862,0.0542453,-0.1732782,-0.1920174,-0.0187392
56,0.056774616,0.048750013,"('impractical', 'practical')",0.04388205,-0.016671741,0.0503283,0.0160391,-0.0342892
57,-0.766413,-0.80031943,"('unimaginative', 'imaginative')",-2.34669,-2.4114091,-1.5565515,-1.6058643,-0.0493128
58,0.31626278,0.31088293,"('undiscriminating', 'discriminating')",0.17774522,0.14067501,0.247004,0.225779,-0.021225
59,0.65066767,0.58873326,"('foolish', 'wise')",0.3928653,0.37146553,0.5217665,0.4800994,-0.0416671
60,0.1214162,0.13548192,"('inefficient', 'efficient')",-0.19934812,-0.12742414,-0.038966,0.0040289,0.0429949
61,0.63396287,0.4811544,"('illogical', 'logical')",0.5284848,0.4076592,0.5812238,0.4444068,-0.136817
62,0.063773856,0.16771631,"('incompetent', 'brilliant')",0.019512683,0.1084302,0.0416433,0.1380733,0.09643
63,-0.55966324,-0.48042035,"('unperceptive', 'insightful')",0.8866592,0.9015742,0.163498,0.2105769,0.0470789
64,0.030056756,-0.04737125,"('shy', 'confident')",-6.031968,-6.1066575,-3.0009556,-3.0770144,-0.0760588
65,-0.03771849,-0.17695245,"('insecure', 'secure')",-0.23016939,-0.28720582,-0.1339439,-0.2320791,-0.0981352
66,-0.5300045,-0.5667683,"('inactive', 'active')",0.76517606,0.793511,0.1175858,0.1133713,-0.0042145
67,-0.23876323,-0.20198983,"('doubtful', 'determined')",-0.76991355,-0.73870665,-0.5043384,-0.4703482,0.0339902
68,-0.5262221,-0.5387374,"('dependent', 'independent')",-0.29890054,-0.3121247,-0.4125613,-0.4254311,-0.0128698
69,0.7510715,0.7986243,"('lazy', 'industrious')",-0.8546938,-0.78061527,-0.0518111,0.0090045,0.0608156
70,-0.92202955,-0.8107691,"('lethargic', 'energetic')",0.36928913,0.36483046,-0.2763702,-0.2229693,0.0534009
71,0.19092949,0.20992532,"('diffident', 'self-confident')",0.6375258,0.6694522,0.4142276,0.4396887,0.0254611
72,-0.41228065,-0.37714756,"('unambitious', 'ambitious')",-0.8095855,-0.7689098,-0.6109331,-0.5730287,0.0379044
73,1.3798891,1.395935,"('helpless', 'self-reliant')",-2.8685148,-2.8367062,-0.7443128,-0.7203856,0.0239272
74,-0.063148424,-0.047352508,"('undedicated', 'dedicated')",0.45606518,0.37653872,0.1964584,0.1645931,-0.0318653
75,-0.33919537,-0.26832694,"('meek', 'impulsive')",-0.46160924,-0.38891855,-0.4004023,-0.3286228,0.0717795
76,-0.028620522,0.08561181,"('anxious', 'daring')",0.22038129,0.22228593,0.0958804,0.1539489,0.0580685
77,-0.51219004,-0.54521275,"('unmotivated', 'motivated')",-1.2780942,-1.1413108,-0.8951421,-0.8432618,0.0518803
78,-0.4656297,-0.34446883,"('nonresilient', 'resilient')",0.109392814,0.15986699,-0.1781184,-0.0923009,0.0858175
79,-0.14945889,-0.23397408,"('wavering', 'unwavering')",0.044099413,0.06550571,-0.0526797,-0.0842342,-0.0315545
80,0.504051,0.5135172,"('dominated', 'dominating')",-0.92403215,-0.93009204,-0.2099906,-0.2082874,0.0017032
81,-0.17449191,-0.2631205,"('submissive', 'aggressive')",-0.5297185,-0.51881444,-0.3521052,-0.3909675,-0.0388623
82,-0.4858699,-0.41316682,"('poor', 'rich')",5.484591,5.5156846,2.4993606,2.5512588,0.0518982
83,0.70610416,0.6692692,"('powerless', 'powerful')",-0.5570285,-0.5858474,0.0745378,0.0417109,-0.0328269
84,0.08332653,0.029782737,"('inferior', 'superior')",0.9344281,0.88323617,0.5088773,0.4565094,-0.0523679
85,1.181385,1.2101034,"('insignificant', 'prestigious')",1.1037563,1.1608454,1.1425707,1.1854744,0.0429037
86,-0.20217142,-0.41484112,"('uninfluential', 'influential')",0.31393218,0.14662465,0.0558804,-0.1341082,-0.1899886
87,0.37240136,0.4013679,"('unsuccessful', 'successful')",0.9421541,1.0244477,0.6572777,0.7129078,0.0556301
88,0.09451493,0.0271567,"('low', 'eminent')",0.44738486,0.43708473,0.2709499,0.2321207,-0.0388292
