,starbucks_male,starbucks_female,tuple,corp_male,corp_female,average_male,average_female,female-male
47,0.6690281,0.6939252,"('stupid', 'smart')",5.504895,5.707767,3.0869617,3.2008462,0.1138845
48,0.6880348,0.66379493,"('unintelligent', 'intelligent')",0.8763966,0.8377055,0.7822157,0.7507502,-0.0314655
49,0.58396095,0.5737009,"('unable', 'able')",-0.35315424,-0.24258542,0.1154034,0.1655577,0.0501543
50,-1.1694546,-1.1525445,"('clumsy', 'skillful')",-0.13585435,-0.12535575,-0.6526545,-0.6389501,0.0137044
51,0.75312,0.64824796,"('uneducated', 'educated')",0.75063324,0.7079315,0.7518766,0.6780897,-0.0737869
52,-1.061226,-1.1698874,"('irrational', 'rational')",-0.34576875,-0.36874098,-0.7034974,-0.7693142,-0.0658168
53,0.23551239,0.25729966,"('uncreative', 'creative')",0.33121082,0.23138912,0.2833616,0.2443444,-0.0390172
54,0.89834225,0.84569657,"('incapable', 'capable')",0.77189416,0.80163217,0.8351182,0.8236644,-0.0114538
55,0.56145656,0.5496158,"('incompetent', 'clever')",0.26153335,0.24267837,0.411495,0.3961471,-0.0153479
56,2.3411577,2.2776656,"('impractical', 'practical')",0.17007783,0.13930659,1.2556177,1.2084861,-0.0471316
57,-1.2913979,-1.302399,"('unimaginative', 'imaginative')",-3.6036568,-3.645757,-2.4475274,-2.4740779,-0.0265505
58,0.5253526,0.6049077,"('undiscriminating', 'discriminating')",0.101634175,0.010354035,0.3134934,0.3076309,-0.0058625
59,-0.44076332,-0.44568864,"('foolish', 'wise')",0.0521552,0.16058598,-0.1943041,-0.1425513,0.0517528
60,1.4642893,1.4231024,"('inefficient', 'efficient')",0.43355614,0.53183806,0.9489228,0.9774702,0.0285474
61,1.2658776,1.1324592,"('illogical', 'logical')",0.6475162,0.5896168,0.9566969,0.861038,-0.0956589
62,1.1705171,1.1903582,"('incompetent', 'brilliant')",0.7595465,0.8697973,0.9650318,1.0300777,0.0650459
63,1.7235558,1.7806447,"('unperceptive', 'insightful')",0.7363348,0.74611413,1.2299453,1.2633793,0.033434
64,-0.8838346,-0.99729943,"('shy', 'confident')",-6.477528,-6.5602956,-3.6806812,-3.7787976,-0.0981164
65,-0.69807065,-0.78204316,"('insecure', 'secure')",-0.20606306,-0.13101122,-0.4520668,-0.4565272,-0.0044604
66,-0.8466463,-0.8887134,"('inactive', 'active')",0.12941602,0.066606715,-0.3586152,-0.4110534,-0.0524382
67,0.38855064,0.3093202,"('doubtful', 'determined')",-0.19907622,-0.25898525,0.0947372,0.0251675,-0.0695697
68,-0.23986194,-0.3145495,"('dependent', 'independent')",-0.2910039,-0.37355974,-0.2654329,-0.3440546,-0.0786217
69,0.22491178,0.21893325,"('lazy', 'industrious')",-0.9537905,-0.9695492,-0.3644394,-0.375308,-0.0108686
70,0.2786805,0.3106768,"('lethargic', 'energetic')",0.30613542,0.3647786,0.292408,0.3377277,0.0453197
71,2.089067,2.0510604,"('diffident', 'self-confident')",0.39937854,0.36708918,1.2442228,1.2090749,-0.0351479
72,0.32146028,0.32596645,"('unambitious', 'ambitious')",-0.31661865,-0.19621792,0.0024208,0.0648743,0.0624535
73,1.229416,1.2727609,"('helpless', 'self-reliant')",-3.6529982,-3.673235,-1.211791,-1.200237,0.011554
74,1.9719251,1.9698364,"('undedicated', 'dedicated')",-0.30783105,-0.4150094,0.832047,0.7774135,-0.0546335
75,-1.3181174,-1.2187049,"('meek', 'impulsive')",-0.7490412,-0.76960075,-1.0335793,-0.9941528,0.0394265
76,0.024939474,-0.0057258233,"('anxious', 'daring')",-0.105159506,-0.11696121,-0.04011,-0.0613435,-0.0212335
77,0.02924513,0.053546544,"('unmotivated', 'motivated')",-1.1354928,-1.0567013,-0.5531238,-0.5015774,0.0515464
78,0.20159177,0.22794521,"('nonresilient', 'resilient')",-0.08405986,-0.06771727,0.058766,0.080114,0.021348
79,-0.6421396,-0.65706515,"('wavering', 'unwavering')",-0.062385276,-0.13414016,-0.3522624,-0.3956026,-0.0433402
80,0.3949933,0.25932714,"('dominated', 'dominating')",-0.7575795,-0.6705099,-0.1812931,-0.2055914,-0.0242983
81,0.1439986,0.08978192,"('submissive', 'aggressive')",-0.36926913,-0.3406361,-0.1126353,-0.1254271,-0.0127918
82,-0.3654431,-0.2797903,"('poor', 'rich')",6.3911076,6.4790535,3.0128322,3.0996315,0.0867993
83,0.76417816,0.66312647,"('powerless', 'powerful')",-0.7588832,-0.8243383,0.0026475,-0.0806059,-0.0832534
84,0.78418237,0.68724585,"('inferior', 'superior')",0.79597735,0.709267,0.7900798,0.6982564,-0.0918234
85,0.97879165,1.0181203,"('insignificant', 'prestigious')",-0.28038055,-0.3939748,0.3492056,0.3120728,-0.0371328
86,1.7320462,1.6364907,"('uninfluential', 'influential')",-0.019957718,-0.09029928,0.8560443,0.7730957,-0.0829486
87,0.9377289,0.8551936,"('unsuccessful', 'successful')",0.5186538,0.53684664,0.7281914,0.6960201,-0.0321713
88,-0.13034429,-0.17560108,"('low', 'eminent')",-0.23754652,-0.32372013,-0.1839454,-0.2496606,-0.0657152
