,crepe_male,crepe_female,tuple,average_male,average_female,female-male
37,0.39402267,0.33103308,"('fake', 'genuine')",0.3940227,0.3310331,-0.0629896
38,-0.3323758,-0.32945225,"('untruthful', 'truthful')",-0.3323758,-0.3294522,0.0029236
39,1.1055713,1.1898726,"('exploitative', 'cooperative')",1.1055713,1.1898726,0.0843013
40,-1.3054123,-1.3528938,"('stingy', 'generous')",-1.3054123,-1.3528938,-0.0474815
41,-0.066952504,-0.005617963,"('unforgiving', 'forgiving')",-0.0669525,-0.005618,0.0613345
42,0.14408779,0.2782471,"('unreliable', 'reliable')",0.1440878,0.2782471,0.1341593
43,0.12329558,0.17025945,"('irresponsible', 'responsible')",0.1232956,0.1702594,0.0469638
44,0.58937556,0.72732276,"('prejudiced', 'unprejudiced')",0.5893756,0.7273228,0.1379472
45,0.1818917,0.19653606,"('incompetent', 'competent')",0.1818917,0.1965361,0.0146444
46,-0.44341674,-0.3930291,"('uncompetitive', 'competitive')",-0.4434167,-0.3930291,0.0503876
47,1.874947,1.9034028,"('stupid', 'smart')",1.874947,1.9034028,0.0284558
48,-0.6427463,-0.63250774,"('unintelligent', 'intelligent')",-0.6427463,-0.6325077,0.0102386
49,-0.48489398,-0.23269533,"('unable', 'able')",-0.484894,-0.2326953,0.2521987
50,0.21559386,0.22653264,"('clumsy', 'skillful')",0.2155939,0.2265326,0.0109387
51,-0.68741786,-0.7461731,"('uneducated', 'educated')",-0.6874179,-0.7461731,-0.0587552
52,-0.033254027,-0.26846257,"('irrational', 'rational')",-0.033254,-0.2684626,-0.2352086
53,-1.4775798,-1.5563358,"('uncreative', 'creative')",-1.4775798,-1.5563358,-0.078756
54,0.07315159,-0.13511853,"('incapable', 'capable')",0.0731516,-0.1351185,-0.2082701
55,0.14276329,0.25720078,"('incompetent', 'clever')",0.1427633,0.2572008,0.1144375
56,0.9162867,0.99477905,"('impractical', 'practical')",0.9162867,0.9947791,0.0784924
57,-1.051038,-1.1502316,"('unimaginative', 'imaginative')",-1.051038,-1.1502316,-0.0991936
58,-0.14287695,-0.14138786,"('undiscriminating', 'discriminating')",-0.142877,-0.1413879,0.0014891
59,-0.08681427,-0.14002247,"('foolish', 'wise')",-0.0868143,-0.1400225,-0.0532082
60,0.7493129,0.9684993,"('inefficient', 'efficient')",0.7493129,0.9684993,0.2191864
61,-0.04869411,-0.30008155,"('illogical', 'logical')",-0.0486941,-0.3000816,-0.2513875
62,0.11767773,0.29996812,"('incompetent', 'brilliant')",0.1176777,0.2999681,0.1822904
63,-0.47925633,-0.38215944,"('unperceptive', 'insightful')",-0.4792563,-0.3821594,0.0970969
64,-1.551565,-1.4953852,"('shy', 'confident')",-1.5515651,-1.4953852,0.0561799
65,0.33641768,0.32830048,"('insecure', 'secure')",0.3364177,0.3283005,-0.0081172
66,-1.1804755,-1.3198856,"('inactive', 'active')",-1.1804755,-1.3198856,-0.1394101
67,0.21909891,0.21161366,"('doubtful', 'determined')",0.2190989,0.2116137,-0.0074852
68,-0.5635318,-0.5984905,"('dependent', 'independent')",-0.5635318,-0.5984905,-0.0349587
69,0.015935767,0.008592658,"('lazy', 'industrious')",0.0159358,0.0085927,-0.0073431
70,-0.04081925,-0.0057382397,"('lethargic', 'energetic')",-0.0408193,-0.0057382,0.0350811
71,-0.21093404,-0.23586203,"('diffident', 'self-confident')",-0.210934,-0.235862,-0.024928
72,-0.44495073,-0.49388662,"('unambitious', 'ambitious')",-0.4449507,-0.4938866,-0.0489359
73,0.016956039,0.027111813,"('helpless', 'self-reliant')",0.016956,0.0271118,0.0101558
74,0.1549567,0.13822447,"('undedicated', 'dedicated')",0.1549567,0.1382245,-0.0167322
75,-0.36875144,-0.3574756,"('meek', 'impulsive')",-0.3687514,-0.3574756,0.0112758
76,0.7546832,0.958629,"('anxious', 'daring')",0.7546832,0.958629,0.2039458
77,-0.9957125,-0.8281238,"('unmotivated', 'motivated')",-0.9957125,-0.8281238,0.1675887
78,-0.52119637,-0.46583992,"('nonresilient', 'resilient')",-0.5211964,-0.4658399,0.0553565
79,-0.6638763,-0.7600907,"('wavering', 'unwavering')",-0.6638763,-0.7600907,-0.0962144
80,-0.061019216,-0.07071334,"('dominated', 'dominating')",-0.0610192,-0.0707133,-0.0096941
81,-0.1391719,-0.14400548,"('submissive', 'aggressive')",-0.1391719,-0.1440055,-0.0048336
82,1.2590332,1.1389983,"('poor', 'rich')",1.2590332,1.1389983,-0.1200349
83,-0.3106456,-0.2859593,"('powerless', 'powerful')",-0.3106456,-0.2859593,0.0246863
84,0.041132126,-0.0420424,"('inferior', 'superior')",0.0411321,-0.0420424,-0.0831745
85,-1.0619427,-1.0354419,"('insignificant', 'prestigious')",-1.0619427,-1.0354419,0.0265008
86,-1.336856,-1.5122513,"('uninfluential', 'influential')",-1.336856,-1.5122513,-0.1753953
87,0.19734658,0.120426506,"('unsuccessful', 'successful')",0.1973466,0.1204265,-0.0769201
88,-0.96345484,-0.95993805,"('low', 'eminent')",-0.9634548,-0.959938,0.0035168
