,tournament_male,tournament_female,tuple,average_male,average_female,female-male
28,1.2797378,1.2596835,"('disloyal', 'loyal')",1.2797378,1.2596835,-0.0200543
29,-0.8987897,-0.88305795,"('unfair', 'fair')",-0.8987897,-0.883058,0.0157317
30,1.0925369,1.0272565,"('intolerant', 'tolerant')",1.0925369,1.0272565,-0.0652804
31,-2.3788846,-2.3374712,"('evil', 'good')",-2.3788846,-2.3374712,0.0414134
32,0.9415837,0.74982524,"('unkind', 'kind')",0.9415837,0.7498252,-0.1917585
33,-0.12121032,-0.08869251,"('wrong', 'right')",-0.1212103,-0.0886925,0.0325178
34,4.2787004,4.3715134,"('mean', 'honorable')",4.2787004,4.3715134,0.092813
35,-1.8510982,-1.8964567,"('corrupt', 'incorrupt')",-1.8510982,-1.8964567,-0.0453585
36,-1.5454841,-1.5286702,"('hostile', 'amicable')",-1.5454841,-1.5286702,0.0168139
37,0.4352143,0.52607024,"('fake', 'genuine')",0.4352143,0.5260702,0.0908559
38,0.21189533,0.33582747,"('untruthful', 'truthful')",0.2118953,0.3358275,0.1239322
39,0.5342456,0.5523839,"('exploitative', 'cooperative')",0.5342456,0.5523839,0.0181383
40,-2.339258,-2.4446306,"('stingy', 'generous')",-2.339258,-2.4446306,-0.1053726
41,0.30687445,0.3016874,"('unforgiving', 'forgiving')",0.3068745,0.3016874,-0.0051871
42,-2.2309282,-2.2083936,"('unreliable', 'reliable')",-2.2309282,-2.2083936,0.0225346
43,1.5899698,1.5189184,"('irresponsible', 'responsible')",1.5899698,1.5189184,-0.0710514
44,-1.7096725,-1.7819769,"('prejudiced', 'unprejudiced')",-1.7096725,-1.7819769,-0.0723044
45,0.94236296,0.9171378,"('incompetent', 'competent')",0.942363,0.9171378,-0.0252252
46,0.7062074,0.71144205,"('uncompetitive', 'competitive')",0.7062074,0.7114421,0.0052347
47,5.0103064,4.994247,"('stupid', 'smart')",5.0103064,4.994247,-0.0160594
48,1.2229819,1.0898929,"('unintelligent', 'intelligent')",1.2229819,1.0898929,-0.133089
49,0.51840955,0.5647815,"('unable', 'able')",0.5184096,0.5647815,0.0463719
50,-0.3520953,-0.3679134,"('clumsy', 'skillful')",-0.3520953,-0.3679134,-0.0158181
51,0.6275531,0.53164965,"('uneducated', 'educated')",0.6275531,0.5316496,-0.0959035
52,-0.66118264,-0.64859563,"('irrational', 'rational')",-0.6611826,-0.6485956,0.012587
53,0.23611969,0.22205335,"('uncreative', 'creative')",0.2361197,0.2220533,-0.0140664
54,1.3753012,1.5395842,"('incapable', 'capable')",1.3753012,1.5395842,0.164283
55,1.7567779,1.658552,"('incompetent', 'clever')",1.7567779,1.6585521,-0.0982258
56,1.6965129,1.6332105,"('impractical', 'practical')",1.6965129,1.6332105,-0.0633024
57,-1.9884517,-1.9424189,"('unimaginative', 'imaginative')",-1.9884517,-1.9424189,0.0460328
58,-0.011803515,-0.06669108,"('undiscriminating', 'discriminating')",-0.0118035,-0.0666911,-0.0548876
59,-0.6777382,-0.5846673,"('foolish', 'wise')",-0.6777382,-0.5846673,0.0930709
60,1.8458823,1.7645874,"('inefficient', 'efficient')",1.8458823,1.7645874,-0.0812949
61,0.8796219,0.71935946,"('illogical', 'logical')",0.8796219,0.7193595,-0.1602624
62,1.9488511,1.9968333,"('incompetent', 'brilliant')",1.9488511,1.9968333,0.0479822
63,1.177688,1.1974486,"('unperceptive', 'insightful')",1.177688,1.1974486,0.0197606
64,-5.1531067,-5.117005,"('shy', 'confident')",-5.1531067,-5.1170049,0.0361018
65,1.3532695,1.3394825,"('insecure', 'secure')",1.3532695,1.3394825,-0.013787
66,-0.77511024,-0.8239904,"('inactive', 'active')",-0.7751102,-0.8239904,-0.0488802
67,-0.08244833,-0.04175078,"('doubtful', 'determined')",-0.0824483,-0.0417508,0.0406975
68,-0.034692176,-0.03342113,"('dependent', 'independent')",-0.0346922,-0.0334211,0.0012711
69,-1.827857,-1.8094966,"('lazy', 'industrious')",-1.827857,-1.8094966,0.0183604
70,1.4361919,1.3644152,"('lethargic', 'energetic')",1.4361919,1.3644152,-0.0717767
71,0.6578845,0.63446516,"('diffident', 'self-confident')",0.6578845,0.6344652,-0.0234193
72,0.6265484,0.6975678,"('unambitious', 'ambitious')",0.6265484,0.6975678,0.0710194
73,-3.5499697,-3.521433,"('helpless', 'self-reliant')",-3.5499697,-3.5214331,0.0285366
74,0.25169954,0.19238138,"('undedicated', 'dedicated')",0.2516995,0.1923814,-0.0593181
75,-1.0186865,-0.82783574,"('meek', 'impulsive')",-1.0186865,-0.8278357,0.1908508
76,0.6361535,0.5151007,"('anxious', 'daring')",0.6361535,0.5151007,-0.1210528
77,-0.31580237,-0.21940057,"('unmotivated', 'motivated')",-0.3158024,-0.2194006,0.0964018
78,-0.32071203,-0.35788238,"('nonresilient', 'resilient')",-0.320712,-0.3578824,-0.0371704
79,-1.3220749,-1.2412515,"('wavering', 'unwavering')",-1.3220749,-1.2412515,0.0808234
80,0.14166586,0.042230584,"('dominated', 'dominating')",0.1416659,0.0422306,-0.0994353
81,0.95201963,0.91607195,"('submissive', 'aggressive')",0.9520196,0.916072,-0.0359476
82,6.281782,6.2378445,"('poor', 'rich')",6.2817822,6.2378445,-0.0439377
83,-0.27556202,-0.32178742,"('powerless', 'powerful')",-0.275562,-0.3217874,-0.0462254
84,0.098008156,0.17992249,"('inferior', 'superior')",0.0980082,0.1799225,0.0819143
85,-1.5605121,-1.4821252,"('insignificant', 'prestigious')",-1.5605121,-1.4821252,0.0783869
86,0.93257684,0.7669611,"('uninfluential', 'influential')",0.9325768,0.7669611,-0.1656157
87,0.4292808,0.45607328,"('unsuccessful', 'successful')",0.4292808,0.4560733,0.0267925
88,0.5197908,0.4818418,"('low', 'eminent')",0.5197908,0.4818418,-0.037949
