,concho_male,concho_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
57,-1.2604014,-1.2726381,"('unimaginative', 'imaginative')",0.17165297,0.070428036,-2.240938,-2.2866673,-1.1098955,-1.1629591,-0.0530636
58,-1.022964,-1.0089607,"('undiscriminating', 'discriminating')",0.50069654,0.38960388,-0.27399516,-0.285721,-0.2654209,-0.3016926,-0.0362717
59,0.72037226,0.6947619,"('foolish', 'wise')",0.69755363,0.71920717,0.56915796,0.5567255,0.6623613,0.6568982,-0.0054631
60,-0.39329833,-0.39390013,"('inefficient', 'efficient')",2.1309788,2.1839197,0.14892846,0.2768142,0.6288696,0.6889446,0.060075
61,-0.6042527,-0.6372578,"('illogical', 'logical')",0.8372455,0.6992993,0.1329549,-0.03424006,0.1219826,0.0092671,-0.1127155
62,-0.3571163,-0.26802552,"('incompetent', 'brilliant')",1.170719,1.2316555,0.3030937,0.53302264,0.3722321,0.4988842,0.1266521
63,-0.78024703,-0.77374935,"('unperceptive', 'insightful')",1.748368,1.7183449,0.9769838,1.0453142,0.6483683,0.6633033,0.014935
64,0.040091835,-0.05810091,"('shy', 'confident')",0.8608774,0.8610859,-5.8385687,-5.8562684,-1.6458666,-1.6844279,-0.0385613
65,-0.5649521,-0.7447542,"('insecure', 'secure')",0.47894764,0.44451666,-0.18551889,-0.18788151,-0.0905078,-0.1627064,-0.0721986
66,-0.6556064,-0.60823154,"('inactive', 'active')",-1.0729525,-0.916094,0.8310168,0.76632977,-0.2991807,-0.2526653,0.0465154
67,-0.16934797,-0.20428324,"('doubtful', 'determined')",0.5721945,0.6916877,-0.5085173,-0.4675027,-0.0352236,0.0066339,0.0418575
68,-0.4837607,-0.47726637,"('dependent', 'independent')",-0.6750046,-0.7261285,-0.59702575,-0.6448966,-0.5852637,-0.6160972,-0.0308335
69,0.31294256,0.35129237,"('lazy', 'industrious')",0.41934606,0.52108556,-0.33783513,-0.31430316,0.1314845,0.1860249,0.0545404
70,-0.67091346,-0.61534977,"('lethargic', 'energetic')",0.52786404,0.63350946,0.43230796,0.5306313,0.0964195,0.1829303,0.0865108
71,0.17978753,0.13112344,"('diffident', 'self-confident')",1.2606647,1.2727423,0.6879895,0.652353,0.7094806,0.6854062,-0.0240744
72,-0.2070272,-0.270748,"('unambitious', 'ambitious')",0.7663192,0.7705574,-0.86865735,-0.7664564,-0.1031218,-0.0888823,0.0142395
73,1.398212,1.4278378,"('helpless', 'self-reliant')",0.3933221,0.32147413,-2.8398526,-2.7484272,-0.3494395,-0.3330384,0.0164011
74,-0.074949086,-0.021723628,"('undedicated', 'dedicated')",0.768377,0.76802534,-0.20540808,-0.17351452,0.1626733,0.1909291,0.0282558
75,0.81469864,0.9062981,"('meek', 'impulsive')",-1.010537,-0.9213506,-0.27208903,-0.14173537,-0.1559758,-0.0522626,0.1037132
76,-0.18140727,-0.13950197,"('anxious', 'daring')",0.7605363,0.8684839,0.23924899,0.3229186,0.2727927,0.3506335,0.0778408
77,-1.1770169,-1.303458,"('unmotivated', 'motivated')",1.0044993,0.9224254,-1.0007328,-0.9852435,-0.3910834,-0.4554253,-0.0643419
78,-0.96441185,-0.9409454,"('nonresilient', 'resilient')",0.6138183,0.55213445,0.10682529,0.12561256,-0.0812561,-0.0877328,-0.0064767
79,0.40066907,0.3499706,"('wavering', 'unwavering')",-1.2897742,-1.341645,0.027308606,0.049586415,-0.2872655,-0.3140293,-0.0267638
80,-0.47674733,-0.5034904,"('dominated', 'dominating')",0.62306607,0.72204995,-0.9467529,-0.8822883,-0.2668114,-0.2212429,0.0455685
81,-0.6727442,-0.79144776,"('submissive', 'aggressive')",1.6604978,1.7315035,-0.39425522,-0.35184765,0.1978328,0.1960694,-0.0017634
82,0.0024612024,0.021501794,"('poor', 'rich')",0.23451786,0.1882819,5.7998347,5.8497267,2.0122712,2.0198367,0.0075655
83,-0.5678539,-0.6169993,"('powerless', 'powerful')",0.3036945,0.24626258,-0.9910369,-1.0282786,-0.4183988,-0.4663384,-0.0479396
84,0.26147848,0.22321872,"('inferior', 'superior')",0.8480941,0.8441417,0.69294727,0.6426262,0.60084,0.5699956,-0.0308444
85,0.45962113,0.490291,"('insignificant', 'prestigious')",-0.3319366,-0.47792226,0.54607034,0.49443915,0.224585,0.168936,-0.055649
86,-2.080851,-2.2231662,"('uninfluential', 'influential')",0.08268864,-0.07416442,-0.15501899,-0.3110268,-0.7177271,-0.8694525,-0.1517254
87,0.018789021,-0.107159786,"('unsuccessful', 'successful')",1.0730921,1.0653636,0.7679212,0.77572817,0.6199341,0.5779773,-0.0419568
88,-0.6160466,-0.6800818,"('low', 'eminent')",-0.097557195,-0.12532134,0.22158724,0.21350889,-0.1640055,-0.1972981,-0.0332926
