,activision_male,activision_female,tuple,blizzard_male,blizzard_female,inc_male,inc_female,average_male,average_female,female-male
27,-1.4772524,-1.5568085,"('hardhearted', 'softhearted')",-1.1016597,-1.2183264,-0.31800136,-0.40934432,-0.9656378,-1.0614931,-0.0958553
28,-0.79469424,-0.94769615,"('disloyal', 'loyal')",0.2704156,0.17226186,0.6384088,0.4155243,0.0380434,-0.11997,-0.1580134
29,-0.04854384,-0.049214706,"('unfair', 'fair')",-0.9553398,-0.94190586,-0.6745252,-0.7876528,-0.5594696,-0.5929244,-0.0334548
30,-1.2136412,-1.2413877,"('intolerant', 'tolerant')",-0.03575112,-0.062057316,0.4538186,0.41306344,-0.2651912,-0.2967939,-0.0316027
31,0.078411736,0.15808766,"('evil', 'good')",-0.62732375,-0.40305874,-1.2563701,-1.1891221,-0.6017607,-0.478031,0.1237297
32,-0.70517576,-0.7865732,"('unkind', 'kind')",0.46157014,0.3369697,0.36760896,0.21621454,0.0413345,-0.0777963,-0.1191308
33,0.6140185,0.5773616,"('wrong', 'right')",0.56179595,0.5618261,-0.6064073,-0.53467053,0.1898024,0.2015057,0.0117033
34,-0.29890367,-0.2448399,"('mean', 'honorable')",-0.5453213,-0.48337492,4.8444037,4.9310403,1.3333929,1.4009418,0.0675489
35,2.3662665,2.3044891,"('corrupt', 'incorrupt')",0.32872447,0.3726519,0.17039171,0.2471312,0.9551276,0.9747574,0.0196298
36,1.4075059,1.2899909,"('hostile', 'amicable')",0.005127251,-0.044069942,0.5993179,0.47035298,0.6706503,0.5720913,-0.098559
37,-0.8620881,-0.8920646,"('fake', 'genuine')",-1.0322397,-1.0929372,-0.57857937,-0.590852,-0.8243024,-0.8586179,-0.0343155
38,-1.0030079,-0.95384204,"('untruthful', 'truthful')",-0.63279206,-0.59834695,0.051245186,0.11341405,-0.5281849,-0.4795916,0.0485933
39,-0.31460366,-0.30336827,"('exploitative', 'cooperative')",0.8422368,0.9460784,0.05277302,0.11205487,0.1934687,0.2515883,0.0581196
40,-0.12124026,-0.1547335,"('stingy', 'generous')",-0.69339174,-0.71412665,-2.1116638,-2.2395983,-0.9754319,-1.0361528,-0.0607209
41,-1.8833284,-1.9358217,"('unforgiving', 'forgiving')",-0.80814195,-0.8932331,-0.19338053,-0.28888252,-0.961617,-1.0393124,-0.0776954
42,-0.80878556,-0.7220066,"('unreliable', 'reliable')",-1.3751051,-1.3635385,-2.9656904,-2.8865047,-1.716527,-1.6573499,0.0591771
43,-2.1883783,-2.1379433,"('irresponsible', 'responsible')",-0.27715993,-0.2800623,-0.10351491,-0.12172144,-0.8563511,-0.8465757,0.0097754
44,0.2245335,0.30247843,"('prejudiced', 'unprejudiced')",-2.1689436,-2.0535762,-1.2106575,-1.0584306,-1.0516891,-0.9365095,0.1151796
45,-2.8608608,-2.80783,"('incompetent', 'competent')",-1.3316449,-1.3638219,-1.102048,-1.201235,-1.7648513,-1.7909622,-0.0261109
46,-2.3918183,-2.3862274,"('uncompetitive', 'competitive')",-0.55648434,-0.70974356,-0.31326443,-0.4838007,-1.087189,-1.1932572,-0.1060682
47,-1.6896521,-1.5424283,"('stupid', 'smart')",-0.6562737,-0.5868766,3.6059208,3.7621505,0.4199983,0.5442819,0.1242836
48,-1.1167067,-1.2516627,"('unintelligent', 'intelligent')",0.15043047,0.054939155,0.20494382,-0.02309445,-0.2537775,-0.406606,-0.1528285
49,0.09613195,0.10458985,"('unable', 'able')",0.15726617,0.22702888,0.10009698,0.15039402,0.1178317,0.1606709,0.0428392
50,1.3377026,1.3679457,"('clumsy', 'skillful')",0.12298326,0.13371459,0.4543475,0.4422868,0.6383444,0.6479824,0.009638
51,-1.8586788,-1.9455671,"('uneducated', 'educated')",-1.3379799,-1.5319341,0.25210628,0.101411104,-0.9815175,-1.1253634,-0.1438459
52,0.65368897,0.5380156,"('irrational', 'rational')",0.20768663,0.23312327,-0.10845183,-0.19874194,0.2509746,0.190799,-0.0601756
53,-0.40790054,-0.490807,"('uncreative', 'creative')",1.3274549,1.2214265,1.3365959,1.1723388,0.7520501,0.6343195,-0.1177306
54,0.7583184,0.6665595,"('incapable', 'capable')",1.2640495,1.1636269,1.1936471,1.1593573,1.072005,0.9965146,-0.0754904
55,-2.6284642,-2.6620324,"('incompetent', 'clever')",-0.7276747,-0.8441063,-0.63508993,-0.7693496,-1.3304096,-1.4251628,-0.0947532
56,-1.4361134,-1.420696,"('impractical', 'practical')",0.4369038,0.41829973,-0.14430076,-0.1603053,-0.3811701,-0.3875672,-0.0063971
57,-2.2147694,-2.2520082,"('unimaginative', 'imaginative')",-0.97184265,-1.0795988,-2.0824337,-2.2498534,-1.7563486,-1.8604867,-0.1041381
58,-0.63064545,-0.6991736,"('undiscriminating', 'discriminating')",-0.3423151,-0.5072241,0.02388867,-0.050727036,-0.3163573,-0.4190416,-0.1026843
59,1.2452557,1.2667317,"('foolish', 'wise')",0.6359221,0.7351736,0.7225908,0.76467425,0.8679229,0.9221932,0.0542703
60,-1.6142423,-1.6138463,"('inefficient', 'efficient')",-0.75299084,-0.82854474,-0.25724703,-0.3266609,-0.8748267,-0.9230173,-0.0481906
61,-1.0334759,-1.1018997,"('illogical', 'logical')",0.9107141,0.79483926,-0.10085499,-0.2695009,-0.0745389,-0.1921871,-0.1176482
62,-2.0798507,-2.01451,"('incompetent', 'brilliant')",-0.84723234,-0.77631783,-0.6262659,-0.5027006,-1.1844497,-1.0978428,0.0866069
63,-1.6923491,-1.642517,"('unperceptive', 'insightful')",0.48418477,0.43494928,0.92383766,0.9238799,-0.0947756,-0.0945626,0.000213
64,-0.37785077,-0.41558608,"('shy', 'confident')",-0.85688007,-0.8907302,-4.8715243,-4.9319625,-2.0354184,-2.0794263,-0.0440079
65,-1.6067227,-1.6612917,"('insecure', 'secure')",-0.38267264,-0.47548026,-0.45016524,-0.5961326,-0.8131869,-0.9109681,-0.0977812
66,-0.3382046,-0.30486274,"('inactive', 'active')",-1.3298628,-1.3424163,0.25393403,0.3412711,-0.4713778,-0.435336,0.0360418
67,1.0558274,1.0889653,"('doubtful', 'determined')",-0.23923406,-0.20997219,-0.34007472,-0.21556944,0.1588395,0.2211412,0.0623017
68,-0.26975164,-0.29002607,"('dependent', 'independent')",-1.1520586,-1.1877209,-0.077033974,-0.12855789,-0.4996148,-0.535435,-0.0358202
69,2.5539672,2.5831263,"('lazy', 'industrious')",0.9436298,1.061082,-0.28000802,-0.030088136,1.0725296,1.2047067,0.1321771
70,-1.8787103,-1.8198171,"('lethargic', 'energetic')",-1.4187192,-1.5024126,-0.017227156,-0.034795236,-1.1048856,-1.1190083,-0.0141227
71,0.5681901,0.5822951,"('diffident', 'self-confident')",1.8085293,1.8369889,0.2590479,0.28495443,0.8785892,0.9014128,0.0228236
72,-1.1844335,-1.1625344,"('unambitious', 'ambitious')",-0.70436096,-0.7346264,-1.3590608,-1.3549373,-1.0826184,-1.0840327,-0.0014143
73,1.0582702,1.1346318,"('helpless', 'self-reliant')",-0.609247,-0.50460374,-2.546734,-2.4102564,-0.6992369,-0.5934095,0.1058274
74,-1.2250495,-1.1871188,"('undedicated', 'dedicated')",0.23192035,0.22051394,0.0026545702,-0.019930787,-0.3301582,-0.3288452,0.001313
75,1.3533272,1.4104896,"('meek', 'impulsive')",-0.4436769,-0.36062145,0.3549278,0.51609784,0.421526,0.5219886,0.1004626
76,-1.5383341,-1.5088279,"('anxious', 'daring')",-0.95813584,-1.039682,0.066508144,0.07976044,-0.8099873,-0.8229165,-0.0129292
77,-1.1729589,-1.2514728,"('unmotivated', 'motivated')",-0.37657005,-0.5060275,-0.5944266,-0.6924821,-0.7146518,-0.8166609,-0.1020091
78,-1.2992878,-1.295722,"('nonresilient', 'resilient')",0.37969998,0.2884522,0.37690058,0.3872637,-0.1808958,-0.2066687,-0.0257729
79,0.8994034,0.89010984,"('wavering', 'unwavering')",-0.5151508,-0.45407668,0.17308877,0.21552236,0.1857805,0.2171852,0.0314047
80,-1.8901149,-1.8385012,"('dominated', 'dominating')",-1.0703158,-1.087129,-1.7265387,-1.6765562,-1.5623231,-1.5340621,0.028261
81,-2.0733376,-2.0833142,"('submissive', 'aggressive')",-0.92412776,-1.0442551,-1.0286458,-1.0981014,-1.342037,-1.4085569,-0.0665199
82,-1.1447403,-1.0835028,"('poor', 'rich')",0.53001946,0.49949288,4.9669185,4.967764,1.4507325,1.4612513,0.0105188
83,-0.30219656,-0.32249877,"('powerless', 'powerful')",-0.404863,-0.39653206,-1.0018365,-1.0826896,-0.5696321,-0.6005735,-0.0309414
84,0.88873917,0.79275453,"('inferior', 'superior')",1.1088693,1.03152,1.1375724,1.121891,1.0450603,0.9820552,-0.0630051
85,1.23029,1.2315472,"('insignificant', 'prestigious')",0.9241332,0.983804,0.6004532,0.7059737,0.9182921,0.9737749,0.0554828
86,-1.7982635,-1.9603965,"('uninfluential', 'influential')",0.96431,0.71151525,-0.23851734,-0.539745,-0.3574903,-0.5962088,-0.2387185
87,-0.44456372,-0.40305012,"('unsuccessful', 'successful')",-0.27820188,-0.3156785,0.42468795,0.48086667,-0.0993592,-0.0792873,0.0200719
88,0.03812629,0.020346582,"('low', 'eminent')",0.3399099,0.32807562,0.0077299476,-0.065073535,0.1285887,0.0944496,-0.0341391
