,northrop_male,northrop_female,tuple,grumman_male,grumman_female,corp_male,corp_female,average_male,average_female,female-male
18,-0.14878976,-0.20594642,"('disagreeable', 'welcoming')",-1.0473554,-1.1574798,-0.5314368,-0.64106107,-0.5758607,-0.6681624,-0.0923017
19,-0.1386415,-0.20070094,"('inhospitable', 'hospitable')",-0.05010212,-0.13095416,-0.3416976,-0.32814497,-0.1768137,-0.2199334,-0.0431197
20,-0.76980966,-0.7572097,"('rough', 'thoughtful')",-0.5075587,-0.5340761,0.9277968,0.92279476,-0.1165238,-0.1228303,-0.0063065
21,-0.84313977,-0.83980215,"('immoral', 'moral')",-1.8818094,-2.009071,-0.91310394,-0.9085465,-1.2126843,-1.2524732,-0.0397889
22,-0.84854984,-0.8858255,"('untrustworthy', 'trustworthy')",-1.5710114,-1.6025873,-0.8686011,-0.9595136,-1.0960542,-1.1493088,-0.0532546
23,-0.91755396,-1.0361295,"('insincere', 'sincere')",-1.6631405,-1.8286242,5.4658775,5.2618704,0.9617277,0.7990389,-0.1626888
24,-0.34122133,-0.35870016,"('dishonest', 'honest')",-2.150586,-2.20642,0.3155908,0.21649726,-0.7254055,-0.7828743,-0.0574688
25,1.6520754,1.6354216,"('egoistic', 'altruistic')",1.3458046,1.3222979,1.5819249,1.5551897,1.5266016,1.5043031,-0.0222985
26,0.26564395,0.101318195,"('hardhearted', 'benevolent')",0.22625,0.10388225,1.8142201,1.6169591,0.7687047,0.6073865,-0.1613182
27,-0.5648307,-0.613704,"('hardhearted', 'softhearted')",-1.1073743,-1.1196826,1.4082146,1.206829,-0.0879968,-0.1755192,-0.0875224
28,-0.526589,-0.6704884,"('disloyal', 'loyal')",-0.95532817,-1.1003143,1.0873939,0.8245838,-0.1315078,-0.3154063,-0.1838985
29,-0.28727862,-0.45066237,"('unfair', 'fair')",0.10290314,-0.014849048,-0.08907704,-0.25920707,-0.0911508,-0.2415728,-0.150422
30,-1.5694128,-1.6324127,"('intolerant', 'tolerant')",-1.8379077,-1.9146291,0.2445693,0.22288543,-1.0542504,-1.1080522,-0.0538018
31,0.66252905,0.6045172,"('evil', 'good')",0.7325527,0.7026403,-0.50551486,-0.60302436,0.2965223,0.2347111,-0.0618112
32,-0.65568817,-0.68823874,"('unkind', 'kind')",-1.5571475,-1.6056253,0.6155307,0.3181739,-0.532435,-0.6585634,-0.1261284
33,1.6450965,1.5614017,"('wrong', 'right')",1.9405719,1.8666644,-0.20739536,-0.24022874,1.1260911,1.0626125,-0.0634786
34,-0.47171664,-0.37230304,"('mean', 'honorable')",-1.1739827,-1.1496788,4.8850975,5.009416,1.0797993,1.1624781,0.0826788
35,1.3212318,1.3113687,"('corrupt', 'incorrupt')",2.656175,2.670814,-0.22242816,-0.29517356,1.2516596,1.229003,-0.0226566
36,0.6307351,0.45503467,"('hostile', 'amicable')",0.9097262,0.75536644,0.14752813,0.041678317,0.5626632,0.4173598,-0.1453034
37,-0.01924371,-0.034977786,"('fake', 'genuine')",-0.44868326,-0.4411998,0.05076441,0.013277974,-0.1390542,-0.1542999,-0.0152457
38,-0.39305246,-0.47878456,"('untruthful', 'truthful')",-0.8529957,-0.982487,-0.32950172,-0.37338668,-0.5251833,-0.6115527,-0.0863694
39,-0.06090375,0.088190325,"('exploitative', 'cooperative')",-0.64745474,-0.555593,0.52552706,0.59324586,-0.0609438,0.0419477,0.1028915
40,-0.025629163,-0.08933662,"('stingy', 'generous')",-0.42758995,-0.48786017,-1.5756924,-1.6497883,-0.6763039,-0.7423283,-0.0660244
41,-0.9771081,-1.1491565,"('unforgiving', 'forgiving')",-1.6890819,-1.9210404,0.046428945,-0.10463865,-0.8732537,-1.0582785,-0.1850248
42,-1.3623124,-1.2848611,"('unreliable', 'reliable')",-0.63707846,-0.5367338,-3.5316858,-3.4305775,-1.8436921,-1.7507242,0.0929679
43,-1.8666568,-1.853809,"('irresponsible', 'responsible')",-3.0122736,-3.0398676,0.042601302,0.033695057,-1.6121097,-1.6199938,-0.0078841
44,0.08425982,0.25994158,"('prejudiced', 'unprejudiced')",0.4817481,0.5946036,-1.7905059,-1.7151953,-0.408166,-0.2868834,0.1212826
45,-1.6345291,-1.7946324,"('incompetent', 'competent')",-2.3194697,-2.4865448,-0.4034248,-0.48956785,-1.4524746,-1.5902484,-0.1377738
46,-1.4500904,-1.5112212,"('uncompetitive', 'competitive')",-2.5780559,-2.6772175,-1.238224,-1.2791687,-1.7554568,-1.8225357,-0.0670789
47,-0.8739393,-0.7456402,"('stupid', 'smart')",-1.060111,-0.9258491,4.523211,4.5378985,0.8630536,0.9554698,0.0924162
48,-0.17368552,-0.26584592,"('unintelligent', 'intelligent')",-1.5688244,-1.71113,0.44667473,0.42230505,-0.4319451,-0.5182236,-0.0862785
49,-0.7131661,-0.6554023,"('unable', 'able')",-0.6191632,-0.5844212,-0.4179416,-0.36147997,-0.5834236,-0.5337679,0.0496557
50,-0.21531184,-0.26587927,"('clumsy', 'skillful')",0.8032703,0.77343935,0.4375257,0.28732836,0.341828,0.2649628,-0.0768652
51,-0.8428726,-0.98661816,"('uneducated', 'educated')",-1.0030345,-1.1206523,0.20733944,0.06261695,-0.5461892,-0.6815511,-0.1353619
52,1.0301583,0.89258003,"('irrational', 'rational')",0.3721213,0.24477783,0.62075305,0.58648807,0.6743442,0.5746153,-0.0997289
53,-0.50706697,-0.6248884,"('uncreative', 'creative')",-0.8318395,-0.9305028,0.48622954,0.30780187,-0.2842257,-0.4158631,-0.1316374
54,0.3818387,0.33415377,"('incapable', 'capable')",0.72489285,0.69081503,1.0701382,1.0112469,0.7256233,0.6787386,-0.0468847
55,-0.82832444,-0.86483794,"('incompetent', 'clever')",-1.9907295,-2.092385,-0.029709749,-0.028103158,-0.9495879,-0.9951087,-0.0455208
56,-1.432314,-1.495889,"('impractical', 'practical')",-1.490847,-1.5436988,-1.4323826,-1.4251902,-1.4518479,-1.4882593,-0.0364114
57,-1.1191609,-1.2662232,"('unimaginative', 'imaginative')",-1.7036434,-1.8691475,-2.8177662,-2.8599002,-1.8801902,-1.9984236,-0.1182334
58,-0.027564209,-0.15306357,"('undiscriminating', 'discriminating')",-0.95607543,-1.0836695,0.14628237,0.12419092,-0.2791191,-0.3708474,-0.0917283
59,0.7109402,0.7069658,"('foolish', 'wise')",1.07765,1.1228706,0.25284058,0.2805105,0.6804769,0.7034489,0.022972
60,-1.2764027,-1.184718,"('inefficient', 'efficient')",-2.1257765,-2.1197293,-0.7125613,-0.6093565,-1.3715801,-1.3046012,0.0669789
61,-0.08571802,-0.15354516,"('illogical', 'logical')",-1.1918068,-1.2860749,0.77008754,0.55719185,-0.1691458,-0.2941427,-0.1249969
62,-0.49602613,-0.42525536,"('incompetent', 'brilliant')",-1.5648643,-1.5493435,-0.009354407,0.14145842,-0.6900816,-0.6110468,0.0790348
63,-1.210589,-1.3303206,"('unperceptive', 'insightful')",-1.6862636,-1.8041878,0.38058364,0.35868543,-0.8387562,-0.9252743,-0.0865181
64,-0.4769352,-0.44273108,"('shy', 'confident')",-0.39856458,-0.36573306,-6.200538,-6.1009336,-2.3586793,-2.3031325,0.0555468
65,-0.92673314,-0.9024873,"('insecure', 'secure')",-1.7154777,-1.7211839,-0.3682741,-0.24356937,-1.0034951,-0.9557468,0.0477483
66,0.048435412,0.057697732,"('inactive', 'active')",0.37429193,0.41169035,0.35688427,0.32748136,0.2598705,0.2656232,0.0057527
67,0.16743797,0.17206547,"('doubtful', 'determined')",1.1601635,1.1907785,-0.7208859,-0.71713626,0.2022385,0.2152359,0.0129974
68,-0.4949202,-0.5761468,"('dependent', 'independent')",-0.24647582,-0.2791999,-0.99268883,-0.9764062,-0.5780283,-0.6105843,-0.032556
69,1.4116484,1.4939133,"('lazy', 'industrious')",2.6026697,2.7048836,-0.33867604,-0.27435863,1.225214,1.308146,0.082932
70,-1.3124524,-1.3441447,"('lethargic', 'energetic')",-1.7680374,-1.8046012,-0.15925992,-0.14944777,-1.0799166,-1.0993979,-0.0194813
71,0.90226954,0.93624806,"('diffident', 'self-confident')",0.82649255,0.8098087,0.43311077,0.32511887,0.7206243,0.6903919,-0.0302324
72,-0.353767,-0.31239307,"('unambitious', 'ambitious')",-0.9854445,-0.93265736,-0.45950714,-0.52470255,-0.5995729,-0.5899177,0.0096552
73,0.4629286,0.4810132,"('helpless', 'self-reliant')",1.0879127,1.171828,-2.919337,-2.72621,-0.4561652,-0.3577896,0.0983756
74,-0.16216105,-0.2837395,"('undedicated', 'dedicated')",-0.42642063,-0.5160017,-0.1428541,-0.31312224,-0.2438119,-0.3709545,-0.1271426
75,0.7076385,0.7230629,"('meek', 'impulsive')",1.3377874,1.3885343,-0.5923775,-0.43067193,0.4843495,0.5603084,0.0759589
76,-1.264463,-1.2013882,"('anxious', 'daring')",-1.5817226,-1.4811199,-0.8356917,-0.6941178,-1.2272925,-1.1255419,0.1017506
77,-1.0367173,-0.9890818,"('unmotivated', 'motivated')",-0.34013447,-0.40414247,-1.0865899,-0.93293214,-0.8211473,-0.7753855,0.0457618
78,-0.60548604,-0.6518795,"('nonresilient', 'resilient')",0.12739876,0.009256898,0.61633164,0.5156648,0.0460815,-0.0423193,-0.0884008
79,0.40857854,0.29757413,"('wavering', 'unwavering')",0.98063695,0.8987531,-0.23225005,-0.26715183,0.3856551,0.3097251,-0.07593
80,-0.321906,-0.21477395,"('dominated', 'dominating')",-0.38143107,-0.29553762,-0.9742778,-0.85319674,-0.559205,-0.4545028,0.1047022
81,-0.9155984,-0.83763117,"('submissive', 'aggressive')",-1.1079661,-1.0930698,-1.4043128,-1.2454042,-1.1426257,-1.0587018,0.0839239
82,-1.2697167,-1.2842876,"('poor', 'rich')",-1.7299247,-1.725908,5.582792,5.480671,0.8610501,0.8234917,-0.0375584
83,-0.19395572,-0.17793418,"('powerless', 'powerful')",0.2856638,0.28616983,-1.2166774,-1.1594763,-0.3749898,-0.3504136,0.0245762
84,0.2123387,0.20353094,"('inferior', 'superior')",0.35909116,0.38515794,0.8767766,0.8736962,0.4827355,0.4874617,0.0047262
85,1.2575324,1.2775201,"('insignificant', 'prestigious')",1.8190204,1.7856427,0.39523536,0.40154004,1.1572627,1.1549009,-0.0023618
86,-0.80506915,-1.0786091,"('uninfluential', 'influential')",-1.8027741,-2.026761,-0.27764368,-0.5518235,-0.9618289,-1.2190646,-0.2572357
87,0.06975105,0.11362575,"('unsuccessful', 'successful')",0.08856914,0.16330215,0.9540935,1.0286226,0.3708045,0.4351835,0.064379
88,-0.25941494,-0.3059911,"('low', 'eminent')",-0.33741656,-0.39518878,-0.53528166,-0.64201,-0.3773711,-0.4477299,-0.0703588
