,scana_male,scana_female,tuple,corp_male,corp_female,average_male,average_female,female-male
16,-0.5640322,-0.62693423,"('unpopular', 'popular')",0.68561006,0.68103933,0.0607889,0.0270526,-0.0337363
17,-0.2209311,-0.25292376,"('nasty', 'nice')",-0.30557308,-0.25103194,-0.2632521,-0.2519779,0.0112742
18,-0.4403716,-0.39437962,"('disagreeable', 'welcoming')",-0.4413498,-0.47969326,-0.4408607,-0.4370365,0.0038242
19,-1.9652914,-1.9952941,"('inhospitable', 'hospitable')",-0.7985945,-0.7844434,-1.381943,-1.3898687,-0.0079257
20,0.6296302,0.60240376,"('rough', 'thoughtful')",0.49657658,0.37953642,0.5631034,0.4909701,-0.0721333
21,0.6222168,0.65736544,"('immoral', 'moral')",-0.36347514,-0.46129417,0.1293708,0.0980356,-0.0313352
22,0.32070398,0.43308747,"('untrustworthy', 'trustworthy')",-1.2402736,-1.2518617,-0.4597848,-0.4093871,0.0503977
23,-0.12846097,-0.052615426,"('insincere', 'sincere')",4.971106,4.8161016,2.4213226,2.381743,-0.0395796
24,-0.5302262,-0.53947335,"('dishonest', 'honest')",0.3978716,0.3864108,-0.0661773,-0.0765313,-0.010354
25,-0.8914573,-0.9111702,"('egoistic', 'altruistic')",0.75162536,0.734066,-0.069916,-0.0885521,-0.0186361
26,-0.62523234,-0.7135965,"('hardhearted', 'benevolent')",1.0911049,0.9610945,0.2329363,0.123749,-0.1091873
27,-1.0654542,-1.0174668,"('hardhearted', 'softhearted')",0.27794805,0.18266062,-0.3937531,-0.4174031,-0.02365
28,0.11262121,0.11371363,"('disloyal', 'loyal')",0.9531016,0.8688852,0.5328614,0.4912994,-0.041562
29,-0.36804917,-0.36709386,"('unfair', 'fair')",-0.45726976,-0.55416423,-0.4126595,-0.460629,-0.0479695
30,0.88986915,0.8295672,"('intolerant', 'tolerant')",1.2414317,1.1350508,1.0656505,0.982309,-0.0833415
31,-1.6981922,-1.716201,"('evil', 'good')",-0.7238367,-0.6260132,-1.2110145,-1.1711071,0.0399074
32,-0.04480212,-0.086371325,"('unkind', 'kind')",0.3007066,0.05662501,0.1279522,-0.0148732,-0.1428254
33,-0.7387614,-0.81948596,"('wrong', 'right')",-0.85451645,-0.7960497,-0.796639,-0.8077679,-0.0111289
34,-0.35182953,-0.2628367,"('mean', 'honorable')",5.216517,5.2358704,2.4323437,2.486517,0.0541733
35,-0.97289056,-1.0574629,"('corrupt', 'incorrupt')",-0.6358237,-0.5466747,-0.8043572,-0.8020688,0.0022884
36,-1.9075679,-1.8981545,"('hostile', 'amicable')",-0.4535566,-0.36085665,-1.1805623,-1.1295056,0.0510567
37,-0.46336627,-0.3897478,"('fake', 'genuine')",-0.5467687,-0.49619928,-0.5050675,-0.4429736,0.0620939
38,-0.38046423,-0.39224654,"('untruthful', 'truthful')",0.23337707,0.34670073,-0.0735436,-0.0227729,0.0507707
39,0.7478857,0.73349947,"('exploitative', 'cooperative')",-0.16090441,-0.13776842,0.2934906,0.2978655,0.0043749
40,-0.20041925,-0.11719539,"('stingy', 'generous')",-1.6254661,-1.6223663,-0.9129426,-0.8697808,0.0431618
41,0.4144438,0.40423548,"('unforgiving', 'forgiving')",0.05647052,-0.01472744,0.2354572,0.194754,-0.0407032
42,-0.025629714,0.1301477,"('unreliable', 'reliable')",-3.0946648,-3.10745,-1.5601473,-1.4886512,0.0714961
43,-0.3620828,-0.30997428,"('irresponsible', 'responsible')",-0.23119336,-0.35754868,-0.2966381,-0.3337615,-0.0371234
44,0.08265188,0.044787016,"('prejudiced', 'unprejudiced')",-1.6655831,-1.7357523,-0.7914656,-0.8454826,-0.054017
45,0.15045008,0.28187147,"('incompetent', 'competent')",0.07848751,-0.07919607,0.1144688,0.1013377,-0.0131311
46,0.47064888,0.63143915,"('uncompetitive', 'competitive')",-0.89785606,-0.90587807,-0.2136036,-0.1372195,0.0763841
47,0.046508163,0.19812632,"('stupid', 'smart')",4.5631304,4.588159,2.3048193,2.3931427,0.0883234
48,0.848935,0.72773105,"('unintelligent', 'intelligent')",0.97598344,0.78209037,0.9124593,0.7549107,-0.1575486
49,0.34348363,0.3754291,"('unable', 'able')",-0.16841537,-0.13025297,0.0875341,0.1225881,0.035054
50,-0.43533194,-0.2970901,"('clumsy', 'skillful')",-0.29583335,-0.37861857,-0.3655826,-0.3378543,0.0277283
51,0.11700579,0.13290206,"('uneducated', 'educated')",0.36658233,0.19084513,0.2417941,0.1618736,-0.0799205
52,-1.2351576,-1.3950213,"('irrational', 'rational')",-0.10252087,0.0015481887,-0.6688392,-0.6967366,-0.0278974
53,-2.2208512,-2.085621,"('uncreative', 'creative')",0.24198914,0.22609809,-0.989431,-0.9297615,0.0596695
54,-1.1616162,-1.1605331,"('incapable', 'capable')",0.24393168,0.2591157,-0.4588423,-0.4507087,0.0081336
55,0.81216323,0.9204948,"('incompetent', 'clever')",0.37855127,0.20312575,0.5953572,0.5618103,-0.0335469
56,1.0595227,1.0413811,"('impractical', 'practical')",0.018147934,-0.10856473,0.5388353,0.4664082,-0.0724271
57,-0.96920687,-0.8845516,"('unimaginative', 'imaginative')",-3.0498457,-3.1591413,-2.0095263,-2.0218465,-0.0123202
58,0.041399483,0.07796875,"('undiscriminating', 'discriminating')",0.3219559,0.21458986,0.1816777,0.1462793,-0.0353984
59,-0.61508495,-0.5935366,"('foolish', 'wise')",-0.08734967,0.085447334,-0.3512173,-0.2540447,0.0971726
60,1.1986138,1.1864446,"('inefficient', 'efficient')",0.22684701,0.11843841,0.7127304,0.6524415,-0.0602889
61,-0.18757263,-0.22996081,"('illogical', 'logical')",0.28430283,0.16068044,0.0483651,-0.0346402,-0.0830053
62,1.2122507,1.3138463,"('incompetent', 'brilliant')",0.89766157,0.9321353,1.0549562,1.1229908,0.0680346
63,-0.18331984,-0.0736873,"('unperceptive', 'insightful')",0.53250086,0.47349206,0.1745905,0.1999024,0.0253119
64,-0.0452419,-0.06984488,"('shy', 'confident')",-5.3320723,-5.2226872,-2.688657,-2.646266,0.042391
65,0.98142,0.97747535,"('insecure', 'secure')",-0.28998178,-0.34203723,0.3457191,0.317719,-0.0280001
66,-1.8555869,-1.8383725,"('inactive', 'active')",-0.20134583,-0.20175715,-1.0284663,-1.0200648,0.0084015
67,0.54640996,0.39856786,"('doubtful', 'determined')",-0.12940228,-0.20684846,0.2085038,0.0958597,-0.1126441
68,0.112099186,0.060008064,"('dependent', 'independent')",-0.4569246,-0.5055308,-0.1724127,-0.2227614,-0.0503487
69,-0.7207978,-0.76784927,"('lazy', 'industrious')",-0.30759892,-0.21000887,-0.5141984,-0.4889291,0.0252693
70,0.053559825,0.26340252,"('lethargic', 'energetic')",-0.45058116,-0.5392481,-0.1985107,-0.1379228,0.0605879
71,-0.53225476,-0.5674042,"('diffident', 'self-confident')",0.23821957,0.23851831,-0.1470176,-0.164443,-0.0174254
72,-0.32128525,-0.3541746,"('unambitious', 'ambitious')",-0.5781818,-0.55676985,-0.4497335,-0.4554722,-0.0057387
73,-0.010710745,0.0066812458,"('helpless', 'self-reliant')",-2.892994,-2.7782946,-1.4518523,-1.3858067,0.0660456
74,0.0059168637,0.11357138,"('undedicated', 'dedicated')",-0.66332513,-0.8109318,-0.3287041,-0.3486802,-0.0199761
75,-0.3613869,-0.39783356,"('meek', 'impulsive')",-0.5723433,-0.51883847,-0.4668651,-0.458336,0.0085291
76,0.41499388,0.5904763,"('anxious', 'daring')",-0.19165297,-0.25642344,0.1116705,0.1670264,0.0553559
77,-0.30489716,-0.33693388,"('unmotivated', 'motivated')",-0.8159708,-0.82620436,-0.560434,-0.5815691,-0.0211351
78,-0.8496273,-0.71554434,"('nonresilient', 'resilient')",0.03678875,0.050534546,-0.4064193,-0.3325049,0.0739144
79,-1.859396,-1.879123,"('wavering', 'unwavering')",-0.51751965,-0.47963563,-1.1884578,-1.1793793,0.0090785
80,0.7776087,0.77695465,"('dominated', 'dominating')",-0.7588264,-0.74547696,0.0093912,0.0157388,0.0063476
81,1.5439422,1.4882103,"('submissive', 'aggressive')",-0.013964154,-0.11900323,0.764989,0.6846036,-0.0803854
82,-0.3784409,-0.28193933,"('poor', 'rich')",5.556297,5.4073215,2.588928,2.562691,-0.026237
83,0.059982035,-0.08968614,"('powerless', 'powerful')",-0.7190145,-0.80393535,-0.3295162,-0.4468108,-0.1172946
84,0.55914444,0.46287102,"('inferior', 'superior')",0.94926995,0.92477554,0.7542072,0.6938233,-0.0603839
85,-1.6963862,-1.8168046,"('insignificant', 'prestigious')",-0.27628174,-0.27346525,-0.986334,-1.0451349,-0.0588009
86,-1.1372153,-1.1928947,"('uninfluential', 'influential')",-0.59920144,-0.76115125,-0.8682083,-0.977023,-0.1088147
87,-0.3787801,-0.40689072,"('unsuccessful', 'successful')",0.8277942,0.8592122,0.224507,0.2261607,0.0016537
88,-0.9626173,-1.0690618,"('low', 'eminent')",-0.4644281,-0.63405824,-0.7135227,-0.85156,-0.1380373
