,secretary_male,secretary_female,tuple,average_male,average_female,female-male
79,-0.06918967,-0.20719832,"('wavering', 'unwavering')",-0.0691897,-0.2071983,-0.1380086
80,0.6408053,0.7020619,"('dominated', 'dominating')",0.6408053,0.7020619,0.0612566
81,0.10194117,0.3201607,"('submissive', 'aggressive')",0.1019412,0.3201607,0.2182195
82,5.4531026,5.7227497,"('poor', 'rich')",5.4531026,5.7227497,0.2696471
83,-0.20621935,-0.12738878,"('powerless', 'powerful')",-0.2062193,-0.1273888,0.0788305
84,0.46358955,0.37939638,"('inferior', 'superior')",0.4635895,0.3793964,-0.0841931
85,-1.5800138,-1.7599326,"('insignificant', 'prestigious')",-1.5800138,-1.7599326,-0.1799188
86,1.0697145,1.0711987,"('uninfluential', 'influential')",1.0697145,1.0711987,0.0014842
87,-0.51556456,-0.3197589,"('unsuccessful', 'successful')",-0.5155646,-0.3197589,0.1958057
88,0.12707147,0.19133484,"('low', 'eminent')",0.1270715,0.1913348,0.0642633
