,activision_male,activision_female,tuple,blizzard_male,blizzard_female,inc_male,inc_female,average_male,average_female,female-male
51,-1.8707066,-1.9634054,"('uneducated', 'educated')",-1.2055577,-1.3969338,0.32433408,0.24128932,-0.9173101,-1.0396833,-0.1223732
52,0.62590516,0.48478118,"('irrational', 'rational')",0.07717228,0.08458273,-0.24032313,-0.384641,0.1542514,0.0615743,-0.0926771
53,-0.5235865,-0.59874964,"('uncreative', 'creative')",1.2759689,1.1868385,1.331919,1.155696,0.6947672,0.5812616,-0.1135056
54,0.7740608,0.6506374,"('incapable', 'capable')",1.2016023,1.1183802,1.3508346,1.2934439,1.1088326,1.0208205,-0.0880121
55,-2.533695,-2.5612772,"('incompetent', 'clever')",-0.6627773,-0.75495094,-0.6221101,-0.6893171,-1.2728608,-1.3351817,-0.0623209
56,-1.5203878,-1.5108557,"('impractical', 'practical')",0.3629042,0.32258862,-0.3717403,-0.4286014,-0.5097413,-0.5389561,-0.0292148
57,-2.2672822,-2.2906826,"('unimaginative', 'imaginative')",-1.1180147,-1.2089031,-2.3151255,-2.4228618,-1.9001408,-1.9741491,-0.0740083
58,-0.66550064,-0.73792636,"('undiscriminating', 'discriminating')",-0.32539415,-0.48376054,0.0020482726,-0.07318709,-0.3296155,-0.4316247,-0.1020092
59,1.1082017,1.1102303,"('foolish', 'wise')",0.55715793,0.6436558,0.68346196,0.6724677,0.7829405,0.8087846,0.0258441
60,-1.5765249,-1.5471473,"('inefficient', 'efficient')",-0.50566214,-0.55508184,-0.3143026,-0.3337579,-0.7988299,-0.8119957,-0.0131658
61,-1.0370107,-1.1033351,"('illogical', 'logical')",0.9655945,0.86898726,-0.12165745,-0.27244574,-0.0643579,-0.1689312,-0.1045733
62,-2.0076637,-1.9599581,"('incompetent', 'brilliant')",-0.6709195,-0.6142387,-0.5711247,-0.50528353,-1.0832359,-1.0264935,0.0567424
63,-1.6052272,-1.5612304,"('unperceptive', 'insightful')",0.5160671,0.4895083,0.85438216,0.87462795,-0.0782593,-0.0656981,0.0125612
64,-0.40916446,-0.44050905,"('shy', 'confident')",-0.79232115,-0.84416384,-5.6872435,-5.6766033,-2.296243,-2.3204254,-0.0241824
65,-1.6918693,-1.685839,"('insecure', 'secure')",-0.49624452,-0.5180074,-0.8238969,-0.8782961,-1.0040035,-1.0273809,-0.0233774
66,-0.2916533,-0.30488312,"('inactive', 'active')",-1.2622482,-1.3194455,0.5522008,0.63662547,-0.3339002,-0.3292344,0.0046658
67,1.1099724,1.1043867,"('doubtful', 'determined')",-0.17305812,-0.19735388,-0.3216606,-0.23812808,0.2050845,0.2229682,0.0178837
68,-0.3745507,-0.3637182,"('dependent', 'independent')",-1.0550313,-1.0958476,-0.23497526,-0.23627052,-0.5548524,-0.5652788,-0.0104264
69,2.6023905,2.5862541,"('lazy', 'industrious')",0.9902908,1.0515808,-0.062268317,0.1245819,1.1768044,1.2541389,0.0773345
70,-1.8236897,-1.7471803,"('lethargic', 'energetic')",-1.2963687,-1.3503165,0.23267947,0.28209642,-0.9624597,-0.9384669,0.0239928
71,0.46295333,0.43332624,"('diffident', 'self-confident')",1.877619,1.8660343,0.381888,0.32102135,0.9074868,0.8734606,-0.0340262
72,-1.1446961,-1.1575041,"('unambitious', 'ambitious')",-0.5760145,-0.6327636,-1.3111582,-1.313514,-1.010623,-1.0345939,-0.0239709
73,1.0138903,1.0780864,"('helpless', 'self-reliant')",-0.60505974,-0.563503,-2.9341571,-2.782561,-0.8417756,-0.7559926,0.085783
74,-1.2889149,-1.2453804,"('undedicated', 'dedicated')",0.31956685,0.28270596,0.031475503,-0.04580436,-0.3126242,-0.3361596,-0.0235354
75,1.3917246,1.4326239,"('meek', 'impulsive')",-0.3730302,-0.32344317,0.22901194,0.35157716,0.4159021,0.4869193,0.0710172
76,-1.4909569,-1.4039787,"('anxious', 'daring')",-0.79065305,-0.8046809,0.050459124,0.16434145,-0.743717,-0.6814394,0.0622776
77,-0.99411803,-1.0550435,"('unmotivated', 'motivated')",-0.23223211,-0.34653163,-0.69990706,-0.7236132,-0.6420858,-0.7083961,-0.0663103
78,-1.1287855,-1.102088,"('nonresilient', 'resilient')",0.3974454,0.3153446,0.4546477,0.54455334,-0.0922308,-0.08073,0.0115008
79,0.91438687,0.914248,"('wavering', 'unwavering')",-0.60285413,-0.5552372,0.23022233,0.2505186,0.180585,0.2031765,0.0225915
80,-1.8185005,-1.755795,"('dominated', 'dominating')",-0.8698117,-0.85718673,-1.8540738,-1.7071393,-1.5141287,-1.4400403,0.0740884
81,-2.057641,-2.046653,"('submissive', 'aggressive')",-0.9106197,-1.0011756,-0.93772566,-0.9237899,-1.3019954,-1.3238729,-0.0218775
82,-1.3213744,-1.2249401,"('poor', 'rich')",0.3663767,0.3903691,5.3583064,5.370711,1.4677696,1.5120467,0.0442771
83,-0.3044467,-0.3613023,"('powerless', 'powerful')",-0.27764592,-0.33460346,-1.0126871,-1.1368055,-0.5315932,-0.6109037,-0.0793105
84,0.9735244,0.88312596,"('inferior', 'superior')",1.0283637,0.95543796,1.1786433,1.1679344,1.0601772,1.0021661,-0.0580111
85,1.197287,1.1596535,"('insignificant', 'prestigious')",0.77578217,0.81318367,0.9880656,0.9759055,0.987045,0.9829142,-0.0041308
86,-1.8374797,-2.0223222,"('uninfluential', 'influential')",0.908811,0.67842793,-0.27141652,-0.49445024,-0.4000284,-0.6127815,-0.2127531
87,-0.4924267,-0.44398668,"('unsuccessful', 'successful')",-0.1666197,-0.18870923,0.28695264,0.42264733,-0.1240313,-0.0700162,0.0540151
88,0.012115048,-0.012410581,"('low', 'eminent')",0.23648259,0.23362465,-0.017900463,-0.13081491,0.0768991,0.0301331,-0.046766
