,mccormick_male,mccormick_female,tuple,&_male,&_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
40,1.3863263,1.3636588,"('stingy', 'generous')",0.3369934,0.34657335,0.4218308,0.34276408,-0.9142309,-1.0725961,0.30773,0.2451,-0.06263
41,0.03868751,0.010509081,"('unforgiving', 'forgiving')",-0.7744827,-0.75904465,-0.8206987,-0.8949184,-0.32789314,-0.43020546,-0.4710968,-0.5184149,-0.0473181
42,-0.057605907,-0.0010649115,"('unreliable', 'reliable')",0.3070637,0.38507035,-0.58161163,-0.60863197,-3.3040524,-3.3149989,-0.9090515,-0.8849064,0.0241451
43,-0.36617547,-0.34789485,"('irresponsible', 'responsible')",-1.1207817,-1.0186837,-1.7322737,-1.6817245,0.117828496,0.13089718,-0.7753505,-0.7293515,0.045999
44,-2.0389102,-2.0341332,"('prejudiced', 'unprejudiced')",-1.4409571,-1.3799045,-0.8884599,-0.8215768,-1.9176533,-1.9087886,-1.5714951,-1.5361007,0.0353944
45,-1.0128472,-1.0017891,"('incompetent', 'competent')",-1.3304415,-1.27626,-2.6047301,-2.6582725,-0.98726517,-1.025333,-1.483821,-1.4904135,-0.0065925
46,-0.9819603,-0.93021494,"('uncompetitive', 'competitive')",-1.1870425,-1.2228165,-1.7974889,-1.8947797,-1.3985478,-1.411063,-1.3412598,-1.3647184,-0.0234586
47,-1.5948521,-1.5791428,"('stupid', 'smart')",-0.52697015,-0.44116992,-1.3106986,-1.1947188,4.8174872,4.876143,0.3462416,0.4152778,0.0690362
48,-0.5310294,-0.51415795,"('unintelligent', 'intelligent')",-0.80334306,-0.8182705,-2.39147,-2.3924398,-0.039433077,-0.012021612,-0.9413189,-0.9342225,0.0070964
49,-0.68587357,-0.6414512,"('unable', 'able')",-0.8061082,-0.77189887,-1.712665,-1.6773729,-0.8361747,-0.7960595,-1.0102053,-0.9716957,0.0385096
50,0.17974329,0.18809386,"('clumsy', 'skillful')",1.5545418,1.605757,0.44060728,0.40628758,0.56615114,0.5084709,0.6852609,0.6771524,-0.0081085
51,-0.21920225,-0.22296043,"('uneducated', 'educated')",-0.11484733,-0.19226769,-1.3651531,-1.4342859,0.4220154,0.40116397,-0.3192968,-0.3620875,-0.0427907
52,1.3036712,1.2024691,"('irrational', 'rational')",1.286549,1.22718,0.6514348,0.68406457,1.2137047,1.1382933,1.1138399,1.0630018,-0.0508381
53,0.7978591,0.7233377,"('uncreative', 'creative')",0.29507637,0.3008071,-0.09738725,-0.21297973,1.2994542,1.2086209,0.5737506,0.5049465,-0.0688041
54,0.50279915,0.47167927,"('incapable', 'capable')",0.5633198,0.595814,-0.3859837,-0.4085261,1.29596,1.3170933,0.4940238,0.4940151,-8.7e-06
55,-0.95390886,-0.892728,"('incompetent', 'clever')",-1.1362671,-1.1153622,-2.3440566,-2.352109,-1.0621958,-1.0681685,-1.3741071,-1.3570919,0.0170152
56,0.6524751,0.67596775,"('impractical', 'practical')",-1.2085563,-1.2355924,-1.4516745,-1.5174412,-0.8386507,-0.80273837,-0.7116016,-0.719951,-0.0083494
57,-0.8639678,-0.8885051,"('unimaginative', 'imaginative')",-1.2561648,-1.3040438,-1.6843911,-1.761293,-2.9991672,-3.0167844,-1.7009227,-1.7426565,-0.0417338
58,0.45970318,0.42640772,"('undiscriminating', 'discriminating')",-0.0085243285,-0.0633507,0.3633741,0.21638292,0.10739779,0.050054103,0.2304877,0.1573735,-0.0731142
59,0.83705056,0.82745725,"('foolish', 'wise')",1.5045121,1.5365701,0.33762357,0.40153068,0.9276993,0.912892,0.9017214,0.9196125,0.0178911
60,-0.80661184,-0.7248034,"('inefficient', 'efficient')",-1.3862364,-1.3948549,-2.2312515,-2.2603428,-1.0760415,-0.9617936,-1.3750353,-1.3354486,0.0395867
61,0.7388174,0.6639264,"('illogical', 'logical')",-0.1341663,-0.19437662,-0.8353804,-0.8735322,0.22899254,0.14654584,-0.0004342,-0.0643591,-0.0639249
62,-1.0488065,-0.9460883,"('incompetent', 'brilliant')",-1.7160681,-1.6678355,-2.0187285,-2.0232754,-0.5595662,-0.4520684,-1.3357923,-1.2723169,0.0634754
63,0.5216499,0.54784554,"('unperceptive', 'insightful')",0.18275839,0.23507525,-1.4227811,-1.4548178,0.82485265,0.847361,0.02662,0.043866,0.017246
64,0.10744616,0.1598859,"('shy', 'confident')",-0.64791495,-0.6452398,-0.6478946,-0.6242045,-7.5977383,-7.53363,-2.1965253,-2.1607971,0.0357282
65,-1.8459156,-1.8171557,"('insecure', 'secure')",-1.094167,-1.1175115,-2.4704518,-2.443544,-1.9605951,-1.8874406,-1.8427824,-1.8164129,0.0263695
66,1.3329288,1.3425472,"('inactive', 'active')",1.4828534,1.5964853,1.4166987,1.4603752,1.7510688,1.7228397,1.4958875,1.5305619,0.0346744
67,-0.16174772,-0.15636337,"('doubtful', 'determined')",-0.1099568,-0.05492394,0.014272872,0.05095783,-0.4023838,-0.32733592,-0.1649539,-0.1219164,0.0430375
68,-0.0060270503,-0.01927396,"('dependent', 'independent')",-1.0002841,-1.0381984,-1.5875039,-1.620873,-0.5319327,-0.5991327,-0.7814369,-0.8193695,-0.0379326
69,2.2462325,2.2244465,"('lazy', 'industrious')",1.783752,1.7569693,3.4868984,3.473131,0.60240746,0.5487832,2.0298226,2.0008326,-0.02899
70,0.47078303,0.51948076,"('lethargic', 'energetic')",-0.37042212,-0.33074018,-1.556144,-1.5941476,0.14279813,0.15613176,-0.3282462,-0.3123188,0.0159274
71,2.3345444,2.317469,"('diffident', 'self-confident')",0.42096713,0.43943727,0.2554196,0.29999763,0.96373695,0.9226492,0.993667,0.9948882,0.0012212
72,0.33445936,0.36060563,"('unambitious', 'ambitious')",-1.0228606,-1.0549959,-0.8707165,-0.8854305,-0.9094528,-0.8308525,-0.6171427,-0.6026683,0.0144744
73,0.42783228,0.45151168,"('helpless', 'self-reliant')",0.055351645,0.08443901,1.1785222,1.1501971,-3.030676,-3.0200992,-0.3422424,-0.3334878,0.0087546
74,2.1223454,2.1003196,"('undedicated', 'dedicated')",0.46651214,0.4719971,-0.47888434,-0.5700116,0.2547897,0.18806303,0.5911908,0.547592,-0.0435988
75,-1.0597546,-1.0184354,"('meek', 'impulsive')",-0.26191565,-0.21925543,0.8066035,0.856569,-0.037117004,0.040686086,-0.138046,-0.0851089,0.0529371
76,-0.9115383,-0.80042785,"('anxious', 'daring')",0.04823745,0.16790773,-1.034806,-1.0303471,-0.83003515,-0.7618805,-0.6820355,-0.606187,0.0758485
77,-0.2308079,-0.21812603,"('unmotivated', 'motivated')",-0.7329691,-0.7652193,-0.5041418,-0.53582585,-1.0646539,-0.9704585,-0.6331432,-0.6224074,0.0107358
78,0.99032557,0.9566003,"('nonresilient', 'resilient')",0.7872533,0.7520084,0.7895595,0.66238254,1.078461,1.0370427,0.9113998,0.8520085,-0.0593913
79,1.5440489,1.4807601,"('wavering', 'unwavering')",1.1389014,1.1662278,0.5501495,0.5147851,1.2838022,1.2711006,1.1292255,1.1082184,-0.0210071
80,-0.6328134,-0.54489326,"('dominated', 'dominating')",-0.7138346,-0.7087487,-0.758042,-0.6944239,-1.7058226,-1.5952156,-0.9526281,-0.8858204,0.0668077
81,-1.5072958,-1.4480277,"('submissive', 'aggressive')",-0.7537495,-0.85206324,-1.5699846,-1.5255196,-1.8804129,-1.7274594,-1.4278607,-1.3882675,0.0395932
82,-1.7452087,-1.7494806,"('poor', 'rich')",-1.1925583,-1.1077827,-1.6781983,-1.7413185,5.548439,5.570188,0.2331184,0.2429016,0.0097832
83,-0.24503656,-0.20399407,"('powerless', 'powerful')",-0.048635915,-0.048447568,-0.86326647,-0.87211496,-1.1474731,-1.1217055,-0.576103,-0.5615655,0.0145375
84,1.489109,1.4506902,"('inferior', 'superior')",0.78765935,0.73736125,0.25009155,0.21777995,1.0837367,1.0483563,0.9026492,0.8635469,-0.0391023
85,2.5842733,2.5316744,"('insignificant', 'prestigious')",2.7664182,2.8493078,2.3887322,2.3938994,2.3389351,2.2840908,2.5195897,2.5147431,-0.0048466
86,1.018336,0.98953354,"('uninfluential', 'influential')",-0.037332147,-0.17356539,-1.0145646,-1.1346303,0.18458873,0.100951135,0.037757,-0.0544278,-0.0921848
87,0.1701282,0.20170951,"('unsuccessful', 'successful')",1.195075,1.2029158,0.4943316,0.50835437,0.90757626,1.0242662,0.6917778,0.7343115,0.0425337
88,-0.46814704,-0.45605052,"('low', 'eminent')",-0.029563617,-0.093869984,-1.3827413,-1.4288971,0.29029748,0.29933932,-0.3975386,-0.4198696,-0.022331
