,legg_male,legg_female,tuple,mason_male,mason_female,inc_male,inc_female,average_male,average_female,female-male
79,1.0169342,0.85884935,"('wavering', 'unwavering')",0.077468365,0.11491121,0.41095886,0.2525956,0.5017871,0.4087854,-0.0930017
80,0.64014065,0.4393949,"('dominated', 'dominating')",-0.37365237,-0.36234224,-0.8438105,-0.71582943,-0.1924407,-0.2129256,-0.0204849
81,-0.5688683,-0.6691117,"('submissive', 'aggressive')",-0.24129158,-0.47686046,-0.6125547,-0.4608201,-0.4742382,-0.5355974,-0.0613592
82,-0.1067034,-0.24366106,"('poor', 'rich')",0.3283347,0.28904796,5.8666687,5.717707,2.0294333,1.9210313,-0.108402
83,-0.12947424,-0.21157883,"('powerless', 'powerful')",-0.305459,-0.6024069,-0.88484323,-0.89550257,-0.4399255,-0.5698295,-0.129904
84,0.5779434,0.5263479,"('inferior', 'superior')",0.807219,0.72886634,0.94238275,1.0083745,0.7758484,0.7545296,-0.0213188
85,-0.07257069,-0.07790312,"('insignificant', 'prestigious')",-0.7477335,-0.60218936,-0.1199487,-0.077841416,-0.3134176,-0.2526446,0.060773
86,-1.3123864,-1.570469,"('uninfluential', 'influential')",0.14438352,-0.28481612,0.13081081,-0.059729576,-0.3457307,-0.6383382,-0.2926075
87,0.5478799,0.20927054,"('unsuccessful', 'successful')",0.8920919,0.7103608,1.0844889,1.0734141,0.8414869,0.6643485,-0.1771384
88,-1.0493829,-0.9318419,"('low', 'eminent')",-0.40428653,-0.33379063,-0.04355432,-0.052669413,-0.4990746,-0.439434,0.0596406
