,equifax_male,equifax_female,tuple,inc_male,inc_female,average_male,average_female,female-male
58,-1.0548335,-1.0981303,"('undiscriminating', 'discriminating')",0.028716248,-0.07517393,-0.5130587,-0.5866522,-0.0735935
59,0.87354064,0.86611927,"('foolish', 'wise')",0.61129457,0.6255208,0.7424176,0.74582,0.0034024
60,-0.6007823,-0.58793974,"('inefficient', 'efficient')",0.28396067,0.38726762,-0.1584108,-0.1003361,0.0580747
61,-0.97043073,-1.0789897,"('illogical', 'logical')",0.34453878,0.18563034,-0.312946,-0.4466797,-0.1337337
62,-0.4534104,-0.32964846,"('incompetent', 'brilliant')",0.59531236,0.84744334,0.070951,0.2588974,0.1879464
63,-1.0820382,-1.0128361,"('unperceptive', 'insightful')",1.2348549,1.3168043,0.0764084,0.1519841,0.0755757
64,1.0150739,0.9064655,"('shy', 'confident')",-6.0417876,-5.973068,-2.5133569,-2.5333014,-0.0199445
65,-0.46813744,-0.59319514,"('insecure', 'secure')",-0.4521715,-0.45445457,-0.4601545,-0.5238249,-0.0636704
66,-0.22727609,-0.22487056,"('inactive', 'active')",1.0072483,0.97749144,0.3899861,0.3763104,-0.0136757
67,0.7298647,0.683299,"('doubtful', 'determined')",-0.25930575,-0.26857466,0.2352795,0.2073622,-0.0279173
68,-0.087479316,-0.15650946,"('dependent', 'independent')",-0.14375104,-0.21094763,-0.1156152,-0.1837285,-0.0681133
69,1.7929748,1.8291056,"('lazy', 'industrious')",-0.11659317,-0.0863067,0.8381909,0.8713995,0.0332086
70,-0.3932979,-0.31065977,"('lethargic', 'energetic')",0.6550158,0.7114626,0.130859,0.2004014,0.0695424
71,0.19823483,0.23429145,"('diffident', 'self-confident')",0.58855146,0.59147596,0.3933932,0.4128837,0.0194905
72,-0.9188258,-0.8954189,"('unambitious', 'ambitious')",-0.9348828,-0.85048085,-0.9268543,-0.8729498,0.0539045
73,1.2968893,1.2556807,"('helpless', 'self-reliant')",-2.8454516,-2.7619734,-0.7742811,-0.7531464,0.0211347
74,-0.16135964,-0.14464375,"('undedicated', 'dedicated')",0.10459976,-0.02391761,-0.0283799,-0.0842807,-0.0559008
75,0.047014184,0.098140426,"('meek', 'impulsive')",-0.37596917,-0.2801076,-0.1644775,-0.0909836,0.0734939
76,0.30963147,0.4209298,"('anxious', 'daring')",0.45101538,0.5273987,0.3803234,0.4741642,0.0938408
77,-0.59481543,-0.5853221,"('unmotivated', 'motivated')",-0.85461086,-0.75456816,-0.7247131,-0.6699451,0.054768
78,-0.6475095,-0.44154575,"('nonresilient', 'resilient')",0.45952532,0.53841215,-0.0939921,0.0484332,0.1424253
79,-0.50997853,-0.46274382,"('wavering', 'unwavering')",0.059983842,0.061494976,-0.2249973,-0.2006244,0.0243729
80,0.28120694,0.27355137,"('dominated', 'dominating')",-1.1056234,-0.98065746,-0.4122082,-0.3535531,0.0586551
81,0.021771073,-0.058652885,"('submissive', 'aggressive')",-0.36558247,-0.26982012,-0.1719057,-0.1642365,0.0076692
82,-0.72656393,-0.6812741,"('poor', 'rich')",5.910179,5.9697633,2.5918076,2.6442447,0.0524371
83,-0.12088893,-0.22200018,"('powerless', 'powerful')",-0.69255227,-0.76968616,-0.4067206,-0.4958432,-0.0891226
84,0.62552375,0.5317644,"('inferior', 'superior')",0.98175037,0.9622722,0.803637,0.7470183,-0.0566187
85,0.27664,0.266522,"('insignificant', 'prestigious')",0.8280745,0.719412,0.5523573,0.492967,-0.0593903
86,-2.2828715,-2.4053757,"('uninfluential', 'influential')",0.10053849,-0.07701376,-1.0911665,-1.2411947,-0.1500282
87,0.6503394,0.59413123,"('unsuccessful', 'successful')",1.0298927,1.1282287,0.840116,0.8611799,0.0210639
88,-0.09832384,-0.19249082,"('low', 'eminent')",0.40412945,0.33451673,0.1529028,0.071013,-0.0818898
