,accenture_male,accenture_female,tuple,plc_male,plc_female,ireland_male,ireland_female,average_male,average_female,female-male
25,0.39785117,0.47567478,"('egoistic', 'altruistic')",0.5752195,0.45156315,1.5212843,1.4926811,0.8314517,0.8066397,-0.024812
26,0.09087063,0.086850375,"('hardhearted', 'benevolent')",2.1682768,2.055983,0.70680046,0.5883297,0.9886493,0.9103877,-0.0782616
27,-0.3190188,-0.33107227,"('hardhearted', 'softhearted')",-0.7254516,-0.7594791,0.83065295,0.71313256,-0.0712725,-0.1258063,-0.0545338
28,-0.49485207,-0.51357025,"('disloyal', 'loyal')",-0.41295707,-0.47224545,1.6101296,1.602225,0.2341068,0.2054697,-0.0286371
29,-0.77729183,-0.78440225,"('unfair', 'fair')",-0.8993774,-0.98266476,-0.79654425,-0.84817374,-0.8244045,-0.8717469,-0.0473424
30,0.18636614,0.24123001,"('intolerant', 'tolerant')",0.83407605,0.8106383,0.5788575,0.5642959,0.5330999,0.5387214,0.0056215
31,-0.6242099,-0.5681482,"('evil', 'good')",0.11735727,-0.05973231,-0.5993127,-0.59699243,-0.3687218,-0.408291,-0.0395692
32,-0.27108467,-0.21119574,"('unkind', 'kind')",0.31350172,0.38244343,0.8058195,0.77105266,0.2827455,0.3141001,0.0313546
33,0.4835747,0.43175665,"('wrong', 'right')",0.2871898,0.18946348,0.032778494,-0.012211312,0.2678477,0.2030029,-0.0648448
34,0.10433833,0.17542389,"('mean', 'honorable')",-0.103248484,-0.007102534,3.526786,3.3702955,1.1759586,1.179539,0.0035804
35,0.6383285,0.53403056,"('corrupt', 'incorrupt')",-0.7290921,-0.929913,-0.22165613,-0.3044177,-0.1041399,-0.2334334,-0.1292935
36,0.2977199,0.25143665,"('hostile', 'amicable')",0.037413657,-0.3677703,0.32973823,0.16213025,0.2216239,0.0152655,-0.2063584
37,-0.52857614,-0.4275708,"('fake', 'genuine')",0.32061598,0.37017882,-0.34650713,-0.3015333,-0.1848224,-0.1196418,0.0651806
38,-0.60568964,-0.61473674,"('untruthful', 'truthful')",-0.23745209,-0.27238515,0.87171614,0.8437586,0.0095248,-0.0144544,-0.0239792
39,-0.35455585,-0.36598337,"('exploitative', 'cooperative')",1.0540669,1.208522,0.25456536,0.2535857,0.3180255,0.3653748,0.0473493
40,-0.082428545,-0.10064785,"('stingy', 'generous')",-0.07213786,-0.178129,-0.35109848,-0.23578069,-0.168555,-0.1715192,-0.0029642
41,-0.77955234,-0.75752217,"('unforgiving', 'forgiving')",-0.111559786,-0.19200644,0.4544735,0.45380947,-0.1455462,-0.1652397,-0.0196935
42,0.9314387,0.9726155,"('unreliable', 'reliable')",0.8146928,0.84218216,-2.2088785,-2.0133598,-0.154249,-0.0661874,0.0880616
43,-1.2975483,-1.2486167,"('irresponsible', 'responsible')",0.6289197,0.74476737,0.7044123,0.6929445,0.0119279,0.0630317,0.0511038
44,0.27484155,0.31510532,"('prejudiced', 'unprejudiced')",-0.47548103,-0.4477482,-1.615694,-1.6089988,-0.6054445,-0.5805472,0.0248973
45,-0.9082829,-0.7625261,"('incompetent', 'competent')",0.24498782,0.32384568,0.5444954,0.64792424,-0.0395999,0.0697479,0.1093478
46,-0.7524308,-0.6461918,"('uncompetitive', 'competitive')",0.2981665,0.46380192,-0.546315,-0.4409643,-0.3335265,-0.2077847,0.1257418
47,0.024248179,0.12916265,"('stupid', 'smart')",0.3343524,0.4238569,3.8784196,3.7363791,1.41234,1.4297996,0.0174596
48,-0.41916487,-0.35999244,"('unintelligent', 'intelligent')",-0.03490044,0.051499035,0.062415093,0.13697076,-0.1305501,-0.0571742,0.0733759
49,-0.7565799,-0.68274397,"('unable', 'able')",-0.49626416,-0.46645284,-0.49463958,-0.4178276,-0.5824946,-0.5223415,0.0601531
50,1.1376044,1.1275004,"('clumsy', 'skillful')",-0.38866252,-0.45995504,-0.6105672,-0.58132786,0.0461249,0.0287392,-0.0173857
51,-0.8211777,-0.8331441,"('uneducated', 'educated')",-0.15270743,-0.1655385,0.2762739,0.29494795,-0.2325371,-0.2345782,-0.0020411
52,-0.6234383,-0.7364618,"('irrational', 'rational')",-0.4978702,-0.6488408,-0.3963705,-0.5436515,-0.505893,-0.6429847,-0.1370917
53,-0.17274201,-0.108441606,"('uncreative', 'creative')",0.5283233,0.3799892,0.8651137,0.8480308,0.4068983,0.3731928,-0.0337055
54,0.18972515,0.17691445,"('incapable', 'capable')",0.07655124,0.013793409,0.6871844,0.66284156,0.3178203,0.2845165,-0.0333038
55,-0.9942596,-0.8498899,"('incompetent', 'clever')",-0.10836486,0.034050897,0.34634882,0.48875186,-0.2520919,-0.109029,0.1430629
56,0.06270738,0.087003276,"('impractical', 'practical')",0.4655246,0.6298051,0.44304132,0.5438529,0.3237578,0.4202205,0.0964627
57,-0.5002143,-0.4287807,"('unimaginative', 'imaginative')",0.066690385,0.14358805,-1.1567682,-0.930145,-0.5300974,-0.4051126,0.1249848
58,-0.28920475,-0.30088484,"('undiscriminating', 'discriminating')",1.35035,1.2845337,-0.042259097,-0.037014313,0.3396287,0.3155449,-0.0240838
59,-0.6727819,-0.7259117,"('foolish', 'wise')",-0.40736926,-0.49012193,0.37298414,0.33296514,-0.2357223,-0.2943561,-0.0586338
60,-0.4310482,-0.3640462,"('inefficient', 'efficient')",0.8634638,1.1179242,0.015370384,0.07160863,0.149262,0.2751622,0.1259002
61,0.021835651,-0.056662377,"('illogical', 'logical')",1.0920022,1.0360941,0.4002352,0.36751828,0.504691,0.4489833,-0.0557077
62,-0.100538895,-0.0009894222,"('incompetent', 'brilliant')",0.9883178,1.1846263,0.8464921,0.9866107,0.5780903,0.7234159,0.1453256
63,-0.51205045,-0.40892452,"('unperceptive', 'insightful')",1.1153672,1.2260703,1.549647,1.6514405,0.7176545,0.8228621,0.1052076
64,-0.26237148,-0.29236037,"('shy', 'confident')",0.966987,1.0414823,-4.9558077,-4.693948,-1.417064,-1.314942,0.102122
65,-0.3546298,-0.362338,"('insecure', 'secure')",0.5391525,0.6796074,0.22424683,0.29273188,0.1362565,0.2033338,0.0670773
66,0.69718385,0.65810436,"('inactive', 'active')",0.5626346,0.41016087,1.3977427,1.3247399,0.8858538,0.7976684,-0.0881854
67,0.2594344,0.16755255,"('doubtful', 'determined')",-0.21300822,-0.25581408,-1.316996,-1.3513156,-0.4235233,-0.479859,-0.0563357
68,-1.2369772,-1.2890141,"('dependent', 'independent')",-0.8565698,-0.8857364,-0.25180623,-0.22072226,-0.7817845,-0.7984909,-0.0167064
69,1.766393,1.6922352,"('lazy', 'industrious')",1.0778375,0.9427561,-0.73783255,-0.7486859,0.7021326,0.6287685,-0.0733641
70,-0.43815503,-0.38858113,"('lethargic', 'energetic')",-0.31376764,-0.24131608,0.6093835,0.65503716,-0.047513,0.00838,0.055893
71,0.9237182,0.93927556,"('diffident', 'self-confident')",0.7020677,0.696894,0.8743769,0.8443267,0.8333875,0.8268321,-0.0065554
72,-0.73309016,-0.7503649,"('unambitious', 'ambitious')",1.091221,1.2377896,-0.06417705,0.017398108,0.0979846,0.1682743,0.0702897
73,0.71190727,0.6983067,"('helpless', 'self-reliant')",1.2013133,1.1129763,-3.6288133,-3.4648366,-0.5718642,-0.5511845,0.0206797
74,0.18584187,0.27161816,"('undedicated', 'dedicated')",1.4136863,1.4669108,1.1434047,1.2297583,0.9143109,0.9894291,0.0751182
75,0.6951797,0.6974338,"('meek', 'impulsive')",-0.8835027,-0.9290628,-0.33511233,-0.2859517,-0.1744785,-0.1725269,0.0019516
76,0.70539975,0.84074646,"('anxious', 'daring')",0.5341683,0.65647393,0.47857758,0.5353213,0.5727152,0.6775139,0.1047987
77,-0.5875198,-0.5576437,"('unmotivated', 'motivated')",-0.5948689,-0.44124803,-0.6959433,-0.56183195,-0.6261107,-0.5202412,0.1058695
78,0.8591605,0.8903817,"('nonresilient', 'resilient')",0.7976405,0.81533885,0.58902156,0.626797,0.7486075,0.7775059,0.0288984
79,0.50266796,0.4831941,"('wavering', 'unwavering')",-0.82623327,-0.9765995,1.0642761,1.017287,0.2469036,0.1746272,-0.0722764
80,0.51444495,0.5242681,"('dominated', 'dominating')",1.5656376,1.7266979,-0.09442034,-0.041414745,0.6618874,0.7365171,0.0746297
81,-0.44369376,-0.45424834,"('submissive', 'aggressive')",-0.34671503,-0.15990593,0.4316186,0.62976074,-0.1195967,0.0052022,0.1247989
82,0.03185975,0.15384114,"('poor', 'rich')",-0.33601096,-0.30559587,4.764531,4.616619,1.4867934,1.4882881,0.0014947
83,0.53988755,0.5245998,"('powerless', 'powerful')",0.7337792,0.79478496,-0.4767497,-0.43457013,0.265639,0.2949382,0.0292992
84,-0.19754505,-0.27046847,"('inferior', 'superior')",0.06023277,0.06126024,-0.38653135,-0.41769335,-0.1746145,-0.2089672,-0.0343527
85,0.6672309,0.67548645,"('insignificant', 'prestigious')",0.020131972,-0.24170345,0.1967302,0.123502545,0.2946977,0.1857618,-0.1089359
86,-1.6669841,-1.679126,"('uninfluential', 'influential')",-0.10697348,-0.10845763,0.7108226,0.7101938,-0.3543783,-0.35913,-0.0047517
87,0.8386416,0.86809385,"('unsuccessful', 'successful')",1.9548434,2.0138128,-0.046077974,-0.0012938082,0.9158023,0.9602042,0.0444019
88,-0.06836666,-0.085695915,"('low', 'eminent')",0.29517594,0.27432647,0.26549503,0.29032877,0.1641014,0.1596531,-0.0044483
