,anthem_male,anthem_female,tuple,inc_male,inc_female,average_male,average_female,female-male
27,1.2647771,1.2962139,"('hardhearted', 'softhearted')",1.5643156,1.4792904,1.4145463,1.3877521,-0.0267942
28,1.0661522,1.0608001,"('disloyal', 'loyal')",1.2350148,1.1382246,1.1505835,1.0995123,-0.0510712
29,-0.8826417,-0.9422824,"('unfair', 'fair')",-0.025612118,-0.20119655,-0.4541269,-0.5717394,-0.1176125
30,1.24316,1.2757938,"('intolerant', 'tolerant')",1.3130748,1.3295493,1.2781174,1.3026716,0.0245542
31,-1.6482695,-1.6614062,"('evil', 'good')",-0.9932404,-1.1156687,-1.320755,-1.3885374,-0.0677824
32,0.9804029,1.0098089,"('unkind', 'kind')",0.73913383,0.6303443,0.8597684,0.8200766,-0.0396918
33,0.33693936,0.21988988,"('wrong', 'right')",-0.41394913,-0.48242703,-0.0385049,-0.1312686,-0.0927637
34,0.51799387,0.7042108,"('mean', 'honorable')",5.638034,5.7962713,3.0780139,3.250241,0.1722271
35,-1.005698,-1.2133762,"('corrupt', 'incorrupt')",-0.28844023,-0.457952,-0.6470691,-0.8356641,-0.188595
36,-1.4104396,-1.4843199,"('hostile', 'amicable')",-0.20377728,-0.3906884,-0.8071085,-0.9375042,-0.1303957
37,-0.10696072,-0.012617268,"('fake', 'genuine')",0.5285617,0.54281807,0.2108005,0.2651004,0.0542999
38,0.45584047,0.5614904,"('untruthful', 'truthful')",-0.25526363,-0.16478531,0.1002884,0.1983525,0.0980641
39,1.4162762,1.4872442,"('exploitative', 'cooperative')",0.06146338,0.023028243,0.7388698,0.7551363,0.0162665
40,0.34575403,0.2602256,"('stingy', 'generous')",-1.7012584,-1.7468208,-0.6777522,-0.7432976,-0.0655454
41,0.566321,0.5996211,"('unforgiving', 'forgiving')",-0.105947986,-0.1651628,0.2301865,0.2172292,-0.0129573
42,0.73631597,0.8557441,"('unreliable', 'reliable')",-2.7732742,-2.6698213,-1.0184791,-0.9070386,0.1114405
43,1.4499104,1.6350485,"('irresponsible', 'responsible')",0.8833544,0.9111713,1.1666324,1.2731099,0.1064775
44,-1.3904035,-1.319502,"('prejudiced', 'unprejudiced')",-1.2439127,-1.2260662,-1.3171581,-1.2727841,0.044374
45,0.23800445,0.32660457,"('incompetent', 'competent')",0.07340321,0.08790943,0.1557038,0.207257,0.0515532
46,-0.19819218,-0.09640564,"('uncompetitive', 'competitive')",-0.6510881,-0.62449586,-0.4246401,-0.3604507,0.0641894
47,0.39613524,0.4494462,"('stupid', 'smart')",5.5187154,5.540992,2.9574254,2.995219,0.0377936
48,1.2588018,1.3268673,"('unintelligent', 'intelligent')",0.73193485,0.8481006,0.9953684,1.087484,0.0921156
49,0.18979912,0.31187034,"('unable', 'able')",-0.1563039,-0.018227164,0.0167476,0.1468216,0.130074
50,-0.81760323,-0.70767635,"('clumsy', 'skillful')",0.063596815,0.0670412,-0.3770032,-0.3203176,0.0566856
51,0.56889737,0.5063432,"('uneducated', 'educated')",0.15182894,0.17079777,0.3603632,0.3385705,-0.0217927
52,-2.3711817,-2.4216657,"('irrational', 'rational')",-0.26099065,-0.44415283,-1.3160862,-1.4329093,-0.1168231
53,-0.062140815,-0.0771867,"('uncreative', 'creative')",0.794984,0.72317696,0.3664216,0.3229951,-0.0434265
54,0.24234428,0.33274126,"('incapable', 'capable')",1.0242758,1.0409933,0.63331,0.6868673,0.0535573
55,1.1348205,1.2372047,"('incompetent', 'clever')",0.25196344,0.31511384,0.6933919,0.7761593,0.0827674
56,2.1545846,2.1793058,"('impractical', 'practical')",0.14355758,0.20147744,1.1490711,1.1903917,0.0413206
57,-0.60935414,-0.61751336,"('unimaginative', 'imaginative')",-2.5593653,-2.568753,-1.5843596,-1.5931332,-0.0087736
58,0.28065243,0.2266528,"('undiscriminating', 'discriminating')",0.2225291,0.1905593,0.2515908,0.208606,-0.0429848
59,-0.91815126,-0.9413226,"('foolish', 'wise')",0.45851064,0.41889668,-0.2298203,-0.261213,-0.0313927
60,2.1445947,2.3548758,"('inefficient', 'efficient')",0.23078915,0.4342426,1.1876919,1.3945591,0.2068672
61,1.1948941,1.1162415,"('illogical', 'logical')",0.4723328,0.31667387,0.8336135,0.7164577,-0.1171558
62,1.7840999,1.9486338,"('incompetent', 'brilliant')",0.2837729,0.46339896,1.0339364,1.2060164,0.17208
63,0.9042562,1.0450835,"('unperceptive', 'insightful')",0.8364527,0.99180055,0.8703545,1.018442,0.1480875
64,-1.093635,-1.0987449,"('shy', 'confident')",-6.5307927,-6.5218344,-3.8122139,-3.8102896,0.0019243
65,0.9727324,0.96748155,"('insecure', 'secure')",-0.115762636,-0.1132697,0.4284849,0.4271059,-0.001379
66,-1.3317076,-1.3969629,"('inactive', 'active')",0.67685807,0.64176625,-0.3274248,-0.3775983,-0.0501735
67,0.09220954,0.06321503,"('doubtful', 'determined')",-0.40317976,-0.3325989,-0.1554851,-0.1346919,0.0207932
68,0.46915224,0.43768358,"('dependent', 'independent')",-0.26440257,-0.22814922,0.1023748,0.1047672,0.0023924
69,-0.22530365,-0.28166342,"('lazy', 'industrious')",-0.57854795,-0.56376606,-0.4019258,-0.4227147,-0.0207889
70,1.2314932,1.3673258,"('lethargic', 'energetic')",0.724589,0.797148,0.9780411,1.0822369,0.1041958
71,0.7872199,0.78047097,"('diffident', 'self-confident')",0.73757863,0.7195551,0.7623993,0.750013,-0.0123863
72,1.222728,1.2697049,"('unambitious', 'ambitious')",-0.7534855,-0.7526095,0.2346213,0.2585477,0.0239264
73,0.117228486,0.14131443,"('helpless', 'self-reliant')",-2.9323368,-2.9182358,-1.4075541,-1.3884606,0.0190935
74,0.45598665,0.50732404,"('undedicated', 'dedicated')",0.146859,0.13125116,0.3014228,0.3192876,0.0178648
75,-1.9386566,-1.9391325,"('meek', 'impulsive')",-0.685552,-0.64750624,-1.3121042,-1.2933193,0.0187849
76,0.68506134,0.782632,"('anxious', 'daring')",0.3144983,0.43333384,0.4997798,0.6079829,0.1082031
77,0.28162807,0.4224142,"('unmotivated', 'motivated')",-1.1171182,-0.979124,-0.4177451,-0.2783549,0.1393902
78,0.07543462,0.23631194,"('nonresilient', 'resilient')",0.13430223,0.19899449,0.1048684,0.2176532,0.1127848
79,-0.20835193,-0.26638457,"('wavering', 'unwavering')",-0.18837425,-0.1674665,-0.1983631,-0.2169255,-0.0185624
80,0.66071683,0.62818503,"('dominated', 'dominating')",-1.2759371,-1.1365664,-0.3076101,-0.2541907,0.0534194
81,0.91678184,0.95479196,"('submissive', 'aggressive')",-0.695861,-0.49904734,0.1104604,0.2278723,0.1174119
82,-0.22488983,-0.1285214,"('poor', 'rich')",5.928903,5.9809284,2.8520067,2.9262035,0.0741968
83,-0.23163149,-0.25748953,"('powerless', 'powerful')",-0.77052677,-0.8225161,-0.5010791,-0.5400028,-0.0389237
84,0.14795646,0.074546024,"('inferior', 'superior')",0.6659739,0.63129675,0.4069652,0.3529214,-0.0540438
85,0.031900313,0.019989073,"('insignificant', 'prestigious')",0.25080168,0.22669502,0.141351,0.123342,-0.018009
86,1.2808244,1.1850865,"('uninfluential', 'influential')",0.09686787,0.023173094,0.6888462,0.6041298,-0.0847164
87,-0.27940926,-0.25560567,"('unsuccessful', 'successful')",0.5903061,0.7016301,0.1554484,0.2230122,0.0675638
88,0.9388839,0.9283981,"('low', 'eminent')",-0.060010985,0.02661682,0.4394365,0.4775074,0.0380709
