,fmc_male,fmc_female,tuple,corp_male,corp_female,average_male,average_female,female-male
77,0.5283035,0.5476314,"('unmotivated', 'motivated')",-0.65281695,-0.58231455,-0.0622567,-0.0173416,0.0449151
78,-0.53663206,-0.44287056,"('nonresilient', 'resilient')",-0.33916804,-0.32623872,-0.4379001,-0.3845546,0.0533455
79,-1.1917461,-1.2373093,"('wavering', 'unwavering')",-0.6994416,-0.75603366,-0.9455938,-0.9966715,-0.0510777
80,1.0500143,1.0534077,"('dominated', 'dominating')",-0.5218458,-0.4009704,0.2640842,0.3262186,0.0621344
81,1.4446622,1.3079107,"('submissive', 'aggressive')",-0.15667206,0.030720256,0.643995,0.6693155,0.0253205
82,-0.14857869,-0.1768788,"('poor', 'rich')",6.2335515,6.1371474,3.0424864,2.9801342,-0.0623522
83,-0.10722555,-0.19799775,"('powerless', 'powerful')",-0.96713144,-1.0310605,-0.5371785,-0.6145291,-0.0773506
84,0.36884394,0.28210127,"('inferior', 'superior')",0.64758134,0.632836,0.5082126,0.4574686,-0.050744
85,-0.8728909,-0.76945895,"('insignificant', 'prestigious')",-0.022498865,-0.08806057,-0.4476949,-0.4287598,0.0189351
86,-0.9136425,-1.088361,"('uninfluential', 'influential')",-0.12250366,-0.20492662,-0.5180731,-0.6466438,-0.1285707
87,0.6799948,0.5679243,"('unsuccessful', 'successful')",1.0307553,1.1644758,0.8553751,0.8662001,0.010825
88,0.28158867,0.037859995,"('low', 'eminent')",0.0624214,-0.13222443,0.172005,-0.0471822,-0.2191872
