,newmont_male,newmont_female,tuple,corp_male,corp_female,average_male,average_female,female-male
27,-1.1214238,-0.9931278,"('hardhearted', 'softhearted')",1.134395,1.0416695,0.0064856,0.0242708,0.0177852
28,-0.44196478,-0.6015805,"('disloyal', 'loyal')",1.0282972,0.9315463,0.2931662,0.1649829,-0.1281833
29,-0.40382352,-0.43090448,"('unfair', 'fair')",-0.11031188,-0.24720918,-0.2570677,-0.3390568,-0.0819891
30,0.37214714,0.32759845,"('intolerant', 'tolerant')",0.908615,0.90541506,0.6403811,0.6165068,-0.0238743
31,-1.5095576,-1.4492084,"('evil', 'good')",-0.43942404,-0.601769,-0.9744908,-1.0254886,-0.0509978
32,-0.9023366,-0.9472907,"('unkind', 'kind')",0.30564705,0.23298809,-0.2983448,-0.3571513,-0.0588065
33,-0.13214031,-0.18727982,"('wrong', 'right')",-0.5164129,-0.58191466,-0.3242766,-0.3845972,-0.0603206
34,-0.25755998,-0.1330473,"('mean', 'honorable')",5.269604,5.409837,2.5060222,2.6383948,0.1323726
35,-0.52462083,-0.5753686,"('corrupt', 'incorrupt')",-0.25549063,-0.37942147,-0.3900557,-0.477395,-0.0873393
36,-1.0917641,-1.1547159,"('hostile', 'amicable')",0.07136361,-0.16956998,-0.5102003,-0.6621429,-0.1519426
37,0.5043963,0.49152476,"('fake', 'genuine')",0.09776745,0.112289906,0.3010819,0.3019073,0.0008254
38,-0.60987973,-0.60288626,"('untruthful', 'truthful')",-0.34720236,-0.29145262,-0.478541,-0.4471694,0.0313716
39,0.84687954,0.870239,"('exploitative', 'cooperative')",0.21146329,0.28080982,0.5291714,0.5755244,0.046353
40,0.33453467,0.2882741,"('stingy', 'generous')",-1.5432091,-1.7153492,-0.6043372,-0.7135376,-0.1092004
41,-0.21866791,-0.19767985,"('unforgiving', 'forgiving')",-0.101893015,-0.20820534,-0.1602805,-0.2029426,-0.0426621
42,1.0091108,1.1153201,"('unreliable', 'reliable')",-3.0906427,-3.0748556,-1.040766,-0.9797677,0.0609983
43,0.031947862,0.082881555,"('irresponsible', 'responsible')",0.2266726,0.26534212,0.1293102,0.1741118,0.0448016
44,0.9380355,0.9912267,"('prejudiced', 'unprejudiced')",-1.4569094,-1.4583611,-0.259437,-0.2335672,0.0258698
45,-0.49891818,-0.5307047,"('incompetent', 'competent')",0.020204958,-0.025235016,-0.2393566,-0.2779698,-0.0386132
46,0.037670836,0.026570875,"('uncompetitive', 'competitive')",-1.0274976,-0.9903292,-0.4949134,-0.4818792,0.0130342
47,-0.0662524,0.01531864,"('stupid', 'smart')",5.191327,5.2853446,2.5625374,2.6503317,0.0877943
48,-0.99944335,-0.9955223,"('unintelligent', 'intelligent')",0.5623677,0.61505556,-0.2185378,-0.1902334,0.0283044
49,-0.7446076,-0.62655413,"('unable', 'able')",-0.38784426,-0.36061743,-0.5662259,-0.4935858,0.0726401
50,0.1426866,0.2071529,"('clumsy', 'skillful')",-0.10305938,-0.21256165,0.0198136,-0.0027044,-0.022518
51,-0.2735314,-0.3332625,"('uneducated', 'educated')",-0.14780119,-0.20735669,-0.2106663,-0.2703096,-0.0596433
52,-0.683228,-0.7927725,"('irrational', 'rational')",0.53800476,0.3579164,-0.0726116,-0.217428,-0.1448164
53,-1.2268405,-1.219271,"('uncreative', 'creative')",0.36012125,0.22354123,-0.4333596,-0.4978648,-0.0645052
54,-0.7039766,-0.6945516,"('incapable', 'capable')",0.6084619,0.6058837,-0.0477573,-0.0443339,0.0034234
55,0.08267471,0.12555173,"('incompetent', 'clever')",0.11671145,0.17478108,0.0996931,0.1501664,0.0504733
56,0.58046824,0.5771635,"('impractical', 'practical')",-0.5548053,-0.49555406,0.0128315,0.0408047,0.0279732
57,-0.61183196,-0.65852046,"('unimaginative', 'imaginative')",-2.9280236,-2.9687932,-1.7699277,-1.8136568,-0.0437291
58,0.032477763,0.03783533,"('undiscriminating', 'discriminating')",0.26500088,0.16761005,0.1487393,0.1027227,-0.0460166
59,0.22062233,0.2590219,"('foolish', 'wise')",0.34214693,0.31012702,0.2813846,0.2845744,0.0031898
60,0.3248058,0.39388102,"('inefficient', 'efficient')",-0.46416038,-0.25623032,-0.0696773,0.0688253,0.1385026
61,-0.37957072,-0.52145755,"('illogical', 'logical')",0.77286476,0.6169986,0.196647,0.0477705,-0.1488765
62,0.05876253,0.16842598,"('incompetent', 'brilliant')",0.25908327,0.38710362,0.1589229,0.2777648,0.1188419
63,-0.51257384,-0.46687758,"('unperceptive', 'insightful')",0.35780242,0.38908148,-0.0773857,-0.0388981,0.0384876
64,0.5667859,0.47823626,"('shy', 'confident')",-6.163231,-6.1437235,-2.7982225,-2.8327436,-0.0345211
65,0.26091453,0.15297219,"('insecure', 'secure')",-0.45634148,-0.32802618,-0.0977135,-0.087527,0.0101865
66,-0.09964365,-0.117347494,"('inactive', 'active')",0.37579358,0.33144474,0.138075,0.1070486,-0.0310264
67,0.40242913,0.42152068,"('doubtful', 'determined')",-0.31340468,-0.33060518,0.0445122,0.0454578,0.0009456
68,0.054400384,0.07609613,"('dependent', 'independent')",-1.0518832,-1.1079812,-0.4987414,-0.5159425,-0.0172011
69,-0.21508026,-0.17607693,"('lazy', 'industrious')",-0.32444614,-0.36863545,-0.2697632,-0.2723562,-0.002593
70,0.5224158,0.61391515,"('lethargic', 'energetic')",0.041716814,0.10979061,0.2820663,0.3618529,0.0797866
71,0.29038042,0.28924564,"('diffident', 'self-confident')",0.44941267,0.37574598,0.3698965,0.3324958,-0.0374007
72,-0.46306247,-0.45116562,"('unambitious', 'ambitious')",-0.765462,-0.75494593,-0.6142622,-0.6030558,0.0112064
73,2.0959086,2.0892763,"('helpless', 'self-reliant')",-2.8357558,-2.8559391,-0.3699236,-0.3833314,-0.0134078
74,-0.1583651,-0.13766038,"('undedicated', 'dedicated')",-0.23084092,-0.32970753,-0.194603,-0.233684,-0.039081
75,-0.06461679,-0.036803067,"('meek', 'impulsive')",-0.83327305,-0.82666564,-0.4489449,-0.4317344,0.0172105
76,1.1868933,1.3242781,"('anxious', 'daring')",-0.48489475,-0.34929007,0.3509993,0.487494,0.1364947
77,-1.1062412,-1.0955944,"('unmotivated', 'motivated')",-1.2320168,-1.1128079,-1.169129,-1.1042011,0.0649279
78,-1.1407906,-1.0623972,"('nonresilient', 'resilient')",0.07975138,0.053898573,-0.5305196,-0.5042493,0.0262703
79,-0.5107908,-0.5431706,"('wavering', 'unwavering')",-0.541381,-0.5757904,-0.5260859,-0.5594805,-0.0333946
80,0.6538908,0.66921633,"('dominated', 'dominating')",-0.85745835,-0.67872435,-0.1017838,-0.004754,0.0970298
81,0.61886036,0.48463053,"('submissive', 'aggressive')",-0.8924685,-0.7042631,-0.1368041,-0.1098163,0.0269878
82,-0.25539693,-0.24427606,"('poor', 'rich')",5.646024,5.63218,2.6953137,2.6939521,-0.0013616
83,-0.10763474,-0.18848209,"('powerless', 'powerful')",-0.92746264,-0.89783,-0.5175487,-0.543156,-0.0256073
84,0.43657374,0.3199131,"('inferior', 'superior')",0.98243374,0.8995195,0.7095038,0.6097163,-0.0997875
85,-0.627257,-0.6275962,"('insignificant', 'prestigious')",0.23243092,0.069836035,-0.197413,-0.2788801,-0.0814671
86,-1.6039046,-1.721815,"('uninfluential', 'influential')",-0.596938,-0.7108975,-1.1004213,-1.2163563,-0.115935
87,0.34612092,0.18494546,"('unsuccessful', 'successful')",0.9281168,0.949311,0.6371189,0.5671282,-0.0699907
88,-0.92996424,-1.0195216,"('low', 'eminent')",-0.6112421,-0.64162713,-0.7706032,-0.8305744,-0.0599712
