,newell_male,newell_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
21,0.5239883,0.42305684,"('immoral', 'moral')",0.21042633,0.23372215,-0.7257571,-0.77426624,0.0028858,-0.0391624,-0.0420482
22,-0.37504306,-0.49039182,"('untrustworthy', 'trustworthy')",-0.09018147,-0.0969195,-0.9364104,-1.0037911,-0.4672116,-0.5303675,-0.0631559
23,0.5927581,0.50298965,"('insincere', 'sincere')",0.7309059,0.7451351,5.591547,5.5008802,2.3050702,2.2496684,-0.0554018
24,0.09156139,-0.016895048,"('dishonest', 'honest')",-0.22453423,-0.26902142,0.7481684,0.571974,0.2050652,0.0953525,-0.1097127
25,1.1535528,1.2181792,"('egoistic', 'altruistic')",0.34066886,0.39633,1.608783,1.6292044,1.0343349,1.0812379,0.046903
26,2.4803462,2.4462829,"('hardhearted', 'benevolent')",1.1641142,1.1498609,1.6855742,1.5435193,1.7766782,1.7132209,-0.0634573
27,-0.040882844,-0.07234294,"('hardhearted', 'softhearted')",0.35949123,0.41168544,1.5581884,1.4669733,0.6255989,0.6021053,-0.0234936
28,-0.15262261,-0.3494352,"('disloyal', 'loyal')",-0.18190002,-0.27753183,0.8434102,0.6988013,0.1696292,0.0239447,-0.1456845
29,-0.60107076,-0.64517194,"('unfair', 'fair')",-0.7022492,-0.7532931,-0.2984695,-0.38251978,-0.5339298,-0.5936616,-0.0597318
30,0.08995387,0.06697999,"('intolerant', 'tolerant')",0.9511369,0.94422734,0.85861665,0.76800865,0.6332358,0.593072,-0.0401638
31,-0.013413744,0.06784201,"('evil', 'good')",-0.8857511,-0.8442101,-0.5245777,-0.38509288,-0.4745808,-0.3871537,0.0874271
32,-0.15024792,-0.27701908,"('unkind', 'kind')",1.0591491,0.9234131,1.0272541,0.8052262,0.6453851,0.4838734,-0.1615117
33,1.8501058,1.7737215,"('wrong', 'right')",1.199913,1.1777687,-0.15849605,-0.16982728,0.9638409,0.927221,-0.0366199
34,0.52122,0.60123867,"('mean', 'honorable')",-0.14751783,-0.019110661,6.1935644,6.339341,2.1890888,2.3071564,0.1180676
35,-0.6005761,-0.60857725,"('corrupt', 'incorrupt')",-1.3492231,-1.4236917,0.05183039,-0.01637808,-0.6326563,-0.6828824,-0.0502261
36,0.29675865,0.24967334,"('hostile', 'amicable')",-1.2302096,-1.2249675,0.3586572,0.30430135,-0.1915979,-0.2236642,-0.0320663
37,0.70704293,0.6725021,"('fake', 'genuine')",-0.09035909,-0.005568275,0.5430087,0.5162689,0.3865642,0.3944009,0.0078367
38,0.17036499,0.2184133,"('untruthful', 'truthful')",-0.18467247,-0.11023993,0.35420704,0.3856781,0.1132998,0.1646172,0.0513174
39,0.3877925,0.33669895,"('exploitative', 'cooperative')",1.6488227,1.6216468,0.19348286,0.15473554,0.743366,0.7043604,-0.0390056
40,0.13815768,0.060287207,"('stingy', 'generous')",-0.01651065,0.08547376,-1.294614,-1.4083629,-0.390989,-0.4208673,-0.0298783
41,0.118089445,0.00050251186,"('unforgiving', 'forgiving')",-0.44409382,-0.3790748,0.18704478,0.072373465,-0.0463199,-0.1020663,-0.0557464
42,0.4771549,0.44011045,"('unreliable', 'reliable')",0.1938718,0.3611255,-3.0907688,-3.0667446,-0.8065807,-0.7551696,0.0514111
43,0.08838615,0.120593175,"('irresponsible', 'responsible')",0.72650695,0.8629314,0.2845593,0.2506415,0.3664842,0.4113887,0.0449045
44,-1.1843133,-1.1717335,"('prejudiced', 'unprejudiced')",0.10549771,0.17569014,-1.6201156,-1.5714437,-0.8996437,-0.855829,0.0438147
45,-0.2914598,-0.3594639,"('incompetent', 'competent')",-0.496082,-0.37237313,-0.40160608,-0.48605683,-0.3963826,-0.4059646,-0.009582
46,0.071849555,-0.061726443,"('uncompetitive', 'competitive')",1.0232402,1.1779597,-0.2910034,-0.47231025,0.2680288,0.214641,-0.0533878
47,0.2917939,0.4324807,"('stupid', 'smart')",1.0865599,1.1964508,5.1419506,5.26916,2.1734349,2.2993638,0.1259289
48,-0.38936576,-0.4368785,"('unintelligent', 'intelligent')",-0.6598618,-0.7042379,0.19646725,0.1059097,-0.2842534,-0.3450689,-0.0608155
49,-0.38693053,-0.40087104,"('unable', 'able')",0.5288987,0.6700826,-0.12321728,0.038362756,0.0062503,0.1025248,0.0962745
50,0.29365525,0.2801691,"('clumsy', 'skillful')",0.25849205,0.3196793,0.4543122,0.4202928,0.3354865,0.340047,0.0045605
51,-0.7040779,-0.7865103,"('uneducated', 'educated')",-0.3017254,-0.48617563,0.70655465,0.5330684,-0.0997496,-0.2465392,-0.1467896
52,0.91228276,0.92401904,"('irrational', 'rational')",0.30717218,0.16382012,0.17904398,0.21587442,0.4661663,0.4345712,-0.0315951
53,1.9719071,1.9422928,"('uncreative', 'creative')",1.0919772,1.185186,1.0033594,0.98039484,1.3557479,1.3692913,0.0135434
54,1.0750242,1.0876908,"('incapable', 'capable')",1.3157177,1.3298455,1.2874401,1.3965312,1.2260606,1.2713558,0.0452952
55,0.28538936,0.17790866,"('incompetent', 'clever')",0.058849335,0.07068707,-0.19616753,-0.32246011,0.0493571,-0.0246215,-0.0739786
56,0.73276526,0.6984588,"('impractical', 'practical')",0.8297087,0.8770918,-0.5312827,-0.54422927,0.3437304,0.3437738,4.34e-05
57,-1.1479619,-1.2135708,"('unimaginative', 'imaginative')",-0.90450436,-0.80460054,-2.5922298,-2.7075126,-1.5482321,-1.5752281,-0.026996
58,0.65770626,0.6187965,"('undiscriminating', 'discriminating')",0.2398722,0.3292398,0.24941163,0.2283176,0.38233,0.392118,0.009788
59,0.5162144,0.61388797,"('foolish', 'wise')",0.7075047,0.663148,0.40709746,0.50041056,0.5436055,0.5924822,0.0488767
60,-0.16853885,-0.20413087,"('inefficient', 'efficient')",1.0207583,1.0960857,-0.37316787,-0.4295819,0.1596838,0.1541243,-0.0055595
61,0.51416373,0.3893293,"('illogical', 'logical')",0.28376535,0.12799796,0.21535169,0.07844015,0.3377602,0.1985891,-0.1391711
62,0.06148623,0.11712031,"('incompetent', 'brilliant')",0.54435045,0.74806345,-0.12968343,0.0043185055,0.1587178,0.2898341,0.1311163
63,0.7516793,0.7535456,"('unperceptive', 'insightful')",0.43502685,0.5534236,1.3141978,1.3413395,0.8336347,0.8827696,0.0491349
64,-0.37490195,-0.39880455,"('shy', 'confident')",0.2076622,0.08508837,-6.434918,-6.524987,-2.2007192,-2.2795677,-0.0788485
65,-0.86550003,-1.013734,"('insecure', 'secure')",0.1557591,-0.068051964,-0.5443902,-0.67406046,-0.4180437,-0.5852821,-0.1672384
66,0.7565346,0.800985,"('inactive', 'active')",-0.17214628,-0.20547704,1.4469305,1.4601119,0.6771063,0.6852066,0.0081003
67,0.5150925,0.50548023,"('doubtful', 'determined')",-0.36296633,-0.36094624,-0.73333365,-0.72669905,-0.1937358,-0.194055,-0.0003192
68,-0.8654437,-0.90448153,"('dependent', 'independent')",-0.56125,-0.6594512,-0.14351009,-0.15745018,-0.5234013,-0.5737943,-0.050393
69,1.1018089,1.1531708,"('lazy', 'industrious')",0.7561001,0.78098243,-0.46767214,-0.3266739,0.4634123,0.5358265,0.0724142
70,-0.7853743,-0.8730143,"('lethargic', 'energetic')",-0.53612834,-0.3763515,0.16181263,0.13205259,-0.3865633,-0.3724378,0.0141255
71,2.6341596,2.6765306,"('diffident', 'self-confident')",2.224351,2.2655942,0.73849195,0.7315632,1.8656675,1.8912293,0.0255618
72,-0.22495344,-0.14050777,"('unambitious', 'ambitious')",-0.76720715,-0.7234087,-1.0347086,-1.0588039,-0.6756231,-0.6409068,0.0347163
73,1.5639293,1.6194537,"('helpless', 'self-reliant')",0.8397313,0.9273377,-3.1364067,-3.0196512,-0.2442487,-0.15762,0.0866287
74,0.50729513,0.43363768,"('undedicated', 'dedicated')",0.78996056,0.90657943,0.37547016,0.34815255,0.5575753,0.5627899,0.0052146
75,-1.4717232,-1.4388822,"('meek', 'impulsive')",-1.3963392,-1.272648,-0.30996203,-0.16380948,-1.0593415,-0.9584466,0.1008949
76,-0.083992265,-0.12752075,"('anxious', 'daring')",0.16849774,0.2722963,0.06043282,0.03354247,0.0483128,0.0594393,0.0111265
77,-0.1686877,-0.10642421,"('unmotivated', 'motivated')",-0.0067931004,0.10733265,-1.2915086,-1.2068415,-0.4889965,-0.4019777,0.0870188
78,1.0434712,1.0371106,"('nonresilient', 'resilient')",1.1268172,1.2681724,0.7143123,0.7941406,0.9615336,1.0331412,0.0716076
79,0.48585695,0.5004124,"('wavering', 'unwavering')",-0.8428445,-0.7925254,0.29380766,0.42618865,-0.02106,0.0446919,0.0657519
80,-0.50855654,-0.5295794,"('dominated', 'dominating')",0.54427004,0.5358059,-1.1315553,-1.1980872,-0.3652806,-0.3972869,-0.0320063
81,-1.6279095,-1.6990323,"('submissive', 'aggressive')",-0.21984392,-0.35006857,-1.14379,-1.308427,-0.9971812,-1.1191759,-0.1219947
82,-0.35258746,-0.4222934,"('poor', 'rich')",-0.10698137,-0.10057083,5.7679887,5.800261,1.7694732,1.7591322,-0.010341
83,0.924038,0.8848712,"('powerless', 'powerful')",0.56471884,0.591495,-0.6492747,-0.71571153,0.2798274,0.2535515,-0.0262759
84,1.3966153,1.3284359,"('inferior', 'superior')",0.20597465,0.09785241,0.9266207,0.88630044,0.8430702,0.7708629,-0.0722073
85,2.8573422,2.9152946,"('insignificant', 'prestigious')",0.8917985,0.9390683,1.394197,1.538799,1.7144459,1.7977206,0.0832747
86,0.5147429,0.32894218,"('uninfluential', 'influential')",0.17199388,0.063073575,0.13927822,-0.14538926,0.2753384,0.0822088,-0.1931296
87,1.6757364,1.6848471,"('unsuccessful', 'successful')",2.1101747,2.0501084,1.0573266,1.1133469,1.6144126,1.6161008,0.0016882
88,0.58196366,0.50994515,"('low', 'eminent')",0.4301546,0.35018715,0.14894688,0.1142695,0.3870217,0.3248006,-0.0622211
