,stericycle_male,stericycle_female,tuple,inc_male,inc_female,average_male,average_female,female-male
24,-0.79079527,-0.7816952,"('dishonest', 'honest')",0.82741386,0.77615476,0.0183093,-0.0027702,-0.0210795
25,-0.28396845,-0.3142851,"('egoistic', 'altruistic')",1.4146628,1.3643647,0.5653472,0.5250398,-0.0403074
26,0.31533527,0.12403785,"('hardhearted', 'benevolent')",2.023636,1.8524723,1.1694857,0.9882551,-0.1812306
27,0.35785607,0.4523358,"('hardhearted', 'softhearted')",1.2642767,1.1890982,0.8110664,0.820717,0.0096506
28,-0.921884,-1.0607866,"('disloyal', 'loyal')",0.8434524,0.71432483,-0.0392158,-0.1732309,-0.1340151
29,0.0255705,0.037102327,"('unfair', 'fair')",-0.57101476,-0.6942652,-0.2727221,-0.3285814,-0.0558593
30,-0.04482367,-0.065361805,"('intolerant', 'tolerant')",1.476569,1.4112905,0.7158727,0.6729643,-0.0429084
31,-0.29913116,-0.34616214,"('evil', 'good')",-0.8844086,-1.011432,-0.5917699,-0.6787971,-0.0870272
32,-0.07635289,-0.10978462,"('unkind', 'kind')",0.89859515,0.7512281,0.4111211,0.3207217,-0.0903994
33,0.036201425,-0.059587665,"('wrong', 'right')",-0.47103712,-0.5785203,-0.2174179,-0.319054,-0.1016361
34,0.48367363,0.5965444,"('mean', 'honorable')",5.5660644,5.6845293,3.024869,3.1405368,0.1156678
35,0.94232196,0.8118378,"('corrupt', 'incorrupt')",-0.021613594,-0.18506528,0.4603542,0.3133863,-0.1469679
36,-0.26332968,-0.40640694,"('hostile', 'amicable')",0.014011286,-0.24584502,-0.1246592,-0.326126,-0.2014668
37,0.25612366,0.31016344,"('fake', 'genuine')",0.20470577,0.20687744,0.2304147,0.2585204,0.0281057
38,-0.9010848,-0.95289004,"('untruthful', 'truthful')",-0.07325983,-0.04306385,-0.4871723,-0.497977,-0.0108047
39,0.74480927,0.73083705,"('exploitative', 'cooperative')",0.2745199,0.245442,0.5096646,0.4881395,-0.0215251
40,0.4731091,0.5303532,"('stingy', 'generous')",-1.3415031,-1.336894,-0.434197,-0.4032704,0.0309266
41,-0.25824845,-0.27972642,"('unforgiving', 'forgiving')",0.1981391,0.06254901,-0.0300547,-0.1085887,-0.078534
42,0.6186029,0.77004534,"('unreliable', 'reliable')",-3.12255,-2.9816709,-1.2519736,-1.1058128,0.1461608
43,-0.7459743,-0.68859637,"('irresponsible', 'responsible')",0.7442742,0.7435312,-0.0008501,0.0274674,0.0283175
44,1.0985395,1.1447519,"('prejudiced', 'unprejudiced')",-1.5832059,-1.5587752,-0.2423332,-0.2070116,0.0353216
45,-1.0427343,-0.93283033,"('incompetent', 'competent')",0.13763434,0.16602752,-0.45255,-0.3834014,0.0691486
46,-0.75576884,-0.639482,"('uncompetitive', 'competitive')",-0.54522085,-0.5349655,-0.6504948,-0.5872238,0.063271
47,0.16033676,0.23230085,"('stupid', 'smart')",5.282771,5.3765044,2.721554,2.8044026,0.0828486
48,-0.062439144,-0.07123011,"('unintelligent', 'intelligent')",1.2637095,1.2711313,0.6006352,0.5999506,-0.0006846
49,0.0968951,0.21179846,"('unable', 'able')",-0.013326466,0.14081234,0.0417843,0.1763054,0.1345211
50,0.33530408,0.30486268,"('clumsy', 'skillful')",0.042004235,0.017967135,0.1886542,0.1614149,-0.0272393
51,-0.8880678,-0.96586585,"('uneducated', 'educated')",0.5471909,0.49608052,-0.1704384,-0.2348927,-0.0644543
52,0.56150913,0.29773703,"('irrational', 'rational')",0.05405669,-0.18917455,0.3077829,0.0542812,-0.2535017
53,-1.412734,-1.4501507,"('uncreative', 'creative')",0.6994154,0.6529074,-0.3566593,-0.3986217,-0.0419624
54,-1.2547859,-1.3809834,"('incapable', 'capable')",1.0400048,0.9601085,-0.1073905,-0.2104374,-0.1030469
55,-0.82903636,-0.74755657,"('incompetent', 'clever')",0.3243205,0.38968644,-0.2523579,-0.1789351,0.0734228
56,-0.2605824,-0.2469364,"('impractical', 'practical')",0.049064644,0.105949685,-0.1057589,-0.0704934,0.0352655
57,-1.2124184,-1.2343988,"('unimaginative', 'imaginative')",-2.3623607,-2.4504883,-1.7873895,-1.8424436,-0.0550541
58,-0.2503093,-0.23352247,"('undiscriminating', 'discriminating')",0.16987298,0.09514023,-0.0402182,-0.0691911,-0.0289729
59,0.19133161,0.08707957,"('foolish', 'wise')",0.2637484,0.22731516,0.22754,0.1571974,-0.0703426
60,0.06918365,0.19839375,"('inefficient', 'efficient')",0.21137603,0.3780151,0.1402798,0.2882044,0.1479246
61,-0.10357545,-0.19877023,"('illogical', 'logical')",0.16495968,-0.032042295,0.0306921,-0.1154063,-0.1460984
62,-0.48413318,-0.32187283,"('incompetent', 'brilliant')",0.4621764,0.64884466,-0.0109784,0.1634859,0.1744643
63,-0.84566945,-0.74739105,"('unperceptive', 'insightful')",0.9918692,1.1184108,0.0730999,0.1855099,0.11241
64,0.05427256,0.026553616,"('shy', 'confident')",-6.457087,-6.41923,-3.2014072,-3.1963382,0.005069
65,-0.03764382,-0.053084634,"('insecure', 'secure')",-0.59484583,-0.5400438,-0.3162448,-0.2965642,0.0196806
66,-0.46732914,-0.58754367,"('inactive', 'active')",0.47657412,0.36486992,0.0046225,-0.1113369,-0.1159594
67,0.5191979,0.4898193,"('doubtful', 'determined')",-0.2630701,-0.26988047,0.1280639,0.1099694,-0.0180945
68,-0.19463953,-0.16054393,"('dependent', 'independent')",-0.66641504,-0.61007667,-0.4305273,-0.3853103,0.045217
69,1.3509244,1.2288141,"('lazy', 'industrious')",-0.118573934,-0.1732321,0.6161752,0.527791,-0.0883842
70,-0.4677134,-0.3344015,"('lethargic', 'energetic')",0.3010648,0.3860837,-0.0833243,0.0258411,0.1091654
71,0.040053472,0.034139354,"('diffident', 'self-confident')",0.53646964,0.5392935,0.2882616,0.2867164,-0.0015452
72,-0.9968652,-0.96365,"('unambitious', 'ambitious')",-0.7390884,-0.7346675,-0.8679768,-0.8491588,0.018818
73,1.1078495,1.0977445,"('helpless', 'self-reliant')",-2.8985212,-2.8493483,-0.8953359,-0.8758019,0.019534
74,-0.35954475,-0.31753308,"('undedicated', 'dedicated')",0.22174875,0.15485708,-0.068898,-0.081338,-0.01244
75,0.31863242,0.31760317,"('meek', 'impulsive')",-0.38677308,-0.32627034,-0.0340703,-0.0043336,0.0297367
76,0.086224,0.26956216,"('anxious', 'daring')",0.22720785,0.39302528,0.1567159,0.3312937,0.1745778
77,-0.69592,-0.64635766,"('unmotivated', 'motivated')",-0.8091097,-0.71720296,-0.7525148,-0.6817803,0.0707345
78,-0.4567386,-0.3919169,"('nonresilient', 'resilient')",0.3753059,0.46670997,-0.0407164,0.0373965,0.0781129
79,-0.67248094,-0.71330315,"('wavering', 'unwavering')",-0.16113818,-0.1911655,-0.4168096,-0.4522343,-0.0354247
80,0.22218475,0.2636236,"('dominated', 'dominating')",-1.3171135,-1.1595218,-0.5474644,-0.4479491,0.0995153
81,-0.56774724,-0.5956787,"('submissive', 'aggressive')",-0.40637,-0.26701435,-0.4870586,-0.4313465,0.0557121
82,-0.7679953,-0.7499576,"('poor', 'rich')",5.8048463,5.944672,2.5184255,2.5973573,0.0789318
83,0.14537612,0.086260885,"('powerless', 'powerful')",-0.80367154,-0.8968606,-0.3291477,-0.4052998,-0.0761521
84,0.5624577,0.5189411,"('inferior', 'superior')",0.9280326,0.8940676,0.7452451,0.7065043,-0.0387408
85,0.46698004,0.31821147,"('insignificant', 'prestigious')",0.5655721,0.39290494,0.5162761,0.3555582,-0.1607179
86,-2.125299,-2.235888,"('uninfluential', 'influential')",0.20712814,0.08369587,-0.9590854,-1.0760961,-0.1170107
87,0.43782005,0.35067272,"('unsuccessful', 'successful')",0.9375831,0.9795536,0.6877016,0.6651132,-0.0225884
88,-0.28075814,-0.3528801,"('low', 'eminent')",0.2849957,0.19555889,0.0021188,-0.0786606,-0.0807794
