,regeneron_male,regeneron_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
13,-1.23778,-1.2485515,"('impolite', 'polite')",-1.2812831,-1.3072393,-0.6103331,-0.60439384,-1.043132,-1.053395,-0.010263
14,-0.76822513,-0.6632693,"('antisocial', 'social')",-0.57735157,-0.39571878,-1.0329628,-1.04335,-0.7928465,-0.7007794,0.0920671
15,0.04357702,0.0019340552,"('boring', 'funny')",0.043961212,-0.025355797,0.5783457,0.5186504,0.2219613,0.1650762,-0.0568851
16,-0.11876425,-0.12153573,"('unpopular', 'popular')",0.3415213,0.35589752,0.9372327,0.89810616,0.3866632,0.3774893,-0.0091739
17,0.08173396,0.10761639,"('nasty', 'nice')",-0.761034,-0.6700376,-0.48821634,-0.40948746,-0.3891722,-0.3239696,0.0652026
18,0.18381825,0.2706812,"('disagreeable', 'welcoming')",0.0020622313,0.049147084,-0.10227226,-0.10296394,0.0278694,0.0722881,0.0444187
19,-0.59920347,-0.58215743,"('inhospitable', 'hospitable')",-0.4434339,-0.50548285,0.35289407,0.41032076,-0.2299144,-0.2257732,0.0041412
20,-0.52193594,-0.48254323,"('rough', 'thoughtful')",0.5593288,0.63404757,1.0202186,0.9903666,0.3525372,0.3806237,0.0280865
21,-0.9379782,-0.95004463,"('immoral', 'moral')",-0.45855388,-0.41150215,-1.1086941,-1.0641907,-0.8350754,-0.8085791,0.0264963
22,-0.7678647,-0.72800535,"('untrustworthy', 'trustworthy')",-1.1626756,-1.1756036,-1.0334808,-1.0613043,-0.9880071,-0.9883045,-0.0002974
23,-1.6431386,-1.6673115,"('insincere', 'sincere')",-0.44748765,-0.48347658,5.191166,5.1910357,1.0335132,1.0134159,-0.0200973
24,-1.1404749,-1.1669536,"('dishonest', 'honest')",-1.2382066,-1.2336882,0.88061965,0.8450411,-0.499354,-0.5185336,-0.0191796
25,0.26465815,0.23918107,"('egoistic', 'altruistic')",0.26755053,0.29039115,1.7000917,1.5356529,0.7441001,0.6884084,-0.0556917
26,-0.468036,-0.5391671,"('hardhearted', 'benevolent')",1.3630393,1.3083974,1.4436679,1.2087655,0.7795571,0.659332,-0.1202251
27,-0.6305374,-0.5763633,"('hardhearted', 'softhearted')",-0.063367024,-0.07869386,1.8400741,1.6888397,0.3820566,0.3445942,-0.0374624
28,-1.0950904,-1.1803044,"('disloyal', 'loyal')",0.2979698,0.22214314,1.1013985,1.0536804,0.101426,0.0318397,-0.0695863
29,-0.36900148,-0.3641517,"('unfair', 'fair')",-0.7366127,-0.70524365,-0.15695152,-0.36493966,-0.4208552,-0.4781117,-0.0572565
30,-0.8071076,-0.77565247,"('intolerant', 'tolerant')",0.10687607,0.14217463,0.6898358,0.72588587,-0.0034653,0.0308027,0.034268
31,-0.3606782,-0.32062024,"('evil', 'good')",-0.38355154,-0.40135586,-0.4679314,-0.6372448,-0.4040537,-0.4530737,-0.04902
32,-0.14323924,-0.22780764,"('unkind', 'kind')",0.48129344,0.46016404,0.981633,0.80272037,0.4398957,0.3450256,-0.0948701
33,0.7789166,0.6707389,"('wrong', 'right')",0.75588065,0.656779,-0.08423418,-0.19255175,0.483521,0.378322,-0.105199
34,-0.40861735,-0.26138484,"('mean', 'honorable')",-0.7097724,-0.61077577,6.1115594,6.2919846,1.6643899,1.806608,0.1422181
35,0.87443143,0.7880504,"('corrupt', 'incorrupt')",-0.27037546,-0.3398697,0.47338963,0.29136282,0.3591485,0.2465145,-0.112634
36,-0.05224717,-0.118908115,"('hostile', 'amicable')",-0.89347976,-0.9882856,0.9270968,0.6521525,-0.00621,-0.1516804,-0.1454704
37,-0.14271434,-0.13628113,"('fake', 'genuine')",-0.5584152,-0.56015146,0.31844696,0.344453,-0.1275608,-0.1173265,0.0102343
38,-0.6180695,-0.6208418,"('untruthful', 'truthful')",-0.18866926,-0.21405138,-0.0942048,0.058065902,-0.3003145,-0.2589424,0.0413721
39,-0.037503175,-0.0544991,"('exploitative', 'cooperative')",-0.21354878,-0.12846012,-0.14484599,-0.10754458,-0.131966,-0.0968346,0.0351314
40,0.23209587,0.19433051,"('stingy', 'generous')",0.78312874,0.8041281,-1.3412414,-1.4384118,-0.1086723,-0.1466511,-0.0379788
41,-0.24223027,-0.20220703,"('unforgiving', 'forgiving')",0.68974227,0.75873333,0.3092389,0.24479969,0.2522503,0.2671087,0.0148584
42,0.4195733,0.49792334,"('unreliable', 'reliable')",-0.0015252382,0.09030762,-2.8949087,-2.7509818,-0.8256202,-0.7209169,0.1047033
43,-1.5484285,-1.4963626,"('irresponsible', 'responsible')",-0.22384141,-0.2038587,0.08769579,0.12656516,-0.5615247,-0.524552,0.0369727
44,0.42590114,0.3654739,"('prejudiced', 'unprejudiced')",-1.273263,-1.2474018,-1.371343,-1.3833376,-0.7395682,-0.7550885,-0.0155203
45,-1.7054173,-1.6286088,"('incompetent', 'competent')",-0.21042472,-0.15100051,-0.4939517,-0.5527541,-0.8032646,-0.7774545,0.0258101
46,-1.3046525,-1.2044172,"('uncompetitive', 'competitive')",-0.1356785,-0.052705593,-0.9286704,-0.8980554,-0.7896671,-0.7183928,0.0712743
47,-0.25537214,-0.20452169,"('stupid', 'smart')",0.5392102,0.54610157,5.7850986,5.8114724,2.0229789,2.0510174,0.0280385
48,-0.28647327,-0.2942133,"('unintelligent', 'intelligent')",0.8124865,0.8505573,0.3055786,0.2740646,0.2771973,0.2768029,-0.0003944
49,0.3256952,0.4407613,"('unable', 'able')",0.3593774,0.5503044,0.109301955,0.33372834,0.2647915,0.441598,0.1768065
50,0.92463964,0.91287625,"('clumsy', 'skillful')",0.1693636,0.19002938,0.25883365,0.28314477,0.4509456,0.4620168,0.0110712
51,-0.99538565,-1.0249377,"('uneducated', 'educated')",0.06817583,0.030401513,0.06410088,0.034502514,-0.287703,-0.3200112,-0.0323082
52,0.5511775,0.39970505,"('irrational', 'rational')",-0.021320917,-0.22567616,0.58594656,0.3898775,0.3719344,0.1879688,-0.1839656
53,-1.2358433,-1.2623706,"('uncreative', 'creative')",-0.41410014,-0.45232028,0.84044194,0.7806499,-0.2698338,-0.311347,-0.0415132
54,-0.6690089,-0.67618835,"('incapable', 'capable')",-0.06656589,-0.145906,1.2346311,1.3109666,0.1663521,0.1629574,-0.0033947
55,-1.0233868,-0.9554175,"('incompetent', 'clever')",0.21598244,0.29391682,-0.32564694,-0.30597836,-0.3776838,-0.322493,0.0551908
56,-0.5545405,-0.5525851,"('impractical', 'practical')",0.22723527,0.2757296,-0.7733823,-0.6550854,-0.3668958,-0.310647,0.0562488
57,-1.5164623,-1.5261284,"('unimaginative', 'imaginative')",-0.51085883,-0.4906271,-2.9415073,-3.0125198,-1.6562761,-1.6764251,-0.020149
58,-1.2767273,-1.1938282,"('undiscriminating', 'discriminating')",-0.43058416,-0.38967535,-0.3739995,-0.3425569,-0.6937703,-0.6420201,0.0517502
59,0.533258,0.50059617,"('foolish', 'wise')",0.4326885,0.38082382,0.6955094,0.6383886,0.5538186,0.5066028,-0.0472158
60,-0.92863536,-0.81213576,"('inefficient', 'efficient')",-0.23857734,-0.06891297,-0.7950691,-0.57053286,-0.6540939,-0.4838605,0.1702334
61,-1.029828,-1.092908,"('illogical', 'logical')",-0.4871,-0.54399216,0.32156974,0.1447706,-0.3984528,-0.4973765,-0.0989237
62,-1.3233107,-1.1891748,"('incompetent', 'brilliant')",-0.15667702,-0.0046777986,-0.47247115,-0.12949848,-0.6508196,-0.441117,0.2097026
63,-1.0198326,-0.9234191,"('unperceptive', 'insightful')",-0.014323823,0.049961604,0.41401678,0.60659117,-0.2067132,-0.0889554,0.1177578
64,0.022014305,0.011144971,"('shy', 'confident')",-0.24102288,-0.27326357,-6.577967,-6.560202,-2.2656585,-2.274107,-0.0084485
65,-0.7599762,-0.8070845,"('insecure', 'secure')",-0.811529,-0.8426821,-0.607153,-0.6186249,-0.7262194,-0.7561305,-0.0299111
66,-0.77398723,-0.7968649,"('inactive', 'active')",-0.9821648,-1.0332607,1.1756123,1.0692354,-0.1935132,-0.25363,-0.0601168
67,0.57902354,0.57042,"('doubtful', 'determined')",-0.28100953,-0.24359486,-0.6336478,-0.5780193,-0.1118779,-0.0837314,0.0281465
68,-0.33010542,-0.32696152,"('dependent', 'independent')",-0.74305695,-0.7391331,-0.49765745,-0.47141433,-0.5236066,-0.512503,0.0111036
69,1.5399435,1.5086337,"('lazy', 'industrious')",0.7865341,0.7994668,0.02479652,-0.010540247,0.783758,0.7658534,-0.0179046
70,-1.4123212,-1.2976794,"('lethargic', 'energetic')",-1.1320058,-1.0279408,0.15344036,0.26672786,-0.7969623,-0.6862974,0.1106649
71,0.2575922,0.25482175,"('diffident', 'self-confident')",1.327752,1.2584696,0.69855183,0.58033663,0.7612987,0.697876,-0.0634227
72,-0.55115837,-0.5372133,"('unambitious', 'ambitious')",-0.25786147,-0.24279252,-1.2105527,-1.0570974,-0.6731908,-0.6123677,0.0608231
73,0.9167688,0.8560323,"('helpless', 'self-reliant')",-0.3873787,-0.45113108,-3.3586378,-3.3009458,-0.9430826,-0.9653482,-0.0222656
74,-0.45527267,-0.42753884,"('undedicated', 'dedicated')",0.34052074,0.37944546,-0.0991377,-0.14218482,-0.0712965,-0.0634261,0.0078704
75,0.47974682,0.48776987,"('meek', 'impulsive')",-0.71444666,-0.7853967,-0.16401656,-0.04596877,-0.1329055,-0.1145319,0.0183736
76,-0.86795723,-0.7323152,"('anxious', 'daring')",-1.1342793,-0.93897116,-0.17042202,-0.0040763244,-0.7242195,-0.5584542,0.1657653
77,-0.9455727,-0.9262377,"('unmotivated', 'motivated')",0.058811247,0.04370926,-1.4504337,-1.325511,-0.7790651,-0.7360131,0.043052
78,0.14838922,0.2468489,"('nonresilient', 'resilient')",2.0249207,2.142919,0.23965266,0.40340963,0.8043208,0.9310592,0.1267384
79,0.26888785,0.24185294,"('wavering', 'unwavering')",-0.66777414,-0.74623334,0.289048,0.33963042,-0.0366128,-0.0549167,-0.0183039
80,-0.42162782,-0.4299259,"('dominated', 'dominating')",-0.734521,-0.66842824,-1.3698257,-1.2802573,-0.8419915,-0.7928705,0.049121
81,-0.5860154,-0.63265973,"('submissive', 'aggressive')",0.098213285,0.1433157,-1.1585815,-1.0534194,-0.5487945,-0.5142545,0.03454
82,-0.63907105,-0.6232078,"('poor', 'rich')",0.11848864,0.13036531,6.4003177,6.448143,1.9599117,1.9851001,0.0251884
83,-0.35399207,-0.3389576,"('powerless', 'powerful')",-0.037497185,0.016709317,-1.1975181,-1.220258,-0.5296691,-0.5141687,0.0155004
84,0.5676127,0.5413548,"('inferior', 'superior')",0.7214854,0.7488026,0.9637679,0.92910254,0.7509553,0.7397532,-0.0112021
85,0.9518921,0.8264329,"('insignificant', 'prestigious')",1.4196306,1.2770232,1.232377,1.1271964,1.2012999,1.0768841,-0.1244158
86,-1.7057736,-1.7433399,"('uninfluential', 'influential')",-0.061100673,-0.10631177,-0.44040185,-0.6061392,-0.7357587,-0.818597,-0.0828383
87,-0.5274918,-0.60788494,"('unsuccessful', 'successful')",-0.14131005,-0.2187384,0.3900481,0.41206425,-0.0929179,-0.1381864,-0.0452685
88,-0.5544021,-0.6510424,"('low', 'eminent')",-0.3088055,-0.42191863,0.03622785,0.015494086,-0.2756599,-0.352489,-0.0768291
