,laboratory_male,laboratory_female,tuple,corp_male,corp_female,america_male,america_female,hldgs_male,hldgs_female,average_male,average_female,female-male
75,-0.38194662,-0.48082858,"('meek', 'impulsive')",-1.4421315,-1.6055343,-0.23035586,-0.17072217,0.029866813,0.05540523,-0.5061418,-0.55042,-0.0442782
76,-0.07379897,0.0318418,"('anxious', 'daring')",0.6406063,0.97976404,0.3746173,0.3691233,-0.0822999,-0.009723192,0.2147812,0.3427515,0.1279703
77,0.34545383,0.3481182,"('unmotivated', 'motivated')",-0.08345435,0.2581627,-0.7616222,-0.73667353,-1.2810727,-1.2081443,-0.4451739,-0.3346342,0.1105397
78,0.629772,0.67011887,"('nonresilient', 'resilient')",0.5079491,0.7488825,-0.33532962,-0.283759,-1.1013364,-1.03807,-0.0747362,0.0242931,0.0990293
79,-1.517003,-1.6461105,"('wavering', 'unwavering')",-2.863401,-3.1541622,-0.8237129,-0.7102769,-0.91498536,-0.9009091,-1.5297755,-1.6028647,-0.0730892
80,0.31304768,0.42374277,"('dominated', 'dominating')",1.3173033,1.5937996,0.37679395,0.27100182,0.22075146,0.2660182,0.5569741,0.6386406,0.0816665
81,0.9184155,0.94415367,"('submissive', 'aggressive')",1.3673915,1.7447422,1.5720274,1.5339869,0.086866856,0.10190411,0.9861753,1.0811967,0.0950214
82,0.74820393,0.71470624,"('poor', 'rich')",-0.032881733,0.043343052,0.88219345,0.91043735,2.0936017,2.073551,0.9227793,0.9355094,0.0127301
83,0.20965026,0.1874383,"('powerless', 'powerful')",0.5567886,0.6238735,-0.46870944,-0.47801876,-0.1967662,-0.20439792,0.0252408,0.0322238,0.006983
84,0.9408084,0.9361316,"('inferior', 'superior')",0.13981038,0.16311048,-0.215123,-0.26801673,0.29510227,0.30915225,0.2901495,0.2850944,-0.0050551
85,-0.6212535,-0.77935207,"('insignificant', 'prestigious')",-2.5137362,-3.0144594,-1.1737975,-1.0753244,-0.031892776,-0.04108766,-1.08517,-1.2275559,-0.1423859
86,0.4610724,0.33516797,"('uninfluential', 'influential')",0.15666518,0.39864525,0.5674398,0.5747367,-1.0900836,-1.1497104,0.0237734,0.0397099,0.0159365
87,-0.55302465,-0.60497075,"('unsuccessful', 'successful')",1.0643752,1.1252558,0.5235595,0.42102417,0.58962685,0.59898245,0.4061342,0.3850729,-0.0210613
88,-0.03042566,-0.07326555,"('low', 'eminent')",-0.34309718,-0.36808425,0.5665055,0.6018896,-0.14497028,-0.17883024,0.0120031,-0.0045726,-0.0165757
