,brown_male,brown_female,tuple,forman_male,forman_female,corp_male,corp_female,average_male,average_female,female-male
66,-1.635982,-1.8237555,"('inactive', 'active')",-0.19972892,-0.2196613,0.22909746,0.12805687,-0.5355378,-0.6384533,-0.1029155
67,0.7659223,0.6251662,"('doubtful', 'determined')",0.3577978,0.34067446,-0.65645826,-0.78903574,0.155754,0.058935,-0.096819
68,-0.29710066,-0.19707483,"('dependent', 'independent')",0.018432748,0.07522811,-0.7283628,-0.6114321,-0.3356769,-0.2444263,0.0912506
69,-0.5457693,-0.5573108,"('lazy', 'industrious')",1.3297974,1.3604645,-0.4683773,-0.4656234,0.1052169,0.1125101,0.0072932
70,0.5760542,0.60854393,"('lethargic', 'energetic')",0.060036704,0.13133429,-0.30430156,-0.2698567,0.1105965,0.1566738,0.0460773
71,1.1605707,1.209515,"('diffident', 'self-confident')",0.95596194,0.8872549,0.42068434,0.39730757,0.845739,0.8313591,-0.0143799
72,-0.2591141,-0.2076012,"('unambitious', 'ambitious')",-0.9151717,-0.8965612,-0.5159606,-0.43752187,-0.5634154,-0.5138948,0.0495206
73,0.27504432,0.31980282,"('helpless', 'self-reliant')",0.9391777,1.0187957,-3.20017,-3.0101817,-0.6619827,-0.5571944,0.1047883
74,0.9552331,0.88973767,"('undedicated', 'dedicated')",0.2092147,0.19909012,-0.32623512,-0.438455,0.2794042,0.216791,-0.0626132
75,-1.823178,-1.8861493,"('meek', 'impulsive')",-0.3131854,-0.31701607,-0.86007065,-0.83324134,-0.9988114,-1.0121355,-0.0133241
76,0.08255595,0.13303311,"('anxious', 'daring')",-1.0242618,-0.87795526,-0.70847625,-0.5877579,-0.5500607,-0.4442267,0.105834
77,0.11257315,0.18664815,"('unmotivated', 'motivated')",-0.86800617,-0.8337946,-1.3165449,-1.1572112,-0.6906593,-0.6014525,0.0892068
78,-0.04562466,-0.07127845,"('nonresilient', 'resilient')",-0.36372188,-0.36507696,0.48634094,0.55582553,0.0256648,0.0398234,0.0141586
79,-0.87046146,-1.139492,"('wavering', 'unwavering')",-0.28005385,-0.370665,-0.15331559,-0.21614695,-0.4346103,-0.5754347,-0.1408244
80,0.9974693,1.0878253,"('dominated', 'dominating')",0.3485754,0.41454914,-0.9640337,-0.8099438,0.127337,0.2308102,0.1034732
81,0.8650494,0.9213107,"('submissive', 'aggressive')",0.3264665,0.34046862,-1.0962185,-1.009887,0.0317658,0.0839641,0.0521983
82,-0.8185293,-0.7469777,"('poor', 'rich')",-0.16941856,-0.2280944,6.0054164,5.9885993,1.6724895,1.6711758,-0.0013137
83,0.043850247,0.06406194,"('powerless', 'powerful')",-0.5420227,-0.4672718,-1.187543,-1.1174413,-0.5619051,-0.5068837,0.0550214
84,0.5899448,0.5740006,"('inferior', 'superior')",-0.13125063,-0.0684385,0.66703516,0.74453443,0.3752431,0.4166989,0.0414558
85,-1.2874238,-1.3700503,"('insignificant', 'prestigious')",-0.4209678,-0.49517497,0.14253853,0.041578785,-0.521951,-0.6078822,-0.0859312
86,1.0155066,0.80546534,"('uninfluential', 'influential')",-0.846149,-1.0516421,-0.016308174,-0.28215086,0.0510165,-0.1761092,-0.2271257
87,0.57049286,0.526586,"('unsuccessful', 'successful')",0.28469622,0.16243808,0.8544398,0.9380244,0.5698763,0.5423495,-0.0275268
88,-0.96295846,-1.0725533,"('low', 'eminent')",-0.89188135,-0.93468094,-0.4308014,-0.48602825,-0.7618804,-0.8310874,-0.069207
