,walgreens_male,walgreens_female,tuple,boots_male,boots_female,alliance_male,alliance_female,inc_male,inc_female,average_male,average_female,female-male
75,0.08297007,0.0975374,"('meek', 'impulsive')",-1.4356755,-1.4251528,-1.2300371,-1.1968277,-0.6533909,-0.53603977,-0.8090334,-0.7651207,0.0439127
76,-0.40076113,-0.30303934,"('anxious', 'daring')",0.26831156,0.4991219,0.83211213,0.92767715,0.3502908,0.417524,0.2624883,0.3853209,0.1228326
77,-1.2873939,-1.1622212,"('unmotivated', 'motivated')",-1.2645421,-1.0798037,0.17397217,0.29154903,-1.5065485,-1.3483714,-0.9711281,-0.8247118,0.1464163
78,-0.2453154,-0.0766789,"('nonresilient', 'resilient')",-0.0960218,0.13234967,0.76998675,0.92770475,0.09799227,0.20110597,0.1316605,0.2961204,0.1644599
79,0.70780087,0.6791955,"('wavering', 'unwavering')",-0.25911683,-0.2856754,-1.0821679,-1.0590692,0.025544586,0.005017088,-0.1519848,-0.165133,-0.0131482
80,0.2765853,0.236395,"('dominated', 'dominating')",0.6373386,0.51573384,1.4137623,1.2993672,-1.368597,-1.346631,0.2397723,0.1762162,-0.0635561
81,-1.7837346,-1.8434523,"('submissive', 'aggressive')",-0.38973564,-0.41676137,1.1675586,1.1546216,-1.2187172,-1.1614656,-0.5561572,-0.5667644,-0.0106072
82,-0.35314268,-0.3407873,"('poor', 'rich')",-0.26579306,-0.1114971,0.25576213,0.3253539,6.1269183,6.098518,1.4409362,1.4928968,0.0519606
83,0.19905356,0.29632717,"('powerless', 'powerful')",0.53510296,0.5718118,-0.334448,-0.29207897,-1.016048,-1.0174717,-0.1540849,-0.1103529,0.043732
84,-0.02307257,-0.066842645,"('inferior', 'superior')",-0.48269796,-0.6324415,0.56787634,0.45440114,0.93359244,0.9013431,0.2489246,0.164115,-0.0848096
85,1.1864804,1.1995621,"('insignificant', 'prestigious')",0.0746271,0.007079441,-2.1035225,-2.1272924,0.55612504,0.52352613,-0.0715725,-0.0992812,-0.0277087
86,-1.7046632,-1.6521919,"('uninfluential', 'influential')",0.21112913,0.33362186,0.37168247,0.4196907,0.05184089,-0.093373924,-0.2675027,-0.2480633,0.0194394
87,1.6206143,1.563406,"('unsuccessful', 'successful')",0.7880126,0.643595,0.85678256,0.8304895,0.4941702,0.42523515,0.9398949,0.8656814,-0.0742135
88,-1.048339,-1.0624559,"('low', 'eminent')",0.005725581,0.001664348,0.13047858,0.074074365,0.608282,0.52263385,-0.0759632,-0.1160208,-0.0400576
