,fortinet_male,fortinet_female,tuple,inc_male,inc_female,average_male,average_female,female-male
16,-0.8066477,-0.81728077,"('unpopular', 'popular')",0.32215577,0.40734115,-0.242246,-0.2049698,0.0372762
17,-0.3236144,-0.24795678,"('nasty', 'nice')",-0.46844864,-0.43391287,-0.3960315,-0.3409348,0.0550967
18,-0.71152186,-0.6529688,"('disagreeable', 'welcoming')",-0.4408718,-0.46240467,-0.5761968,-0.5576867,0.0185101
19,-1.165517,-1.125532,"('inhospitable', 'hospitable')",-0.3029766,-0.27523908,-0.7342468,-0.7003856,0.0338612
20,0.68666893,0.7948,"('rough', 'thoughtful')",1.232281,1.2117397,0.9594749,1.0032698,0.0437949
21,1.1278715,1.228894,"('immoral', 'moral')",-0.2634795,-0.13910791,0.432196,0.544893,0.112697
22,0.8396698,0.9164878,"('untrustworthy', 'trustworthy')",-0.7600296,-0.7959159,0.0398201,0.060286,0.0204659
23,0.043046247,0.16507563,"('insincere', 'sincere')",5.3638034,5.27349,2.7034249,2.7192829,0.015858
24,-0.15954855,-0.11288571,"('dishonest', 'honest')",0.7945468,0.76503414,0.3174991,0.3260742,0.0085751
25,-0.67889863,-0.76810974,"('egoistic', 'altruistic')",1.4527712,1.427912,0.3869363,0.3299011,-0.0570352
26,-0.3919457,-0.46821478,"('hardhearted', 'benevolent')",1.8719214,1.8266077,0.7399879,0.6791965,-0.0607914
27,-1.1344067,-0.9964278,"('hardhearted', 'softhearted')",1.317493,1.2840914,0.0915431,0.1438318,0.0522887
28,-0.026589073,-0.17010593,"('disloyal', 'loyal')",0.8317148,0.6321053,0.4025629,0.2309997,-0.1715632
29,0.09116835,0.06291705,"('unfair', 'fair')",-0.73741966,-0.91880596,-0.3231257,-0.4279445,-0.1048188
30,0.72598565,0.7743268,"('intolerant', 'tolerant')",1.7515702,1.7332109,1.2387779,1.2537689,0.014991
31,-1.6078689,-1.6677283,"('evil', 'good')",-1.1935375,-1.378992,-1.4007032,-1.5233601,-0.1226569
32,-0.018295456,0.047374662,"('unkind', 'kind')",0.9745715,0.8760572,0.478138,0.4617159,-0.0164221
33,-0.06365275,-0.16785696,"('wrong', 'right')",-0.5655992,-0.62457645,-0.314626,-0.3962167,-0.0815907
34,-0.22371495,-0.12585178,"('mean', 'honorable')",5.524118,5.629908,2.6502016,2.7520282,0.1018266
35,-0.60064596,-0.8267434,"('corrupt', 'incorrupt')",-0.3128546,-0.5327895,-0.4567503,-0.6797665,-0.2230162
36,-1.9715978,-2.1608987,"('hostile', 'amicable')",-0.1796138,-0.413242,-1.0756058,-1.2870704,-0.2114646
37,0.77494967,0.8811849,"('fake', 'genuine')",0.46228766,0.48963758,0.6186187,0.6854112,0.0667925
38,-0.5620923,-0.5562521,"('untruthful', 'truthful')",-0.27692872,-0.26665264,-0.4195105,-0.4114524,0.0080581
39,0.9229691,1.031187,"('exploitative', 'cooperative')",0.2882721,0.2967415,0.6056206,0.6639643,0.0583437
40,-0.1967136,-0.21978475,"('stingy', 'generous')",-1.2423017,-1.3175992,-0.7195076,-0.768692,-0.0491844
41,0.17491545,0.21497591,"('unforgiving', 'forgiving')",0.12654492,0.021358589,0.1507302,0.1181673,-0.0325629
42,1.226268,1.452892,"('unreliable', 'reliable')",-2.607512,-2.393848,-0.690622,-0.470478,0.220144
43,0.036297992,0.28690988,"('irresponsible', 'responsible')",0.8914346,0.91322327,0.4638663,0.6000665,0.1362002
44,0.5322049,0.60025,"('prejudiced', 'unprejudiced')",-1.5756288,-1.4685555,-0.5217119,-0.4341527,0.0875592
45,0.20431337,0.2572471,"('incompetent', 'competent')",0.23533589,0.19077845,0.2198246,0.2240128,0.0041882
46,0.11429409,0.25606817,"('uncompetitive', 'competitive')",-0.2560542,-0.19884114,-0.0708801,0.0286135,0.0994936
47,0.4306772,0.53802717,"('stupid', 'smart')",5.1135077,5.1149983,2.7720926,2.8265128,0.0544202
48,-0.27590752,-0.26901746,"('unintelligent', 'intelligent')",1.0675323,1.0866395,0.3958124,0.408811,0.0129986
49,-0.2575207,-0.12760808,"('unable', 'able')",-0.10788612,-0.03893833,-0.1827034,-0.0832732,0.0994302
50,0.60335875,0.64876515,"('clumsy', 'skillful')",0.18181966,0.1611396,0.3925892,0.4049524,0.0123632
51,0.087937094,-0.005224775,"('uneducated', 'educated')",0.59082943,0.5539947,0.3393833,0.274385,-0.0649983
52,-1.1949651,-1.4905448,"('irrational', 'rational')",-0.15800251,-0.35601112,-0.6764838,-0.923278,-0.2467942
53,-1.6492581,-1.5730387,"('uncreative', 'creative')",0.68358606,0.69295365,-0.482836,-0.4400425,0.0427935
54,-0.21672086,-0.31881964,"('incapable', 'capable')",0.9884556,0.9569603,0.3858674,0.3190703,-0.0667971
55,0.69006526,0.8092746,"('incompetent', 'clever')",0.6375977,0.6695327,0.6638315,0.7394037,0.0755722
56,1.4620553,1.5611017,"('impractical', 'practical')",0.3585982,0.36281538,0.9103268,0.9619585,0.0516317
57,-0.6070999,-0.5726856,"('unimaginative', 'imaginative')",-1.9948266,-2.0372345,-1.3009632,-1.30496,-0.0039968
58,-0.5550231,-0.5589597,"('undiscriminating', 'discriminating')",0.22691923,0.12395829,-0.1640519,-0.2175007,-0.0534488
59,-0.08712139,-0.18654886,"('foolish', 'wise')",0.1668938,0.09191932,0.0398862,-0.0473148,-0.087201
60,1.2769809,1.5392909,"('inefficient', 'efficient')",0.3809749,0.5892961,0.8289779,1.0642935,0.2353156
61,0.06841281,0.0011767661,"('illogical', 'logical')",0.24037433,0.081196465,0.1543936,0.0411866,-0.113207
62,1.0279627,1.1903241,"('incompetent', 'brilliant')",0.66869456,0.7960844,0.8483286,0.9932042,0.1448756
63,-0.060528554,0.10778056,"('unperceptive', 'insightful')",1.1445247,1.2517774,0.5419981,0.679779,0.1377809
64,0.967905,0.95536095,"('shy', 'confident')",-6.1033835,-6.04692,-2.5677392,-2.5457795,0.0219597
65,0.9285848,0.9468026,"('insecure', 'secure')",-0.21739218,-0.1561439,0.3555963,0.3953294,0.0397331
66,-1.1417639,-1.1666269,"('inactive', 'active')",0.55882466,0.54369265,-0.2914696,-0.3114671,-0.0199975
67,1.3762087,1.4156353,"('doubtful', 'determined')",-0.16978815,-0.14850025,0.6032103,0.6335676,0.0303573
68,-0.2698562,-0.3205703,"('dependent', 'independent')",-0.576886,-0.5888801,-0.4233711,-0.4547252,-0.0313541
69,0.32524863,0.2033596,"('lazy', 'industrious')",-0.39519805,-0.45036894,-0.0349747,-0.1235047,-0.08853
70,0.96806455,1.2090676,"('lethargic', 'energetic')",0.89834595,1.0297763,0.9332052,1.119422,0.1862168
71,-0.811133,-0.76477885,"('diffident', 'self-confident')",0.43398362,0.41820973,-0.1885747,-0.1732846,0.0152901
72,-0.32506874,-0.32468358,"('unambitious', 'ambitious')",-0.52802724,-0.5094424,-0.426548,-0.417063,0.009485
73,0.6082494,0.5466488,"('helpless', 'self-reliant')",-2.6603346,-2.6287608,-1.0260426,-1.041056,-0.0150134
74,0.45688477,0.51990473,"('undedicated', 'dedicated')",0.31049466,0.2754369,0.3836897,0.3976708,0.0139811
75,-0.690288,-0.7980732,"('meek', 'impulsive')",-0.4220867,-0.40919816,-0.5561873,-0.6036357,-0.0474484
76,0.8998068,1.1799563,"('anxious', 'daring')",0.43629888,0.6760473,0.6680529,0.9280018,0.2599489
77,-0.19294131,-0.114678726,"('unmotivated', 'motivated')",-0.86806494,-0.773366,-0.5305032,-0.4440224,0.0864808
78,-0.7645628,-0.6630947,"('nonresilient', 'resilient')",0.22978011,0.26480144,-0.2673913,-0.1991466,0.0682447
79,-0.73433644,-0.82571554,"('wavering', 'unwavering')",-0.19939864,-0.2727763,-0.4668675,-0.549246,-0.0823785
80,0.60299945,0.63003236,"('dominated', 'dominating')",-1.1049984,-0.9800377,-0.2509995,-0.1750027,0.0759968
81,1.5581008,1.4646562,"('submissive', 'aggressive')",-0.101520754,0.012286045,0.72829,0.7384712,0.0101812
82,-0.25252035,-0.2055358,"('poor', 'rich')",5.710309,5.7819276,2.7288942,2.7881958,0.0593016
83,0.116366446,0.024548307,"('powerless', 'powerful')",-0.84809476,-0.99104273,-0.3658642,-0.4832472,-0.117383
84,0.48684916,0.35314733,"('inferior', 'superior')",1.0276849,0.8935547,0.7572671,0.623351,-0.1339161
85,-1.541264,-1.6395558,"('insignificant', 'prestigious')",0.28717503,0.16300765,-0.6270445,-0.7382741,-0.1112296
86,-1.1191273,-1.1934483,"('uninfluential', 'influential')",0.09240228,-0.016271152,-0.5133625,-0.6048597,-0.0914972
87,0.2788741,0.18218128,"('unsuccessful', 'successful')",1.0128436,1.0379896,0.6458589,0.6100854,-0.0357735
88,-0.43149686,-0.46136513,"('low', 'eminent')",0.36212638,0.3082181,-0.0346852,-0.0765735,-0.0418883
