,purse_male,purse_female,tuple,average_male,average_female,female-male
73,-3.7577972,-3.518548,"('helpless', 'self-reliant')",-3.7577972,-3.518548,0.2392492
74,0.0132207945,-0.081928104,"('undedicated', 'dedicated')",0.0132208,-0.0819281,-0.0951489
75,-0.97142696,-0.8515424,"('meek', 'impulsive')",-0.971427,-0.8515424,0.1198846
76,0.35007167,0.18889719,"('anxious', 'daring')",0.3500717,0.1888972,-0.1611745
77,-1.4358801,-1.1402007,"('unmotivated', 'motivated')",-1.4358801,-1.1402007,0.2956794
78,-0.56842864,-0.68536717,"('nonresilient', 'resilient')",-0.5684286,-0.6853672,-0.1169386
79,0.41670275,0.17280345,"('wavering', 'unwavering')",0.4167027,0.1728034,-0.2438993
80,0.0025451854,-0.033352368,"('dominated', 'dominating')",0.0025452,-0.0333524,-0.0358976
81,-0.1754013,-0.08183032,"('submissive', 'aggressive')",-0.1754013,-0.0818303,0.093571
82,6.452515,6.1625433,"('poor', 'rich')",6.4525151,6.1625433,-0.2899718
83,-0.27938002,-0.2364059,"('powerless', 'powerful')",-0.27938,-0.2364059,0.0429741
84,0.20881626,-0.0064861774,"('inferior', 'superior')",0.2088163,-0.0064862,-0.2153025
85,-0.9638545,-0.98116666,"('insignificant', 'prestigious')",-0.9638545,-0.9811667,-0.0173122
86,0.0707903,-0.075085595,"('uninfluential', 'influential')",0.0707903,-0.0750856,-0.1458759
87,-0.33720386,-0.23274893,"('unsuccessful', 'successful')",-0.3372039,-0.2327489,0.104455
88,-0.04747353,-0.03224792,"('low', 'eminent')",-0.0474735,-0.0322479,0.0152256
