,peoples_male,peoples_female,tuple,united_male,united_female,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
24,0.5815504,0.61208916,"('dishonest', 'honest')",0.6264132,0.69990504,0.052442305,0.08152033,0.5951076,0.5219974,0.4638784,0.478878,0.0149996
25,-0.4564663,-0.3777002,"('egoistic', 'altruistic')",-1.3176379,-1.3724072,0.0074730553,0.003171455,1.5629758,1.4143269,-0.0509138,-0.0831523,-0.0322385
26,1.5811222,1.5811726,"('hardhearted', 'benevolent')",1.1530366,1.1599942,1.86271,1.8647105,2.0584202,1.8918293,1.6638222,1.6244266,-0.0393956
27,-0.33817807,-0.26379058,"('hardhearted', 'softhearted')",-0.90407735,-0.75995445,-0.4125832,-0.40498048,1.2606759,1.1204126,-0.0985407,-0.0770782,0.0214625
28,0.7482701,0.6599148,"('disloyal', 'loyal')",-0.018777773,-0.16191755,-0.033549026,-0.17757924,0.94176877,0.6932819,0.409428,0.253425,-0.156003
29,-0.58018607,-0.58611554,"('unfair', 'fair')",-0.4511193,-0.56617504,-0.2561162,-0.31696343,-0.4868264,-0.6903341,-0.443562,-0.539897,-0.096335
30,1.9382052,1.9790719,"('intolerant', 'tolerant')",0.74422336,0.9642018,0.8506437,0.8724481,1.0082061,1.0850976,1.1353196,1.2252047,0.0898851
31,-1.1479347,-0.91047984,"('evil', 'good')",-1.2314624,-1.2206095,-0.7750913,-0.7930493,-0.88396317,-1.024584,-1.0096128,-0.9871807,0.0224321
32,1.2614747,1.1781684,"('unkind', 'kind')",0.42683816,0.4867066,0.40236402,0.38970834,1.0968258,0.9982413,0.7968757,0.7632061,-0.0336696
33,-0.07259429,-0.06359999,"('wrong', 'right')",0.22678006,0.1672079,0.971535,0.9905845,-0.32597414,-0.44822744,0.1999367,0.1614912,-0.0384455
34,-0.20919003,-0.07648374,"('mean', 'honorable')",0.0013461895,0.27160493,0.53339255,0.58800256,5.931227,6.105253,1.564194,1.7220943,0.1579003
35,-0.5248932,-0.51034755,"('corrupt', 'incorrupt')",-0.67439,-0.99200284,-0.99523807,-1.0538005,0.13648577,-0.106082104,-0.5145089,-0.6655583,-0.1510494
36,-1.2365305,-1.1729941,"('hostile', 'amicable')",-1.2481599,-1.4459394,0.26285538,0.11095427,0.547174,0.3100088,-0.4186653,-0.5494927,-0.1308274
37,1.066208,0.99938554,"('fake', 'genuine')",0.19763733,0.18965846,-0.8732328,-0.8616705,0.3782038,0.37498868,0.1922041,0.1755905,-0.0166136
38,0.74901295,0.7968469,"('untruthful', 'truthful')",1.0348878,1.1494592,0.5566328,0.54379886,0.0650302,0.13528144,0.6013909,0.6563467,0.0549558
39,0.82593304,0.91363907,"('exploitative', 'cooperative')",1.3189816,1.3130753,0.81294626,0.90088093,0.0014614714,-0.015260509,0.7398306,0.7780837,0.0382531
40,0.16348703,0.25467086,"('stingy', 'generous')",-0.19212092,-0.08402841,0.8489133,0.914532,-1.8321642,-1.9421079,-0.2529712,-0.2142334,0.0387378
41,0.83873975,0.8273407,"('unforgiving', 'forgiving')",0.2971191,0.4336766,1.2056907,1.1886097,0.1298197,0.036808763,0.6178423,0.6216089,0.0037666
42,0.5540096,0.65540814,"('unreliable', 'reliable')",1.6072681,1.794002,0.3587181,0.486966,-2.9765928,-2.8177986,-0.1141492,0.0296444,0.1437936
43,0.69799024,0.7504919,"('irresponsible', 'responsible')",0.9180474,1.1955681,0.4292555,0.51237696,0.2616944,0.29107654,0.5767469,0.6873784,0.1106315
44,-1.2224405,-1.2542943,"('prejudiced', 'unprejudiced')",0.030579738,-0.030549038,-0.24638,-0.12951666,-1.3240446,-1.2452354,-0.6905713,-0.6648989,0.0256724
45,0.8168464,0.8370033,"('incompetent', 'competent')",0.2749906,0.51984584,-0.2807019,-0.34533328,-0.4933416,-0.56024134,0.0794484,0.1128186,0.0333702
46,-0.5233322,-0.57620656,"('uncompetitive', 'competitive')",-0.16274452,-0.022340998,0.5221072,0.5214957,-0.91518223,-0.85278696,-0.2697879,-0.2324597,0.0373282
47,-0.10556726,-0.103083834,"('stupid', 'smart')",0.34864128,0.5880525,0.88972306,0.92758197,5.447868,5.513823,1.6451663,1.7315934,0.0864271
48,1.0004681,1.0760118,"('unintelligent', 'intelligent')",-0.9896873,-0.7934048,-0.7849314,-0.76428306,-0.2877372,-0.2625017,-0.2654719,-0.1860445,0.0794274
49,0.004061102,0.10848953,"('unable', 'able')",-0.92238927,-0.7343592,-1.2039852,-1.1143104,-0.51098454,-0.35229698,-0.6583245,-0.5231193,0.1352052
50,0.32568836,0.40300837,"('clumsy', 'skillful')",0.2940496,0.3554067,0.15593332,0.17681016,0.10416714,0.13940686,0.2199596,0.268658,0.0486984
51,-0.10391654,-0.23638324,"('uneducated', 'educated')",-0.103826895,-0.18756947,-0.44307947,-0.50197136,0.13069355,0.10202685,-0.1300323,-0.2059743,-0.075942
52,-0.31313938,-0.31517372,"('irrational', 'rational')",-0.60086566,-0.8724023,0.23140258,0.07411941,0.1539492,-0.09584835,-0.1321633,-0.3023262,-0.1701629
53,-0.37252498,-0.37249285,"('uncreative', 'creative')",-1.8398579,-1.8608699,0.79726475,0.6978144,0.6969557,0.55722374,-0.1795406,-0.2445811,-0.0650405
54,0.2199355,0.14552383,"('incapable', 'capable')",0.0347073,-0.07435013,0.8661176,0.8626008,1.31278,1.2337495,0.6083851,0.541881,-0.0665041
55,0.03204263,0.07011976,"('incompetent', 'clever')",-0.85832644,-0.5832651,-0.9883177,-0.9351543,-0.75634044,-0.69767916,-0.6427355,-0.5364947,0.1062408
56,1.6643659,1.6158113,"('impractical', 'practical')",1.9600434,2.062991,0.7136444,0.73437464,-0.43064284,-0.3457497,0.9768527,1.0168568,0.0400041
57,0.41244343,0.345048,"('unimaginative', 'imaginative')",-0.056336366,0.0010768101,-0.33939785,-0.33688405,-2.680039,-2.6859403,-0.6658324,-0.6691748,-0.0033424
58,-0.23295617,-0.32825065,"('undiscriminating', 'discriminating')",0.021294072,0.010960691,1.1909896,1.1200522,0.40974623,0.31982923,0.3472684,0.2806479,-0.0666205
59,0.321335,0.32286558,"('foolish', 'wise')",0.96475226,0.84824646,0.6140682,0.570915,0.5791206,0.50191057,0.619819,0.5609844,-0.0588346
60,-0.09615512,-0.07321554,"('inefficient', 'efficient')",0.38558912,0.6753491,0.11799501,0.17101556,-0.781634,-0.5543465,-0.0935512,0.0547007,0.1482519
61,-0.7951515,-0.91522634,"('illogical', 'logical')",-0.8113337,-0.90812707,1.2521721,1.1574165,-0.08255556,-0.25365064,-0.1092171,-0.2298969,-0.1206798
62,0.7106054,0.7295816,"('incompetent', 'brilliant')",0.3584804,0.6815725,0.43876153,0.6069642,-0.20870209,-0.0012057144,0.3247863,0.5042281,0.1794418
63,1.3392478,1.2859415,"('unperceptive', 'insightful')",0.9218395,1.1299648,0.7669043,0.80165005,0.7730117,0.9060371,0.9502509,1.0308983,0.0806474
64,-0.873295,-0.9193905,"('shy', 'confident')",0.54179084,0.45761177,0.572517,0.5824481,-7.05677,-6.97097,-1.7039392,-1.7125752,-0.008636
65,-0.009764183,-0.078449704,"('insecure', 'secure')",0.21884164,0.1834942,0.0708527,0.061413217,-0.6892448,-0.638174,-0.1023287,-0.1179291,-0.0156004
66,-1.1171703,-1.1470739,"('inactive', 'active')",-0.3441217,-0.5146468,0.40472913,0.41313586,1.0385497,0.90644777,-0.0045033,-0.0855343,-0.081031
67,0.35687548,0.25992346,"('doubtful', 'determined')",1.5372025,1.4242642,-0.21635738,-0.16640246,-0.6692813,-0.6341459,0.2521098,0.2209098,-0.0312
68,-0.67265666,-0.737743,"('dependent', 'independent')",-0.6260401,-0.6901515,-2.1917446,-2.2995791,-1.1434923,-1.1856291,-1.1584834,-1.2282758,-0.0697924
69,-0.52259237,-0.33185282,"('lazy', 'industrious')",0.48784617,0.40361494,0.7857245,0.81368685,-0.5940592,-0.6011482,0.0392298,0.0710752,0.0318454
70,0.50808746,0.471547,"('lethargic', 'energetic')",1.3289337,1.5466317,0.04547195,0.12348873,0.5028612,0.65328246,0.5963386,0.6987374,0.1023988
71,0.65727335,0.6974647,"('diffident', 'self-confident')",1.0248913,1.0001665,1.3596395,1.3836383,0.31431574,0.26180288,0.83903,0.8357681,-0.0032619
72,-0.050070822,-0.12363177,"('unambitious', 'ambitious')",-0.49226022,-0.43919057,-0.39500064,-0.33405727,-1.2031481,-1.1736327,-0.53512,-0.5176281,0.0174919
73,1.0241588,1.0152994,"('helpless', 'self-reliant')",1.5776281,1.450017,0.72372085,0.6877263,-3.1659367,-3.0598462,0.0398928,0.0232991,-0.0165937
74,1.6286597,1.7829081,"('undedicated', 'dedicated')",1.5124733,1.8134915,0.2019308,0.23152784,0.017027283,0.017027952,0.8400228,0.9612388,0.121216
75,-0.89958405,-0.9465698,"('meek', 'impulsive')",-0.30202305,-0.3825434,-0.3948892,-0.3194782,-0.286108,-0.17746948,-0.4706511,-0.4565153,0.0141358
76,0.25374293,0.3059971,"('anxious', 'daring')",0.16198355,0.2989048,0.10753122,0.22582264,-0.01313222,0.13625911,0.1275314,0.2417459,0.1142145
77,-1.2766576,-1.254626,"('unmotivated', 'motivated')",-0.9237783,-0.98671824,0.7365065,0.7210789,-1.5134515,-1.4323604,-0.7443452,-0.7381564,0.0061888
78,-0.5033463,-0.34257463,"('nonresilient', 'resilient')",-0.9608993,-0.7983493,0.8875439,0.91727304,0.010575956,0.11117493,-0.1415314,-0.028119,0.1134124
79,0.107240975,0.14131378,"('wavering', 'unwavering')",0.95927155,0.7837552,-0.36080086,-0.41497105,0.5617274,0.5428143,0.3168598,0.2632281,-0.0536317
80,1.2007293,1.0383494,"('dominated', 'dominating')",0.6910959,0.62139523,-0.38164547,-0.35147882,-1.1830499,-1.1161547,0.0817825,0.0480278,-0.0337547
81,0.4245395,0.14262617,"('submissive', 'aggressive')",1.0176857,0.9434385,0.76981694,0.8110721,-0.8591205,-0.79744726,0.3382304,0.2749224,-0.063308
82,-0.32878467,-0.29630452,"('poor', 'rich')",-1.1409949,-0.9671087,-0.22018409,-0.18551089,6.036066,6.02301,1.0865256,1.1435214,0.0569958
83,-0.6044674,-0.77281064,"('powerless', 'powerful')",-0.14815614,-0.25383285,0.21531942,0.2447305,-1.2657392,-1.2940865,-0.4507608,-0.5189999,-0.0682391
84,-0.2177237,-0.39463446,"('inferior', 'superior')",-0.22565976,-0.43606418,0.21503678,0.19156137,0.57338655,0.43155444,0.08626,-0.0518957,-0.1381557
85,0.047067404,0.16469842,"('insignificant', 'prestigious')",-0.9929389,-1.0632261,0.86121553,0.8460822,0.8516813,0.7810307,0.1917563,0.1821463,-0.00961
86,0.18265809,0.13278735,"('uninfluential', 'influential')",0.07347286,0.13896239,-0.63307387,-0.7173938,-0.41333443,-0.5009991,-0.1975693,-0.2366608,-0.0390915
87,-0.06983842,-0.30231705,"('unsuccessful', 'successful')",0.46896857,0.18421176,1.2911175,1.2398224,0.43774426,0.40535593,0.531998,0.3817683,-0.1502297
88,0.45449966,0.3197511,"('low', 'eminent')",0.56597364,0.537996,-0.574613,-0.6169447,0.4458827,0.43666476,0.2229357,0.1693668,-0.0535689
