,adobe_male,adobe_female,tuple,inc_male,inc_female,average_male,average_female,female-male
21,0.07739619,0.043381736,"('immoral', 'moral')",-0.23796506,-0.28588414,-0.0802844,-0.1212512,-0.0409668
22,-0.24569845,-0.2854805,"('untrustworthy', 'trustworthy')",-0.7620302,-0.8471275,-0.5038643,-0.566304,-0.0624397
23,1.6541884,1.6048132,"('insincere', 'sincere')",5.786338,5.674991,3.720263,3.6399021,-0.0803609
24,0.76935196,0.76639366,"('dishonest', 'honest')",0.7043138,0.6716503,0.7368329,0.719022,-0.0178109
25,0.6211499,0.6146676,"('egoistic', 'altruistic')",1.066613,1.1092798,0.8438814,0.8619736,0.0180922
26,2.324917,2.2592099,"('hardhearted', 'benevolent')",1.3432626,1.2502346,1.8340898,1.7547222,-0.0793676
27,0.73046005,0.64296365,"('hardhearted', 'softhearted')",1.0056478,0.9159381,0.8680539,0.7794509,-0.088603
28,0.06832432,-0.116747715,"('disloyal', 'loyal')",0.63827056,0.49589825,0.3532974,0.1895753,-0.1637221
29,-0.9526701,-0.9427414,"('unfair', 'fair')",-0.18640056,-0.28470165,-0.5695353,-0.6137215,-0.0441862
30,0.7678328,0.70115966,"('intolerant', 'tolerant')",1.1794072,1.0945328,0.9736201,0.8978462,-0.0757739
31,0.3391542,0.46492204,"('evil', 'good')",-1.0827273,-1.0603466,-0.3717865,-0.2977123,0.0740742
32,-0.13748822,-0.18603486,"('unkind', 'kind')",0.35428816,0.23360002,0.1084,0.0237826,-0.0846174
33,1.1441575,1.0670049,"('wrong', 'right')",-0.5060253,-0.48218533,0.3190661,0.2924098,-0.0266563
34,1.2571636,1.396213,"('mean', 'honorable')",6.092562,6.193719,3.6748629,3.794966,0.1201031
35,-0.08718699,-0.07343976,"('corrupt', 'incorrupt')",0.03755295,0.072575234,-0.024817,-0.0004323,0.0243847
36,0.4926507,0.49158865,"('hostile', 'amicable')",0.096627854,-0.023710128,0.2946393,0.2339393,-0.0607
37,-0.09931161,-0.07045351,"('fake', 'genuine')",-0.124927536,-0.08088117,-0.1121196,-0.0756673,0.0364523
38,-0.2765459,-0.23668475,"('untruthful', 'truthful')",0.3001556,0.35768983,0.0118048,0.0605025,0.0486977
39,1.4855009,1.565648,"('exploitative', 'cooperative')",0.50718874,0.5304932,0.9963448,1.0480705,0.0517257
40,0.7789727,0.7171188,"('stingy', 'generous')",-1.8790853,-1.9318999,-0.5500563,-0.6073905,-0.0573342
41,0.021417517,-0.043893334,"('unforgiving', 'forgiving')",-0.202322,-0.34360456,-0.0904522,-0.193749,-0.1032968
42,-0.9064605,-0.8880263,"('unreliable', 'reliable')",-3.4169154,-3.3839843,-2.1616879,-2.1360054,0.0256825
43,-0.11179223,-0.06655647,"('irresponsible', 'responsible')",0.3077974,0.26562604,0.0980026,0.0995348,0.0015322
44,-2.0626988,-1.9909661,"('prejudiced', 'unprejudiced')",-1.3207289,-1.2525901,-1.6917138,-1.621778,0.0699358
45,-1.4137949,-1.4385344,"('incompetent', 'competent')",-0.90909874,-0.96478283,-1.1614468,-1.2016586,-0.0402118
46,-0.1771255,-0.13981804,"('uncompetitive', 'competitive')",-0.12808754,-0.22815229,-0.1526065,-0.1839852,-0.0313787
47,0.44774485,0.57510465,"('stupid', 'smart')",4.734899,4.7491474,2.5913219,2.6621261,0.0708042
48,1.108149,1.0625391,"('unintelligent', 'intelligent')",0.85609424,0.7666712,0.9821216,0.9146051,-0.0675165
49,0.48166448,0.48918384,"('unable', 'able')",-0.08236164,-0.06430553,0.1996514,0.2124391,0.0127877
50,-0.4098613,-0.36950374,"('clumsy', 'skillful')",-0.25396925,-0.27882916,-0.3319153,-0.3241664,0.0077489
51,-1.0678335,-1.151318,"('uneducated', 'educated')",0.782442,0.7371794,-0.1426958,-0.2070693,-0.0643735
52,0.9862761,0.9596809,"('irrational', 'rational')",-0.27846682,-0.36902517,0.3539046,0.2953279,-0.0585767
53,2.9450989,2.915707,"('uncreative', 'creative')",0.9726693,0.8943734,1.9588841,1.9050403,-0.0538438
54,1.5621516,1.6278021,"('incapable', 'capable')",1.026427,1.0860074,1.2942894,1.3569047,0.0626153
55,-0.7653307,-0.79696697,"('incompetent', 'clever')",-0.1536887,-0.21118289,-0.4595097,-0.5040749,-0.0445652
56,0.058383767,0.06580621,"('impractical', 'practical')",-0.3102307,-0.32761353,-0.1259235,-0.1309037,-0.0049802
57,0.0955022,0.07264311,"('unimaginative', 'imaginative')",-2.5982058,-2.679906,-1.2513518,-1.3036314,-0.0522796
58,1.0124009,1.0288587,"('undiscriminating', 'discriminating')",0.55078655,0.5035288,0.7815937,0.7661937,-0.0154
59,0.05289281,0.101022065,"('foolish', 'wise')",0.17356418,0.1507342,0.1132285,0.1258781,0.0126496
60,0.14740098,0.15293078,"('inefficient', 'efficient')",0.43057364,0.47436562,0.2889873,0.3136482,0.0246609
61,1.377736,1.2628348,"('illogical', 'logical')",0.76528746,0.6333729,1.0715117,0.9481038,-0.1234079
62,-0.36932567,-0.23545589,"('incompetent', 'brilliant')",-0.0112946695,0.11153402,-0.1903102,-0.0619609,0.1283493
63,0.5980443,0.6705729,"('unperceptive', 'insightful')",0.8789604,0.9204264,0.7385023,0.7954997,0.0569974
64,-2.3678093,-2.4421566,"('shy', 'confident')",-6.214848,-6.2115264,-4.2913284,-4.3268414,-0.035513
65,-1.1541371,-1.2728834,"('insecure', 'secure')",-0.42415798,-0.51170933,-0.7891476,-0.8922964,-0.1031488
66,-0.7218648,-0.6782633,"('inactive', 'active')",0.6637556,0.7144994,-0.0290546,0.0181181,0.0471727
67,-0.11528948,-0.05985866,"('doubtful', 'determined')",-0.41149256,-0.36271393,-0.263391,-0.2112863,0.0521047
68,-0.8886222,-0.9705616,"('dependent', 'independent')",0.20761047,0.18022276,-0.3405059,-0.3951694,-0.0546635
69,0.5883099,0.6648008,"('lazy', 'industrious')",-0.94688785,-0.80423826,-0.179289,-0.0697187,0.1095703
70,-0.71432436,-0.702449,"('lethargic', 'energetic')",0.26384804,0.27182758,-0.2252382,-0.2153107,0.0099275
71,1.1112725,1.1501608,"('diffident', 'self-confident')",0.29674858,0.32149243,0.7040105,0.7358266,0.0318161
72,0.18797353,0.27655187,"('unambitious', 'ambitious')",-1.4758288,-1.4806958,-0.6439276,-0.602072,0.0418556
73,0.27072373,0.35810032,"('helpless', 'self-reliant')",-3.3239741,-3.2115333,-1.5266252,-1.4267164,0.0999088
74,0.6037839,0.62008077,"('undedicated', 'dedicated')",-0.02554206,-0.07556384,0.2891209,0.2722585,-0.0168624
75,-1.3805737,-1.233949,"('meek', 'impulsive')",-0.2844599,-0.15561172,-0.8325168,-0.6947803,0.1377365
76,0.019008733,0.024996884,"('anxious', 'daring')",0.21402359,0.24485058,0.1165162,0.1349237,0.0184075
77,0.1167448,0.13379169,"('unmotivated', 'motivated')",-0.6464964,-0.56686676,-0.2648758,-0.2165375,0.0483383
78,0.55133677,0.5154746,"('nonresilient', 'resilient')",0.23343907,0.26457962,0.3923879,0.3900271,-0.0023608
79,-0.09511387,-0.084200606,"('wavering', 'unwavering')",-0.019488936,0.025182225,-0.0573014,-0.0295092,0.0277922
80,-2.1113575,-2.159476,"('dominated', 'dominating')",-1.6976792,-1.6435525,-1.9045184,-1.9015143,0.0030041
81,-1.4449606,-1.4760275,"('submissive', 'aggressive')",-1.2982514,-1.2277863,-1.371606,-1.3519069,0.0196991
82,-0.37631184,-0.36532846,"('poor', 'rich')",5.393627,5.3383546,2.5086577,2.4865131,-0.0221446
83,0.6884305,0.7076936,"('powerless', 'powerful')",-0.61959356,-0.6730824,0.0344185,0.0173056,-0.0171129
84,0.9984404,0.95344234,"('inferior', 'superior')",1.2105093,1.1877276,1.1044748,1.070585,-0.0338898
85,1.7810247,1.903467,"('insignificant', 'prestigious')",0.729813,0.8335551,1.2554188,1.3685111,0.1130923
86,1.1733543,1.0371264,"('uninfluential', 'influential')",-0.06713937,-0.24627194,0.5531074,0.3954272,-0.1576802
87,0.38163257,0.39636227,"('unsuccessful', 'successful')",0.95352274,1.0150626,0.6675776,0.7057124,0.0381348
88,0.14390858,0.1543436,"('low', 'eminent')",0.21635039,0.23134701,0.1801295,0.1928453,0.0127158
