,staples_male,staples_female,tuple,inc_male,inc_female,average_male,average_female,female-male
26,1.4273407,1.4282709,"('hardhearted', 'benevolent')",1.6638868,1.6246116,1.5456138,1.5264413,-0.0191725
27,1.345838,1.3636719,"('hardhearted', 'softhearted')",1.3986133,1.2606813,1.3722256,1.3121766,-0.060049
28,0.27677536,0.3300056,"('disloyal', 'loyal')",0.95869654,0.8889077,0.617736,0.6094567,-0.0082793
29,-0.6151962,-0.71469885,"('unfair', 'fair')",-0.3813123,-0.51549286,-0.4982543,-0.6150959,-0.1168416
30,0.26600978,0.36579245,"('intolerant', 'tolerant')",1.0422041,0.9760696,0.654107,0.670931,0.016824
31,-0.65062463,-0.55561143,"('evil', 'good')",-0.30551237,-0.3090799,-0.4780685,-0.4323457,0.0457228
32,0.45821217,0.5259766,"('unkind', 'kind')",0.7530098,0.6370055,0.605611,0.5814911,-0.0241199
33,1.1242048,1.0206767,"('wrong', 'right')",-0.2975578,-0.32336408,0.4133235,0.3486563,-0.0646672
34,0.21826427,0.4520758,"('mean', 'honorable')",5.8875265,5.9982343,3.0528953,3.2251551,0.1722598
35,-0.7287342,-1.0271688,"('corrupt', 'incorrupt')",0.15636033,0.061282203,-0.2861869,-0.4829433,-0.1967564
36,-0.04075539,0.07656887,"('hostile', 'amicable')",0.22078133,0.11296936,0.090013,0.0947691,0.0047561
37,-0.14851649,-0.08722584,"('fake', 'genuine')",0.3476987,0.33965737,0.0995911,0.1262158,0.0266247
38,0.21042603,0.305197,"('untruthful', 'truthful')",0.105161935,0.13646291,0.157794,0.22083,0.063036
39,1.4156332,1.3932639,"('exploitative', 'cooperative')",0.13660342,0.14013672,0.7761183,0.7667003,-0.009418
40,0.4616038,0.5634354,"('stingy', 'generous')",-1.3017042,-1.429606,-0.4200502,-0.4330853,-0.0130351
41,0.46084994,0.6909515,"('unforgiving', 'forgiving')",-0.112908624,-0.20272753,0.1739707,0.244112,0.0701413
42,0.07823697,0.20451999,"('unreliable', 'reliable')",-3.222787,-3.1935735,-1.5722749,-1.4945267,0.0777482
43,0.06721147,0.27222997,"('irresponsible', 'responsible')",0.30495155,0.25629082,0.1860815,0.2642604,0.0781789
44,-0.903208,-0.96419287,"('prejudiced', 'unprejudiced')",-1.3121468,-1.3290563,-1.1076775,-1.1466246,-0.0389471
45,-0.19498926,0.15312326,"('incompetent', 'competent')",-0.2680154,-0.3440379,-0.2315023,-0.0954573,0.136045
46,0.028738484,0.28663152,"('uncompetitive', 'competitive')",-0.80762005,-0.9001365,-0.3894408,-0.3067525,0.0826883
47,0.8674414,0.8685325,"('stupid', 'smart')",5.254803,5.29591,3.0611224,3.0822213,0.0210989
48,0.6976836,0.8574269,"('unintelligent', 'intelligent')",0.64380735,0.65475875,0.6707455,0.7560928,0.0853473
49,-0.1049582,-0.047052078,"('unable', 'able')",-0.32780582,-0.26379347,-0.216382,-0.1554228,0.0609592
50,-0.5236502,-0.4408996,"('clumsy', 'skillful')",0.048971407,0.010150388,-0.2373394,-0.2153746,0.0219648
51,-0.7949085,-0.8435642,"('uneducated', 'educated')",0.28854507,0.27009538,-0.2531817,-0.2867344,-0.0335527
52,-0.19716536,-0.3088259,"('irrational', 'rational')",-0.09127911,-0.1612036,-0.1442222,-0.2350148,-0.0907926
53,0.3136363,0.3883791,"('uncreative', 'creative')",0.45892248,0.4084383,0.3862794,0.3984087,0.0121293
54,0.57008576,0.6245564,"('incapable', 'capable')",1.1570696,1.2018257,0.8635777,0.9131911,0.0496134
55,-0.30807203,-0.0591977,"('incompetent', 'clever')",0.039286926,-0.03819489,-0.1343926,-0.0486963,0.0856963
56,1.2582784,1.3528622,"('impractical', 'practical')",-0.48326588,-0.4725783,0.3875062,0.440142,0.0526358
57,-0.45822313,-0.33051485,"('unimaginative', 'imaginative')",-2.8060148,-2.861466,-1.6321189,-1.5959904,0.0361285
58,-0.037808135,0.039774958,"('undiscriminating', 'discriminating')",-0.15080597,-0.25960574,-0.0943071,-0.1099154,-0.0156083
59,0.13109696,0.0005367771,"('foolish', 'wise')",0.4082731,0.41034502,0.269685,0.2054409,-0.0642441
60,0.8296881,1.0431987,"('inefficient', 'efficient')",-0.20316035,-0.13473444,0.3132639,0.4542321,0.1409682
61,1.1828452,1.0849466,"('illogical', 'logical')",0.2704612,0.13189998,0.7266532,0.6084233,-0.1182299
62,0.34221712,0.58311474,"('incompetent', 'brilliant')",-0.0069680363,0.09929164,0.1676245,0.3412032,0.1735787
63,0.2026451,0.4113293,"('unperceptive', 'insightful')",0.6086559,0.6559374,0.4056505,0.5336334,0.1279829
64,-1.7036382,-1.8370363,"('shy', 'confident')",-7.0663557,-7.0654936,-4.3849969,-4.4512649,-0.066268
65,0.4743045,0.40540808,"('insecure', 'secure')",-0.8637638,-0.8754789,-0.1947297,-0.2350354,-0.0403057
66,-0.7991873,-0.882331,"('inactive', 'active')",0.8279406,0.82653344,0.0143766,-0.0278988,-0.0422754
67,-0.52842504,-0.6176797,"('doubtful', 'determined')",-0.5287798,-0.45631015,-0.5286024,-0.5369949,-0.0083925
68,-0.61064446,-0.78213257,"('dependent', 'independent')",-0.33858162,-0.415186,-0.474613,-0.5986593,-0.1240463
69,0.47440457,0.38319033,"('lazy', 'industrious')",-0.092852995,-0.08487505,0.1907758,0.1491576,-0.0416182
70,-0.050250337,0.078259796,"('lethargic', 'energetic')",0.079576686,0.08345262,0.0146632,0.0808562,0.066193
71,1.7171664,1.7753425,"('diffident', 'self-confident')",0.67109364,0.6691592,1.1941301,1.2222508,0.0281207
72,0.21887946,0.24466108,"('unambitious', 'ambitious')",-0.93266326,-0.88975245,-0.3568919,-0.3225457,0.0343462
73,0.5329647,0.4558232,"('helpless', 'self-reliant')",-2.7106898,-2.7340763,-1.0888625,-1.1391265,-0.050264
74,1.3967656,1.5461028,"('undedicated', 'dedicated')",-0.016832696,-0.0937953,0.6899664,0.7261537,0.0361873
75,-1.5136619,-1.5112119,"('meek', 'impulsive')",-0.4209262,-0.3698271,-0.967294,-0.9405195,0.0267745
76,0.47694656,0.63937837,"('anxious', 'daring')",0.1093295,0.13938135,0.293138,0.3893799,0.0962419
77,-0.5905205,-0.34823027,"('unmotivated', 'motivated')",-1.2161566,-1.0826948,-0.9033386,-0.7154625,0.1878761
78,0.70269364,0.9742691,"('nonresilient', 'resilient')",0.20478182,0.26237923,0.4537377,0.6183242,0.1645865
79,-0.35964072,-0.389072,"('wavering', 'unwavering')",0.384695,0.4347565,0.0125271,0.0228422,0.0103151
80,0.80531573,0.7548923,"('dominated', 'dominating')",-1.0798426,-1.0168169,-0.1372634,-0.1309623,0.0063011
81,-0.46741426,-0.4556848,"('submissive', 'aggressive')",-1.1204927,-1.0075771,-0.7939535,-0.7316309,0.0623226
82,-0.8413517,-0.6888886,"('poor', 'rich')",5.631616,5.684199,2.3951323,2.4976552,0.1025229
83,-0.14730616,-0.18589288,"('powerless', 'powerful')",-0.8273854,-0.8620333,-0.4873458,-0.5239631,-0.0366173
84,0.5422887,0.36803526,"('inferior', 'superior')",0.9521095,0.8886375,0.7471991,0.6283364,-0.1188627
85,1.0713495,1.0854294,"('insignificant', 'prestigious')",1.0565995,1.059974,1.0639745,1.0727017,0.0087272
86,0.38685334,0.4672636,"('uninfluential', 'influential')",-0.007900346,-0.17499253,0.1894765,0.1461355,-0.043341
87,1.2998202,1.3255368,"('unsuccessful', 'successful')",0.66947234,0.7355373,0.9846463,1.0305371,0.0458908
88,-0.03801217,-0.06315582,"('low', 'eminent')",0.27152956,0.26403326,0.1167587,0.1004387,-0.01632
