,cintas_male,cintas_female,tuple,corp_male,corp_female,average_male,average_female,female-male
74,0.16222493,0.21641412,"('undedicated', 'dedicated')",-0.19554469,-0.29959804,-0.0166599,-0.041592,-0.0249321
75,0.045162976,-0.028327452,"('meek', 'impulsive')",-0.6157941,-0.57861453,-0.2853156,-0.303471,-0.0181554
76,1.4104661,1.4282447,"('anxious', 'daring')",0.21532315,0.34654367,0.8128946,0.8873942,0.0744996
77,-0.13529593,-0.13273615,"('unmotivated', 'motivated')",-0.69310594,-0.62045175,-0.4142009,-0.3765939,0.037607
78,-0.42651317,-0.2781173,"('nonresilient', 'resilient')",-0.07442535,-0.035218522,-0.2504693,-0.1566679,0.0938014
79,-1.0175263,-1.090016,"('wavering', 'unwavering')",-0.758762,-0.81991386,-0.8881441,-0.9549649,-0.0668208
80,0.5768611,0.5695082,"('dominated', 'dominating')",-0.7122941,-0.5433393,-0.0677165,0.0130844,0.0808009
81,0.9348956,0.6644216,"('submissive', 'aggressive')",0.31691575,0.44585806,0.6259056,0.5551398,-0.0707658
82,-0.12531874,-0.17457502,"('poor', 'rich')",5.637728,5.5793433,2.7562048,2.7023842,-0.0538206
83,0.005472973,-0.043666076,"('powerless', 'powerful')",-0.9121909,-0.9927763,-0.453359,-0.5182212,-0.0648622
84,0.31890258,0.2542374,"('inferior', 'superior')",0.85049593,0.837867,0.5846993,0.5460522,-0.0386471
85,-0.13889137,-0.15613483,"('insignificant', 'prestigious')",-0.35384816,-0.5067427,-0.2463698,-0.3314388,-0.085069
86,-1.2604785,-1.3451624,"('uninfluential', 'influential')",-0.3850131,-0.467338,-0.8227458,-0.9062502,-0.0835044
87,0.15361439,0.0627022,"('unsuccessful', 'successful')",0.90641445,1.0440316,0.5300144,0.5533669,0.0233525
88,-0.048485488,-0.108935215,"('low', 'eminent')",-0.38418728,-0.48598248,-0.2163364,-0.2974589,-0.0811225
