,humana_male,humana_female,tuple,inc_male,inc_female,average_male,average_female,female-male
34,0.40309536,0.5402052,"('mean', 'honorable')",5.6661153,5.9414024,3.0346053,3.2408037,0.2061984
35,-1.3355877,-1.6387461,"('corrupt', 'incorrupt')",-0.07681891,-0.26102343,-0.7062033,-0.9498848,-0.2436815
36,-2.1791382,-2.361787,"('hostile', 'amicable')",0.17830738,-0.04205505,-1.0004154,-1.2019211,-0.2015057
37,0.93991375,0.9683973,"('fake', 'genuine')",0.41499245,0.47966337,0.6774531,0.7240304,0.0465773
38,0.5274722,0.6191688,"('untruthful', 'truthful')",-0.25167635,-0.11534849,0.1378979,0.2519102,0.1140123
39,0.5503697,0.6059001,"('exploitative', 'cooperative')",0.37360176,0.34311977,0.4619857,0.47451,0.0125243
40,0.39066976,0.45142,"('stingy', 'generous')",-1.459821,-1.5892899,-0.5345756,-0.5689349,-0.0343593
41,0.8397481,0.98193264,"('unforgiving', 'forgiving')",0.0010155891,-0.03849361,0.4203818,0.4717195,0.0513377
42,1.0697132,1.2179319,"('unreliable', 'reliable')",-3.1205988,-3.040229,-1.0254428,-0.9111486,0.1142942
43,1.2728903,1.4222215,"('irresponsible', 'responsible')",0.72044754,0.7656055,0.9966689,1.0939136,0.0972447
44,0.08509059,0.021700604,"('prejudiced', 'unprejudiced')",-1.3870528,-1.4296107,-0.6509811,-0.7039551,-0.052974
45,0.5708293,0.8348901,"('incompetent', 'competent')",-0.16272977,-0.15683813,0.2040498,0.339026,0.1349762
46,0.56419104,0.7391813,"('uncompetitive', 'competitive')",-0.8598435,-0.88383967,-0.1478262,-0.0723292,0.075497
47,0.36664924,0.41251677,"('stupid', 'smart')",5.3158493,5.52559,2.8412492,2.9690533,0.1278041
48,1.2312442,1.290629,"('unintelligent', 'intelligent')",0.58074576,0.61464417,0.905995,0.9526366,0.0466416
49,0.3185037,0.45086092,"('unable', 'able')",-0.15559256,-0.0054280646,0.0814556,0.2227164,0.1412608
50,-0.08619196,-0.10305364,"('clumsy', 'skillful')",-0.117951155,-0.10952078,-0.1020716,-0.1062872,-0.0042156
51,0.43060476,0.44403544,"('uneducated', 'educated')",0.31401896,0.3082302,0.3723119,0.3761328,0.0038209
52,-0.4943996,-0.7948171,"('irrational', 'rational')",0.49283248,0.30132148,-0.0007836,-0.2467478,-0.2459642
53,-1.6861275,-1.6400126,"('uncreative', 'creative')",0.5807733,0.5726403,-0.5526772,-0.5336862,0.018991
54,0.04271023,-0.10031163,"('incapable', 'capable')",1.2393225,1.2787906,0.6410164,0.5892395,-0.0517769
55,1.1444776,1.4539113,"('incompetent', 'clever')",0.25210792,0.3087815,0.6982927,0.8813464,0.1830537
56,1.7232777,1.8886389,"('impractical', 'practical')",-0.22061771,-0.10517257,0.75133,0.8917332,0.1404032
57,-0.034171734,0.060125884,"('unimaginative', 'imaginative')",-2.4200957,-2.5117211,-1.2271338,-1.2257977,0.0013361
58,-0.18128665,-0.049967322,"('undiscriminating', 'discriminating')",0.3024479,0.26278478,0.0605806,0.1064087,0.0458281
59,-0.42123273,-0.5677297,"('foolish', 'wise')",0.3761507,0.3655405,-0.022541,-0.1010946,-0.0785536
60,1.9959407,2.373292,"('inefficient', 'efficient')",-0.26297837,0.012250563,0.8664812,1.1927713,0.3262901
61,0.58848584,0.545443,"('illogical', 'logical')",0.43486294,0.24050555,0.5116744,0.3929743,-0.1187001
62,1.4933866,1.7952433,"('incompetent', 'brilliant')",0.26806885,0.48747483,0.8807278,1.1413591,0.2606313
63,0.5685489,0.76538974,"('unperceptive', 'insightful')",0.42818245,0.5787876,0.4983657,0.6720887,0.173723
64,0.30482826,0.2783362,"('shy', 'confident')",-6.7345147,-6.7897034,-3.2148433,-3.2556837,-0.0408404
65,1.0958525,1.1686355,"('insecure', 'secure')",-0.30986312,-0.23374185,0.3929947,0.4674468,0.0744521
66,-1.6587886,-1.7617291,"('inactive', 'active')",0.4034224,0.32470834,-0.6276831,-0.7185104,-0.0908273
67,0.60827285,0.5556792,"('doubtful', 'determined')",-0.44676122,-0.37523532,0.0807558,0.0902219,0.0094661
68,0.15727675,0.1881652,"('dependent', 'independent')",-0.6164032,-0.54714423,-0.2295632,-0.1794895,0.0500737
69,-1.0085994,-1.1145974,"('lazy', 'industrious')",-0.5744809,-0.65096486,-0.7915401,-0.8827811,-0.091241
70,0.8941405,1.1202965,"('lethargic', 'energetic')",0.58551884,0.64487237,0.7398297,0.8825845,0.1427548
71,-0.4458927,-0.5700848,"('diffident', 'self-confident')",0.3333945,0.3351381,-0.0562491,-0.1174733,-0.0612242
72,0.7914802,0.8221992,"('unambitious', 'ambitious')",-0.4126047,-0.3848009,0.1894377,0.2186992,0.0292615
73,0.3169254,0.32108903,"('helpless', 'self-reliant')",-2.6771886,-2.6941257,-1.1801317,-1.1865183,-0.0063866
74,0.6529078,0.8004017,"('undedicated', 'dedicated')",0.15586373,0.12861834,0.4043857,0.46451,0.0601243
75,-0.96037185,-1.070931,"('meek', 'impulsive')",-0.48437566,-0.4291,-0.7223737,-0.7500155,-0.0276418
76,1.0935783,1.3575468,"('anxious', 'daring')",0.08090761,0.20963822,0.587243,0.7835925,0.1963495
77,-0.121679805,0.022675592,"('unmotivated', 'motivated')",-1.2978408,-1.1525238,-0.7097603,-0.5649241,0.1448362
78,-0.01430466,0.028330602,"('nonresilient', 'resilient')",-0.19067946,-0.16101943,-0.1024921,-0.0663444,0.0361477
79,-1.0139694,-1.148838,"('wavering', 'unwavering')",-0.14697681,-0.08279878,-0.5804731,-0.6158184,-0.0353453
80,0.7217358,0.72796226,"('dominated', 'dominating')",-1.2298114,-1.1883779,-0.2540378,-0.2302078,0.02383
81,1.7737814,1.8426032,"('submissive', 'aggressive')",-0.7254419,-0.61186117,0.5241698,0.615371,0.0912012
82,-0.29554063,-0.214865,"('poor', 'rich')",6.036163,6.2154236,2.870311,3.0002792,0.1299682
83,0.20903288,0.15248643,"('powerless', 'powerful')",-0.7252444,-0.76248336,-0.2581058,-0.3049985,-0.0468927
84,0.82472664,0.7294684,"('inferior', 'superior')",0.74336946,0.714121,0.7840481,0.7217947,-0.0622534
85,-1.0868723,-1.3248909,"('insignificant', 'prestigious')",0.79131097,0.71697927,-0.1477807,-0.3039558,-0.1561751
86,-0.26189086,-0.22348264,"('uninfluential', 'influential')",-0.013824195,-0.15011734,-0.1378575,-0.1868,-0.0489425
87,0.07649328,0.0073022544,"('unsuccessful', 'successful')",0.7189825,0.79646575,0.3977379,0.401884,0.0041461
88,-0.3462351,-0.48715118,"('low', 'eminent')",0.22768827,0.24637559,-0.0592734,-0.1203878,-0.0611144
