,booking_male,booking_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
48,0.62738293,0.6448375,"('unintelligent', 'intelligent')",-0.1328628,-0.13263154,0.47676447,0.49884504,0.3237615,0.337017,0.0132555
49,-1.1128625,-1.0141181,"('unable', 'able')",-0.71274525,-0.61813354,-0.26536283,-0.17536998,-0.6969902,-0.6025405,0.0944497
50,-0.38530442,-0.40317056,"('clumsy', 'skillful')",-0.14609396,-0.1418651,-0.100016356,-0.12226551,-0.2104716,-0.2224337,-0.0119621
51,-0.539653,-0.5975916,"('uneducated', 'educated')",1.0799127,0.968255,0.5774063,0.5714085,0.3725553,0.314024,-0.0585313
52,-0.46818545,-0.6722102,"('irrational', 'rational')",-1.3342726,-1.4639788,-0.07281335,-0.25483236,-0.6250905,-0.7970071,-0.1719166
53,0.72337615,0.71505123,"('uncreative', 'creative')",-0.076439515,-0.07615627,1.0616289,0.9906372,0.5695219,0.5431774,-0.0263445
54,0.37177563,0.4143396,"('incapable', 'capable')",0.05658196,0.13369049,1.2171177,1.2500023,0.5484918,0.5993441,0.0508523
55,-0.31065735,-0.15538199,"('incompetent', 'clever')",0.32814065,0.31931534,-0.07560866,-0.050039858,-0.0193751,0.0379645,0.0573396
56,1.560651,1.6097149,"('impractical', 'practical')",0.45154524,0.50915927,-0.24479479,-0.2208107,0.5891337,0.6326878,0.0435541
57,-0.32457882,-0.29097405,"('unimaginative', 'imaginative')",0.10685393,0.08009112,-2.3980935,-2.4146721,-0.8719394,-0.875185,-0.0032456
58,1.3583547,1.4812769,"('undiscriminating', 'discriminating')",1.0330713,1.0518979,0.5050056,0.45520133,0.9654772,0.9961254,0.0306482
59,-0.5102874,-0.71549326,"('foolish', 'wise')",-0.23526338,-0.24332967,0.595779,0.563428,-0.0499239,-0.1317983,-0.0818744
60,1.7129431,1.8959969,"('inefficient', 'efficient')",0.93216693,0.91871613,-0.17826368,-0.060260437,0.8222822,0.9181508,0.0958686
61,0.40646788,0.3848086,"('illogical', 'logical')",0.29351264,0.1426042,0.4142446,0.27756628,0.3714084,0.2683264,-0.103082
62,0.5643287,0.75905037,"('incompetent', 'brilliant')",0.21921395,0.32313204,-0.3873478,-0.27330238,0.1320649,0.2696267,0.1375618
63,0.70367235,0.79876727,"('unperceptive', 'insightful')",1.6017277,1.6756147,1.1381575,1.2201276,1.1478526,1.2315032,0.0836506
64,-0.8428537,-0.94171524,"('shy', 'confident')",0.8893252,0.80852973,-6.745793,-6.6914444,-2.2331071,-2.2748766,-0.0417695
65,0.7528569,0.6340105,"('insecure', 'secure')",0.6797822,0.5560085,-0.26627323,-0.29885426,0.3887886,0.2970549,-0.0917337
66,-1.2237793,-1.195553,"('inactive', 'active')",0.5188635,0.5064196,1.5714293,1.4850082,0.2888378,0.2652916,-0.0235462
67,0.68699294,0.58075017,"('doubtful', 'determined')",0.97945166,1.020421,-0.5655244,-0.5066956,0.3669734,0.3648252,-0.0021482
68,-1.0484811,-1.13058,"('dependent', 'independent')",-0.5600115,-0.5409499,-0.03183206,-0.08331088,-0.5467749,-0.5849469,-0.038172
69,-0.95788217,-0.98654294,"('lazy', 'industrious')",0.079921365,0.15335722,-0.5422027,-0.5548665,-0.4733878,-0.4626841,0.0107037
70,0.7227239,0.85953707,"('lethargic', 'energetic')",1.1082177,1.1900754,0.49665403,0.5134908,0.7758652,0.8543677,0.0785025
71,1.0267655,1.1059679,"('diffident', 'self-confident')",0.31059667,0.38972136,0.76783174,0.7447888,0.7017313,0.746826,0.0450947
72,1.1362287,1.1014459,"('unambitious', 'ambitious')",0.0175227,0.03481914,-0.8215138,-0.7945932,0.1107459,0.1138906,0.0031447
73,0.59509766,0.572988,"('helpless', 'self-reliant')",0.2964287,0.3618069,-3.1016312,-3.0896049,-0.7367016,-0.71827,0.0184316
74,0.67988396,0.8017676,"('undedicated', 'dedicated')",0.45947713,0.545718,0.3492512,0.3260672,0.4962041,0.5578509,0.0616468
75,-0.957114,-0.865374,"('meek', 'impulsive')",-0.3320092,-0.238861,-0.1752882,-0.118410625,-0.4881371,-0.4075485,0.0805886
76,0.40670824,0.47395638,"('anxious', 'daring')",0.5711615,0.6202635,0.079777256,0.112641364,0.352549,0.4022871,0.0497381
77,-0.39470834,-0.31090993,"('unmotivated', 'motivated')",0.28934914,0.24616808,-1.2664422,-1.1342074,-0.4572671,-0.3996497,0.0576174
78,-0.15678704,0.07861703,"('nonresilient', 'resilient')",0.048896536,0.110233,0.15407187,0.24008167,0.0153938,0.1429772,0.1275834
79,-1.1824516,-1.199247,"('wavering', 'unwavering')",-1.251014,-1.1825018,0.2353355,0.2404496,-0.73271,-0.7137663,0.0189437
80,-0.36918813,-0.52585286,"('dominated', 'dominating')",0.24162284,0.25305703,-1.1895347,-1.0823995,-0.4390333,-0.4517318,-0.0126985
81,0.10960643,0.04403957,"('submissive', 'aggressive')",1.011389,0.9719306,-0.7607607,-0.6282307,0.1200782,0.1292465,0.0091683
82,-0.2610096,-0.09205886,"('poor', 'rich')",0.75685215,0.8048161,5.8633423,5.906518,2.1197282,2.206425,0.0866968
83,0.6608432,0.6904753,"('powerless', 'powerful')",0.5789589,0.6128624,-1.0392469,-1.0310014,0.0668517,0.0907787,0.023927
84,0.6164147,0.4428186,"('inferior', 'superior')",-0.114650324,-0.14348732,0.8143409,0.79238975,0.4387018,0.363907,-0.0747948
85,0.3673782,0.42345816,"('insignificant', 'prestigious')",0.11232665,0.18553656,0.9102858,0.9064381,0.4633302,0.5051443,0.0418141
86,0.3520851,0.33639777,"('uninfluential', 'influential')",0.23102109,0.13515131,0.32452777,0.2230976,0.3025447,0.2315489,-0.0709958
87,-0.49613866,-0.5250916,"('unsuccessful', 'successful')",0.7665221,0.8091138,0.7925138,0.92254734,0.3542991,0.4021899,0.0478908
88,0.5308599,0.5388264,"('low', 'eminent')",0.19708416,0.20699927,0.4552201,0.49710298,0.394388,0.4143095,0.0199215
