,site_male,site_female,tuple,centers_male,centers_female,corp_male,corp_female,average_male,average_female,female-male
16,-1.3457036,-1.3089126,"('unpopular', 'popular')",-0.5387633,-0.38993475,-0.058087364,-0.10598332,-0.6475181,-0.6016103,0.0459078
17,-0.17785183,-0.16173425,"('nasty', 'nice')",-0.22662115,-0.17923547,-0.25420377,-0.18742903,-0.2195589,-0.1761329,0.043426
18,-0.48947528,-0.40516093,"('disagreeable', 'welcoming')",0.4040671,0.49458683,-0.7279964,-0.74917203,-0.2711349,-0.2199154,0.0512195
19,-1.9630845,-1.8705528,"('inhospitable', 'hospitable')",-1.5678698,-1.5229974,-0.7274309,-0.68988055,-1.4194617,-1.3611436,0.0583181
20,0.74412173,0.6588461,"('rough', 'thoughtful')",0.14020155,0.0771084,0.7419196,0.6544075,0.542081,0.463454,-0.078627
21,1.4280889,1.3780718,"('immoral', 'moral')",1.8918027,1.8274937,-0.41612944,-0.15626764,0.9679207,1.0164326,0.0485119
22,0.5189918,0.5233658,"('untrustworthy', 'trustworthy')",1.7499496,1.6934679,-0.47209483,-0.34453914,0.5989489,0.6240981,0.0251492
23,1.3151388,1.2543775,"('insincere', 'sincere')",1.4914745,1.5795219,6.2696013,6.3867373,3.0254049,3.0735455,0.0481406
24,1.2193295,1.2506769,"('dishonest', 'honest')",1.1921003,1.2713648,1.234315,1.4373467,1.2152483,1.3197962,0.1045479
25,-0.39226037,-0.26228645,"('egoistic', 'altruistic')",-0.40102836,-0.35048926,0.7664326,0.5881967,-0.008952,-0.008193,0.000759
26,0.606613,0.54670054,"('hardhearted', 'benevolent')",0.8328025,0.73124176,0.97203755,0.7374344,0.8038177,0.6717922,-0.1320255
27,-0.16452135,-0.17947887,"('hardhearted', 'softhearted')",1.0126228,1.1406112,1.3276821,1.4136275,0.7252612,0.7915866,0.0663254
28,0.47827005,0.36821872,"('disloyal', 'loyal')",-0.12737331,-0.23079517,0.75917506,0.68238205,0.3700239,0.2732685,-0.0967554
29,-0.34821093,-0.34775856,"('unfair', 'fair')",-0.5282432,-0.45998073,-0.532079,-0.6366538,-0.469511,-0.4814643,-0.0119533
30,1.823948,1.7453839,"('intolerant', 'tolerant')",2.3821857,2.3446572,0.58462274,0.69978386,1.5969189,1.5966083,-0.0003106
31,-2.1972044,-2.1119225,"('evil', 'good')",-1.6069345,-1.571106,-0.83725125,-0.9348034,-1.5471301,-1.5392772,0.0078529
32,0.67529833,0.6752476,"('unkind', 'kind')",1.753471,1.7610832,1.1757529,1.1870075,1.2015074,1.2077794,0.006272
33,0.7190299,0.7140017,"('wrong', 'right')",-0.06462117,-0.08263789,-0.54415137,-0.57684404,0.0367525,0.0181733,-0.0185792
34,0.14010389,0.1430276,"('mean', 'honorable')",0.032476656,0.21729891,5.2104697,5.277019,1.7943501,1.8791151,0.084765
35,-1.1713899,-1.2454689,"('corrupt', 'incorrupt')",-2.008279,-2.1259117,-0.5421587,-0.7342007,-1.2406092,-1.3685271,-0.1279179
36,-2.2232363,-2.1921823,"('hostile', 'amicable')",-2.574432,-2.5056672,-0.3422698,-0.4945173,-1.7133128,-1.7307889,-0.0174761
37,-0.23975737,-0.3008702,"('fake', 'genuine')",-0.3890994,-0.3722046,0.15343016,0.23524888,-0.1584755,-0.145942,0.0125335
38,0.57767427,0.60252446,"('untruthful', 'truthful')",0.44210368,0.5595264,-0.111119054,-0.04862917,0.3028863,0.3711406,0.0682543
39,1.0512041,0.9697137,"('exploitative', 'cooperative')",2.2839403,2.120726,0.323243,0.26910073,1.2194625,1.1198468,-0.0996157
40,0.20211646,0.34505853,"('stingy', 'generous')",0.7613832,0.93960863,-2.0908732,-2.0213425,-0.3757912,-0.2455585,0.1302327
41,0.85945106,0.90619355,"('unforgiving', 'forgiving')",2.043915,2.155659,-0.18052578,-0.14680687,0.9076134,0.9716818,0.0640684
42,0.6279808,0.6313628,"('unreliable', 'reliable')",1.112845,1.2871541,-2.8510466,-2.651625,-0.3700736,-0.2443693,0.1257043
43,1.4037466,1.3493906,"('irresponsible', 'responsible')",2.0069942,2.0633981,0.5851218,0.73805887,1.3319542,1.383616,0.0516618
44,-0.19298095,-0.2953521,"('prejudiced', 'unprejudiced')",-0.6883905,-0.78318894,-1.1394413,-1.2419139,-0.6736042,-0.773485,-0.0998808
45,0.69714844,0.7599431,"('incompetent', 'competent')",1.2699933,1.3606963,-0.19504547,-0.08659946,0.5906988,0.6780133,0.0873145
46,0.32845977,0.27589923,"('uncompetitive', 'competitive')",1.464565,1.546417,-1.4036168,-1.2375016,0.1298027,0.1949382,0.0651355
47,0.8474544,0.89613193,"('stupid', 'smart')",1.0223222,1.0774621,5.902165,6.071656,2.5906472,2.68175,0.0911028
48,0.839857,0.72618735,"('unintelligent', 'intelligent')",0.83888084,0.8197888,0.54603004,0.58151907,0.7415893,0.7091651,-0.0324242
49,-1.418645,-1.3657625,"('unable', 'able')",-0.65933084,-0.5048474,0.012122538,0.16263324,-0.6886177,-0.5693255,0.1192922
50,-1.2888958,-1.3031609,"('clumsy', 'skillful')",-1.0920562,-1.037497,0.01480679,-0.01136157,-0.788715,-0.7840065,0.0047085
51,-0.2317294,-0.22492447,"('uneducated', 'educated')",0.67665076,0.7065004,0.08909991,0.20884421,0.1780071,0.2301401,0.052133
52,-0.955217,-1.059121,"('irrational', 'rational')",-1.2883583,-1.3614595,-0.13974285,-0.2669003,-0.7944394,-0.8958269,-0.1013875
53,-1.288322,-1.2992442,"('uncreative', 'creative')",-0.5126402,-0.53209347,0.59660494,0.4937215,-0.4014524,-0.4458721,-0.0444197
54,-0.93226564,-0.8428142,"('incapable', 'capable')",-0.74382985,-0.6682353,0.9358373,0.96421254,-0.2467527,-0.182279,0.0644737
55,0.92595834,0.9083753,"('incompetent', 'clever')",1.6517075,1.5936179,0.24332713,0.4124013,0.940331,0.9714648,0.0311338
56,2.1611586,2.1816568,"('impractical', 'practical')",2.1695576,2.2998896,0.09032778,0.34102157,1.4736813,1.6075226,0.1338413
57,0.10067548,0.087116145,"('unimaginative', 'imaginative')",0.7893456,0.76441264,-3.165241,-2.9662714,-0.7584066,-0.7049143,0.0534923
58,0.5723278,0.56857467,"('undiscriminating', 'discriminating')",0.6330197,0.79883003,-0.2873138,-0.29000136,0.3060112,0.3591344,0.0531232
59,-0.39766344,-0.3279801,"('foolish', 'wise')",-0.042371444,0.069283955,0.14651701,0.17509751,-0.0978393,-0.0278662,0.0699731
60,2.2169683,2.17456,"('inefficient', 'efficient')",3.3953972,3.3555732,0.13776669,0.2720991,1.9167109,1.9340774,0.0173665
61,0.5312426,0.40309572,"('illogical', 'logical')",1.183866,1.0508088,0.31929824,0.21882564,0.6781356,0.5575767,-0.1205589
62,1.4842033,1.6118594,"('incompetent', 'brilliant')",2.3294892,2.4961622,0.607612,0.8935815,1.4737682,1.667201,0.1934328
63,0.7428041,0.78042156,"('unperceptive', 'insightful')",1.9040523,2.012781,0.3721223,0.5498333,1.0063262,1.1143452,0.108019
64,0.25102606,0.3087103,"('shy', 'confident')",0.113602385,0.077333674,-6.130632,-6.004866,-1.9220012,-1.8729407,0.0490605
65,0.3656798,0.24529457,"('insecure', 'secure')",1.2337978,1.1430076,0.29288527,0.42662644,0.6307876,0.6049762,-0.0258114
66,-1.4068093,-1.4790614,"('inactive', 'active')",-1.5237385,-1.5343084,0.092996135,-0.08401883,-0.9458505,-1.0324629,-0.0866124
67,1.4497405,1.3255854,"('doubtful', 'determined')",0.98281085,0.8775597,-0.5356577,-0.6214544,0.6322979,0.5272302,-0.1050677
68,-1.0191231,-1.0557883,"('dependent', 'independent')",0.08512879,0.15092504,-0.9911824,-0.89571905,-0.6417255,-0.6001941,0.0415314
69,-0.4063928,-0.37355012,"('lazy', 'industrious')",-0.4976378,-0.51582426,-0.94526434,-1.1202528,-0.6164316,-0.6698758,-0.0534442
70,0.86800504,0.8703163,"('lethargic', 'energetic')",1.7304983,1.8091503,0.20655172,0.40275708,0.9350184,1.027408,0.0923896
71,1.1435028,1.1162286,"('diffident', 'self-confident')",0.61932516,0.6032324,0.22480999,0.25806752,0.662546,0.6591762,-0.0033698
72,1.5206748,1.5750142,"('unambitious', 'ambitious')",1.0571425,1.1860193,0.29520932,0.53671473,0.9576756,1.0992494,0.1415738
73,0.61385006,0.6740367,"('helpless', 'self-reliant')",-0.64676505,-0.52674,-3.448449,-3.2804778,-1.1604546,-1.0443937,0.1160609
74,0.79091823,0.86464244,"('undedicated', 'dedicated')",0.96567667,1.2187489,-0.5608887,-0.5130198,0.3985687,0.5234572,0.1248885
75,-0.85407513,-0.7415011,"('meek', 'impulsive')",-1.5820467,-1.5056059,-0.4894498,-0.47459707,-0.9751906,-0.9072347,0.0679559
76,0.5568688,0.38201535,"('anxious', 'daring')",0.46532294,0.42731476,-0.06825146,0.031981766,0.3179801,0.2804373,-0.0375428
77,0.5653051,0.50966287,"('unmotivated', 'motivated')",0.57984066,0.44624308,-1.2767602,-1.2781426,-0.0438715,-0.1074122,-0.0635407
78,-0.28484753,-0.26497364,"('nonresilient', 'resilient')",0.2025871,0.33640477,-0.48802474,-0.42317477,-0.1900951,-0.1172479,0.0728472
79,-1.613422,-1.621212,"('wavering', 'unwavering')",-2.2761075,-2.202434,-0.19892834,-0.19092043,-1.3628194,-1.3381888,0.0246306
80,0.63222784,0.554462,"('dominated', 'dominating')",1.0925043,0.9942409,-0.513768,-0.41375154,0.4036547,0.3783171,-0.0253376
81,1.7579188,1.7796965,"('submissive', 'aggressive')",2.2751062,2.2334776,-0.3891245,-0.14313605,1.2146335,1.2900127,0.0753792
82,-0.8968171,-0.8061581,"('poor', 'rich')",-0.20278384,-0.043462563,6.469618,6.615104,1.7900057,1.9218278,0.1318221
83,0.32505643,0.19323625,"('powerless', 'powerful')",-0.16144487,-0.1836802,-0.8425913,-0.9199128,-0.2263266,-0.3034523,-0.0771257
84,-0.22683491,-0.27187318,"('inferior', 'superior')",-1.0226519,-1.0668266,0.039618175,-0.08973713,-0.4032896,-0.4761457,-0.0728561
85,-0.6851405,-0.71223164,"('insignificant', 'prestigious')",-1.708525,-1.753343,-0.7856849,-1.0479695,-1.0597834,-1.1711814,-0.111398
86,-0.32120362,-0.34641537,"('uninfluential', 'influential')",0.8034637,0.85791767,-0.021777434,0.07640065,0.1534942,0.1959676,0.0424734
87,-0.19770473,-0.20913962,"('unsuccessful', 'successful')",0.86428404,0.91416705,0.4066181,0.4917148,0.3577325,0.3989141,0.0411816
88,-0.09062529,-0.08069535,"('low', 'eminent')",0.044579644,0.106770135,-0.3904414,-0.26896703,-0.1454957,-0.0809641,0.0645316
