,jones_male,jones_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
17,0.44796032,0.46558347,"('nasty', 'nice')",-0.6701514,-0.659386,-0.24830043,-0.21063852,-0.1568305,-0.1348137,0.0220168
18,0.09535544,0.10934912,"('disagreeable', 'welcoming')",-0.051109448,-0.03194026,-0.4285189,-0.5008389,-0.128091,-0.1411433,-0.0130523
19,0.26641685,0.32389545,"('inhospitable', 'hospitable')",-1.101745,-1.1132106,0.22617303,0.25847128,-0.2030517,-0.176948,0.0261037
20,-0.17058401,-0.13017789,"('rough', 'thoughtful')",1.2552199,1.3128245,1.258945,1.213571,0.7811937,0.7987392,0.0175455
21,0.66078794,0.7035309,"('immoral', 'moral')",0.37159863,0.36805812,-0.9242172,-0.9085203,0.0360564,0.0543562,0.0182998
22,0.3254206,0.30002996,"('untrustworthy', 'trustworthy')",0.6886843,0.6125125,-1.2800972,-1.4038525,-0.0886641,-0.16377,-0.0751059
23,-0.6352048,-0.59101176,"('insincere', 'sincere')",0.25029248,0.1894554,5.618716,5.4990826,1.7446011,1.6991754,-0.0454257
24,0.29298657,0.33386075,"('dishonest', 'honest')",-0.29863,-0.32752013,0.41769376,0.31993112,0.1373501,0.1087572,-0.0285929
25,1.2966027,1.2070736,"('egoistic', 'altruistic')",-0.02795799,-0.03344409,1.5777487,1.5523201,0.9487978,0.9086499,-0.0401479
26,1.3821905,1.2433128,"('hardhearted', 'benevolent')",1.4482126,1.4089657,1.9149042,1.8747132,1.5817691,1.5089973,-0.0727718
27,1.3130554,1.2562073,"('hardhearted', 'softhearted')",0.21012244,0.2387678,1.7681491,1.6727637,1.097109,1.055913,-0.041196
28,-0.16382784,-0.28250265,"('disloyal', 'loyal')",-0.15616211,-0.27390635,0.8586129,0.7429143,0.179541,0.0621684,-0.1173726
29,0.68211627,0.6833623,"('unfair', 'fair')",-0.45969748,-0.5247194,-0.52045673,-0.68204784,-0.099346,-0.1744683,-0.0751223
30,1.3357964,1.3975883,"('intolerant', 'tolerant')",0.58022046,0.46845955,0.9809703,0.8822286,0.9656624,0.9160922,-0.0495702
31,-0.05013401,-0.00425516,"('evil', 'good')",-0.61056197,-0.60350627,-0.6035054,-0.63546723,-0.4214005,-0.4144096,0.0069909
32,0.092835575,0.04571195,"('unkind', 'kind')",0.4479347,0.37540805,0.8836143,0.7897067,0.4747949,0.4036089,-0.071186
33,0.6026634,0.51163614,"('wrong', 'right')",0.31431502,0.25833398,-0.16562201,-0.20697749,0.2504521,0.1876642,-0.0627879
34,0.3588528,0.43284646,"('mean', 'honorable')",0.022721685,0.086036906,5.8753586,5.884069,2.0856444,2.1343174,0.048673
35,0.09112921,-0.030187823,"('corrupt', 'incorrupt')",-1.1648518,-1.2992723,0.05318225,-0.08136034,-0.3401801,-0.4702735,-0.1300934
36,0.35376105,0.29089317,"('hostile', 'amicable')",-1.1376197,-1.2874084,0.603614,0.41705272,-0.0600816,-0.1931541,-0.1330725
37,0.22756854,0.26787955,"('fake', 'genuine')",0.17998657,0.20050086,0.23323111,0.23510228,0.2135954,0.2344942,0.0208988
38,-0.26068297,-0.20862493,"('untruthful', 'truthful')",-0.79149395,-0.84499377,0.105360195,0.069057874,-0.3156056,-0.3281869,-0.0125813
39,0.6196973,0.5866505,"('exploitative', 'cooperative')",1.4662341,1.4549905,0.019306293,0.0046008155,0.7017458,0.6820806,-0.0196652
40,0.85735774,0.82140404,"('stingy', 'generous')",0.4859749,0.5253053,-1.2568402,-1.3949583,0.0288308,-0.016083,-0.0449138
41,0.27331892,0.33368528,"('unforgiving', 'forgiving')",0.34665573,0.355178,0.23608916,0.11361621,0.2853546,0.2674932,-0.0178614
42,0.96023077,1.1627471,"('unreliable', 'reliable')",0.9448293,1.0885907,-2.947746,-2.9403,-0.347562,-0.229654,0.117908
43,0.59313536,0.7096649,"('irresponsible', 'responsible')",0.90150595,0.9797852,0.38484466,0.40807346,0.6264953,0.6991745,0.0726792
44,-1.0585887,-0.97835755,"('prejudiced', 'unprejudiced')",-0.343876,-0.30860898,-1.6461381,-1.596954,-1.0162009,-0.9613069,0.054894
45,-0.6900526,-0.5603975,"('incompetent', 'competent')",-0.096267164,-0.100507155,-0.7104222,-0.73679936,-0.498914,-0.4659013,0.0330127
46,-0.53518564,-0.51794684,"('uncompetitive', 'competitive')",1.283402,1.3355972,-0.86533725,-0.9263328,-0.0390403,-0.0362275,0.0028128
47,0.2137382,0.31241915,"('stupid', 'smart')",0.2806201,0.36812103,5.0678906,5.1149273,1.8540831,1.9318225,0.0777394
48,0.7164185,0.71702075,"('unintelligent', 'intelligent')",-0.14805646,-0.15411197,0.39390406,0.38556725,0.3207554,0.3161587,-0.0045967
49,-0.9562634,-0.95993066,"('unable', 'able')",-0.842311,-0.7981938,-0.3475565,-0.25731355,-0.715377,-0.6718127,0.0435643
50,-0.9386189,-0.8327985,"('clumsy', 'skillful')",-0.20868376,-0.14252467,0.24783121,0.21701689,-0.2998238,-0.2527688,0.047055
51,-0.0834463,-0.06583236,"('uneducated', 'educated')",0.26368266,0.19405527,0.5817886,0.45746318,0.2540083,0.1952287,-0.0587796
52,0.22936337,0.03479976,"('irrational', 'rational')",-0.40831763,-0.5277294,0.6771911,0.59849983,0.1660789,0.0351901,-0.1308888
53,0.4543041,0.38372812,"('uncreative', 'creative')",-0.14818087,-0.21468292,1.0368414,0.95524514,0.4476549,0.3747634,-0.0728915
54,-0.52386594,-0.5321645,"('incapable', 'capable')",0.12736532,0.16022708,1.1830148,1.213729,0.2621714,0.2805972,0.0184258
55,1.011514,1.0892069,"('incompetent', 'clever')",0.53994644,0.5496271,-0.35808703,-0.39872038,0.3977911,0.4133712,0.0155801
56,0.94879615,1.0497091,"('impractical', 'practical')",0.67608994,0.64724743,-0.27843267,-0.3104535,0.4488178,0.4621677,0.0133499
57,0.44755965,0.39095467,"('unimaginative', 'imaginative')",-0.6988917,-0.7296812,-2.334052,-2.3836098,-0.8617947,-0.9074454,-0.0456507
58,-0.03820726,-0.025884356,"('undiscriminating', 'discriminating')",1.0909302,1.0584995,0.5354531,0.48432884,0.529392,0.505648,-0.023744
59,0.52827007,0.4717874,"('foolish', 'wise')",-0.6929663,-0.72689044,0.6721657,0.6674392,0.1691565,0.1374454,-0.0317111
60,0.016883735,0.13336462,"('inefficient', 'efficient')",1.0233572,1.0455464,-0.5301377,-0.45746827,0.1700344,0.2404809,0.0704465
61,0.17561647,0.045096185,"('illogical', 'logical')",-0.060514778,-0.1862073,0.372217,0.24506088,0.1624396,0.0346499,-0.1277897
62,-0.16825072,-0.026735082,"('incompetent', 'brilliant')",0.21974039,0.3362487,-0.12834308,-0.0067985477,-0.0256178,0.100905,0.1265228
63,0.7986496,0.82272094,"('unperceptive', 'insightful')",1.4535412,1.4788406,1.1727585,1.1951388,1.1416497,1.1655668,0.0239171
64,0.36437815,0.334495,"('shy', 'confident')",1.0398544,0.99377763,-6.649107,-6.6187778,-1.7482915,-1.7635018,-0.0152103
65,0.20751002,0.17045219,"('insecure', 'secure')",0.64480215,0.5727628,-0.6102513,-0.6675103,0.080687,0.0252349,-0.0554521
66,0.15666668,0.16128594,"('inactive', 'active')",0.77737415,0.7858837,1.4128097,1.415458,0.7822835,0.7875425,0.005259
67,-0.21600845,-0.18897709,"('doubtful', 'determined')",0.10721752,0.16866907,-0.92365617,-0.8400922,-0.344149,-0.2868001,0.0573489
68,1.0408707,0.9909165,"('dependent', 'independent')",-0.041115083,-0.13568106,-0.58900964,-0.64302087,0.1369153,0.0707382,-0.0661771
69,0.6444629,0.6130054,"('lazy', 'industrious')",0.37269157,0.38246697,-0.39063296,-0.3259276,0.2088405,0.2231816,0.0143411
70,0.49701452,0.6540796,"('lethargic', 'energetic')",0.29584998,0.38659516,0.20099534,0.20518462,0.3312866,0.4152865,0.0839999
71,1.3933502,1.338824,"('diffident', 'self-confident')",0.6816777,0.6557095,0.970472,0.9749782,1.0151666,0.9898372,-0.0253294
72,0.06754062,0.17442554,"('unambitious', 'ambitious')",0.30818063,0.35524693,-0.90944076,-0.87590635,-0.1779065,-0.1154113,0.0624952
73,1.4373752,1.4623165,"('helpless', 'self-reliant')",0.27672008,0.23770465,-2.9527018,-2.9225137,-0.4128689,-0.4074975,0.0053714
74,1.0484377,1.1090821,"('undedicated', 'dedicated')",1.280689,1.2942401,0.29025263,0.24172308,0.8731265,0.8816818,0.0085553
75,-0.7047734,-0.65876216,"('meek', 'impulsive')",-1.3389568,-1.2865108,-0.45478663,-0.38587934,-0.8328389,-0.7770507,0.0557882
76,-0.21157944,-0.101566374,"('anxious', 'daring')",0.3386943,0.49803826,-0.16968721,-0.12245357,-0.0141908,0.0913394,0.1055302
77,-1.0639511,-1.0124689,"('unmotivated', 'motivated')",0.28612375,0.2923693,-1.3321992,-1.1934888,-0.7033422,-0.6378628,0.0654794
78,0.021930765,0.13951133,"('nonresilient', 'resilient')",0.81225365,0.980748,0.50809,0.6057145,0.4474248,0.5753246,0.1278998
79,0.13105129,0.13015173,"('wavering', 'unwavering')",-1.3098329,-1.3519133,0.43730822,0.47124574,-0.2471578,-0.2501719,-0.0030141
80,-0.47353417,-0.4190281,"('dominated', 'dominating')",0.5078807,0.5554951,-1.2525527,-1.2062075,-0.4060687,-0.3565802,0.0494885
81,-0.11366904,-0.12123367,"('submissive', 'aggressive')",0.6995718,0.63002205,-1.0084609,-0.96603405,-0.1408527,-0.1524152,-0.0115625
82,-1.5704547,-1.4335922,"('poor', 'rich')",-0.8608273,-0.7995449,5.341638,5.320678,0.9701187,1.0291804,0.0590617
83,0.62549734,0.5704225,"('powerless', 'powerful')",-0.049743053,0.0064511336,-0.85756296,-0.8813624,-0.0939362,-0.1014963,-0.0075601
84,0.45102355,0.35386643,"('inferior', 'superior')",0.40579975,0.315132,0.85485744,0.79401803,0.5705603,0.4876722,-0.0828881
85,0.5010399,0.40243202,"('insignificant', 'prestigious')",-0.20880279,-0.2739934,1.2372178,1.2376518,0.5098183,0.4553635,-0.0544548
86,1.0182433,0.899875,"('uninfluential', 'influential')",0.12783852,-0.00868931,0.086993314,-0.09365319,0.411025,0.2658442,-0.1451808
87,-0.0017342344,-0.086230755,"('unsuccessful', 'successful')",1.3121338,1.3077571,1.192594,1.2779633,0.8343312,0.8331633,-0.0011679
88,-0.47565112,-0.48602983,"('low', 'eminent')",-0.94799757,-1.0551156,0.3429017,0.35849658,-0.360249,-0.3942163,-0.0339673
