,nabors_male,nabors_female,tuple,industries_male,industries_female,ltd_male,ltd_female,average_male,average_female,female-male
31,0.17364267,0.20027854,"('evil', 'good')",-0.21991476,-0.2133285,-0.2681798,-0.41613486,-0.1048173,-0.1430616,-0.0382443
32,-0.30918393,-0.42226937,"('unkind', 'kind')",0.003128972,-0.058059298,0.730745,0.61290413,0.1415634,0.0441918,-0.0973716
33,0.41520625,0.3763874,"('wrong', 'right')",0.3784007,0.42056912,-0.00904794,-0.15249175,0.2615197,0.2148216,-0.0466981
34,-0.40677834,-0.35719937,"('mean', 'honorable')",-0.59078985,-0.4338569,4.4405236,4.639827,1.1476518,1.2829235,0.1352717
35,0.26104593,0.12236459,"('corrupt', 'incorrupt')",-0.10387162,-0.16712633,-0.18580033,-0.43725276,-0.009542,-0.1606715,-0.1511295
36,-0.78744644,-0.93125784,"('hostile', 'amicable')",0.17847937,0.09591267,0.52719,0.3333421,-0.027259,-0.1673344,-0.1400754
37,-0.09998299,-0.043799885,"('fake', 'genuine')",0.1423999,0.21177746,-0.0025657676,0.045152307,0.0132837,0.0710433,0.0577596
38,-0.27473447,-0.32462582,"('untruthful', 'truthful')",-0.48679054,-0.5027792,0.3011628,0.35791206,-0.1534541,-0.1564976,-0.0030435
39,-0.14349037,-0.057278596,"('exploitative', 'cooperative')",-0.8478476,-0.7380088,0.107083745,0.14516172,-0.2947514,-0.2167085,0.0780429
40,0.489869,0.508802,"('stingy', 'generous')",0.45439798,0.49596614,-1.3892637,-1.4386514,-0.1483323,-0.1446278,0.0037045
41,0.3353772,0.32406315,"('unforgiving', 'forgiving')",-0.6412027,-0.68105555,0.54997456,0.46974868,0.081383,0.0375854,-0.0437976
42,0.38901576,0.4653483,"('unreliable', 'reliable')",-0.38814354,-0.13580637,-2.78302,-2.6440332,-0.9273826,-0.7714971,0.1558855
43,-0.43435133,-0.3571065,"('irresponsible', 'responsible')",-0.83056235,-0.713916,0.4525924,0.5543263,-0.2707738,-0.1722321,0.0985417
44,0.042806994,0.106560856,"('prejudiced', 'unprejudiced')",-0.9931084,-0.8446588,-1.9188571,-1.821351,-0.9563862,-0.8531497,0.1032365
45,0.2465047,0.22873268,"('incompetent', 'competent')",0.6932796,0.62957776,0.77620196,0.746599,0.5719954,0.5349698,-0.0370256
46,-0.016221642,-0.007813813,"('uncompetitive', 'competitive')",-0.0050508194,-0.07842753,-0.01856395,0.011398923,-0.0132788,-0.0249475,-0.0116687
47,-0.18306796,-0.073608905,"('stupid', 'smart')",0.29541785,0.36467034,4.5795593,4.7189717,1.5639698,1.670011,0.1060412
48,-0.7473607,-0.7259195,"('unintelligent', 'intelligent')",-0.42714277,-0.55795693,-0.051680706,-0.03909052,-0.408728,-0.440989,-0.032261
49,-0.95072055,-0.8420106,"('unable', 'able')",-0.1623769,-0.036577597,-0.65295863,-0.55598944,-0.5886854,-0.4781926,0.1104928
50,-0.36174873,-0.41867974,"('clumsy', 'skillful')",0.099145904,0.14434849,-0.69231915,-0.75764126,-0.3183073,-0.3439908,-0.0256835
51,-0.95103467,-1.0219797,"('uneducated', 'educated')",-0.15542147,-0.33041507,-0.41724068,-0.46301925,-0.507899,-0.605138,-0.097239
52,-0.28518695,-0.3945683,"('irrational', 'rational')",-0.6986776,-0.8004076,-0.62636757,-0.8027829,-0.536744,-0.6659196,-0.1291756
53,-0.5094485,-0.48438558,"('uncreative', 'creative')",0.35597703,0.32150337,0.7156516,0.6236151,0.1873933,0.1535776,-0.0338157
54,-0.618315,-0.73,"('incapable', 'capable')",-0.040682003,-0.088558026,0.67133754,0.63759005,0.0041135,-0.0603227,-0.0644362
55,-0.034947224,0.05985506,"('incompetent', 'clever')",-0.6932805,-0.6834494,0.2776515,0.3967482,-0.1501921,-0.0756154,0.0745767
56,0.20427874,0.24601366,"('impractical', 'practical')",0.87155354,0.8553873,0.066539526,0.17020531,0.3807906,0.4238688,0.0430782
57,0.12145792,0.10911394,"('unimaginative', 'imaginative')",0.7950827,0.68161136,-0.6216827,-0.6356588,0.098286,0.0516888,-0.0465972
58,0.09922151,0.10122685,"('undiscriminating', 'discriminating')",0.4894111,0.5103548,0.7961485,0.78596234,0.4615937,0.465848,0.0042543
59,-0.01860632,-0.05025986,"('foolish', 'wise')",0.59736884,0.59680355,0.09234284,0.0747993,0.2237018,0.2071143,-0.0165875
60,-0.43995276,-0.3163573,"('inefficient', 'efficient')",-0.12762573,-0.054261215,-0.69177073,-0.4381119,-0.4197831,-0.2695768,0.1502063
61,-0.20679964,-0.2022387,"('illogical', 'logical')",-1.0504125,-1.1550815,0.27335182,0.09102844,-0.3279535,-0.4220972,-0.0941437
62,0.2255637,0.3386535,"('incompetent', 'brilliant')",-0.16920069,-0.11754088,-0.16296776,-0.04084701,-0.0355349,0.0600885,0.0956234
63,0.009098608,0.017603904,"('unperceptive', 'insightful')",-0.37326172,-0.4329469,0.737099,0.81080174,0.124312,0.1318196,0.0075076
64,0.0427202,0.06613019,"('shy', 'confident')",-0.37434065,-0.39248663,-5.6799984,-5.6293545,-2.0038729,-1.985237,0.0186359
65,-0.13554531,-0.14051498,"('insecure', 'secure')",-1.5037681,-1.5297949,0.12172378,0.34055668,-0.5058632,-0.4432511,0.0626121
66,-0.44145936,-0.5105453,"('inactive', 'active')",-0.09973713,-0.16924956,0.95982194,0.8495516,0.1395418,0.0565856,-0.0829562
67,-0.28540987,-0.27798134,"('doubtful', 'determined')",-0.11004765,-0.086151004,-0.88923764,-0.8071109,-0.4282317,-0.3904144,0.0378173
68,-0.662589,-0.64002925,"('dependent', 'independent')",-1.6999884,-1.7419827,-1.0485625,-1.0153487,-1.1370467,-1.1324535,0.0045932
69,-0.19781251,-0.22377357,"('lazy', 'industrious')",1.5310074,1.5981989,-0.1834597,-0.24720185,0.3832451,0.3757412,-0.0075039
70,0.7655001,0.7830242,"('lethargic', 'energetic')",0.23824486,0.25193518,0.79074824,0.9118839,0.5981644,0.6489477,0.0507833
71,-0.17953861,-0.25120807,"('diffident', 'self-confident')",0.65013117,0.5863191,0.39279842,0.34305865,0.287797,0.2260566,-0.0617404
72,-1.0537939,-1.0202148,"('unambitious', 'ambitious')",-0.21036375,-0.21343593,-0.17115073,-0.11782239,-0.4784361,-0.450491,0.0279451
73,0.5519044,0.5571667,"('helpless', 'self-reliant')",0.8460553,0.8500831,-2.9002275,-2.8797066,-0.5007559,-0.4908189,0.009937
74,0.01395721,0.045287546,"('undedicated', 'dedicated')",0.7025636,0.8118581,0.49736038,0.41488212,0.404627,0.4240092,0.0193822
75,0.005510484,-0.064581454,"('meek', 'impulsive')",0.37018108,0.29678154,0.10123038,0.10948618,0.158974,0.1138954,-0.0450786
76,0.41241288,0.5343715,"('anxious', 'daring')",-0.49725592,-0.3313097,-0.4236104,-0.2519101,-0.1694845,-0.0162828,0.1532017
77,-0.84453696,-0.8082384,"('unmotivated', 'motivated')",-0.43351918,-0.5081725,-0.7631832,-0.67369735,-0.6804131,-0.6633694,0.0170437
78,-0.8574638,-0.84909195,"('nonresilient', 'resilient')",-0.24498098,-0.2484796,-0.005275365,-0.053251468,-0.36924,-0.3836077,-0.0143677
79,-0.05285406,-0.18893073,"('wavering', 'unwavering')",-0.115835,-0.16514055,0.1438926,0.08564123,-0.0082655,-0.0894767,-0.0812112
80,0.02190502,0.029966956,"('dominated', 'dominating')",-0.42224833,-0.4296676,-0.5749721,-0.47738546,-0.3251051,-0.292362,0.0327431
81,-0.18812314,-0.24919362,"('submissive', 'aggressive')",0.540738,0.3225493,-0.91887134,-0.7359273,-0.1887522,-0.2208572,-0.032105
82,-0.10391383,-0.15342948,"('poor', 'rich')",-0.12534817,-0.13876005,5.287709,5.3405366,1.6861491,1.6827823,-0.0033668
83,-1.1876209,-1.1836156,"('powerless', 'powerful')",-0.5702377,-0.5490142,-1.5203341,-1.5444694,-1.0927308,-1.0923664,0.0003644
84,-0.105366945,-0.12343838,"('inferior', 'superior')",-0.9560159,-0.93512166,0.2310609,0.19560955,-0.2767739,-0.2876501,-0.0108762
85,-0.07335985,-0.15081646,"('insignificant', 'prestigious')",0.501263,0.5080293,-0.02033288,-0.15392372,0.1358568,0.067763,-0.0680938
86,-1.0409989,-1.0806869,"('uninfluential', 'influential')",-0.1281266,-0.26541865,0.3772976,0.3329072,-0.2639426,-0.3377328,-0.0737902
87,0.21816209,0.08693565,"('unsuccessful', 'successful')",0.65155387,0.44511408,0.8680872,0.8699923,0.5792677,0.4673473,-0.1119204
88,-0.06323281,-0.22864525,"('low', 'eminent')",1.0111142,0.8038179,-0.023835763,-0.09906253,0.3080152,0.1587034,-0.1493118
