,basketball_male,basketball_female,tuple,average_male,average_female,female-male
64,-6.200683,-6.2199063,"('shy', 'confident')",-6.2006831,-6.2199063,-0.0192232
65,0.75828725,0.795192,"('insecure', 'secure')",0.7582873,0.795192,0.0369047
66,-0.14640008,-0.18002549,"('inactive', 'active')",-0.1464001,-0.1800255,-0.0336254
67,-0.4253141,-0.5910424,"('doubtful', 'determined')",-0.4253141,-0.5910424,-0.1657283
68,-0.46181625,-0.49466333,"('dependent', 'independent')",-0.4618163,-0.4946633,-0.032847
69,-1.7484621,-1.8178525,"('lazy', 'industrious')",-1.7484621,-1.8178525,-0.0693904
70,1.0274891,1.1548314,"('lethargic', 'energetic')",1.0274891,1.1548314,0.1273423
71,0.73180735,0.7672802,"('diffident', 'self-confident')",0.7318074,0.7672802,0.0354728
72,0.5168814,0.63939154,"('unambitious', 'ambitious')",0.5168814,0.6393915,0.1225101
73,-3.5445082,-3.3654637,"('helpless', 'self-reliant')",-3.5445082,-3.3654637,0.1790445
74,0.08898852,0.06674652,"('undedicated', 'dedicated')",0.0889885,0.0667465,-0.022242
75,-1.344708,-1.1354542,"('meek', 'impulsive')",-1.344708,-1.1354542,0.2092538
76,0.68443686,0.71635157,"('anxious', 'daring')",0.6844369,0.7163516,0.0319147
77,-1.0954485,-1.1159427,"('unmotivated', 'motivated')",-1.0954485,-1.1159427,-0.0204942
78,-0.47180563,-0.346106,"('nonresilient', 'resilient')",-0.4718056,-0.346106,0.1256996
79,-0.31798697,-0.27360868,"('wavering', 'unwavering')",-0.317987,-0.2736087,0.0443783
80,-0.15508154,-0.23125389,"('dominated', 'dominating')",-0.1550815,-0.2312539,-0.0761724
81,0.13555638,0.20017639,"('submissive', 'aggressive')",0.1355564,0.2001764,0.06462
82,6.060112,6.394894,"('poor', 'rich')",6.060112,6.3948941,0.3347821
83,-0.49492013,-0.61673844,"('powerless', 'powerful')",-0.4949201,-0.6167384,-0.1218183
84,0.4149252,0.41464823,"('inferior', 'superior')",0.4149252,0.4146482,-0.000277
85,-1.0099376,-1.1335212,"('insignificant', 'prestigious')",-1.0099376,-1.1335212,-0.1235836
86,0.31250477,0.23562121,"('uninfluential', 'influential')",0.3125048,0.2356212,-0.0768836
87,0.35124117,0.36492717,"('unsuccessful', 'successful')",0.3512412,0.3649272,0.013686
88,-0.20095746,-0.1466874,"('low', 'eminent')",-0.2009575,-0.1466874,0.0542701
