,discovery_male,discovery_female,tuple,inc_male,inc_female,average_male,average_female,female-male
59,-0.25706157,-0.34198245,"('foolish', 'wise')",0.6837543,0.65631276,0.2133464,0.1571652,-0.0561812
60,1.4645844,1.5965829,"('inefficient', 'efficient')",-0.68775266,-0.6024866,0.3884158,0.4970481,0.1086323
61,1.1477815,1.092355,"('illogical', 'logical')",0.41990298,0.30161682,0.7838422,0.6969859,-0.0868563
62,1.7111669,1.8602893,"('incompetent', 'brilliant')",-0.17152472,-0.0605333,0.769821,0.899878,0.130057
63,0.75015634,0.85874814,"('unperceptive', 'insightful')",1.0999439,1.2013557,0.9250501,1.0300519,0.1050018
64,-0.6400692,-0.59801453,"('shy', 'confident')",-6.6656575,-6.636802,-3.6528633,-3.6174083,0.035455
65,-0.012269311,-0.0051432215,"('insecure', 'secure')",-0.900232,-0.8863924,-0.4562507,-0.4457678,0.0104829
66,-0.84124756,-0.7596391,"('inactive', 'active')",1.1639688,1.2136308,0.1613606,0.2269959,0.0656353
67,-0.9050646,-0.8680942,"('doubtful', 'determined')",-0.9757184,-0.91860276,-0.9403915,-0.8933485,0.047043
68,0.08551295,0.027092867,"('dependent', 'independent')",-0.011161903,-0.06904594,0.0371755,-0.0209765,-0.058152
69,0.49769184,0.3920886,"('lazy', 'industrious')",0.22074085,0.2105601,0.3592163,0.3013243,-0.057892
70,0.10844539,0.2847949,"('lethargic', 'energetic')",-0.18319489,-0.1013633,-0.0373747,0.0917158,0.1290905
71,0.9852051,0.979531,"('diffident', 'self-confident')",1.3049692,1.3366398,1.1450871,1.1580853,0.0129982
72,0.9589731,1.0095131,"('unambitious', 'ambitious')",-0.88890636,-0.8714422,0.0350334,0.0690355,0.0340021
73,-0.31327605,-0.39448422,"('helpless', 'self-reliant')",-2.7300205,-2.7335389,-1.5216483,-1.5640116,-0.0423633
74,-0.1518869,-0.12512612,"('undedicated', 'dedicated')",-0.29272264,-0.29198334,-0.2223048,-0.2085547,0.0137501
75,-1.3765298,-1.3827934,"('meek', 'impulsive')",-0.10678863,-0.021474645,-0.7416592,-0.702134,0.0395252
76,0.17481914,0.31002086,"('anxious', 'daring')",-0.30131432,-0.22926812,-0.0632476,0.0403764,0.103624
77,0.94694674,1.0136533,"('unmotivated', 'motivated')",-0.7870108,-0.6531478,0.079968,0.1802527,0.1002847
78,0.73022854,0.7416878,"('nonresilient', 'resilient')",0.72358257,0.7785592,0.7269056,0.7601235,0.0332179
79,-0.9047231,-0.97367144,"('wavering', 'unwavering')",0.6184963,0.64072126,-0.1431134,-0.1664751,-0.0233617
80,-0.27974075,-0.19935974,"('dominated', 'dominating')",-1.408857,-1.3078693,-0.8442988,-0.7536145,0.0906843
81,0.66874707,0.875321,"('submissive', 'aggressive')",-1.098134,-0.9625106,-0.2146935,-0.0435948,0.1710987
82,0.3072724,0.3119318,"('poor', 'rich')",5.1239343,5.1482697,2.7156034,2.7301006,0.0144972
83,0.32025298,0.3954794,"('powerless', 'powerful')",-0.531968,-0.5239761,-0.1058575,-0.0642483,0.0416092
84,0.63776326,0.5455987,"('inferior', 'superior')",0.96268386,0.8981877,0.8002236,0.7218932,-0.0783304
85,0.30423528,0.23249398,"('insignificant', 'prestigious')",1.8653387,1.8172811,1.084787,1.0248876,-0.0598994
86,0.9310614,0.9479189,"('uninfluential', 'influential')",0.18691744,0.06470429,0.5589894,0.5063116,-0.0526778
87,-0.12602887,-0.10103704,"('unsuccessful', 'successful')",1.0479771,1.1846951,0.4609741,0.541829,0.0808549
88,0.49974716,0.4848631,"('low', 'eminent')",0.6913434,0.74014366,0.5955453,0.6125034,0.0169581
