,pitney_male,pitney_female,tuple,bowes_male,bowes_female,inc_male,inc_female,average_male,average_female,female-male
30,-0.6312184,-0.6254333,"('intolerant', 'tolerant')",0.038689878,0.01516163,1.0819972,1.1356509,0.1631562,0.1751264,0.0119702
31,0.06394488,-0.028788324,"('evil', 'good')",-0.20953561,-0.17025833,-0.6999409,-0.77158034,-0.2818439,-0.3235423,-0.0416984
32,-1.1856279,-1.2353384,"('unkind', 'kind')",-0.5333887,-0.6571104,0.6206046,0.4911393,-0.3661373,-0.4671032,-0.1009659
33,-0.040129147,-0.094574705,"('wrong', 'right')",0.6485633,0.58520687,-0.50670785,-0.50083226,0.0339088,-0.0034,-0.0373088
34,-0.41161114,-0.35299075,"('mean', 'honorable')",-0.18977745,-0.14305782,5.794015,5.8783946,1.7308755,1.7941154,0.0632399
35,1.2798752,1.1799717,"('corrupt', 'incorrupt')",0.7587986,0.72743064,0.037475854,-0.17860387,0.6920499,0.5762661,-0.1157838
36,0.4514738,0.25805163,"('hostile', 'amicable')",0.00051308423,-0.036726307,0.49703833,0.3152789,0.3163417,0.1788681,-0.1374736
37,0.51929724,0.57539797,"('fake', 'genuine')",0.15183671,0.17013289,0.6207677,0.5838064,0.4306339,0.4431124,0.0124785
38,-0.23106807,-0.2975274,"('untruthful', 'truthful')",-0.27413112,-0.31485438,-0.09519829,-0.10561569,-0.2001325,-0.2393325,-0.0392
39,-0.3631317,-0.2632015,"('exploitative', 'cooperative')",0.38701582,0.42668307,0.26870453,0.30818307,0.0975296,0.1572215,0.0596919
40,-0.06729415,-0.14526376,"('stingy', 'generous')",-0.492669,-0.5274988,-1.2164396,-1.2738163,-0.5921342,-0.6488596,-0.0567254
41,-0.038279966,-0.124841586,"('unforgiving', 'forgiving')",0.58239317,0.58313245,-0.03847355,-0.08135031,0.1685466,0.1256468,-0.0428998
42,0.4889327,0.5420512,"('unreliable', 'reliable')",0.50383675,0.6204722,-2.8436306,-2.6990395,-0.6169537,-0.512172,0.1047817
43,-1.1189675,-1.082453,"('irresponsible', 'responsible')",-0.5878064,-0.56919444,0.6230895,0.7288079,-0.3612281,-0.3076132,0.0536149
44,-0.021492586,0.025205497,"('prejudiced', 'unprejudiced')",-0.07264554,-0.024164997,-1.6278476,-1.5730784,-0.5739952,-0.5240126,0.0499826
45,0.08974348,0.048771,"('incompetent', 'competent')",0.21236546,0.122713,0.14639063,0.110378996,0.1494999,0.0939543,-0.0555456
46,-0.83509827,-0.8033235,"('uncompetitive', 'competitive')",-0.5526589,-0.601355,-0.39792132,-0.35086957,-0.5952262,-0.5851827,0.0100435
47,-0.55501026,-0.5023143,"('stupid', 'smart')",0.59716654,0.6424811,4.8236527,4.8991804,1.6219363,1.6797824,0.0578461
48,-1.1754178,-1.2188978,"('unintelligent', 'intelligent')",-1.2577208,-1.282822,0.1846219,0.17676228,-0.7495056,-0.7749859,-0.0254803
49,-0.9586347,-0.87450916,"('unable', 'able')",-0.8708396,-0.7388034,-0.35509312,-0.26856273,-0.7281892,-0.6272918,0.1008974
50,0.27391368,0.2868376,"('clumsy', 'skillful')",0.22983535,0.26847893,0.14803158,0.047613323,0.2172602,0.2009766,-0.0162836
51,-0.72542524,-0.7020757,"('uneducated', 'educated')",-0.33551493,-0.43005148,-0.2640032,-0.32563013,-0.4416478,-0.4859191,-0.0442713
52,-0.021420285,-0.20761974,"('irrational', 'rational')",-0.9292422,-1.0217868,0.28552952,0.15853739,-0.221711,-0.3569564,-0.1352454
53,-0.663689,-0.7017124,"('uncreative', 'creative')",-0.886476,-0.9062287,0.9416193,0.86011314,-0.2028486,-0.249276,-0.0464274
54,-0.40935436,-0.42431572,"('incapable', 'capable')",-0.798952,-0.8294068,0.8444267,0.86748064,-0.1212932,-0.1287473,-0.0074541
55,-0.39948973,-0.33518618,"('incompetent', 'clever')",0.23643006,0.23067722,-0.0410577,-0.03681102,-0.0680391,-0.0471067,0.0209324
56,-0.22135352,-0.2111572,"('impractical', 'practical')",0.7108157,0.70858413,-0.09603557,-0.024890987,0.1311422,0.157512,0.0263698
57,-0.28284246,-0.3684994,"('unimaginative', 'imaginative')",-0.28410542,-0.34361324,-1.814749,-1.8161149,-0.793899,-0.8427425,-0.0488435
58,-0.00333694,-0.077378884,"('undiscriminating', 'discriminating')",-0.10802272,-0.12356879,0.35503024,0.3056056,0.0812235,0.034886,-0.0463375
59,-0.0014615227,-0.028975012,"('foolish', 'wise')",-0.115725815,-0.060431004,0.22388029,0.24070579,0.0355643,0.0504333,0.014869
60,-0.86510694,-0.74643904,"('inefficient', 'efficient')",-0.5110205,-0.47947645,-0.31163743,-0.14081575,-0.5625883,-0.4555771,0.1070112
61,-0.20305854,-0.30701646,"('illogical', 'logical')",-0.465967,-0.5598729,0.50385296,0.38075393,-0.0550575,-0.1620451,-0.1069876
62,-0.8833926,-0.7810122,"('incompetent', 'brilliant')",-0.811701,-0.74110633,-0.17139827,0.011907771,-0.622164,-0.5034036,0.1187604
63,-0.8640665,-0.8719822,"('unperceptive', 'insightful')",-0.3695314,-0.38802958,0.910414,1.0539962,-0.107728,-0.0686719,0.0390561
64,0.2506411,0.2669914,"('shy', 'confident')",0.20399913,0.19263624,-6.3600435,-6.242053,-1.9684677,-1.9274751,0.0409926
65,-1.0692638,-1.0397048,"('insecure', 'secure')",-0.13415258,-0.19204342,-0.32445374,-0.2723009,-0.50929,-0.5013497,0.0079403
66,0.31511533,0.28391808,"('inactive', 'active')",0.1334444,0.12185017,1.0294126,1.0230687,0.4926575,0.476279,-0.0163785
67,0.16614972,0.23090121,"('doubtful', 'determined')",-0.11818677,-0.051286556,-0.583031,-0.48631442,-0.178356,-0.1022333,0.0761227
68,-1.1490384,-1.1402428,"('dependent', 'independent')",-1.1164781,-1.080368,-0.72719824,-0.70008767,-0.9975716,-0.9735662,0.0240054
69,1.8152277,1.8270878,"('lazy', 'industrious')",0.67515874,0.7171169,-0.38293228,-0.38037813,0.7024848,0.7212755,0.0187907
70,-0.33537316,-0.26818404,"('lethargic', 'energetic')",-0.14462948,-0.08927324,0.8719813,1.0038815,0.1306596,0.2154747,0.0848151
71,0.52919275,0.42679533,"('diffident', 'self-confident')",0.7088018,0.579885,0.6455759,0.66157055,0.6278568,0.5560836,-0.0717732
72,-0.9114174,-0.9174065,"('unambitious', 'ambitious')",-0.8796304,-0.9111652,-0.9656616,-0.9688469,-0.9189031,-0.9324729,-0.0135698
73,0.95527065,0.9002973,"('helpless', 'self-reliant')",0.63609946,0.6666522,-2.822908,-2.7744257,-0.4105126,-0.4024921,0.0080205
74,0.3795487,0.3235074,"('undedicated', 'dedicated')",0.015978448,-0.005688375,0.27143797,0.2279264,0.2223217,0.1819151,-0.0404066
75,0.95788383,0.92832375,"('meek', 'impulsive')",0.34330344,0.37421262,-0.16966873,-0.14356963,0.3771729,0.3863223,0.0091494
76,-0.29300112,-0.15658928,"('anxious', 'daring')",0.028842397,0.14016975,-0.0027867705,0.16905339,-0.0889818,0.050878,0.1398598
77,-1.1494606,-1.0886829,"('unmotivated', 'motivated')",-1.7767324,-1.7543137,-1.1683705,-1.0336763,-1.3648545,-1.2922242,0.0726303
78,-0.8285041,-0.8255524,"('nonresilient', 'resilient')",-0.6624657,-0.6608626,0.5951323,0.6557556,-0.2986125,-0.2768865,0.021726
79,-0.015619624,-0.12854289,"('wavering', 'unwavering')",-0.49082607,-0.50558376,0.30823544,0.3033861,-0.0660701,-0.1102469,-0.0441768
80,-0.6130033,-0.48715,"('dominated', 'dominating')",-0.124957055,-0.08889729,-1.5941387,-1.5345078,-0.7773663,-0.7035184,0.0738479
81,-0.6026314,-0.5051246,"('submissive', 'aggressive')",-0.19405693,-0.2704824,-1.1608624,-1.0173533,-0.6525169,-0.5976534,0.0548635
82,-0.90138423,-0.88178843,"('poor', 'rich')",-0.6065347,-0.58284986,5.2910504,5.288453,1.2610439,1.274605,0.0135611
83,-0.47190207,-0.45972115,"('powerless', 'powerful')",-0.5625089,-0.5287808,-1.1208297,-1.1571289,-0.7184135,-0.7152103,0.0032032
84,0.52383304,0.48790145,"('inferior', 'superior')",-0.09232811,-0.118770294,1.0899177,1.0832301,0.5071409,0.4841204,-0.0230205
85,0.27134398,0.18406773,"('insignificant', 'prestigious')",-0.21249741,-0.1995146,0.8035406,0.74048364,0.2874624,0.2416789,-0.0457835
86,-1.410684,-1.4975728,"('uninfluential', 'influential')",-1.1609375,-1.2577006,-0.3115037,-0.44141608,-0.9610417,-1.0655631,-0.1045214
87,0.3884846,0.40200722,"('unsuccessful', 'successful')",0.13694069,0.013242636,0.78661084,0.7745762,0.4373454,0.3966087,-0.0407367
88,-1.0709789,-1.0832839,"('low', 'eminent')",-0.9419734,-0.95337546,-0.07485046,-0.087329105,-0.6959343,-0.7079961,-0.0120618
