,general_male,general_female,tuple,motors_male,motors_female,co_male,co_female,average_male,average_female,female-male
16,0.08004512,0.2011793,"('unpopular', 'popular')",-0.13617484,-0.011862453,0.50197864,0.6139666,0.1486163,0.2677612,0.1191449
17,-0.6698572,-0.5705167,"('nasty', 'nice')",-0.5303894,-0.49404922,-0.20925435,-0.15095223,-0.4698337,-0.4051727,0.064661
18,-0.58099276,-0.22180733,"('disagreeable', 'welcoming')",-0.55855,-0.37756804,-1.0371529,-0.9386311,-0.7255653,-0.5126688,0.2128965
19,0.6189466,0.7248825,"('inhospitable', 'hospitable')",0.33193415,0.3341902,-0.3416826,-0.13294616,0.2030661,0.3087089,0.1056428
20,-0.027027579,0.113932304,"('rough', 'thoughtful')",-0.123579204,-0.03667,0.96352494,0.9619881,0.2709727,0.3464168,0.0754441
21,-0.17850827,-0.22583063,"('immoral', 'moral')",-0.5727776,-0.5779051,-0.7471238,-0.6050842,-0.4994699,-0.4696066,0.0298633
22,-0.9927727,-1.0715361,"('untrustworthy', 'trustworthy')",-0.89540595,-1.0367677,-0.5318712,-0.6468823,-0.8066832,-0.9183954,-0.1117122
23,-0.0058084335,-0.058576394,"('insincere', 'sincere')",-0.34993324,-0.2641074,6.5527887,6.369144,2.0656824,2.0154867,-0.0501957
24,1.0106677,0.93933606,"('dishonest', 'honest')",0.48590657,0.52788776,1.1912124,1.0210788,0.8959289,0.8294342,-0.0664947
25,-0.28803867,-0.10113487,"('egoistic', 'altruistic')",0.5548511,0.6826074,1.1144482,1.0961002,0.4604202,0.5591909,0.0987707
26,0.9222029,0.74264914,"('hardhearted', 'benevolent')",1.9010603,1.7495135,1.6701313,1.5275154,1.4977981,1.3398927,-0.1579054
27,-1.0740025,-0.8306385,"('hardhearted', 'softhearted')",-0.65157735,-0.47250175,0.52012646,0.5357743,-0.4018178,-0.2557887,0.1460291
28,-0.27144787,-0.50479156,"('disloyal', 'loyal')",0.26879102,0.09612288,1.6982014,1.4690433,0.5651815,0.3534582,-0.2117233
29,-0.17300148,-0.18608125,"('unfair', 'fair')",0.51992583,0.4259609,-0.6576387,-0.8576819,-0.1035715,-0.2059341,-0.1023626
30,-0.54789835,-0.6119539,"('intolerant', 'tolerant')",-0.33068,-0.33852923,0.42038974,0.5868701,-0.1527295,-0.1212044,0.0315251
31,-1.2293988,-0.97937745,"('evil', 'good')",0.13227558,0.14153941,-1.3844452,-1.3168576,-0.8271894,-0.7182318,0.1089576
32,0.8718934,0.6962677,"('unkind', 'kind')",0.17774573,0.20440094,1.4268837,1.2008064,0.8255076,0.7004917,-0.1250159
33,0.9299863,0.86226344,"('wrong', 'right')",1.0228689,0.86459345,-0.7758988,-0.8452718,0.3923188,0.2938617,-0.0984571
34,-0.57120925,-0.15792532,"('mean', 'honorable')",-0.28715652,-0.014211975,5.6223474,5.95718,1.5879939,1.9283476,0.3403537
35,0.5709014,0.41763762,"('corrupt', 'incorrupt')",0.4766113,0.25044855,-0.8328727,-0.95659405,0.0715467,-0.0961693,-0.167716
36,-0.81728005,-0.84977096,"('hostile', 'amicable')",-0.19349435,-0.32847214,-0.509625,-0.4882441,-0.5067998,-0.5554957,-0.0486959
37,1.1500673,0.9790878,"('fake', 'genuine')",-0.11459553,-0.1640114,0.17230177,0.21373382,0.4025912,0.3429368,-0.0596544
38,0.15424836,-0.07339003,"('untruthful', 'truthful')",0.51751006,0.47472796,0.33588296,0.34649813,0.3358804,0.2492787,-0.0866017
39,1.517458,1.5494049,"('exploitative', 'cooperative')",0.65587145,0.7764718,0.4853178,0.58422554,0.8862157,0.9700341,0.0838184
40,-0.17943749,-0.12385751,"('stingy', 'generous')",-0.54986453,-0.3858016,-2.6561437,-2.6166778,-1.1284819,-1.0421123,0.0863696
41,-0.6263404,-0.50957894,"('unforgiving', 'forgiving')",-0.47874913,-0.4487564,0.515972,0.51638407,-0.1963725,-0.1473171,0.0490554
42,-0.29530835,-0.018813055,"('unreliable', 'reliable')",-1.2537779,-0.9774178,-3.0058575,-2.808743,-1.5183145,-1.2683246,0.2499899
43,0.05993711,0.29490867,"('irresponsible', 'responsible')",-0.1124169,0.07426964,0.58967113,0.723834,0.1790638,0.3643374,0.1852736
44,-0.6149909,-0.5617561,"('prejudiced', 'unprejudiced')",-1.14187,-0.95916325,-1.3095706,-1.3053043,-1.0221438,-0.9420745,0.0800693
45,-1.6353067,-1.7030517,"('incompetent', 'competent')",-1.2589786,-1.4210906,-0.09345995,-0.25864002,-0.995915,-1.1275941,-0.1316791
46,0.5684736,0.46374527,"('uncompetitive', 'competitive')",-0.21761937,-0.25901958,-0.31919885,-0.2549584,0.0105518,-0.0167442,-0.027296
47,-0.42262447,-0.20221402,"('stupid', 'smart')",-0.0011289408,0.10102725,5.5900483,5.6603312,1.7220984,1.8530482,0.1309498
48,0.3163322,0.28540134,"('unintelligent', 'intelligent')",0.3427747,0.40266293,-0.039463036,0.0022647753,0.2065479,0.2301097,0.0235618
49,-0.8389945,-0.6810237,"('unable', 'able')",-0.050215185,0.05433269,-0.47064567,-0.312115,-0.4532851,-0.3129354,0.1403497
50,0.52612555,0.6589947,"('clumsy', 'skillful')",-0.35658488,-0.33698705,-0.14232045,-0.047846884,0.0090734,0.0913869,0.0823135
51,-0.44514197,-0.7334727,"('uneducated', 'educated')",-0.47072434,-0.5785493,0.8430309,0.730529,-0.0242785,-0.193831,-0.1695525
52,0.47700843,0.2130942,"('irrational', 'rational')",1.0107862,0.67914623,-0.62505704,-0.6310521,0.2875792,0.0870628,-0.2005164
53,0.45599407,0.52252734,"('uncreative', 'creative')",0.032394893,0.115764916,0.75718296,0.83915615,0.4151906,0.4924828,0.0772922
54,-0.26502287,-0.3665888,"('incapable', 'capable')",0.2451399,0.113076895,1.207015,1.1526873,0.3957107,0.2997251,-0.0959856
55,-0.8558637,-0.8370643,"('incompetent', 'clever')",-1.0585811,-1.0517893,0.61738497,0.59060526,-0.4323533,-0.4327494,-0.0003961
56,0.7579449,0.67743504,"('impractical', 'practical')",0.8555432,0.79731905,0.4034311,0.36440766,0.6723064,0.6130539,-0.0592525
57,-0.724509,-0.98911345,"('unimaginative', 'imaginative')",-0.9548218,-1.0879923,-3.2178106,-3.2167573,-1.6323805,-1.7646211,-0.1322406
58,0.83748245,0.8326065,"('undiscriminating', 'discriminating')",-0.0029647723,0.0013090074,0.2046818,0.31420907,0.3463998,0.3827082,0.0363084
59,0.42041597,0.28627145,"('foolish', 'wise')",1.5260528,1.4058377,-0.2990082,-0.20578687,0.5491536,0.4954408,-0.0537128
60,-0.85196805,-0.6385548,"('inefficient', 'efficient')",-0.9623073,-0.73547876,0.17179422,0.35391644,-0.5474937,-0.3400391,0.2074546
61,0.14579701,0.07084773,"('illogical', 'logical')",0.66022366,0.4421333,0.10475719,-0.048043888,0.3035926,0.1549791,-0.1486135
62,-0.63859123,-0.6018226,"('incompetent', 'brilliant')",-0.36695075,-0.3534477,0.19763038,0.32864183,-0.2693039,-0.2088762,0.0604277
63,-0.19617507,-0.22797036,"('unperceptive', 'insightful')",-0.41813618,-0.31684023,0.30076528,0.520191,-0.1045153,-0.0082065,0.0963088
64,-0.6890009,-0.7295443,"('shy', 'confident')",-0.3989578,-0.5562263,-6.486647,-6.4281316,-2.5248686,-2.5713008,-0.0464322
65,-0.5861609,-0.73594224,"('insecure', 'secure')",-1.1311952,-1.1920811,0.38616627,0.34920698,-0.44373,-0.5262721,-0.0825421
66,0.16632722,0.052040137,"('inactive', 'active')",-0.077920884,-0.12995376,0.42301416,0.3749091,0.1704735,0.0989985,-0.071475
67,1.254421,1.0726181,"('doubtful', 'determined')",0.76662207,0.6517426,0.15006712,0.073984645,0.7237034,0.5994484,-0.124255
68,-0.23533387,-0.26530308,"('dependent', 'independent')",-1.288962,-1.3449379,-1.3172473,-1.1880987,-0.9471811,-0.9327799,0.0144012
69,0.01269388,0.14121754,"('lazy', 'industrious')",0.65913296,0.6179077,-1.6575882,-1.4425923,-0.3285871,-0.2278223,0.1007648
70,-0.74234784,-0.7246444,"('lethargic', 'energetic')",-1.2770339,-1.2533656,0.40194157,0.4669529,-0.5391467,-0.5036857,0.035461
71,0.59975654,0.6052966,"('diffident', 'self-confident')",0.69981223,0.7965852,0.5353228,0.5086012,0.6116305,0.6368277,0.0251972
72,0.26671237,0.117581144,"('unambitious', 'ambitious')",-0.22418301,-0.18999276,-0.38875288,-0.38888937,-0.1154078,-0.153767,-0.0383592
73,1.3958169,1.451863,"('helpless', 'self-reliant')",1.0670532,1.0281624,-3.7731085,-3.4987996,-0.4367461,-0.3395914,0.0971547
74,1.0898184,1.113575,"('undedicated', 'dedicated')",0.4094931,0.40092945,0.421893,0.41673622,0.6404015,0.6437469,0.0033454
75,0.28542858,0.2315793,"('meek', 'impulsive')",0.3056076,0.20075941,-0.29177076,-0.17513178,0.0997551,0.0857356,-0.0140195
76,-0.3762922,-0.27000496,"('anxious', 'daring')",-0.6739132,-0.46182984,0.3046976,0.31339923,-0.2485026,-0.1394785,0.1090241
77,-1.2492378,-1.0559833,"('unmotivated', 'motivated')",-0.40840167,-0.3523052,-0.9235997,-0.825414,-0.8604131,-0.7445675,0.1158456
78,-0.6379365,-0.41204968,"('nonresilient', 'resilient')",-0.49275374,-0.36438417,-0.24804847,-0.083463915,-0.4595795,-0.2866326,0.1729469
79,-0.041750405,-0.10024876,"('wavering', 'unwavering')",0.31669688,0.17146806,-0.73898226,-0.7442455,-0.1546786,-0.2243421,-0.0696635
80,-0.26361006,-0.55866873,"('dominated', 'dominating')",-0.49759603,-0.51998997,-0.19391176,-0.34655428,-0.3183726,-0.475071,-0.1566984
81,-0.65302974,-1.0117034,"('submissive', 'aggressive')",-0.9848454,-1.0147357,-0.6355126,-0.70719224,-0.7577959,-0.9112105,-0.1534146
82,-0.31238535,-0.32639962,"('poor', 'rich')",-0.14743543,-0.12337505,7.0806966,7.013161,2.2069586,2.1877955,-0.0191631
83,0.61984617,0.4809796,"('powerless', 'powerful')",0.9602736,0.9083994,-0.9735827,-1.0237557,0.2021791,0.1218745,-0.0803046
84,1.2265985,1.1997777,"('inferior', 'superior')",0.9665474,0.81924826,0.5855075,0.65112406,0.9262179,0.89005,-0.0361679
85,1.0672557,1.2640133,"('insignificant', 'prestigious')",1.5620605,1.613836,-0.6282233,-0.43723333,0.667031,0.8135387,0.1465077
86,-0.07070016,-0.3653872,"('uninfluential', 'influential')",0.18846461,-0.08629922,-0.087046,-0.28041464,0.0102395,-0.2440337,-0.2542732
87,0.60751975,0.29664135,"('unsuccessful', 'successful')",0.58914393,0.38821924,0.50860995,0.4188409,0.5684245,0.3679005,-0.200524
88,0.7592271,0.526322,"('low', 'eminent')",0.47933963,0.38953763,-0.04309287,-0.13505515,0.3984913,0.2602682,-0.1382231
