,grainger_male,grainger_female,tuple,w_male,w_female,inc_male,inc_female,average_male,average_female,female-male
21,1.0477147,1.0858339,"('immoral', 'moral')",2.1071863,2.0928755,-0.45710102,-0.45417893,0.8992666,0.9081769,0.0089103
22,1.1500973,1.0873333,"('untrustworthy', 'trustworthy')",1.0487683,0.9391253,-0.3523858,-0.45565218,0.6154932,0.5236022,-0.091891
23,0.24898717,0.13644692,"('insincere', 'sincere')",0.87695676,0.8225158,5.615698,5.465714,2.247214,2.141559,-0.105655
24,0.021811672,-0.029550232,"('dishonest', 'honest')",-0.90932256,-0.8480027,0.8029075,0.7323254,-0.0282011,-0.0484092,-0.0202081
25,-0.7559061,-0.7042178,"('egoistic', 'altruistic')",-0.66517043,-0.54378617,0.65108037,0.66309583,-0.2566654,-0.1949694,0.061696
26,0.503791,0.3028617,"('hardhearted', 'benevolent')",0.5865431,0.54340315,1.3431344,1.1828699,0.8111561,0.6763783,-0.1347778
27,-1.4894105,-1.4750727,"('hardhearted', 'softhearted')",-0.7143512,-0.62198883,1.336986,1.3271263,-0.2889252,-0.2566451,0.0322801
28,0.5003392,0.30952594,"('disloyal', 'loyal')",-0.071034774,-0.23831737,1.1851398,0.8944141,0.5381481,0.3218742,-0.2162739
29,-0.19564112,-0.18644147,"('unfair', 'fair')",0.92879224,0.9414074,-0.11699359,-0.16885582,0.2053858,0.19537,-0.0100158
30,0.9072208,0.8998627,"('intolerant', 'tolerant')",-0.16992381,-0.17319646,0.88628596,0.8487948,0.5411943,0.5251537,-0.0160406
31,-1.7066356,-1.6331604,"('evil', 'good')",-0.41921058,-0.33260974,-1.117889,-1.0776492,-1.0812451,-1.0144731,0.066772
32,0.6900075,0.6000281,"('unkind', 'kind')",1.1833972,1.064032,0.78551817,0.58497304,0.8863076,0.7496777,-0.1366299
33,-0.3225999,-0.34732628,"('wrong', 'right')",-0.35937548,-0.33608332,-0.6593456,-0.66218895,-0.447107,-0.4485328,-0.0014258
34,-0.46366942,-0.3341559,"('mean', 'honorable')",0.15636012,0.23155731,5.4833975,5.613221,1.7253628,1.8368742,0.1115114
35,-1.4916949,-1.55137,"('corrupt', 'incorrupt')",-1.5544199,-1.6382098,-0.7182195,-0.71764886,-1.2547781,-1.3024096,-0.0476315
36,-1.927812,-2.0175261,"('hostile', 'amicable')",-1.3170344,-1.4224192,0.07436866,0.028168954,-1.0568259,-1.1372588,-0.0804329
37,0.8834278,0.90497494,"('fake', 'genuine')",1.0131748,1.0264491,0.4447985,0.45232397,0.780467,0.7945827,0.0141157
38,-0.14777626,-0.27700335,"('untruthful', 'truthful')",-0.31912887,-0.43116954,0.16446754,0.0821822,-0.1008125,-0.2086636,-0.1078511
39,0.73541605,0.81259614,"('exploitative', 'cooperative')",-0.14621007,-0.035404738,-0.08523948,-0.091306776,0.1679888,0.2286282,0.0606394
40,-0.15511286,-0.13834411,"('stingy', 'generous')",-0.41904148,-0.30386114,-1.7375225,-1.7741932,-0.770559,-0.7387995,0.0317595
41,0.5312079,0.4103024,"('unforgiving', 'forgiving')",0.36698657,0.22717978,0.48473257,0.2987582,0.4609757,0.3120801,-0.1488956
42,1.1243986,1.2011395,"('unreliable', 'reliable')",0.8859787,0.9654446,-2.776248,-2.7215543,-0.2552902,-0.1849901,0.0703001
43,0.76085377,0.75279474,"('irresponsible', 'responsible')",0.6408092,0.66927564,1.0352185,0.9569079,0.8122938,0.7929928,-0.019301
44,-0.91114336,-0.8484024,"('prejudiced', 'unprejudiced')",-1.705531,-1.4958135,-1.9722519,-1.8664801,-1.5296421,-1.4035654,0.1260767
45,2.2792969,2.11656,"('incompetent', 'competent')",2.5810707,2.4740753,0.9689436,0.8134119,1.9431038,1.801349,-0.1417548
46,1.9927967,1.8889129,"('uncompetitive', 'competitive')",1.7036507,1.5757719,0.6033478,0.46596828,1.4332651,1.3102178,-0.1230473
47,0.5429252,0.6213837,"('stupid', 'smart')",0.42931467,0.40575868,4.640126,4.636714,1.8707887,1.8879522,0.0171635
48,-0.4049986,-0.41769907,"('unintelligent', 'intelligent')",-0.46726474,-0.4291863,-0.00024467707,0.02239068,-0.290836,-0.2748316,0.0160044
49,-0.4503703,-0.379925,"('unable', 'able')",0.08618999,0.18525897,-0.2614634,-0.09258826,-0.2085479,-0.0957514,0.1127965
50,0.18811855,0.11248933,"('clumsy', 'skillful')",1.216893,1.1577975,0.51102626,0.44622776,0.6386793,0.5721715,-0.0665078
51,0.6087606,0.6037962,"('uneducated', 'educated')",2.2095382,2.0407028,0.31992644,0.32595468,1.0460751,0.9901512,-0.0559239
52,-1.8916526,-2.006304,"('irrational', 'rational')",-0.27635822,-0.34252188,0.05712345,0.06160291,-0.7036291,-0.7624077,-0.0587786
53,-0.76318336,-0.78284687,"('uncreative', 'creative')",0.5097009,0.4782642,0.7322494,0.6977495,0.159589,0.1310556,-0.0285334
54,-0.59351367,-0.69767934,"('incapable', 'capable')",0.32609588,0.31634724,0.780578,0.85338545,0.1710534,0.1573511,-0.0137023
55,2.2274907,2.2912164,"('incompetent', 'clever')",1.2671406,1.3449259,0.2459291,0.19774076,1.2468534,1.277961,0.0311076
56,2.0222912,1.9898084,"('impractical', 'practical')",0.92403287,0.877681,-0.31475127,-0.3241409,0.8771909,0.8477828,-0.0294081
57,0.59723234,0.45874998,"('unimaginative', 'imaginative')",1.4253454,1.2924027,-1.7591653,-1.8951706,0.0878042,-0.0480059,-0.1358101
58,1.1544999,1.0761615,"('undiscriminating', 'discriminating')",1.4065437,1.3939958,0.36724895,0.29530847,0.9760976,0.9218219,-0.0542757
59,-0.4891876,-0.5109831,"('foolish', 'wise')",0.69964063,0.604654,0.0668472,0.061869085,0.0924334,0.0518467,-0.0405867
60,1.9562277,2.0779076,"('inefficient', 'efficient')",0.9635731,1.1002458,-0.06335348,0.02867415,0.9521491,1.0689425,0.1167934
61,0.26925778,0.14074475,"('illogical', 'logical')",1.3817761,1.2943206,0.42848724,0.24196364,0.6931737,0.5590096,-0.1341641
62,1.424047,1.4297222,"('incompetent', 'brilliant')",1.4638836,1.4893357,0.65242773,0.69159275,1.1801194,1.2035502,0.0234308
63,0.60606724,0.55317014,"('unperceptive', 'insightful')",1.4797279,1.3259197,1.225369,1.1644946,1.1037214,1.0145281,-0.0891933
64,0.46698523,0.5327134,"('shy', 'confident')",0.38178796,0.4019802,-6.15306,-6.137315,-1.7680957,-1.7342072,0.0338885
65,1.1152769,1.1135427,"('insecure', 'secure')",0.71324676,0.66193485,-0.20325187,-0.26962054,0.5417573,0.5019523,-0.039805
66,-0.7151833,-0.7471884,"('inactive', 'active')",0.6238117,0.63495415,1.1208563,1.0883008,0.3431616,0.3253555,-0.0178061
67,0.93191797,0.9790521,"('doubtful', 'determined')",0.221867,0.20081773,-0.5119253,-0.4025705,0.2139532,0.2590998,0.0451466
68,-0.67921436,-0.61462855,"('dependent', 'independent')",-0.012841818,0.05877966,-0.913069,-0.79250336,-0.5350417,-0.4494507,0.085591
69,-0.10896614,-0.08983621,"('lazy', 'industrious')",-0.70717627,-0.6214038,-0.766516,-0.7534785,-0.5275528,-0.4882395,0.0393133
70,1.3951495,1.4213251,"('lethargic', 'energetic')",1.6462653,1.6545564,1.4916613,1.4812752,1.5110254,1.5190522,0.0080268
71,0.73666763,0.74654996,"('diffident', 'self-confident')",-0.124812,-0.09566514,-0.19408381,-0.2334643,0.1392573,0.1391402,-0.0001171
72,-0.46808794,-0.46576756,"('unambitious', 'ambitious')",0.56025517,0.5467899,-0.9640257,-1.0008954,-0.2906195,-0.3066244,-0.0160049
73,0.1626285,0.1768791,"('helpless', 'self-reliant')",-0.024066627,0.04655856,-3.7256248,-3.6027591,-1.1956876,-1.1264405,0.0692471
74,1.6104101,1.5758725,"('undedicated', 'dedicated')",1.8651919,1.8726324,0.09323556,0.054640666,1.1896125,1.1677152,-0.0218973
75,-0.53403884,-0.62142694,"('meek', 'impulsive')",0.05799439,0.02816149,-0.19197786,-0.083600715,-0.2226741,-0.2256221,-0.002948
76,0.6334457,0.73253554,"('anxious', 'daring')",0.6603026,0.8167701,0.2465412,0.31200984,0.5134298,0.6204385,0.1070087
77,0.05889743,0.081932135,"('unmotivated', 'motivated')",0.6317228,0.71199214,-0.20680034,-0.033352204,0.1612733,0.253524,0.0922507
78,0.21482474,0.22461921,"('nonresilient', 'resilient')",1.2387426,1.2071389,1.0964444,1.0917084,0.8500039,0.8411555,-0.0088484
79,-1.1406622,-1.2663456,"('wavering', 'unwavering')",0.40235388,0.3028508,0.13545851,0.15887804,-0.2009499,-0.2682056,-0.0672557
80,1.954361,1.8721448,"('dominated', 'dominating')",1.3124616,1.2062513,-0.8168208,-0.8682341,0.8166672,0.7367206,-0.0799466
81,1.572558,1.5211805,"('submissive', 'aggressive')",0.49597225,0.30377316,-1.003625,-1.05159,0.3549684,0.2577879,-0.0971805
82,-0.10983123,-0.15777941,"('poor', 'rich')",0.40842947,0.32496807,5.7640486,5.72108,2.0208823,1.9627562,-0.0581261
83,0.2881284,0.31402582,"('powerless', 'powerful')",-0.61405337,-0.58063096,-1.2036752,-1.1983837,-0.5098667,-0.4883296,0.0215371
84,0.1016438,0.12468651,"('inferior', 'superior')",-0.008719996,3.412366e-06,0.059828196,0.1278168,0.0509173,0.0841689,0.0332516
85,-1.9644073,-1.9335139,"('insignificant', 'prestigious')",-0.9202069,-0.8506135,0.26261517,0.41846445,-0.8739997,-0.7885543,0.0854454
86,0.62467676,0.52085596,"('uninfluential', 'influential')",1.0899546,0.9333904,0.5624121,0.41306245,0.7590144,0.6224362,-0.1365782
87,1.5855744,1.5036653,"('unsuccessful', 'successful')",2.353447,2.1446793,1.0598983,1.086615,1.6663065,1.5783199,-0.0879866
88,-0.67244977,-0.73592234,"('low', 'eminent')",-1.3762511,-1.5536538,-0.34178087,-0.40136814,-0.7968272,-0.8969814,-0.1001542
