,mgm_male,mgm_female,tuple,resorts_male,resorts_female,international_male,international_female,average_male,average_female,female-male
22,-1.0277878,-1.1252325,"('untrustworthy', 'trustworthy')",-0.5920335,-0.5919142,-1.0649132,-1.1346143,-0.8949114,-0.950587,-0.0556756
23,1.0806218,1.0071645,"('insincere', 'sincere')",-0.15421766,-0.131434,6.8514495,6.8170342,2.5926178,2.5642549,-0.0283629
24,0.70196116,0.6201702,"('dishonest', 'honest')",-0.83297515,-0.9142104,0.56106013,0.34928522,0.1433487,0.018415,-0.1249337
25,0.36678144,0.36019444,"('egoistic', 'altruistic')",1.7072353,1.6539552,1.0445309,0.92093945,1.0395159,0.978363,-0.0611529
26,1.3853968,1.2687314,"('hardhearted', 'benevolent')",1.6331112,1.7199706,0.7177039,0.6112916,1.2454039,1.1999978,-0.0454061
27,0.51475686,0.42517844,"('hardhearted', 'softhearted')",0.34388262,0.24477081,1.046413,0.7995333,0.6350175,0.4898275,-0.14519
28,0.13021377,0.011248406,"('disloyal', 'loyal')",-0.22235404,-0.21804386,0.94891536,0.7887985,0.2855917,0.194001,-0.0915907
29,-0.28094146,-0.3011794,"('unfair', 'fair')",0.39468163,0.36277527,-0.6660359,-0.84455425,-0.1840986,-0.2609861,-0.0768875
30,1.4086335,1.3075649,"('intolerant', 'tolerant')",0.59391266,0.54564095,0.010137076,-0.09862793,0.6708944,0.5848593,-0.0860351
31,-1.1698967,-1.095746,"('evil', 'good')",0.16510117,0.30049962,-1.6933227,-1.8195453,-0.8993727,-0.8715972,0.0277755
32,1.1278441,1.030094,"('unkind', 'kind')",0.66473156,0.58799434,0.25551325,0.093620464,0.6826963,0.5705696,-0.1121267
33,1.3807237,1.3098985,"('wrong', 'right')",1.7616752,1.6859846,-0.10911192,-0.25864014,1.0110956,0.9124143,-0.0986813
34,-0.19890828,-0.11891421,"('mean', 'honorable')",-0.17790005,-0.13027854,6.1661577,6.298357,1.9297832,2.0163881,0.0866049
35,-1.2817949,-1.2645352,"('corrupt', 'incorrupt')",0.25044987,0.19056185,-0.23164724,-0.32968327,-0.4209974,-0.4678855,-0.0468881
36,-0.17433602,-0.18632087,"('hostile', 'amicable')",1.1149566,1.2003897,0.6507737,0.6014972,0.5304648,0.538522,0.0080572
37,-0.22246067,-0.29060695,"('fake', 'genuine')",-1.0982171,-1.2430458,0.39283752,0.28499338,-0.3092801,-0.4162198,-0.1069397
38,0.48051992,0.51314265,"('untruthful', 'truthful')",-0.18421684,-0.18791717,0.66885716,0.66054815,0.3217201,0.3285912,0.0068711
39,0.18205966,0.19916928,"('exploitative', 'cooperative')",0.5733884,0.5575903,0.10259875,-0.015042903,0.2860156,0.2472389,-0.0387767
40,1.283011,1.1878122,"('stingy', 'generous')",1.1996548,1.2026826,-2.4081125,-2.5488112,0.0248511,-0.0527721,-0.0776232
41,0.86344415,0.8044171,"('unforgiving', 'forgiving')",0.6903386,0.6977238,0.0174363,-0.105206445,0.5237397,0.4656448,-0.0580949
42,0.6390374,0.63504356,"('unreliable', 'reliable')",0.412614,0.40174398,-3.4470503,-3.4451616,-0.7984664,-0.8027914,-0.004325
43,0.66433233,0.5972158,"('irresponsible', 'responsible')",-0.49913085,-0.5428249,0.28333157,0.26332006,0.149511,0.1059036,-0.0436074
44,-1.5425582,-1.4532707,"('prejudiced', 'unprejudiced')",-0.54914737,-0.54749185,-0.90029746,-0.8397713,-0.9973343,-0.9468446,0.0504897
45,-0.9487391,-1.0017409,"('incompetent', 'competent')",-1.660441,-1.5813239,-0.50669694,-0.5549025,-1.0386257,-1.0459891,-0.0073634
46,0.68959796,0.6350952,"('uncompetitive', 'competitive')",-0.699384,-0.6480511,0.032532863,0.14822227,0.0075823,0.0450888,0.0375065
47,-0.021975275,-0.076554544,"('stupid', 'smart')",-0.34346876,-0.29517162,5.484187,5.530737,1.7062476,1.7196703,0.0134227
48,0.7904834,0.70148045,"('unintelligent', 'intelligent')",-0.305976,-0.34684882,0.06349164,0.036671996,0.1826663,0.1304345,-0.0522318
49,-0.89116585,-0.8621603,"('unable', 'able')",-1.0363778,-0.9925586,-0.50258577,-0.36867785,-0.8100432,-0.7411323,0.0689109
50,-0.6071884,-0.62276363,"('clumsy', 'skillful')",0.3612839,0.31650442,0.13364996,0.12876411,-0.0374182,-0.059165,-0.0217468
51,-0.18809026,-0.32384473,"('uneducated', 'educated')",-0.38652202,-0.48778945,0.59743816,0.5725073,0.0076086,-0.079709,-0.0873176
52,0.7465778,0.7336474,"('irrational', 'rational')",1.3160114,1.2493328,-0.25750476,-0.41442418,0.6016948,0.522852,-0.0788428
53,1.5398091,1.481715,"('uncreative', 'creative')",1.9244479,2.079212,0.48752835,0.4743145,1.3172618,1.3450805,0.0278187
54,0.47457674,0.43123937,"('incapable', 'capable')",1.2613275,1.2321261,0.9258774,1.090636,0.8872605,0.9180005,0.03074
55,0.5227415,0.48948255,"('incompetent', 'clever')",-0.75446874,-0.70648175,-0.38255456,-0.3643856,-0.2047606,-0.1937949,0.0109657
56,0.7403016,0.67532986,"('impractical', 'practical')",-0.88780075,-0.9332271,-0.57030725,-0.50854075,-0.2392688,-0.2554793,-0.0162105
57,0.57999516,0.50435233,"('unimaginative', 'imaginative')",-0.44528037,-0.41831696,-3.4794855,-3.4957113,-1.1149236,-1.1365587,-0.0216351
58,1.0245534,1.0607127,"('undiscriminating', 'discriminating')",0.38363445,0.4340418,-0.21382886,-0.33057842,0.3981197,0.3880587,-0.010061
59,0.21862485,0.2208373,"('foolish', 'wise')",1.0805483,1.0398797,-0.14883994,-0.1934253,0.3834444,0.3557639,-0.0276805
60,1.0451686,1.0438461,"('inefficient', 'efficient')",-0.67114073,-0.71017325,0.3587736,0.4214532,0.2442672,0.2517087,0.0074415
61,1.6652085,1.6335595,"('illogical', 'logical')",1.0684606,1.0258368,0.6645821,0.5376641,1.1327504,1.0656868,-0.0670636
62,0.8235194,0.8866374,"('incompetent', 'brilliant')",-0.09139127,-0.09330654,0.037271183,0.14920649,0.2564664,0.3141791,0.0577127
63,0.62604636,0.5973838,"('unperceptive', 'insightful')",-0.31130388,-0.32128075,1.1106633,1.2039334,0.4751352,0.4933455,0.0182103
64,-0.053760476,-0.10159425,"('shy', 'confident')",0.024680644,-0.07936123,-6.719568,-6.780423,-2.2495492,-2.3204595,-0.0709103
65,0.38947916,0.34609044,"('insecure', 'secure')",0.1268427,0.097697094,0.07707916,0.12110298,0.1978004,0.1882968,-0.0095036
66,0.012982488,0.020073846,"('inactive', 'active')",0.6217605,0.614563,1.4199698,1.4670395,0.6849043,0.7005587,0.0156544
67,-0.870353,-0.8914176,"('doubtful', 'determined')",-1.4491619,-1.5366801,-0.5662304,-0.5118574,-0.961915,-0.9799851,-0.0180701
68,-0.4762213,-0.5762612,"('dependent', 'independent')",-1.4373202,-1.4781423,0.0068890676,0.10393764,-0.6355508,-0.6501553,-0.0146045
69,-0.7008213,-0.60344356,"('lazy', 'industrious')",1.15058,1.154181,-0.96752053,-0.9547301,-0.1725873,-0.1346642,0.0379231
70,0.22365038,0.163592,"('lethargic', 'energetic')",-1.2549475,-1.25596,0.5298495,0.55346084,-0.1671492,-0.1796357,-0.0124865
71,0.85007876,0.855018,"('diffident', 'self-confident')",1.9335673,1.9977196,0.6593968,0.66032857,1.147681,1.1710221,0.0233411
72,1.072836,1.1143817,"('unambitious', 'ambitious')",0.44087687,0.42034516,-0.7662583,-0.84170043,0.2491515,0.2310088,-0.0181427
73,0.27909186,0.27316162,"('helpless', 'self-reliant')",-0.003089495,-0.030242879,-4.749627,-4.801208,-1.4912082,-1.5194297,-0.0282215
74,0.8379686,0.8607928,"('undedicated', 'dedicated')",-0.5068664,-0.34638968,-0.42008695,-0.4184946,-0.0296616,0.0319695,0.0616311
75,-1.709954,-1.6100103,"('meek', 'impulsive')",-0.81827205,-0.75921786,-0.38304794,-0.2689514,-0.9704247,-0.8793932,0.0910315
76,1.3192635,1.3443023,"('anxious', 'daring')",-0.10153819,-0.09057535,0.594331,0.71124977,0.6040188,0.6549923,0.0509735
77,-0.4410512,-0.47977215,"('unmotivated', 'motivated')",-0.2902255,-0.25022992,-0.84022695,-0.65697515,-0.5238345,-0.4623257,0.0615088
78,0.15058611,0.16200577,"('nonresilient', 'resilient')",1.0759585,1.137828,0.82506055,1.0592695,0.6838684,0.7863677,0.1024993
79,-0.5105577,-0.466865,"('wavering', 'unwavering')",-0.14677411,-0.10305763,0.3884577,0.51040363,-0.0896247,-0.0198397,0.069785
80,-0.5585807,-0.5646746,"('dominated', 'dominating')",-1.1737621,-1.2371318,-0.611374,-0.5400445,-0.7812389,-0.780617,0.0006219
81,-1.018253,-1.1191397,"('submissive', 'aggressive')",-2.0840964,-2.127106,-0.8222048,-0.6398981,-1.3081847,-1.2953812,0.0128035
82,0.06295492,0.07160381,"('poor', 'rich')",0.297705,0.38744769,6.002875,6.0954423,2.1211783,2.1848313,0.063653
83,0.5755672,0.48244286,"('powerless', 'powerful')",0.20082746,0.14969331,-0.72754693,-0.787508,0.0162826,-0.0517906,-0.0680732
84,0.38147146,0.3484389,"('inferior', 'superior')",-0.36910823,-0.43679878,0.15312727,0.16462897,0.0551635,0.025423,-0.0297405
85,1.1069694,1.17613,"('insignificant', 'prestigious')",3.027516,3.0904808,-0.051536925,-0.044619314,1.3609827,1.4073307,0.046348
86,0.81668127,0.64270616,"('uninfluential', 'influential')",-1.0474555,-1.139698,-0.28171223,-0.3744375,-0.1708288,-0.2904765,-0.1196477
87,0.06444342,0.14927304,"('unsuccessful', 'successful')",1.0775431,1.0425409,0.5206789,0.75092655,0.5542218,0.6475801,0.0933583
88,0.28219512,0.26083213,"('low', 'eminent')",0.5558924,0.57306874,-0.22760616,-0.22930427,0.2034938,0.2015322,-0.0019616
