,align_male,align_female,tuple,technology_male,technology_female,inc_male,inc_female,average_male,average_female,female-male
21,1.5057583,1.5701442,"('immoral', 'moral')",1.2250712,1.2496829,-0.6695897,-0.6659222,0.6870799,0.7179683,0.0308884
22,1.188666,1.2510871,"('untrustworthy', 'trustworthy')",0.55669,0.55209976,-0.69195706,-0.75391734,0.3511329,0.3497565,-0.0013764
23,2.1199117,2.1768606,"('insincere', 'sincere')",-0.33352548,-0.2729658,5.190287,5.1583166,2.3255577,2.3540705,0.0285128
24,1.5047266,1.5565832,"('dishonest', 'honest')",-1.4970086,-1.4349943,0.4828876,0.45130274,0.1635352,0.1909639,0.0274287
25,-0.7360375,-0.759598,"('egoistic', 'altruistic')",-0.13565865,-0.11339917,1.7457558,1.7382388,0.2913532,0.2884139,-0.0029393
26,0.90408003,0.8605205,"('hardhearted', 'benevolent')",0.8580948,0.8822928,2.1024692,2.0655236,1.2882147,1.2694457,-0.018769
27,0.9413232,0.8827031,"('hardhearted', 'softhearted')",0.12548892,0.17848524,1.7567437,1.6916176,0.9411853,0.917602,-0.0235833
28,0.7032276,0.6758076,"('disloyal', 'loyal')",0.2191082,0.1489836,0.9089765,0.8495018,0.6104374,0.5580977,-0.0523397
29,-0.9792258,-1.0823963,"('unfair', 'fair')",-1.0483929,-1.1100243,-0.5078802,-0.61797845,-0.8451663,-0.9367997,-0.0916334
30,2.1563067,2.2229478,"('intolerant', 'tolerant')",1.2848732,1.2916874,1.0321993,0.98134303,1.4911264,1.4986595,0.0075331
31,-3.1177764,-3.0881643,"('evil', 'good')",-0.9349199,-0.95240355,-0.5228704,-0.5626961,-1.5251889,-1.5344213,-0.0092324
32,0.43699402,0.43424022,"('unkind', 'kind')",0.26374653,0.2967844,0.7548443,0.6532325,0.485195,0.461419,-0.023776
33,-0.049449433,-0.22954804,"('wrong', 'right')",0.61698866,0.57532996,-0.16007748,-0.26021096,0.1358206,0.0285237,-0.1072969
34,1.2759521,1.4007663,"('mean', 'honorable')",-0.6032085,-0.4526806,5.64081,5.829968,2.1045179,2.2593513,0.1548334
35,-2.5846741,-2.8182502,"('corrupt', 'incorrupt')",-0.7649273,-0.8966048,0.13144694,0.020825367,-1.0727182,-1.2313432,-0.158625
36,-1.8684676,-1.895926,"('hostile', 'amicable')",-1.1312836,-1.240954,0.5967499,0.45897874,-0.8010004,-0.8926338,-0.0916334
37,0.69947445,0.70186824,"('fake', 'genuine')",-0.36352685,-0.31190112,0.49736696,0.5604269,0.2777715,0.316798,0.0390265
38,0.3945855,0.42421088,"('untruthful', 'truthful')",-0.79752123,-0.7044686,-0.22182043,-0.18614055,-0.2082521,-0.1554661,0.052786
39,2.909398,2.8629196,"('exploitative', 'cooperative')",0.84243375,0.8802147,0.23731893,0.17663497,1.3297169,1.3065898,-0.0231271
40,0.4632244,0.47777125,"('stingy', 'generous')",-0.117196,-0.07545957,-1.2842811,-1.4009571,-0.3127509,-0.3328818,-0.0201309
41,0.8395438,0.9183177,"('unforgiving', 'forgiving')",-0.48336565,-0.3827095,0.36349618,0.22261988,0.2398914,0.2527427,0.0128513
42,1.4700565,1.6134135,"('unreliable', 'reliable')",-0.4836678,-0.2228322,-2.7727911,-2.6598108,-0.5954675,-0.4230765,0.172391
43,2.5051513,2.6679766,"('irresponsible', 'responsible')",0.12237808,0.3037696,0.38998505,0.406595,1.0058382,1.1261137,0.1202755
44,-0.885805,-0.9549936,"('prejudiced', 'unprejudiced')",-0.14313811,-0.049958706,-1.3813207,-1.371385,-0.8034213,-0.7921124,0.0113089
45,0.65635836,0.8664314,"('incompetent', 'competent')",-0.20745364,-0.13004148,-0.26474124,-0.2988493,0.0613878,0.1458469,0.0844591
46,2.0945513,2.2799706,"('uncompetitive', 'competitive')",0.64426315,0.78403544,-0.67443544,-0.76122695,0.6881263,0.7675931,0.0794668
47,0.62649274,0.70722395,"('stupid', 'smart')",1.1928716,1.3047154,5.3884606,5.516825,2.4026082,2.5095882,0.10698
48,1.0726964,1.1373476,"('unintelligent', 'intelligent')",1.2056389,1.1673716,0.5262794,0.51456296,0.9348716,0.9397607,0.0048891
49,-0.14082347,-0.12369049,"('unable', 'able')",0.50665605,0.5964254,-0.07384273,0.07460999,0.0973299,0.1824483,0.0851184
50,-0.4494142,-0.42413354,"('clumsy', 'skillful')",0.59110475,0.6560068,0.3067393,0.29550776,0.1494766,0.1757937,0.0263171
51,1.4252713,1.3850858,"('uneducated', 'educated')",0.42581388,0.27207398,0.23378596,0.15592676,0.694957,0.6043622,-0.0905948
52,-1.177084,-1.3868096,"('irrational', 'rational')",-0.5120612,-0.71692294,0.35118738,0.1899188,-0.4459859,-0.6379379,-0.191952
53,-0.8079592,-0.7624899,"('uncreative', 'creative')",1.0677707,1.134082,1.1078527,1.1252793,0.4558881,0.4989571,0.043069
54,-0.093635015,-0.094430625,"('incapable', 'capable')",0.56991935,0.55364317,1.1969668,1.2882569,0.5577504,0.5824898,0.0247394
55,1.8354121,2.0273926,"('incompetent', 'clever')",0.91582036,0.97183406,-0.01135863,-0.039214246,0.9132913,0.9866708,0.0733795
56,2.4812834,2.5537589,"('impractical', 'practical')",0.6694576,0.7385965,-0.58235687,-0.54329014,0.8561281,0.9163551,0.060227
57,0.5392902,0.66399646,"('unimaginative', 'imaginative')",1.2359463,1.3166816,-2.0996513,-2.1387308,-0.1081383,-0.0526842,0.0554541
58,1.4965106,1.5498755,"('undiscriminating', 'discriminating')",0.60170484,0.63138187,0.24358898,0.20503324,0.7806015,0.7954302,0.0148287
59,-0.69609505,-0.8203755,"('foolish', 'wise')",0.44454545,0.342854,0.62930137,0.6061908,0.1259173,0.0428898,-0.0830275
60,2.952698,3.1059759,"('inefficient', 'efficient')",1.0957834,1.2418022,-0.6194986,-0.50707185,1.1429942,1.2802354,0.1372412
61,1.3622636,1.1933355,"('illogical', 'logical')",1.1297358,0.9734662,0.120568596,-0.056947134,0.870856,0.7032848,-0.1675712
62,1.7829144,1.9130796,"('incompetent', 'brilliant')",1.12635,1.2765739,-0.08456673,0.023861762,0.9415659,1.0711717,0.1296058
63,1.7496424,1.9144026,"('unperceptive', 'insightful')",0.6448798,0.78529215,0.90233946,0.96554756,1.0989539,1.2217474,0.1227935
64,0.57220733,0.5676646,"('shy', 'confident')",0.12202247,0.10814,-6.639207,-6.7365932,-1.9816591,-2.0202629,-0.0386038
65,2.3086038,2.2906175,"('insecure', 'secure')",0.2842837,0.22213678,-0.6766387,-0.68166566,0.6387496,0.6103628,-0.0283868
66,-0.60213673,-0.6051918,"('inactive', 'active')",-0.77751774,-0.7740116,1.2533818,1.2662076,-0.0420909,-0.0376653,0.0044256
67,0.8121253,0.71197975,"('doubtful', 'determined')",0.49664372,0.543783,-0.6112168,-0.54274994,0.2325174,0.237671,0.0051536
68,0.9196056,0.81496656,"('dependent', 'independent')",-0.3103122,-0.35441494,-0.5866615,-0.62179714,0.007544,-0.0537485,-0.0612925
69,-1.0022187,-1.1528285,"('lazy', 'industrious')",0.5859502,0.6305539,-0.22771238,-0.19692269,-0.2146603,-0.2397324,-0.0250721
70,2.6008425,2.7297559,"('lethargic', 'energetic')",0.39085743,0.54882944,0.60782444,0.682758,1.1998415,1.3204478,0.1206063
71,1.3741895,1.381392,"('diffident', 'self-confident')",0.75857705,0.8555591,0.6556443,0.67210275,0.9294702,0.9696846,0.0402144
72,1.2204219,1.2654372,"('unambitious', 'ambitious')",-0.57456183,-0.5185272,-1.0316726,-0.9833054,-0.1286042,-0.0787985,0.0498057
73,0.6644858,0.66881645,"('helpless', 'self-reliant')",0.77887493,0.74624014,-2.7279031,-2.7395933,-0.4281808,-0.4415122,-0.0133314
74,1.5379045,1.6462965,"('undedicated', 'dedicated')",0.7263361,0.84528667,0.31352332,0.30557486,0.8592547,0.932386,0.0731313
75,-1.50165,-1.4778789,"('meek', 'impulsive')",-0.3909858,-0.3817255,-0.24356721,-0.16865496,-0.7120677,-0.6760864,0.0359813
76,1.3420361,1.451702,"('anxious', 'daring')",0.5968384,0.7530658,-0.13437681,-0.04199141,0.6014992,0.7209254,0.1194262
77,0.8043783,0.8387144,"('unmotivated', 'motivated')",0.92592496,0.9486299,-1.2379903,-1.1661605,0.1641043,0.2070613,0.042957
78,0.93944967,1.0472243,"('nonresilient', 'resilient')",1.298969,1.3744415,0.27733895,0.3202492,0.8385859,0.9139716,0.0753857
79,-1.5841793,-1.6285976,"('wavering', 'unwavering')",-1.5554278,-1.6030142,0.10560186,0.17759967,-1.0113351,-1.018004,-0.0066689
80,1.9665213,1.9644368,"('dominated', 'dominating')",0.24739063,0.25133026,-1.1938847,-1.1276511,0.3400091,0.3627053,0.0226962
81,2.071405,2.1657205,"('submissive', 'aggressive')",1.167961,1.1780411,-0.91130084,-0.82325244,0.7760217,0.8401697,0.064148
82,-0.23972514,-0.13709268,"('poor', 'rich')",0.4487998,0.42489672,5.765502,5.8848476,1.9915255,2.0575506,0.0660251
83,0.52018166,0.53419316,"('powerless', 'powerful')",0.18593359,0.23995213,-1.0188161,-1.0765573,-0.1042336,-0.100804,0.0034296
84,1.1394125,1.0671331,"('inferior', 'superior')",0.7175081,0.63644975,0.8394291,0.76781386,0.8987832,0.8237989,-0.0749843
85,-2.357803,-2.4288857,"('insignificant', 'prestigious')",0.27926996,0.2795284,1.1481591,1.134304,-0.3101247,-0.3383511,-0.0282264
86,1.1200532,1.167756,"('uninfluential', 'influential')",0.24566922,0.11851113,0.1838951,0.03498974,0.5165392,0.4404189,-0.0761203
87,0.5535038,0.52472514,"('unsuccessful', 'successful')",1.0782831,0.98218024,0.7943064,0.8606566,0.8086977,0.7891873,-0.0195104
88,0.24925609,0.20633343,"('low', 'eminent')",0.010091014,-0.009046806,0.19214532,0.231171,0.1504975,0.1428192,-0.0076783
