,united_male,united_female,tuple,parcel_male,parcel_female,service_male,service_female,inc_male,inc_female,average_male,average_female,female-male
13,1.016869,1.0244659,"('impolite', 'polite')",-0.56551105,-0.6031539,1.4231989,1.3855586,0.045245215,-0.053499304,0.4799505,0.4383428,-0.0416077
14,0.845271,0.9238539,"('antisocial', 'social')",-0.50657696,-0.5219647,0.33333594,0.3526713,-0.60709745,-0.67087036,0.0162331,0.0209225,0.0046894
15,-0.489952,-0.5811332,"('boring', 'funny')",0.7783766,0.8344525,-0.7627653,-0.88419735,0.50925064,0.45848253,0.0087275,-0.0430989,-0.0518264
16,-0.6113175,-0.6401272,"('unpopular', 'popular')",-0.71077096,-0.70377946,-0.65148574,-0.6403728,0.7194032,0.7117565,-0.3135427,-0.3181307,-0.004588
17,0.11972037,0.16602059,"('nasty', 'nice')",0.794332,0.80448365,0.45803598,0.47125906,-0.21401882,-0.15717778,0.2895174,0.3211464,0.031629
18,0.043708965,0.07709784,"('disagreeable', 'welcoming')",0.47771418,0.4797151,-0.11732857,-0.12161502,-0.21280335,-0.22866125,0.0478228,0.0516342,0.0038114
19,-0.12807116,-0.14507681,"('inhospitable', 'hospitable')",0.60338134,0.6025049,-0.29145578,-0.27828246,0.14884877,0.2312653,0.0831758,0.1026027,0.0194269
20,-0.1327521,-0.14335532,"('rough', 'thoughtful')",-0.6340702,-0.6562359,0.1526172,0.18536557,1.0561721,1.0257891,0.1104918,0.1028909,-0.0076009
21,1.6855296,1.7214758,"('immoral', 'moral')",-0.68486965,-0.7712001,1.1882567,1.1963946,-0.58823323,-0.6263404,0.4001709,0.3800825,-0.0200884
22,0.67124426,0.5999087,"('untrustworthy', 'trustworthy')",-0.91987544,-1.0082269,0.23910685,0.17158051,-0.8123424,-0.8862022,-0.2054667,-0.280735,-0.0752683
23,1.4785722,1.5146513,"('insincere', 'sincere')",0.23799217,0.15920877,0.58589345,0.48540473,5.8256626,5.668341,2.0320301,1.9569016,-0.0751285
24,1.0159785,0.98184925,"('dishonest', 'honest')",0.3947588,0.35355306,-0.6668773,-0.7224791,0.932402,0.8698424,0.4190655,0.3706914,-0.0483741
25,-0.58583784,-0.5954405,"('egoistic', 'altruistic')",2.3716304,2.4094155,1.5518284,1.633919,1.805321,1.7777046,1.2857355,1.3063997,0.0206642
26,-0.37731338,-0.476496,"('hardhearted', 'benevolent')",2.3888247,2.3341842,0.6083268,0.54030097,1.7951857,1.7174908,1.103756,1.02887,-0.074886
27,-0.28317884,-0.2928429,"('hardhearted', 'softhearted')",0.7313611,0.7298831,0.4220561,0.42035052,1.6388904,1.5753703,0.6272822,0.6081902,-0.019092
28,1.0619427,0.9934343,"('disloyal', 'loyal')",0.7449877,0.6815128,0.16428556,0.12649876,0.97115743,0.8477177,0.7355933,0.6622909,-0.0733024
29,-0.3168456,-0.41641057,"('unfair', 'fair')",0.313117,0.31586483,-1.1070362,-1.1459494,-0.45801106,-0.59238553,-0.392194,-0.4597202,-0.0675262
30,0.5699675,0.5870927,"('intolerant', 'tolerant')",-0.013824081,-0.08770791,-0.2267575,-0.30548018,1.3693733,1.2804555,0.4246898,0.36859,-0.0560998
31,-1.9168458,-2.004862,"('evil', 'good')",0.80704653,0.8841196,-1.3989952,-1.3934642,-0.82300365,-0.8282292,-0.8329495,-0.835609,-0.0026595
32,1.404779,1.4012189,"('unkind', 'kind')",0.834857,0.7870861,0.37493926,0.37056676,1.4557369,1.2820389,1.017578,0.9602277,-0.0573503
33,0.74165106,0.71859294,"('wrong', 'right')",2.019442,1.9769462,1.0247777,0.9621813,-0.189341,-0.24596477,0.8991324,0.852939,-0.0461934
34,0.018901119,0.0662527,"('mean', 'honorable')",0.1772147,0.17796904,-0.15188846,-0.13737139,5.8692007,5.9627438,1.4783571,1.5173985,0.0390414
35,-1.4202706,-1.5526266,"('corrupt', 'incorrupt')",0.8880014,0.9081342,-0.5985799,-0.62284565,0.1744974,0.101469375,-0.2390879,-0.2914672,-0.0523793
36,-2.4395776,-2.6347222,"('hostile', 'amicable')",0.9467815,0.8654416,-1.013914,-1.137946,0.356589,0.22866358,-0.5375302,-0.6696407,-0.1321105
37,-0.33880013,-0.31598884,"('fake', 'genuine')",-0.46689206,-0.45955768,-0.7373709,-0.6814555,0.17969726,0.18971106,-0.3408415,-0.3168227,0.0240188
38,0.15784967,0.113707624,"('untruthful', 'truthful')",0.48075032,0.4540489,0.02355976,-0.03818193,0.3567499,0.40630126,0.2547274,0.233969,-0.0207584
39,1.3348787,1.3324425,"('exploitative', 'cooperative')",1.0971484,1.0815976,0.38259262,0.38061148,0.095177256,0.05113032,0.7274492,0.7114455,-0.0160037
40,0.87717956,0.8452801,"('stingy', 'generous')",2.1150498,2.046772,0.117192976,0.16367804,-1.3869487,-1.4582165,0.4306184,0.3993784,-0.03124
41,0.090542205,0.0844891,"('unforgiving', 'forgiving')",1.2752228,1.2483467,1.5032862,1.4752196,0.42316294,0.3346533,0.8230535,0.7856772,-0.0373763
42,2.0167048,2.0450718,"('unreliable', 'reliable')",0.83355117,0.7838596,1.1079156,1.1741291,-2.8198688,-2.7132082,0.2845757,0.322463,0.0378873
43,0.5300338,0.5695225,"('irresponsible', 'responsible')",-0.9382941,-0.9318776,-0.5511503,-0.49877763,0.27394322,0.28115654,-0.1713668,-0.1449941,0.0263727
44,-0.6416038,-0.66910666,"('prejudiced', 'unprejudiced')",-1.0850927,-1.0151358,-0.22998805,-0.1876647,-1.5713756,-1.5166875,-0.882015,-0.8471487,0.0348663
45,-0.17484812,-0.17780523,"('incompetent', 'competent')",-0.36658248,-0.34526598,0.80052537,0.8463212,-0.38399655,-0.45069396,-0.0312254,-0.031861,-0.0006356
46,1.7962122,1.9570884,"('uncompetitive', 'competitive')",-1.6118873,-1.6597464,0.6053256,0.7261905,-1.0102463,-1.0515999,-0.055149,-0.0070169,0.0481321
47,0.3072148,0.3668944,"('stupid', 'smart')",0.42662498,0.41604322,0.6222278,0.61301947,5.709671,5.7166324,1.7664347,1.7781473,0.0117126
48,1.2090609,1.2094935,"('unintelligent', 'intelligent')",0.26432773,0.21879157,-0.03297046,-0.07886752,0.73804575,0.70319766,0.544616,0.5131538,-0.0314622
49,-0.88346,-0.86340445,"('unable', 'able')",-1.7443894,-1.6816378,-0.8172386,-0.74861294,-0.15015978,-0.04311207,-0.8988119,-0.8341918,0.0646201
50,-0.4751701,-0.5168258,"('clumsy', 'skillful')",-0.97761154,-0.9656476,-1.092809,-1.0914986,0.056207832,0.058738057,-0.6223457,-0.6288085,-0.0064628
51,1.2318447,1.1885694,"('uneducated', 'educated')",-0.6890129,-0.8319146,0.36406338,0.25709113,0.65423083,0.50490135,0.3902815,0.2796618,-0.1106197
52,-0.96344566,-1.1184893,"('irrational', 'rational')",0.9471381,0.90928245,-0.35806328,-0.49975416,0.021182805,-0.12378365,-0.088297,-0.2081862,-0.1198892
53,-0.41322225,-0.44681713,"('uncreative', 'creative')",0.44027835,0.2952303,-1.1542058,-1.2331839,0.84462905,0.7750459,-0.0706302,-0.1524312,-0.081801
54,-0.73403335,-0.7773341,"('incapable', 'capable')",-0.0774246,-0.10200877,-1.0197996,-1.0575315,1.0302968,1.032237,-0.2002402,-0.2261593,-0.0259191
55,0.75631213,0.8216178,"('incompetent', 'clever')",-1.1977463,-1.2185974,0.11795184,0.21034686,-0.14720282,-0.19250198,-0.1176713,-0.0947837,0.0228876
56,2.3729575,2.4141548,"('impractical', 'practical')",0.95455,0.91033554,1.11412,1.1013763,-0.15844256,-0.17963012,1.0707963,1.0615591,-0.0092372
57,0.7681203,0.7648191,"('unimaginative', 'imaginative')",-1.3363843,-1.3611884,-0.8767981,-0.8743444,-2.7596228,-2.7827883,-1.0511713,-1.0633755,-0.0122042
58,-0.2332921,-0.2579774,"('undiscriminating', 'discriminating')",-0.0039646477,-0.07699412,0.005515225,-0.036054336,-0.23009008,-0.23457482,-0.1154579,-0.1514002,-0.0359423
59,-0.24815243,-0.3933197,"('foolish', 'wise')",0.3415681,0.37303334,-1.1049211,-1.1355661,0.70834213,0.65371203,-0.0757908,-0.1255351,-0.0497443
60,1.3497673,1.488099,"('inefficient', 'efficient')",-0.61758846,-0.61400616,1.1607537,1.1379448,-0.16247122,-0.09523289,0.4326154,0.4792012,0.0465858
61,0.29460657,0.23250626,"('illogical', 'logical')",0.07231748,0.0052230544,1.0576506,0.946334,0.22257942,0.05843304,0.4117885,0.3106241,-0.1011644
62,0.8403626,0.9278636,"('incompetent', 'brilliant')",-0.3941051,-0.335564,0.85495394,0.92534775,0.11267606,0.22127339,0.3534719,0.4347302,0.0812583
63,0.81142557,0.8455774,"('unperceptive', 'insightful')",-0.47068167,-0.4976906,0.9013065,0.8973424,0.9292526,0.98422545,0.5428258,0.5573637,0.0145379
64,0.8484882,0.7682501,"('shy', 'confident')",-1.7241117,-1.7280045,-0.83717394,-0.86940324,-6.632639,-6.6246047,-2.086359,-2.1134405,-0.0270815
65,1.6495032,1.650675,"('insecure', 'secure')",-1.3784887,-1.4220458,-0.3165357,-0.36868867,-0.2644551,-0.3413685,-0.0774941,-0.120357,-0.0428629
66,0.10632776,0.08649859,"('inactive', 'active')",-0.0254933,-0.039053485,-0.08929922,-0.03642714,1.0778077,1.0759555,0.2673357,0.2717434,0.0044077
67,1.3852882,1.3992006,"('doubtful', 'determined')",0.32818782,0.34415805,0.8180499,0.80689865,-0.5129517,-0.46985173,0.5046436,0.5201014,0.0154578
68,0.40872288,0.2678342,"('dependent', 'independent')",-2.26766,-2.3724117,-0.947368,-1.0162556,-0.46568933,-0.5039931,-0.8179986,-0.9062065,-0.0882079
69,0.007980112,-0.060281523,"('lazy', 'industrious')",1.3977251,1.4859468,0.9046694,0.8830732,-0.2730199,-0.18652757,0.5093387,0.5305527,0.021214
70,1.3890574,1.4144669,"('lethargic', 'energetic')",-0.8414123,-0.8911627,0.070634305,0.10714236,0.49040484,0.5102493,0.2771711,0.285174,0.0080029
71,0.61680806,0.5880392,"('diffident', 'self-confident')",2.3191137,2.3440542,0.34875777,0.40993023,0.791327,0.74379677,1.0190016,1.021455,0.0024534
72,0.24858516,0.2745919,"('unambitious', 'ambitious')",0.5591699,0.6025611,-1.3116527,-1.2938213,-0.9413617,-0.8669787,-0.3613148,-0.3209118,0.040403
73,0.51647145,0.41849393,"('helpless', 'self-reliant')",0.6592726,0.59098583,-0.07429557,-0.13005969,-3.3439364,-3.285513,-0.560622,-0.6015232,-0.0409012
74,1.4268051,1.4642825,"('undedicated', 'dedicated')",-0.5177872,-0.5247379,-0.58304095,-0.57247233,-0.12776558,-0.14207175,0.0495528,0.0562501,0.0066973
75,-1.8658204,-1.9294329,"('meek', 'impulsive')",-0.7946404,-0.7350812,-0.6824667,-0.6414213,-0.4244521,-0.30241176,-0.9418449,-0.9020868,0.0397581
76,0.60330164,0.6756564,"('anxious', 'daring')",-0.6263018,-0.69215596,0.9081914,0.9847318,0.034356125,0.10695926,0.2298868,0.2687979,0.0389111
77,0.830848,0.9065417,"('unmotivated', 'motivated')",-0.36437556,-0.38001108,0.5900126,0.5733203,-1.1078199,-1.0671194,-0.0128337,0.0081829,0.0210166
78,0.038933955,0.16470891,"('nonresilient', 'resilient')",-0.81872565,-0.7959852,0.96620613,1.0893474,0.05938509,0.14800197,0.0614499,0.1515183,0.0900684
79,-0.19480091,-0.27034616,"('wavering', 'unwavering')",0.5075863,0.48035333,-0.82019174,-0.9037447,0.0005505532,0.05560548,-0.1267139,-0.159533,-0.0328191
80,1.6047516,1.6812259,"('dominated', 'dominating')",-0.7891527,-0.776419,1.5554711,1.6928788,-1.2865378,-1.2260524,0.271133,0.3429084,0.0717754
81,1.8238187,1.8900647,"('submissive', 'aggressive')",-1.6259803,-1.6493133,0.37797058,0.3654848,-0.80631,-0.79131377,-0.0576252,-0.0462694,0.0113558
82,-0.9539669,-0.9144019,"('poor', 'rich')",-0.99003947,-1.046422,-0.3059255,-0.3015129,6.1355777,6.125668,0.9714115,0.9658328,-0.0055787
83,0.020182226,-0.016863376,"('powerless', 'powerful')",0.0030090436,-0.027989477,-0.21120584,-0.2350143,-1.2265205,-1.2722094,-0.3536338,-0.3880191,-0.0343853
84,0.1689597,0.14926675,"('inferior', 'superior')",0.004554203,0.028134987,-0.045829795,-0.06710892,0.5272348,0.45968738,0.1637297,0.1424951,-0.0212346
85,-1.6490991,-1.7102782,"('insignificant', 'prestigious')",1.333384,1.2574875,-0.9991572,-1.0703435,0.6901132,0.68569,-0.1561898,-0.209361,-0.0531712
86,0.9819783,0.9332545,"('uninfluential', 'influential')",-0.2150168,-0.32329643,-0.0024783574,-0.08152619,0.0007525133,-0.11359753,0.1913089,0.1037086,-0.0876003
87,0.3810768,0.37631416,"('unsuccessful', 'successful')",-0.15050751,-0.12933397,0.3997897,0.38881153,0.5384163,0.5707797,0.2921938,0.3016428,0.009449
88,0.1016264,0.07469828,"('low', 'eminent')",-0.8447354,-0.9215058,-1.475063,-1.6068819,0.2615691,0.24168554,-0.4891507,-0.5530009,-0.0638502
