,affiliated_male,affiliated_female,tuple,computer_male,computer_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
28,0.65511143,0.5780771,"('disloyal', 'loyal')",0.038831905,-0.09287883,0.02427945,-0.042550635,1.0591433,0.9705409,0.4443415,0.3532971,-0.0910444
29,-0.8467225,-0.8983802,"('unfair', 'fair')",-0.0014820229,-0.011981711,-0.6438385,-0.7561755,-1.0855494,-1.1936144,-0.6443981,-0.7150379,-0.0706398
30,0.9849658,1.0145242,"('intolerant', 'tolerant')",1.0964464,1.0517536,0.51579535,0.48874444,1.2562623,1.2541791,0.9633675,0.9523004,-0.0110671
31,-2.571727,-2.6496089,"('evil', 'good')",0.05452798,0.108132936,-1.3073975,-1.3776786,-1.2059946,-1.2915038,-1.2576478,-1.3026646,-0.0450168
32,1.009608,1.0907682,"('unkind', 'kind')",0.049954854,0.013297848,0.2879671,0.32131696,1.1077337,1.1091877,0.6138159,0.6336427,0.0198268
33,0.11599406,0.08700799,"('wrong', 'right')",1.3916129,1.4240733,0.3009257,0.29380754,-0.41454244,-0.44467264,0.3484976,0.340054,-0.0084436
34,0.9479896,1.1006824,"('mean', 'honorable')",0.2264193,0.29631922,0.10079956,0.16607343,5.698772,5.822424,1.7434951,1.8463748,0.1028797
35,-0.5714304,-0.6858953,"('corrupt', 'incorrupt')",0.6345764,0.63250506,-0.2299486,-0.3279908,0.2074016,0.019353533,0.0101498,-0.0905069,-0.1006567
36,-0.8751127,-1.015577,"('hostile', 'amicable')",0.24669237,0.18716204,-0.9280846,-1.1062605,0.32091323,0.15752375,-0.3088979,-0.4442879,-0.13539
37,0.50173926,0.5963023,"('fake', 'genuine')",-0.8537949,-0.8354561,-0.13165057,-0.083567254,-0.015658483,0.015776478,-0.1248412,-0.0767361,0.0481051
38,0.6254547,0.65743685,"('untruthful', 'truthful')",0.56835544,0.58026165,-0.01890669,-0.013416903,0.3480595,0.39527395,0.3807408,0.4048889,0.0241481
39,2.3872042,2.4188612,"('exploitative', 'cooperative')",1.1656667,1.1499197,0.8985463,0.8962498,0.04419501,0.12011355,1.123903,1.146286,0.022383
40,0.08624914,0.09464976,"('stingy', 'generous')",-0.33747762,-0.3003239,-0.07994309,-0.014311979,-1.9855258,-1.9938676,-0.5791743,-0.5534635,0.0257108
41,0.8182184,0.7765138,"('unforgiving', 'forgiving')",-0.13067788,-0.16987315,0.6218576,0.5828188,0.41357666,0.35464352,0.4307437,0.3860258,-0.0447179
42,1.689454,1.7130913,"('unreliable', 'reliable')",-0.53742343,-0.4696334,0.4840294,0.619739,-2.6727624,-2.5773516,-0.2591756,-0.1785387,0.0806369
43,1.4722736,1.5576617,"('irresponsible', 'responsible')",-0.7814567,-0.7409955,-1.1089442,-1.022499,0.22711495,0.30169195,-0.0477531,0.0239648,0.0717179
44,-0.44862944,-0.4091883,"('prejudiced', 'unprejudiced')",-1.2987678,-1.2048575,0.083819136,0.15396921,-1.5607407,-1.5016148,-0.8060797,-0.7404228,0.0656569
45,1.0499741,1.0351537,"('incompetent', 'competent')",-0.7168383,-0.71439505,0.70144194,0.7901952,-0.43530834,-0.4685402,0.1498173,0.1606034,0.0107861
46,0.8949873,0.93275917,"('uncompetitive', 'competitive')",-1.22873,-1.2736511,0.4087116,0.5398181,-0.47676867,-0.45273393,-0.1004499,-0.0634519,0.036998
47,-0.22723782,-0.16420516,"('stupid', 'smart')",0.49910775,0.52112764,1.0733243,1.0778978,5.3148136,5.3947315,1.665002,1.7073879,0.0423859
48,0.48891476,0.49626535,"('unintelligent', 'intelligent')",0.32242614,0.26530606,-1.0205742,-1.0498269,0.1264894,0.087505475,-0.020686,-0.0501875,-0.0295015
49,-0.12941018,-0.059833564,"('unable', 'able')",-0.2918402,-0.2541422,-0.01040246,0.06489907,-0.28886402,-0.2333175,-0.1801292,-0.1205985,0.0595307
50,0.5177354,0.56908005,"('clumsy', 'skillful')",-0.08971102,-0.062676586,0.43307084,0.5208173,-0.2349506,-0.21643512,0.1565362,0.2026964,0.0461602
51,3.5870385,3.5308921,"('uneducated', 'educated')",-0.6931065,-0.8281281,0.47668165,0.39560023,0.40210015,0.33593556,0.9431785,0.858575,-0.0846035
52,-0.45919868,-0.5553019,"('irrational', 'rational')",1.249013,1.2143267,0.53368914,0.36377382,-0.19043936,-0.3412044,0.283266,0.1703986,-0.1128674
53,-1.4463178,-1.4726001,"('uncreative', 'creative')",1.3432078,1.3077227,-0.39209348,-0.44093332,0.7175887,0.64946145,0.0555963,0.0109127,-0.0446836
54,0.6155367,0.648736,"('incapable', 'capable')",0.3313557,0.27938768,-0.14393681,-0.13778576,1.1275368,1.1528362,0.4826231,0.4857935,0.0031704
55,0.5987257,0.6396767,"('incompetent', 'clever')",-1.0456736,-1.0764024,-0.37427032,-0.2530096,-0.35658994,-0.27228794,-0.294452,-0.2405058,0.0539462
56,1.5813369,1.542905,"('impractical', 'practical')",0.9427102,0.9196451,0.7314794,0.76115096,0.27504477,0.27827835,0.8826428,0.8754948,-0.007148
57,0.38494426,0.33137357,"('unimaginative', 'imaginative')",0.3888716,0.29988572,-1.0821223,-1.085346,-2.2017622,-2.245562,-0.6275172,-0.6749122,-0.047395
58,0.37031895,0.3464555,"('undiscriminating', 'discriminating')",0.5661954,0.5183059,0.19938833,0.19193251,-0.148801,-0.14091183,0.2467754,0.2289455,-0.0178299
59,-0.017369859,-0.031549137,"('foolish', 'wise')",1.7069201,1.7442355,-0.05698191,-0.08547834,0.16606271,0.13381857,0.4496578,0.4402567,-0.0094011
60,0.90843534,0.9516617,"('inefficient', 'efficient')",-0.015197836,0.03284654,0.8471008,0.94318277,-0.4493069,-0.29470435,0.3227578,0.4082467,0.0854889
61,-0.11878913,-0.17183664,"('illogical', 'logical')",1.8539579,1.8535287,0.5147283,0.44472197,-0.043123435,-0.1040965,0.5516934,0.5055794,-0.046114
62,0.36146525,0.45803022,"('incompetent', 'brilliant')",-0.2910845,-0.2070527,0.4565987,0.60289305,-0.07841207,0.015102562,0.1121418,0.2172433,0.1051015
63,0.63956374,0.72027683,"('unperceptive', 'insightful')",-0.12421283,-0.14851186,0.72270876,0.81547964,0.7441972,0.7669276,0.4955642,0.538543,0.0429788
64,0.019006811,0.03399352,"('shy', 'confident')",-0.5950597,-0.53098935,-0.17112881,-0.119940475,-6.2996745,-6.294475,-1.7617141,-1.7278528,0.0338613
65,0.4210574,0.43578047,"('insecure', 'secure')",-0.46019453,-0.49881315,-0.61370885,-0.5791076,-0.79215264,-0.6523876,-0.3612497,-0.323632,0.0376177
66,1.3268095,1.3126247,"('inactive', 'active')",-0.4874516,-0.46212813,-0.038025446,-0.052277714,1.0044314,0.990517,0.451441,0.447184,-0.004257
67,1.2860143,1.3107877,"('doubtful', 'determined')",0.8162102,0.828957,1.2130779,1.2069249,-0.11553724,-0.12802757,0.7999413,0.8046605,0.0047192
68,-0.46494263,-0.3937745,"('dependent', 'independent')",-0.51013416,-0.567098,-0.39573264,-0.3771451,-0.8338591,-0.8804487,-0.5511671,-0.5546166,-0.0034495
69,0.4504379,0.4637054,"('lazy', 'industrious')",1.1244674,1.2096255,1.1116742,1.1284815,-0.30736226,-0.32648152,0.5948043,0.6188327,0.0240284
70,2.6373324,2.6921191,"('lethargic', 'energetic')",-1.4057708,-1.4432856,-0.08334766,0.012640882,0.4775006,0.5788395,0.4064286,0.4600785,0.0536499
71,1.3258044,1.3253217,"('diffident', 'self-confident')",1.2923745,1.3070623,0.37450925,0.3901002,0.36814603,0.3102187,0.8402085,0.8331757,-0.0070328
72,-0.2804721,-0.19863158,"('unambitious', 'ambitious')",-0.9706154,-0.9235547,-1.5083215,-1.470804,-1.2059083,-1.0840724,-0.9913293,-0.9192657,0.0720636
73,0.9431674,0.966551,"('helpless', 'self-reliant')",1.0643724,1.067054,-0.60916173,-0.6231314,-3.5186074,-3.452305,-0.5300573,-0.5104579,0.0195994
74,2.3705018,2.458138,"('undedicated', 'dedicated')",0.44218692,0.47706276,-0.20930275,-0.14356774,0.17159653,0.16786215,0.6937456,0.7398738,0.0461282
75,0.07896468,0.053372316,"('meek', 'impulsive')",0.1265372,0.11139333,-0.19903043,-0.21230182,0.009988941,0.018081889,0.0041151,-0.0073636,-0.0114787
76,1.0305122,1.0708727,"('anxious', 'daring')",-1.6972454,-1.7134951,0.36921117,0.4683683,0.10886955,0.18845373,-0.0471631,0.0035499,0.050713
77,0.95998645,0.9659544,"('unmotivated', 'motivated')",-0.31891593,-0.3455902,-0.30233264,-0.2603944,-0.893847,-0.8592879,-0.1387773,-0.1248295,0.0139478
78,-0.37310475,-0.2809506,"('nonresilient', 'resilient')",-0.7225489,-0.72090423,-0.019665405,0.09263718,-0.19318481,-0.17361799,-0.327126,-0.2707089,0.0564171
79,0.018063173,-0.07906418,"('wavering', 'unwavering')",0.31655544,0.2755647,-0.51440597,-0.54191184,0.4257387,0.37616313,0.0614878,0.0076879,-0.0537999
80,1.6822511,1.670591,"('dominated', 'dominating')",-1.277326,-1.2557638,1.0073626,1.107784,-0.9666496,-0.853041,0.1114095,0.1673926,0.0559831
81,1.5209146,1.5245386,"('submissive', 'aggressive')",0.14662322,0.042414233,0.7488593,0.7964791,-0.55897963,-0.41525316,0.4643544,0.4870447,0.0226903
82,0.34736738,0.3727557,"('poor', 'rich')",-0.15266855,-0.20264673,0.40225327,0.42513177,6.352704,6.377597,1.737414,1.7432094,0.0057954
83,0.52310526,0.46754202,"('powerless', 'powerful')",0.92593205,0.89338136,0.2644832,0.21857761,-0.8628782,-0.93358934,0.2126606,0.1614779,-0.0511827
84,0.66081077,0.58909,"('inferior', 'superior')",1.2241615,1.1678979,0.3893551,0.30527538,0.55499357,0.49066973,0.7073303,0.6382332,-0.0690971
85,0.0058391616,-0.05133015,"('insignificant', 'prestigious')",1.4457091,1.4753882,0.508589,0.43209288,0.9365271,0.80918884,0.7241661,0.6663349,-0.0578312
86,0.72900605,0.7194673,"('uninfluential', 'influential')",0.3640784,0.2841871,-0.64848924,-0.6304044,-0.03057088,-0.025467396,0.1035061,0.0869456,-0.0165605
87,1.4107168,1.4113622,"('unsuccessful', 'successful')",0.3456138,0.29940167,1.4462827,1.474575,0.62294865,0.6784092,0.9563905,0.965937,0.0095465
88,2.0800698,1.9227793,"('low', 'eminent')",1.0990751,1.0099491,1.2362304,1.0974935,1.433862,1.2933489,1.4623094,1.3308927,-0.1314167
