,cognizant_male,cognizant_female,tuple,technology_male,technology_female,sols_male,sols_female,corp_male,corp_female,average_male,average_female,female-male
72,-0.34182614,-0.42402422,"('unambitious', 'ambitious')",0.7647356,0.72195554,-0.3534579,-0.43372965,-0.37821212,-0.3357078,-0.0771901,-0.1178765,-0.0406864
73,1.4386704,1.4152392,"('helpless', 'self-reliant')",0.3424482,0.35497728,-0.10001789,-0.025570324,-3.4761822,-3.3748255,-0.4487704,-0.4075448,0.0412256
74,-0.46435398,-0.4265163,"('undedicated', 'dedicated')",0.4199378,0.45398787,0.412903,0.4689873,-0.13478103,-0.14264564,0.0584264,0.0884533,0.0300269
75,1.0293785,0.9659179,"('meek', 'impulsive')",-0.30196142,-0.3110836,-0.88425165,-0.8928863,-0.52226454,-0.45176175,-0.1697748,-0.1724534,-0.0026786
76,0.68091875,0.7020421,"('anxious', 'daring')",1.0242705,1.0128447,1.1859528,1.2109792,0.31103614,0.34989345,0.8005445,0.8189399,0.0183954
77,-0.34613195,-0.3824078,"('unmotivated', 'motivated')",1.2640245,1.2167664,0.15609442,0.06851575,-1.2827009,-1.2462363,-0.0521785,-0.0858405,-0.033662
78,-0.8448766,-0.71664554,"('nonresilient', 'resilient')",0.3470715,0.44773778,-0.5377478,-0.5273343,-0.3724851,-0.33134443,-0.3520095,-0.2818966,0.0701129
79,-0.58856004,-0.5943862,"('wavering', 'unwavering')",-2.0150533,-2.0907047,-1.4918387,-1.4703734,-0.6412191,-0.719496,-1.1841679,-1.21874,-0.0345721
80,0.40604526,0.35333002,"('dominated', 'dominating')",1.0517447,1.0569305,0.9734581,0.955307,-1.0494593,-0.9181336,0.3454472,0.3618585,0.0164113
81,0.7164521,0.47826132,"('submissive', 'aggressive')",2.1816807,1.936923,1.1665366,0.9573861,-0.44398123,-0.3575617,0.9051721,0.7537521,-0.15142
82,-0.6041149,-0.64579403,"('poor', 'rich')",0.17287798,0.053111017,0.23999843,0.21846455,6.777111,6.745319,1.6464682,1.5927751,-0.0536931
83,0.09334184,0.039989382,"('powerless', 'powerful')",0.8818435,0.81277966,-0.6487505,-0.77251065,-0.9843828,-1.0646402,-0.164487,-0.2460954,-0.0816084
84,0.9342588,0.9016389,"('inferior', 'superior')",-0.07294457,-0.14301544,0.13550314,0.044584207,0.6940261,0.72533727,0.4227109,0.3821362,-0.0405747
85,-0.70904154,-0.74453425,"('insignificant', 'prestigious')",-1.6731511,-1.6505654,-0.7723203,-0.8382106,0.028287595,-0.07726848,-0.7815563,-0.8276447,-0.0460884
86,-2.7173522,-2.8041177,"('uninfluential', 'influential')",0.32561156,0.1462624,-0.8661625,-1.0090764,-0.3663433,-0.4292498,-0.9060616,-1.0240453,-0.1179837
87,-0.29897943,-0.42501888,"('unsuccessful', 'successful')",0.06345944,-0.00947937,0.21801029,0.117707096,0.3680251,0.43138352,0.0876288,0.0286481,-0.0589807
88,0.06129319,-0.0321839,"('low', 'eminent')",0.37443787,0.20704693,-0.33057258,-0.44128564,-0.11639942,-0.22753489,-0.0028102,-0.1234894,-0.1206792
