,raytheon_male,raytheon_female,tuple,technologies_male,technologies_female,corp_male,corp_female,average_male,average_female,female-male
79,0.8500607,0.8071224,"('wavering', 'unwavering')",-1.1340065,-1.2342082,-0.5060595,-0.43953183,-0.2633351,-0.2888726,-0.0255375
80,-0.56634295,-0.546267,"('dominated', 'dominating')",0.5883298,0.68189543,-0.412019,-0.36960286,-0.1300107,-0.0779915,0.0520192
81,-1.1817844,-1.1890234,"('submissive', 'aggressive')",0.77499187,0.7142508,-0.70016235,-0.75670916,-0.3689849,-0.4104939,-0.041509
82,-0.896422,-0.95137495,"('poor', 'rich')",0.32921046,0.18690585,5.9089255,5.805632,1.7805713,1.6803877,-0.1001836
83,0.14586855,0.1935465,"('powerless', 'powerful')",0.006897852,0.14068171,-1.038564,-1.0298524,-0.2952659,-0.2318747,0.0633912
84,0.16332728,0.13204092,"('inferior', 'superior')",0.33741105,0.33472198,1.0288883,1.0266968,0.5098755,0.4978199,-0.0120556
85,2.7018418,2.6885993,"('insignificant', 'prestigious')",1.2040602,1.147336,0.43560523,0.45939323,1.447169,1.4317762,-0.0153928
86,-1.5783675,-1.7244195,"('uninfluential', 'influential')",0.082343236,-0.1358931,-0.4156091,-0.5907325,-0.6372111,-0.817015,-0.1798039
87,0.050667837,0.058744363,"('unsuccessful', 'successful')",0.46914196,0.44242728,1.0559417,1.0601314,0.5252505,0.5204344,-0.0048161
88,0.5081711,0.43312508,"('low', 'eminent')",0.71114707,0.5426692,-0.13995843,-0.30806404,0.3597866,0.2225767,-0.1372099
