,kettledrum_male,kettledrum_female,tuple,average_male,average_female,female-male
22,0.70979303,0.646049,"('untrustworthy', 'trustworthy')",0.709793,0.646049,-0.063744
23,3.7132335,3.8485153,"('insincere', 'sincere')",3.7132335,3.8485153,0.1352818
24,1.2414744,1.193211,"('dishonest', 'honest')",1.2414744,1.193211,-0.0482634
25,-0.42698482,-0.5913101,"('egoistic', 'altruistic')",-0.4269848,-0.5913101,-0.1643253
26,0.5350249,0.14788367,"('hardhearted', 'benevolent')",0.5350249,0.1478837,-0.3871412
27,0.12367469,0.049701594,"('hardhearted', 'softhearted')",0.1236747,0.0497016,-0.0739731
28,1.0665308,1.0487199,"('disloyal', 'loyal')",1.0665308,1.0487199,-0.0178109
29,-0.33190838,-0.38808185,"('unfair', 'fair')",-0.3319084,-0.3880818,-0.0561734
30,0.9042298,1.2131728,"('intolerant', 'tolerant')",0.9042298,1.2131728,0.308943
31,-1.9190824,-2.1944056,"('evil', 'good')",-1.9190824,-2.1944056,-0.2753232
32,0.88606936,0.65373033,"('unkind', 'kind')",0.8860694,0.6537303,-0.2323391
33,-0.5144218,-0.6619439,"('wrong', 'right')",-0.5144218,-0.6619439,-0.1475221
34,2.0919726,2.247378,"('mean', 'honorable')",2.0919726,2.2473781,0.1554055
35,-0.90430266,-1.2911066,"('corrupt', 'incorrupt')",-0.9043027,-1.2911066,-0.3868039
36,-1.5391355,-1.9062388,"('hostile', 'amicable')",-1.5391355,-1.9062388,-0.3671033
37,0.6159019,0.5161006,"('fake', 'genuine')",0.6159019,0.5161006,-0.0998013
38,0.12650329,0.1217526,"('untruthful', 'truthful')",0.1265033,0.1217526,-0.0047507
39,0.8517484,0.96617675,"('exploitative', 'cooperative')",0.8517484,0.9661767,0.1144283
40,-1.21425,-1.4695433,"('stingy', 'generous')",-1.21425,-1.4695433,-0.2552933
41,0.48966798,0.4843306,"('unforgiving', 'forgiving')",0.489668,0.4843306,-0.0053374
42,-1.1471826,-1.0538659,"('unreliable', 'reliable')",-1.1471826,-1.0538659,0.0933167
43,0.7992802,1.06069,"('irresponsible', 'responsible')",0.7992802,1.06069,0.2614098
44,-1.4188989,-1.4031847,"('prejudiced', 'unprejudiced')",-1.4188989,-1.4031847,0.0157142
45,1.0219244,0.97849745,"('incompetent', 'competent')",1.0219244,0.9784974,-0.043427
46,0.20711619,0.35713544,"('uncompetitive', 'competitive')",0.2071162,0.3571354,0.1500192
47,2.6824358,3.0015652,"('stupid', 'smart')",2.6824358,3.0015652,0.3191294
48,0.32949486,0.5142846,"('unintelligent', 'intelligent')",0.3294949,0.5142846,0.1847897
49,-0.20270233,0.09015689,"('unable', 'able')",-0.2027023,0.0901569,0.2928592
50,-0.84011406,-0.81468415,"('clumsy', 'skillful')",-0.8401141,-0.8146842,0.0254299
51,0.3228908,0.5285357,"('uneducated', 'educated')",0.3228908,0.5285357,0.2056449
52,-1.4129391,-1.5460415,"('irrational', 'rational')",-1.4129391,-1.5460415,-0.1331024
53,-0.13041404,-0.17146213,"('uncreative', 'creative')",-0.130414,-0.1714621,-0.0410481
54,0.092780545,-0.042551465,"('incapable', 'capable')",0.0927805,-0.0425515,-0.135332
55,1.6364597,1.8667724,"('incompetent', 'clever')",1.6364597,1.8667724,0.2303127
56,2.2773573,2.4441938,"('impractical', 'practical')",2.2773573,2.4441938,0.1668365
57,-0.91020775,-1.0202159,"('unimaginative', 'imaginative')",-0.9102077,-1.0202159,-0.1100082
58,-0.22892655,-0.23525202,"('undiscriminating', 'discriminating')",-0.2289266,-0.235252,-0.0063254
59,-0.57228476,-0.52813977,"('foolish', 'wise')",-0.5722848,-0.5281398,0.044145
60,1.660807,1.9590498,"('inefficient', 'efficient')",1.660807,1.9590498,0.2982428
61,0.3965816,0.39338288,"('illogical', 'logical')",0.3965816,0.3933829,-0.0031987
62,1.2132894,1.6477098,"('incompetent', 'brilliant')",1.2132894,1.6477098,0.4344204
63,0.3209142,0.5287244,"('unperceptive', 'insightful')",0.3209142,0.5287244,0.2078102
64,-2.7977953,-2.8951864,"('shy', 'confident')",-2.7977953,-2.8951864,-0.0973911
65,0.886906,0.96733046,"('insecure', 'secure')",0.886906,0.9673305,0.0804245
66,-0.70601815,-0.92037797,"('inactive', 'active')",-0.7060181,-0.920378,-0.2143599
67,-0.18367058,-0.08706143,"('doubtful', 'determined')",-0.1836706,-0.0870614,0.0966092
68,-0.9350079,-0.72818035,"('dependent', 'independent')",-0.9350079,-0.7281803,0.2068276
69,-1.3618162,-1.6431838,"('lazy', 'industrious')",-1.3618162,-1.6431838,-0.2813676
70,0.9176648,1.0138099,"('lethargic', 'energetic')",0.9176648,1.0138099,0.0961451
71,-0.03458386,-0.1559567,"('diffident', 'self-confident')",-0.0345839,-0.1559567,-0.1213728
72,-0.39559963,-0.21536584,"('unambitious', 'ambitious')",-0.3955996,-0.2153658,0.1802338
73,-1.9597116,-1.8655971,"('helpless', 'self-reliant')",-1.9597116,-1.8655971,0.0941145
74,0.98060894,0.9665813,"('undedicated', 'dedicated')",0.9806089,0.9665813,-0.0140276
75,-1.0641215,-1.1634969,"('meek', 'impulsive')",-1.0641215,-1.1634969,-0.0993754
76,0.6000101,0.87100965,"('anxious', 'daring')",0.6000101,0.8710096,0.2709995
77,-0.7709737,-0.7146493,"('unmotivated', 'motivated')",-0.7709737,-0.7146493,0.0563244
78,-0.22831355,-0.26311567,"('nonresilient', 'resilient')",-0.2283136,-0.2631157,-0.0348021
79,-0.7340395,-1.0237349,"('wavering', 'unwavering')",-0.7340395,-1.0237349,-0.2896954
80,0.8042115,0.96742296,"('dominated', 'dominating')",0.8042115,0.967423,0.1632115
81,0.46090987,0.795714,"('submissive', 'aggressive')",0.4609099,0.795714,0.3348041
82,3.067847,3.3229656,"('poor', 'rich')",3.067847,3.3229656,0.2551186
83,-0.53140736,-0.51125556,"('powerless', 'powerful')",-0.5314074,-0.5112556,0.0201518
84,-0.04972277,0.056036938,"('inferior', 'superior')",-0.0497228,0.0560369,0.1057597
85,-1.5361841,-1.8435106,"('insignificant', 'prestigious')",-1.5361841,-1.8435106,-0.3073265
86,0.39448962,0.35338363,"('uninfluential', 'influential')",0.3944896,0.3533836,-0.041106
87,0.34850988,0.42414287,"('unsuccessful', 'successful')",0.3485099,0.4241429,0.075633
88,-0.039173443,-0.02402232,"('low', 'eminent')",-0.0391734,-0.0240223,0.0151511
