,windstream_male,windstream_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
27,-0.14512478,-0.07927972,"('hardhearted', 'softhearted')",0.32688463,0.32541206,1.72338,1.6012073,0.6350466,0.6157799,-0.0192667
28,-0.91306174,-1.0152912,"('disloyal', 'loyal')",0.007895626,-0.17310655,0.8982523,0.8155995,-0.0023046,-0.1242661,-0.1219615
29,-0.048132125,-0.09319797,"('unfair', 'fair')",-0.46428162,-0.44906357,-0.29724184,-0.4160489,-0.2698852,-0.3194368,-0.0495516
30,1.3975754,1.4486449,"('intolerant', 'tolerant')",1.6807561,1.6185105,1.1405717,1.1000077,1.406301,1.3890543,-0.0172467
31,-1.8057091,-1.7812067,"('evil', 'good')",-1.621341,-1.5941532,-0.855265,-0.9538716,-1.4274384,-1.4430772,-0.0156388
32,-0.5342506,-0.52256167,"('unkind', 'kind')",0.43487453,0.35952124,0.69990385,0.59112996,0.2001759,0.1426965,-0.0574794
33,0.47213814,0.45139438,"('wrong', 'right')",0.4478288,0.43463975,-0.456582,-0.5116479,0.1544616,0.1247954,-0.0296662
34,-0.10313742,0.013160348,"('mean', 'honorable')",-0.14326274,-0.046240438,5.8483467,5.961278,1.8673155,1.976066,0.1087505
35,-0.59024006,-0.6369419,"('corrupt', 'incorrupt')",-1.5495493,-1.5488439,0.050060976,-0.079405755,-0.6965761,-0.7550639,-0.0584878
36,-1.5544031,-1.5687242,"('hostile', 'amicable')",-1.473869,-1.5465605,0.6185269,0.46296996,-0.8032484,-0.8841049,-0.0808565
37,0.6521131,0.69939077,"('fake', 'genuine')",0.27635354,0.30534828,0.53262925,0.5218819,0.4870319,0.5088736,0.0218417
38,-1.2923492,-1.3263289,"('untruthful', 'truthful')",-1.0192046,-1.0472877,-0.33754957,-0.33978224,-0.8830345,-0.9044663,-0.0214318
39,1.2428547,1.3095257,"('exploitative', 'cooperative')",0.33031678,0.3563364,-0.02613708,-0.03279101,0.5156781,0.544357,0.0286789
40,0.36870056,0.376416,"('stingy', 'generous')",0.75633454,0.73625076,-1.0475392,-1.1701317,0.0258319,-0.019155,-0.0449869
41,-0.892993,-0.93170685,"('unforgiving', 'forgiving')",0.02499556,0.028865473,0.36845332,0.2488652,-0.1665147,-0.2179921,-0.0514774
42,0.8826115,0.9462395,"('unreliable', 'reliable')",1.4821782,1.6067985,-2.6489406,-2.6104763,-0.0947169,-0.019146,0.0755709
43,-0.19705395,-0.19117957,"('irresponsible', 'responsible')",0.29583126,0.33848417,0.4581298,0.4407596,0.1856357,0.1960214,0.0103857
44,-0.3050947,-0.23837928,"('prejudiced', 'unprejudiced')",-0.830358,-0.72950596,-1.4014467,-1.3911848,-0.8456332,-0.7863567,0.0592765
45,-0.26748678,-0.23777042,"('incompetent', 'competent')",0.25093466,0.124630034,-0.13819908,-0.20521683,-0.0515837,-0.1061191,-0.0545354
46,0.8106118,0.8610214,"('uncompetitive', 'competitive')",1.6809672,1.6734573,-0.34268805,-0.3433639,0.716297,0.7303716,0.0140746
47,0.6711018,0.7572836,"('stupid', 'smart')",0.88627124,0.94796944,5.6170726,5.7133045,2.3914819,2.4728525,0.0813706
48,-0.15574387,-0.18755928,"('unintelligent', 'intelligent')",0.015952095,-0.060913716,0.43155223,0.4505879,0.0972535,0.0673716,-0.0298819
49,-0.23208109,-0.12950721,"('unable', 'able')",-0.6629701,-0.57371503,-0.46460283,-0.31090012,-0.453218,-0.3380408,0.1151772
50,0.55545104,0.6098367,"('clumsy', 'skillful')",-0.07000451,-0.016447697,0.03377574,0.030680463,0.1730741,0.2080232,0.0349491
51,-0.8039304,-0.88971186,"('uneducated', 'educated')",0.73529637,0.62777936,0.19846782,0.16266859,0.0432779,-0.033088,-0.0763659
52,-1.3276143,-1.4597797,"('irrational', 'rational')",-1.0795165,-1.1834687,0.21416122,0.08186053,-0.7309899,-0.853796,-0.1228061
53,-0.5173715,-0.43293214,"('uncreative', 'creative')",0.5947869,0.5627401,1.1850433,1.148146,0.4208196,0.4259847,0.0051651
54,-0.9711264,-0.9404862,"('incapable', 'capable')",-0.20473236,-0.14803874,0.8318438,0.91823155,-0.1146716,-0.0567645,0.0579071
55,0.15396373,0.19681795,"('incompetent', 'clever')",0.52380675,0.46143705,0.08969229,0.09658053,0.2558209,0.2516118,-0.0042091
56,1.2445778,1.3112402,"('impractical', 'practical')",0.61351925,0.59845877,-0.37018996,-0.348759,0.4959691,0.5203133,0.0243442
57,0.25437266,0.25709796,"('unimaginative', 'imaginative')",0.6052429,0.5347724,-2.072783,-2.0949428,-0.4043891,-0.4343575,-0.0299684
58,0.13406909,0.15081966,"('undiscriminating', 'discriminating')",0.9261582,0.9819802,0.34805882,0.3013399,0.4694287,0.4780466,0.0086179
59,-0.12269357,-0.18452972,"('foolish', 'wise')",-0.27115315,-0.26781288,0.28887868,0.32165578,-0.0349893,-0.0435623,-0.008573
60,1.4616629,1.5569147,"('inefficient', 'efficient')",1.0738454,1.0600564,-0.30756006,-0.20126286,0.7426494,0.805236,0.0625866
61,0.4108597,0.34431452,"('illogical', 'logical')",0.1855441,0.041877355,0.40530604,0.28052443,0.3339033,0.2222388,-0.1116645
62,0.03829413,0.14604756,"('incompetent', 'brilliant')",0.5539232,0.5711547,-0.29546037,-0.17807353,0.098919,0.1797096,0.0807906
63,0.20922706,0.2637328,"('unperceptive', 'insightful')",1.7689098,1.8259153,0.98184264,1.0905265,0.9866598,1.0600583,0.0733985
64,0.5043253,0.4296952,"('shy', 'confident')",1.1984329,1.153885,-6.484777,-6.513975,-1.5940062,-1.643465,-0.0494588
65,1.1625644,1.1534117,"('insecure', 'secure')",0.9509931,0.8900419,-0.21930192,-0.19233304,0.6314185,0.6170402,-0.0143783
66,-0.8369067,-0.8047659,"('inactive', 'active')",0.61725736,0.64994353,1.3103595,1.2787895,0.3635701,0.3746557,0.0110856
67,0.74880326,0.6849872,"('doubtful', 'determined')",0.698683,0.74890286,-0.661691,-0.5754078,0.2619318,0.2861608,0.024229
68,0.27376646,0.2737231,"('dependent', 'independent')",-0.16492294,-0.1831654,-0.45292044,-0.45613068,-0.1146923,-0.1218577,-0.0071654
69,0.06214387,0.08914477,"('lazy', 'industrious')",0.24063787,0.31865194,-0.53724474,-0.51354605,-0.0781543,-0.0352498,0.0429045
70,0.51754504,0.55388886,"('lethargic', 'energetic')",1.4204742,1.5076264,0.814415,0.8610082,0.9174781,0.9741745,0.0566964
71,0.47968337,0.5193456,"('diffident', 'self-confident')",0.8636457,0.85166055,0.6368792,0.63724726,0.6600694,0.6694178,0.0093484
72,-0.48854387,-0.51040685,"('unambitious', 'ambitious')",-0.16543879,-0.20218281,-1.1611044,-1.1493926,-0.605029,-0.6206608,-0.0156318
73,0.7628611,0.79179037,"('helpless', 'self-reliant')",0.23626721,0.30997267,-3.1688213,-3.1789756,-0.723231,-0.6924042,0.0308268
74,0.0820355,0.19828093,"('undedicated', 'dedicated')",0.36511832,0.3755613,0.14245175,0.13355759,0.1965352,0.2357999,0.0392647
75,-0.18537255,-0.19783796,"('meek', 'impulsive')",-0.4362104,-0.35767204,-0.16652435,-0.119516626,-0.2627024,-0.2250089,0.0376935
76,1.4732198,1.5583258,"('anxious', 'daring')",1.0559013,1.1620693,0.22245756,0.32205412,0.9171929,1.0141497,0.0969568
77,0.053184316,0.015222827,"('unmotivated', 'motivated')",0.92749,0.89606434,-1.1152683,-0.97615516,-0.0448647,-0.0216227,0.023242
78,-0.5914172,-0.5035305,"('nonresilient', 'resilient')",0.6065465,0.63900614,0.3178114,0.4338145,0.1109802,0.1897634,0.0787832
79,-1.131688,-1.1314831,"('wavering', 'unwavering')",-1.6485066,-1.6312944,-0.04242212,-0.027459208,-0.9408723,-0.9300788,0.0107935
80,1.230191,1.2373452,"('dominated', 'dominating')",0.90513766,0.92149365,-1.2480428,-1.1444596,0.295762,0.3381264,0.0423644
81,0.5939798,0.52183205,"('submissive', 'aggressive')",1.376467,1.30392,-0.6671634,-0.6008793,0.4344278,0.4082909,-0.0261369
82,-0.68145955,-0.594323,"('poor', 'rich')",0.1973988,0.22658402,5.6412473,5.71578,1.7190622,1.7826802,0.063618
83,0.16083929,0.10385919,"('powerless', 'powerful')",0.4650168,0.53246933,-1.0301254,-1.0139421,-0.1347564,-0.1258712,0.0088852
84,0.6025702,0.52392197,"('inferior', 'superior')",0.15491804,0.18209219,0.94454443,0.94409263,0.5673442,0.5500356,-0.0173086
85,-1.1170768,-1.1679615,"('insignificant', 'prestigious')",-0.27707762,-0.21886733,0.81600016,0.83674985,-0.192718,-0.1833596,0.0093584
86,-0.51227707,-0.6181874,"('uninfluential', 'influential')",0.20248747,0.011845969,-0.086671725,-0.21551418,-0.1321538,-0.2739519,-0.1417981
87,0.3228103,0.28225997,"('unsuccessful', 'successful')",0.5555932,0.5428208,0.5446137,0.6643727,0.4743391,0.4964845,0.0221454
88,-0.80422616,-0.8529383,"('low', 'eminent')",-0.007637585,-0.07026991,0.1175645,0.15262344,-0.2314331,-0.2568616,-0.0254285
