,national_male,national_female,tuple,semiconductor_male,semiconductor_female,corp_male,corp_female,average_male,average_female,female-male
44,0.37585548,0.5292592,"('prejudiced', 'unprejudiced')",-1.6460366,-1.4754794,-1.5964353,-1.5272701,-0.9555388,-0.8244967,0.1310421
45,-2.0623398,-2.1416223,"('incompetent', 'competent')",-1.4908183,-1.5326705,0.122682296,0.027684806,-1.1434919,-1.215536,-0.0720441
46,-1.1079124,-1.1417459,"('uncompetitive', 'competitive')",-1.4539384,-1.4073863,-0.7421008,-0.8169991,-1.1013172,-1.1220438,-0.0207266
47,-0.7220905,-0.6100186,"('stupid', 'smart')",0.20432912,0.29723293,5.2068114,5.3834486,1.5630167,1.690221,0.1272043
48,-0.07949066,-0.19597621,"('unintelligent', 'intelligent')",1.3382821,1.3798919,0.8175444,0.82328135,0.692112,0.6690656,-0.0230464
49,-1.0279044,-1.0361142,"('unable', 'able')",0.16280866,0.2334381,-0.4976241,-0.43425173,-0.4542399,-0.4123092,0.0419307
50,-0.08569732,-0.108527586,"('clumsy', 'skillful')",-0.50627387,-0.6053957,-0.09495888,-0.21386407,-0.2289767,-0.3092625,-0.0802858
51,-0.37727064,-0.53696704,"('uneducated', 'educated')",-0.46897393,-0.5482879,0.65682137,0.520261,-0.0631411,-0.1883313,-0.1251902
52,0.73943293,0.59815854,"('irrational', 'rational')",1.5137414,1.3360422,0.116246484,-0.07268275,0.7898069,0.620506,-0.1693009
53,-0.28395912,-0.4364424,"('uncreative', 'creative')",1.4653559,1.326766,0.68343973,0.4963355,0.6216122,0.4622197,-0.1593925
54,-0.5473395,-0.7170165,"('incapable', 'capable')",0.17679624,0.02005728,0.48710522,0.4383739,0.038854,-0.0861951,-0.1250491
55,-1.3538411,-1.3968569,"('incompetent', 'clever')",-0.7435928,-0.69337237,0.7300469,0.69588405,-0.4557956,-0.4647818,-0.0089862
56,-1.4313171,-1.4583874,"('impractical', 'practical')",-0.9542063,-0.8711598,-0.1964736,-0.16995564,-0.8606656,-0.8331676,0.027498
57,-1.1001002,-1.3485085,"('unimaginative', 'imaginative')",-0.7765155,-0.8642767,-2.6703832,-2.8510969,-1.5156663,-1.6879606,-0.1722943
58,0.113468274,0.10993324,"('undiscriminating', 'discriminating')",0.33850506,0.25634146,0.19506298,0.21449092,0.2156788,0.1935885,-0.0220903
59,0.69561857,0.67488426,"('foolish', 'wise')",0.9574011,0.9392816,-0.2471791,-0.19900122,0.4686135,0.4717215,0.003108
60,-1.6243521,-1.5572897,"('inefficient', 'efficient')",-1.2034445,-0.96091974,-0.015583377,0.2374242,-0.9477932,-0.7602618,0.1875314
61,-0.24651466,-0.36403236,"('illogical', 'logical')",0.5959295,0.48378113,0.8085061,0.6451802,0.3859736,0.2549763,-0.1309973
62,-1.2432457,-1.2191172,"('incompetent', 'brilliant')",-0.7010025,-0.52016366,0.49479276,0.67001367,-0.4831518,-0.3564224,0.1267294
63,-0.9088407,-0.9782114,"('unperceptive', 'insightful')",-0.75395936,-0.72781485,0.27343327,0.3704136,-0.4631223,-0.4452043,0.017918
64,-1.2876239,-1.3496435,"('shy', 'confident')",-2.2093213,-2.1563864,-5.953855,-6.0503674,-3.1502666,-3.1854658,-0.0351992
65,-0.7416236,-0.8996352,"('insecure', 'secure')",-1.2534785,-1.2242641,0.20093036,0.18986258,-0.5980573,-0.644679,-0.0466217
66,0.12312432,0.14788292,"('inactive', 'active')",-0.84850943,-0.8808855,0.32665583,0.3927682,-0.1329098,-0.1134114,0.0194984
67,-0.20995998,-0.262542,"('doubtful', 'determined')",-1.0417671,-0.9796911,-0.37292933,-0.37484577,-0.5415521,-0.5390263,0.0025258
68,-0.32174692,-0.41686124,"('dependent', 'independent')",-1.2395549,-1.274452,-1.1028563,-1.0557871,-0.8880527,-0.9157001,-0.0276474
69,0.7670588,0.8996797,"('lazy', 'industrious')",1.5746748,1.587564,-0.9966746,-0.89970165,0.4483531,0.5291807,0.0808276
70,-1.2529728,-1.3009459,"('lethargic', 'energetic')",-1.9703419,-1.9542902,-0.031002654,0.079400524,-1.0847725,-1.0586119,0.0261606
71,0.91832083,0.8651874,"('diffident', 'self-confident')",1.9620014,1.9290806,0.3808412,0.30859044,1.0870545,1.0342862,-0.0527683
72,-0.6773159,-0.6657519,"('unambitious', 'ambitious')",-0.52000713,-0.443178,-0.1706708,-0.1637496,-0.4559979,-0.4242265,0.0317714
73,1.0616713,1.075887,"('helpless', 'self-reliant')",0.35512027,0.31032595,-3.3799174,-3.3550596,-0.6543753,-0.6562822,-0.0019069
74,0.43317595,0.40318844,"('undedicated', 'dedicated')",0.25813055,0.20844984,-0.059382908,-0.14656995,0.2106412,0.1550228,-0.0556184
75,-0.16931152,-0.21859136,"('meek', 'impulsive')",-0.51840174,-0.5559552,-0.75134224,-0.6637038,-0.4796851,-0.4794168,0.0002683
76,-1.1444964,-1.0877306,"('anxious', 'daring')",-1.8960143,-1.7907714,-0.08023019,-0.0673417,-1.040247,-0.9819479,0.0582991
77,-1.671126,-1.6379571,"('unmotivated', 'motivated')",-0.3221535,-0.2500392,-1.3070695,-1.1874939,-1.1001163,-1.0251634,0.0749529
78,-1.2503831,-1.107796,"('nonresilient', 'resilient')",0.341363,0.3373061,-0.08000878,-0.028879754,-0.3296763,-0.2664565,0.0632198
79,0.7569814,0.6471944,"('wavering', 'unwavering')",-0.45236266,-0.63531476,-0.8560187,-0.8186904,-0.1838,-0.2689369,-0.0851369
80,0.011183802,-0.041386247,"('dominated', 'dominating')",-1.489551,-1.3510836,-0.37274027,-0.3332419,-0.6170358,-0.5752373,0.0417985
81,-1.4156975,-1.6009548,"('submissive', 'aggressive')",-1.7846049,-1.6913944,-0.5636368,-0.5325105,-1.2546464,-1.2749533,-0.0203069
82,-1.1358113,-1.0841341,"('poor', 'rich')",0.52151686,0.45674172,6.5871587,6.57847,1.9909547,1.9836926,-0.0072621
83,0.30607978,0.25324166,"('powerless', 'powerful')",0.4306177,0.49385324,-0.8618201,-0.8666918,-0.0417076,-0.0398657,0.0018419
84,0.43825504,0.40851375,"('inferior', 'superior')",1.2432353,1.1779109,0.6116503,0.53576446,0.7643802,0.7073963,-0.0569839
85,1.9298097,1.9358598,"('insignificant', 'prestigious')",2.4752958,2.3251534,-0.5187144,-0.5904372,1.2954637,1.2235253,-0.0719384
86,-0.7432156,-1.072805,"('uninfluential', 'influential')",0.6442247,0.46241856,0.10585946,-0.09935726,0.0022895,-0.2365812,-0.2388707
87,0.110382706,-0.07448565,"('unsuccessful', 'successful')",-0.19797274,-0.12430333,0.9112709,0.7976871,0.2745603,0.1996327,-0.0749276
88,0.45265257,0.29830256,"('low', 'eminent')",-0.24064793,-0.33885196,-0.30597496,-0.40168193,-0.0313234,-0.1474104,-0.116087
