,suntrust_male,suntrust_female,tuple,banks_male,banks_female,inc_male,inc_female,average_male,average_female,female-male
32,0.5817772,0.4529627,"('unkind', 'kind')",1.6457622,1.610024,1.5017697,1.3964924,1.243103,1.1531596,-0.0899434
33,0.10593046,0.0877271,"('wrong', 'right')",0.5513524,0.55740136,-0.8477217,-0.8909182,-0.0634796,-0.0819299,-0.0184503
34,0.58825976,0.8014756,"('mean', 'honorable')",1.3039737,1.4097437,5.6446853,5.891086,2.5123062,2.7007685,0.1884623
35,-0.5362947,-0.61214715,"('corrupt', 'incorrupt')",-2.0040326,-2.0055864,-0.4002328,-0.54165846,-0.9801867,-1.0531306,-0.0729439
36,-0.3958309,-0.22246993,"('hostile', 'amicable')",-0.280826,-0.32633898,0.074071474,-0.043266125,-0.2008618,-0.1973583,0.0035035
37,-0.56666195,-0.57786113,"('fake', 'genuine')",-0.8171041,-0.82167494,0.033169966,0.057249885,-0.4501987,-0.4474287,0.00277
38,0.6104921,0.6095519,"('untruthful', 'truthful')",1.2678792,1.2785884,0.40310967,0.46811217,0.7604937,0.7854175,0.0249238
39,0.89238274,0.8440459,"('exploitative', 'cooperative')",1.3884641,1.4726012,0.016354326,0.002582022,0.7657337,0.7730764,0.0073427
40,0.08809746,0.20859942,"('stingy', 'generous')",0.89816886,0.94527966,-1.5853411,-1.6404681,-0.1996916,-0.1621964,0.0374952
41,0.34389192,0.43501395,"('unforgiving', 'forgiving')",1.5372888,1.5326421,0.14179203,0.13414072,0.6743243,0.700599,0.0262747
42,1.4327505,1.4996314,"('unreliable', 'reliable')",1.0056227,1.1082765,-2.1378434,-2.003234,0.1001766,0.201558,0.1013814
43,0.02841104,0.09122029,"('irresponsible', 'responsible')",0.7956991,0.9016107,0.11947969,0.23511757,0.31453,0.4093162,0.0947862
44,-0.29162988,-0.2664177,"('prejudiced', 'unprejudiced')",-1.1490303,-1.0551654,-1.0968947,-1.0454966,-0.8458517,-0.7890266,0.0568251
45,-0.67404765,-0.6116353,"('incompetent', 'competent')",0.45604566,0.4215349,-0.2382967,-0.29026902,-0.1520996,-0.1601231,-0.0080235
46,-0.5757499,-0.6298275,"('uncompetitive', 'competitive')",0.5015881,0.47967923,-0.67322797,-0.6856862,-0.2491299,-0.2786115,-0.0294816
47,0.11000031,0.21633947,"('stupid', 'smart')",1.4481798,1.4862086,4.8729515,5.0371304,2.1437105,2.2465595,0.102849
48,-0.71449125,-0.7845418,"('unintelligent', 'intelligent')",-0.6809823,-0.69707096,0.10916765,0.022892434,-0.4287686,-0.4862401,-0.0574715
49,-0.48219824,-0.43281972,"('unable', 'able')",-0.64197725,-0.5191211,-0.32885444,-0.15751593,-0.4843433,-0.3698189,0.1145244
50,-0.08759021,-0.06503328,"('clumsy', 'skillful')",-0.7862738,-0.7983626,0.116309434,0.17426132,-0.2525182,-0.2297115,0.0228067
51,0.008053392,-0.22973976,"('uneducated', 'educated')",0.5207987,0.38824067,0.7670489,0.6225516,0.431967,0.2603508,-0.1716162
52,-0.010525491,-0.1253551,"('irrational', 'rational')",0.040184133,-0.086238645,-0.15865603,-0.33890948,-0.0429991,-0.1835011,-0.140502
53,-1.023033,-1.0512854,"('uncreative', 'creative')",0.6966996,0.6217669,0.6016689,0.6274899,0.0917785,0.0659905,-0.025788
54,0.16629478,-0.034184456,"('incapable', 'capable')",0.9213882,0.8897001,0.82191646,0.8510325,0.6365331,0.5688494,-0.0676837
55,-0.7887605,-0.7867929,"('incompetent', 'clever')",0.4827734,0.45261112,-0.08950005,-0.1615836,-0.131829,-0.1652551,-0.0334261
56,0.8377005,0.6841901,"('impractical', 'practical')",2.1754842,2.117834,0.5796247,0.547045,1.1976031,1.1163564,-0.0812467
57,-0.5184179,-0.691793,"('unimaginative', 'imaginative')",0.013375416,-0.10420154,-2.1389914,-2.2398274,-0.8813446,-1.0119406,-0.130596
58,-0.33495572,-0.26682955,"('undiscriminating', 'discriminating')",0.47352174,0.43524617,-0.10297973,-0.061943647,0.0118621,0.035491,0.0236289
59,0.24604715,0.17141616,"('foolish', 'wise')",0.41936487,0.381171,0.02903321,0.021959096,0.2314817,0.1915154,-0.0399663
60,0.06299485,0.043717593,"('inefficient', 'efficient')",1.485716,1.5702212,0.08721146,0.17147182,0.5453074,0.5951369,0.0498295
61,-0.6270287,-0.71894944,"('illogical', 'logical')",1.5840815,1.497523,-0.16641858,-0.28625876,0.2635448,0.1641049,-0.0994399
62,0.41139063,0.39298797,"('incompetent', 'brilliant')",1.2391753,1.3420365,0.21854372,0.3525213,0.6230366,0.6958486,0.072812
63,0.03123877,0.115295485,"('unperceptive', 'insightful')",1.4630516,1.4578829,0.95842034,1.1145427,0.8175702,0.8959071,0.0783369
64,-0.1261288,-0.26685822,"('shy', 'confident')",0.09971465,0.027932633,-5.7619157,-5.874266,-1.9294432,-2.0377305,-0.1082873
65,-0.0105338525,-0.22626768,"('insecure', 'secure')",0.84456354,0.7288804,-0.07165532,-0.23202582,0.2541248,0.0901956,-0.1639292
66,0.37024906,0.3588693,"('inactive', 'active')",0.48041278,0.5165619,0.9201569,0.883163,0.5902729,0.5861981,-0.0040748
67,0.82734084,0.66438085,"('doubtful', 'determined')",-0.20047133,-0.23379683,-0.27866298,-0.2796342,0.1160688,0.0503166,-0.0657522
68,-1.0153314,-1.1288682,"('dependent', 'independent')",-1.3956702,-1.4937266,-0.8748018,-0.8734854,-1.0952679,-1.1653601,-0.0700922
69,-0.054026347,0.108547255,"('lazy', 'industrious')",0.07904469,0.19282407,-0.77708143,-0.663763,-0.2506877,-0.1207972,0.1298905
70,0.15081093,0.16517888,"('lethargic', 'energetic')",0.38927543,0.4400448,0.6423412,0.7688126,0.3941425,0.4580121,0.0638696
71,0.54695696,0.54729646,"('diffident', 'self-confident')",2.2502515,2.3183975,0.47567517,0.47192326,1.0909612,1.1125391,0.0215779
72,-0.33080855,-0.36937866,"('unambitious', 'ambitious')",0.06433272,0.033927888,-1.3304935,-1.3126807,-0.5323231,-0.5493772,-0.0170541
73,1.2003611,1.1936897,"('helpless', 'self-reliant')",0.34866336,0.28316924,-3.1394336,-3.051179,-0.5301364,-0.5247733,0.0053631
74,0.83407813,0.91347337,"('undedicated', 'dedicated')",1.145481,1.1344811,0.53893685,0.62568235,0.8394987,0.8912123,0.0517136
75,0.02738991,0.054673407,"('meek', 'impulsive')",-1.4708834,-1.4302799,-0.20966236,-0.07687782,-0.5510519,-0.4841614,0.0668905
76,0.20893669,0.2052557,"('anxious', 'daring')",0.19187547,0.26524827,0.7415735,0.7608636,0.3807952,0.4104559,0.0296607
77,-0.9562937,-1.0535914,"('unmotivated', 'motivated')",0.21793488,0.20889316,-1.1245075,-1.160773,-0.6209555,-0.6684904,-0.0475349
78,-0.9327855,-0.7167476,"('nonresilient', 'resilient')",0.5148111,0.6281515,-0.278714,-0.1306608,-0.2322295,-0.0730856,0.1591439
79,0.2367518,0.22170013,"('wavering', 'unwavering')",-0.61384326,-0.6590676,0.23998208,0.23462419,-0.0457031,-0.0675811,-0.021878
80,0.27035522,0.057164837,"('dominated', 'dominating')",0.5475589,0.56193346,-0.8279704,-0.86848646,-0.0033521,-0.0831294,-0.0797773
81,0.16368225,-0.18770677,"('submissive', 'aggressive')",0.6019405,0.45443186,-0.092892975,-0.23290163,0.2242432,0.0112745,-0.2129687
82,-0.57383215,-0.60399944,"('poor', 'rich')",-0.1307502,-0.17112432,5.742625,5.698805,1.6793477,1.6412271,-0.0381206
83,0.6982091,0.5858919,"('powerless', 'powerful')",1.5033159,1.430227,-0.54749846,-0.61082304,0.5513422,0.468432,-0.0829102
84,0.23514608,-0.027960204,"('inferior', 'superior')",-0.9409747,-0.9909083,0.304921,0.27117625,-0.1336359,-0.2492308,-0.1155949
85,1.0169646,1.1320719,"('insignificant', 'prestigious')",0.82109535,0.81698513,0.42041862,0.46871865,0.7528262,0.8059252,0.053099
86,-0.5459245,-0.6803517,"('uninfluential', 'influential')",0.87813205,0.7017482,-0.034316193,-0.14984824,0.0992971,-0.0428172,-0.1421143
87,0.17074072,-0.14617145,"('unsuccessful', 'successful')",1.5925473,1.5269762,0.70653886,0.57488155,0.8232756,0.6518954,-0.1713802
88,0.56211716,0.32106215,"('low', 'eminent')",0.16835733,0.044160694,0.88281244,0.765811,0.5377623,0.3770113,-0.160751
