,kansas_male,kansas_female,tuple,city_male,city_female,southern_male,southern_female,average_male,average_female,female-male
35,0.033451363,-0.057123,"('corrupt', 'incorrupt')",-0.9697834,-1.0366094,-1.2595974,-1.3414786,-0.7319765,-0.811737,-0.0797605
36,0.1251254,0.019869015,"('hostile', 'amicable')",-0.7906339,-0.9096636,-0.94471717,-1.0712751,-0.5367419,-0.6536899,-0.116948
37,-0.5574786,-0.51923865,"('fake', 'genuine')",-0.098045856,-0.13100542,0.521945,0.5050969,-0.0445265,-0.0483824,-0.0038559
38,0.14340559,0.1753316,"('untruthful', 'truthful')",0.32757267,0.22909407,0.13761356,0.1659628,0.2028639,0.1901295,-0.0127344
39,1.2678616,1.2971749,"('exploitative', 'cooperative')",0.5603681,0.6360817,0.35597777,0.3457133,0.7280691,0.7596567,0.0315876
40,0.58772683,0.5654849,"('stingy', 'generous')",-0.52640957,-0.47998127,-2.5967302,-2.6701224,-0.8451377,-0.8615396,-0.0164019
41,-0.6915179,-0.7351547,"('unforgiving', 'forgiving')",-0.41195938,-0.28427792,0.17220818,0.07839404,-0.310423,-0.3136795,-0.0032565
42,0.38483718,0.4510013,"('unreliable', 'reliable')",0.77408797,0.91159683,-2.581768,-2.5162084,-0.474281,-0.3845367,0.0897443
43,-1.0648962,-1.0142051,"('irresponsible', 'responsible')",0.1715371,0.28333378,0.28785464,0.4072081,-0.2018348,-0.1078877,0.0939471
44,0.17444733,0.23448512,"('prejudiced', 'unprejudiced')",0.23453955,0.3156985,-1.114748,-1.0746471,-0.2352537,-0.1748211,0.0604326
45,-1.4573517,-1.4586446,"('incompetent', 'competent')",-0.14484558,-0.08589695,0.356335,0.30835915,-0.4152874,-0.4120608,0.0032266
46,-0.95963687,-0.8821799,"('uncompetitive', 'competitive')",1.0568191,1.0401556,-0.49750078,-0.56936026,-0.1334395,-0.1371282,-0.0036887
47,-0.35036373,-0.38264725,"('stupid', 'smart')",0.14323892,0.1591032,5.1449966,5.2733216,1.6459573,1.6832592,0.0373019
48,0.037406288,0.020050954,"('unintelligent', 'intelligent')",0.19719584,0.136673,1.1873499,1.135796,0.473984,0.43084,-0.043144
49,-0.81070215,-0.75412476,"('unable', 'able')",-0.68699205,-0.58491045,0.21904902,0.3077168,-0.4262151,-0.3437728,0.0824423
50,-0.8067827,-0.83627814,"('clumsy', 'skillful')",0.073985286,-0.1002315,-0.24533913,-0.28640372,-0.3260455,-0.4076378,-0.0815923
51,-0.52529,-0.5143239,"('uneducated', 'educated')",0.82280314,0.6498868,0.18374409,0.110179365,0.1604191,0.0819141,-0.078505
52,1.8016498,1.6854212,"('irrational', 'rational')",0.044917412,-0.14691824,0.06570782,-0.07737653,0.637425,0.4870421,-0.1503829
53,-0.37996545,-0.4233706,"('uncreative', 'creative')",-0.797489,-0.94666946,-0.38027766,-0.34494963,-0.519244,-0.5716632,-0.0524192
54,0.48986456,0.4908588,"('incapable', 'capable')",0.2540321,0.11162144,0.7233118,0.8190857,0.4890695,0.4738553,-0.0152142
55,-1.073038,-1.0403051,"('incompetent', 'clever')",0.3149826,0.36473683,0.71134704,0.7160544,-0.0155694,0.0134953,0.0290647
56,-1.8887256,-1.8387067,"('impractical', 'practical')",0.4486387,0.46231377,0.6736012,0.64823735,-0.2554953,-0.2427185,0.0127768
57,-0.68890613,-0.70323926,"('unimaginative', 'imaginative')",-0.40339273,-0.3638447,-3.3073287,-3.384573,-1.4665426,-1.4838856,-0.017343
58,-0.35467768,-0.3275814,"('undiscriminating', 'discriminating')",0.023583725,0.030295536,-0.69381,-0.6510828,-0.3416347,-0.3161229,0.0255118
59,0.8978114,0.81013936,"('foolish', 'wise')",0.29155958,0.1602601,-0.23795138,-0.24683037,0.3171399,0.2411897,-0.0759502
60,-0.6110014,-0.5558343,"('inefficient', 'efficient')",1.1518208,1.1911398,1.270343,1.338591,0.6037208,0.6579655,0.0542447
61,1.1184957,1.0879862,"('illogical', 'logical')",-0.40847647,-0.50582963,0.6103828,0.5553293,0.440134,0.379162,-0.060972
62,-0.024788693,0.08974417,"('incompetent', 'brilliant')",0.76274127,0.8024942,1.012187,1.1147704,0.5833799,0.6690029,0.085623
63,0.17128836,0.17838436,"('unperceptive', 'insightful')",0.8125028,0.7783195,0.5316125,0.54457194,0.5051346,0.5004253,-0.0047093
64,0.86019045,0.87664694,"('shy', 'confident')",0.7145402,0.73454136,-5.6224504,-5.7079015,-1.34924,-1.365571,-0.016331
65,-0.41542473,-0.44353163,"('insecure', 'secure')",0.177796,0.062537685,0.40373605,0.40087414,0.0553691,0.0066267,-0.0487424
66,-0.9977382,-1.0224161,"('inactive', 'active')",0.12116876,0.069725335,-0.18965347,-0.19998372,-0.3554076,-0.3842248,-0.0288172
67,-0.6359376,-0.678546,"('doubtful', 'determined')",1.229479,1.2022059,0.38126054,0.347666,0.324934,0.290442,-0.034492
68,-0.43594024,-0.45976758,"('dependent', 'independent')",0.10963714,0.034329437,-0.8807613,-0.8503949,-0.4023548,-0.4252777,-0.0229229
69,0.14600268,0.16772434,"('lazy', 'industrious')",0.027016208,0.017664269,-1.2681973,-1.3405201,-0.3650595,-0.3850439,-0.0199844
70,-0.87975645,-0.80786437,"('lethargic', 'energetic')",0.45932,0.56076396,0.41191286,0.41569054,-0.0028412,0.0561967,0.0590379
71,0.49214152,0.47781506,"('diffident', 'self-confident')",0.042555317,0.03734233,0.7789076,0.8069102,0.4378681,0.4406892,0.0028211
72,0.8160681,0.83423924,"('unambitious', 'ambitious')",1.0218599,1.0055629,0.16792023,0.29296666,0.6686161,0.710923,0.0423069
73,1.0792774,1.1208776,"('helpless', 'self-reliant')",0.5608305,0.57209015,-3.7132502,-3.6868196,-0.6910474,-0.6646173,0.0264301
74,-0.19597979,-0.15852466,"('undedicated', 'dedicated')",0.52100736,0.6252765,-0.44796497,-0.4457934,-0.0409791,0.0069862,0.0479653
75,-0.9184554,-0.920284,"('meek', 'impulsive')",-0.14541334,-0.12834236,-1.1453347,-1.0971614,-0.7364012,-0.7152626,0.0211386
76,-0.73580426,-0.7024098,"('anxious', 'daring')",1.1294746,1.224378,0.4953821,0.5401984,0.2963508,0.3540555,0.0577047
77,0.062367737,0.0801451,"('unmotivated', 'motivated')",0.27269995,0.21642242,-0.7259043,-0.7457157,-0.1302789,-0.149716,-0.0194371
78,0.21604763,0.21412337,"('nonresilient', 'resilient')",-0.6247056,-0.60564053,-0.16626722,-0.15491268,-0.1916417,-0.1821433,0.0094984
79,0.06420365,0.031025292,"('wavering', 'unwavering')",-0.40402803,-0.46825942,-0.56025493,-0.4897715,-0.3000264,-0.3090019,-0.0089755
80,-0.26992345,-0.23184225,"('dominated', 'dominating')",0.16599292,0.18099344,-0.33105952,-0.39910883,-0.1449967,-0.1499859,-0.0049892
81,-2.5029242,-2.5045817,"('submissive', 'aggressive')",0.31675714,0.2716846,-0.08096695,-0.11838515,-0.7557113,-0.7837607,-0.0280494
82,-1.0070146,-1.0314527,"('poor', 'rich')",0.23725194,0.011857431,5.393364,5.5357814,1.5412005,1.5053954,-0.0358051
83,-0.34392717,-0.28101936,"('powerless', 'powerful')",0.14232461,0.18126838,-0.06102349,-0.07076519,-0.087542,-0.0568387,0.0307033
84,1.0877601,1.0477504,"('inferior', 'superior')",-0.44558597,-0.5572471,-0.3832531,-0.39939559,0.086307,0.0303692,-0.0559378
85,1.9759063,1.96852,"('insignificant', 'prestigious')",-0.43690762,-0.4996415,-0.8984026,-0.8741143,0.213532,0.1982547,-0.0152773
86,-1.3310874,-1.3601668,"('uninfluential', 'influential')",-0.33230835,-0.40357608,0.11125143,0.0025664568,-0.5173814,-0.5870588,-0.0696774
87,-0.044700883,-0.034487516,"('unsuccessful', 'successful')",0.45741922,0.34971952,0.1104214,0.08290738,0.1743799,0.1327131,-0.0416668
88,-0.35664028,-0.40214688,"('low', 'eminent')",-0.15823543,-0.33340833,-0.13253224,-0.14665149,-0.2158026,-0.2940689,-0.0782663
