,parker_male,parker_female,tuple,hannifin_male,hannifin_female,corp_male,corp_female,average_male,average_female,female-male
36,-4.3322706,-4.3410277,"('hostile', 'amicable')",-0.9139058,-0.92982185,-0.28429344,-0.4064849,-1.84349,-1.8924449,-0.0489549
37,1.3529509,1.3756965,"('fake', 'genuine')",0.53279525,0.47000962,0.27125025,0.26041156,0.7189988,0.7020392,-0.0169596
38,-0.8946068,-0.7644992,"('untruthful', 'truthful')",-0.75533324,-0.77944016,-0.4396612,-0.39093456,-0.6965338,-0.644958,0.0515758
39,1.6767321,1.6124874,"('exploitative', 'cooperative')",0.6388484,0.7099211,0.45898542,0.47501504,0.9248552,0.9324746,0.0076194
40,-0.07826696,-0.19267641,"('stingy', 'generous')",0.11511998,0.09158013,-1.8136072,-1.9852275,-0.5922514,-0.6954412,-0.1031898
41,0.78449476,0.78774816,"('unforgiving', 'forgiving')",-0.33980188,-0.3622692,0.069213584,-0.085794665,0.1713022,0.1132281,-0.0580741
42,0.63998026,0.7070233,"('unreliable', 'reliable')",0.63226426,0.7711155,-3.2325826,-3.223478,-0.653446,-0.5817798,0.0716662
43,1.7043087,1.7175648,"('irresponsible', 'responsible')",-0.47845513,-0.40813494,0.43188703,0.44387633,0.5525802,0.5844354,0.0318552
44,-2.0057607,-2.0841832,"('prejudiced', 'unprejudiced')",0.3595413,0.3694613,-1.6622845,-1.6662722,-1.1028346,-1.126998,-0.0241634
45,1.7306266,1.6903983,"('incompetent', 'competent')",-0.04326064,-0.07537213,0.06408365,-0.013289945,0.5838165,0.5339121,-0.0499044
46,3.7641394,3.7760367,"('uncompetitive', 'competitive')",-0.6510822,-0.5935328,-0.63493055,-0.6440712,0.8260422,0.8461442,0.020102
47,0.25375894,0.25239626,"('stupid', 'smart')",0.2666981,0.34927624,4.9861536,5.06521,1.835537,1.8889608,0.0534238
48,1.3891436,1.4040941,"('unintelligent', 'intelligent')",-0.54844356,-0.5909099,0.47088695,0.45811406,0.4371957,0.4237661,-0.0134296
49,0.06415184,0.21127053,"('unable', 'able')",-0.2167329,-0.075639874,-0.4463265,-0.35269547,-0.1996359,-0.0723549,0.127281
50,-1.5062699,-1.4547273,"('clumsy', 'skillful')",0.072249666,0.12004551,0.0035664216,-0.061408706,-0.476818,-0.4653635,0.0114545
51,2.6960247,2.5567214,"('uneducated', 'educated')",-0.13683075,-0.23563683,0.30235383,0.19157131,0.9538492,0.8375519,-0.1162973
52,-3.3460681,-3.348833,"('irrational', 'rational')",-0.6312617,-0.7243825,0.112187974,-0.0014999546,-1.2883806,-1.3582385,-0.0698579
53,0.51692444,0.54519415,"('uncreative', 'creative')",-1.9344728,-1.8631597,0.28038916,0.16988985,-0.3790531,-0.3826919,-0.0036388
54,-0.051405624,-0.00084301084,"('incapable', 'capable')",-0.39474502,-0.4171488,0.6942826,0.6689475,0.0827106,0.0836519,0.0009413
55,4.695699,4.663346,"('incompetent', 'clever')",0.61704016,0.66997534,0.34622163,0.33833838,1.8863203,1.8905532,0.0042329
56,3.141356,3.2033048,"('impractical', 'practical')",-0.035166033,0.0053522736,-0.9450014,-0.881782,0.7203962,0.775625,0.0552288
57,1.5219094,1.5061488,"('unimaginative', 'imaginative')",-0.2085162,-0.17900988,-2.6697664,-2.7938302,-0.4521244,-0.4888971,-0.0367727
58,-0.21909449,-0.20559973,"('undiscriminating', 'discriminating')",-0.795895,-0.7432355,0.33026665,0.26843026,-0.2282409,-0.2268017,0.0014392
59,-2.957591,-2.8916607,"('foolish', 'wise')",0.12031052,0.11851377,-0.1594227,-0.12874869,-0.998901,-0.9672985,0.0316025
60,4.379091,4.4942913,"('inefficient', 'efficient')",-0.124617256,-0.0013557374,-0.08166717,0.06812836,1.3909356,1.5203547,0.1294191
61,0.029054902,-0.058607824,"('illogical', 'logical')",-0.898512,-0.98136234,0.5293749,0.3463479,-0.1133607,-0.2312074,-0.1178467
62,4.0470424,4.081909,"('incompetent', 'brilliant')",0.31771252,0.4211096,0.20781666,0.33090857,1.5241904,1.6113092,0.0871188
63,1.3828167,1.4418248,"('unperceptive', 'insightful')",-1.4742489,-1.3915821,0.5984044,0.6509233,0.1689907,0.233722,0.0647313
64,-0.05579613,-0.07066937,"('shy', 'confident')",0.14790742,0.1384217,-5.944647,-6.05618,-1.9508452,-1.9961425,-0.0452973
65,2.8917265,2.8174996,"('insecure', 'secure')",0.69788903,0.6159374,-0.11448803,-0.045560878,1.1583758,1.1292921,-0.0290837
66,-1.5738566,-1.6565855,"('inactive', 'active')",-0.14354336,-0.21592855,0.37158546,0.356255,-0.4486048,-0.5054197,-0.0568149
67,0.68357223,0.6849506,"('doubtful', 'determined')",0.04308664,0.04994853,-0.6062717,-0.621265,0.0401291,0.037878,-0.0022511
68,0.3000195,0.30009383,"('dependent', 'independent')",-0.2954854,-0.28121746,-0.91609466,-0.8871835,-0.3038535,-0.2894357,0.0144178
69,-4.051891,-4.047026,"('lazy', 'industrious')",0.5421622,0.5384891,-0.6899555,-0.7064678,-1.3998947,-1.4050016,-0.0051069
70,2.5853932,2.5737548,"('lethargic', 'energetic')",0.062583625,0.1868833,0.21239093,0.20176995,0.9534559,0.9874694,0.0340135
71,-0.96678835,-0.9551346,"('diffident', 'self-confident')",-0.6436895,-0.6757603,0.038104396,0.022108246,-0.5241245,-0.5362622,-0.0121377
72,1.2371014,1.2332798,"('unambitious', 'ambitious')",-0.60724145,-0.5651629,-0.57072574,-0.5937904,0.0197114,0.0247755,0.0050641
73,-1.6520531,-1.5451816,"('helpless', 'self-reliant')",0.8333463,0.8595242,-2.9833157,-2.9479086,-1.2673408,-1.2111887,0.0561521
74,1.1801542,1.22419,"('undedicated', 'dedicated')",-0.39793622,-0.30750486,-0.20656234,-0.32335573,0.1918852,0.1977765,0.0058913
75,-3.402376,-3.339927,"('meek', 'impulsive')",0.3604526,0.3725572,-0.89841616,-0.8528941,-1.3134465,-1.2734213,0.0400252
76,3.0586247,3.1060696,"('anxious', 'daring')",0.33847237,0.4913352,-0.2882846,-0.14526753,1.0362709,1.1507124,0.1144415
77,0.9378958,1.1477711,"('unmotivated', 'motivated')",-0.7653451,-0.68863416,-1.1119255,-0.9521,-0.3131249,-0.164321,0.1488039
78,1.1825078,1.2526821,"('nonresilient', 'resilient')",-1.196298,-1.1279767,0.33979145,0.35636508,0.1086671,0.1603568,0.0516897
79,-3.3309395,-3.2784348,"('wavering', 'unwavering')",-0.7421602,-0.7395693,-0.5728338,-0.5277799,-1.5486444,-1.5152613,0.0333831
80,3.1218622,3.0257742,"('dominated', 'dominating')",0.163035,0.095586285,-0.867033,-0.8048629,0.8059547,0.7721659,-0.0337888
81,4.095159,3.9936633,"('submissive', 'aggressive')",0.9512885,0.84338003,-0.80513275,-0.7850229,1.4137716,1.3506735,-0.0630981
82,1.041318,1.0506248,"('poor', 'rich')",-0.20122732,-0.17835456,5.604738,5.6617255,2.1482763,2.1779985,0.0297222
83,0.61679816,0.5952221,"('powerless', 'powerful')",-0.2819892,-0.2770959,-1.0507576,-1.0487946,-0.2386496,-0.2435561,-0.0049065
84,0.50633967,0.48713,"('inferior', 'superior')",0.13231468,0.119293146,0.8164932,0.8200896,0.4850492,0.4755042,-0.009545
85,-4.9690933,-4.8981943,"('insignificant', 'prestigious')",-0.9762777,-0.948482,-0.26476568,-0.2632419,-2.0700456,-2.0366394,0.0334062
86,2.0559106,1.9427396,"('uninfluential', 'influential')",-1.2150711,-1.2903684,-0.30418342,-0.5164813,0.1788854,0.0452966,-0.1335888
87,1.0888072,1.0611409,"('unsuccessful', 'successful')",0.33203784,0.18450779,1.0027819,1.0188733,0.8078756,0.7548407,-0.0530349
88,0.36882177,0.37483278,"('low', 'eminent')",-0.76708597,-0.7840227,-0.4506,-0.51141167,-0.2829547,-0.3068672,-0.0239125
