,prologis_male,prologis_female,tuple,inc_male,inc_female,average_male,average_female,female-male
47,0.16359027,0.22945054,"('stupid', 'smart')",5.4335394,5.5960712,2.7985649,2.912761,0.1141961
48,0.59232265,0.55377746,"('unintelligent', 'intelligent')",0.91202277,0.9330482,0.7521727,0.7434129,-0.0087598
49,0.13136566,0.31092685,"('unable', 'able')",0.30842966,0.44395146,0.2198977,0.3774391,0.1575414
50,0.071633935,0.15693083,"('clumsy', 'skillful')",0.2160188,0.27529737,0.1438264,0.2161141,0.0722877
51,0.05364005,-0.11721889,"('uneducated', 'educated')",0.24715891,0.18714575,0.1503995,0.0349634,-0.1154361
52,-0.23240137,-0.4623293,"('irrational', 'rational')",0.81057876,0.5920585,0.2890887,0.0648646,-0.2242241
53,-1.3650329,-1.4648325,"('uncreative', 'creative')",0.9206783,0.89422935,-0.2221773,-0.2853016,-0.0631243
54,-1.1037055,-1.1675292,"('incapable', 'capable')",1.2833378,1.374987,0.0898162,0.1037289,0.0139127
55,0.52241105,0.49172872,"('incompetent', 'clever')",-0.13543987,-0.106282726,0.1934856,0.192723,-0.0007626
56,1.0704261,0.96655756,"('impractical', 'practical')",0.06627557,0.07472144,0.5683509,0.5206395,-0.0477114
57,-0.5180176,-0.6278304,"('unimaginative', 'imaginative')",-2.4398496,-2.5159926,-1.4789336,-1.5719116,-0.092978
58,-0.7218677,-0.7525714,"('undiscriminating', 'discriminating')",-0.25200328,-0.28431082,-0.4869355,-0.5184411,-0.0315056
59,0.060220264,0.056941412,"('foolish', 'wise')",0.83536696,0.80530417,0.4477936,0.4311228,-0.0166708
60,1.2347318,1.2241944,"('inefficient', 'efficient')",-0.35150376,-0.1686677,0.441614,0.5277634,0.0861494
61,-0.22835073,-0.42212236,"('illogical', 'logical')",0.29563236,0.09651121,0.0336408,-0.1628056,-0.1964464
62,0.65143454,0.75362986,"('incompetent', 'brilliant')",0.06414254,0.30860853,0.3577885,0.5311192,0.1733307
63,-0.43196374,-0.3947944,"('unperceptive', 'insightful')",0.51034975,0.65650946,0.039193,0.1308575,0.0916645
64,0.46220228,0.4508644,"('shy', 'confident')",-6.5708055,-6.650659,-3.0543017,-3.0998974,-0.0455957
65,0.5305769,0.40904742,"('insecure', 'secure')",-0.52993035,-0.5496585,0.0003233,-0.0703055,-0.0706288
66,-1.6535547,-1.6052448,"('inactive', 'active')",0.27802557,0.29025787,-0.6877645,-0.6574935,0.030271
67,0.72571874,0.73847806,"('doubtful', 'determined')",-0.371814,-0.38050917,0.1769524,0.1789844,0.002032
68,-0.012050994,-0.025326267,"('dependent', 'independent')",-0.45277315,-0.4548279,-0.2324121,-0.2400771,-0.007665
69,-0.21891528,-0.08999802,"('lazy', 'industrious')",-0.1746419,-0.14128488,-0.1967786,-0.1156415,0.0811371
70,-0.0112693235,0.047383793,"('lethargic', 'energetic')",0.045519017,0.1607303,0.0171248,0.104057,0.0869322
71,-0.69622743,-0.7058194,"('diffident', 'self-confident')",0.7619711,0.79440415,0.0328718,0.0442924,0.0114206
72,-0.37372887,-0.3792813,"('unambitious', 'ambitious')",-1.0288532,-0.9511921,-0.701291,-0.6652367,0.0360543
73,0.6944059,0.65896815,"('helpless', 'self-reliant')",-2.7190223,-2.6945028,-1.0123081,-1.0177673,-0.0054592
74,-0.21658577,-0.22652557,"('undedicated', 'dedicated')",-0.015694242,-0.015268476,-0.11614,-0.120897,-0.004757
75,-0.33438516,-0.214331,"('meek', 'impulsive')",-0.39511323,-0.28753182,-0.3647492,-0.2509314,0.1138178
76,0.5064069,0.55283403,"('anxious', 'daring')",-0.12545013,-0.027219923,0.1904784,0.262807,0.0723286
77,0.040257078,-0.01671577,"('unmotivated', 'motivated')",-1.2144437,-1.1670973,-0.5870933,-0.5919065,-0.0048132
78,-0.7477615,-0.621422,"('nonresilient', 'resilient')",-0.24868818,-0.14719157,-0.4982248,-0.3843068,0.113918
79,-1.0178616,-0.98400784,"('wavering', 'unwavering')",0.08884725,0.11783111,-0.4645072,-0.4330884,0.0314188
80,0.78542936,0.7865744,"('dominated', 'dominating')",-1.8013783,-1.7443607,-0.5079744,-0.4788931,0.0290813
81,0.83459276,0.7800517,"('submissive', 'aggressive')",-1.0036851,-0.9327256,-0.0845462,-0.076337,0.0082092
82,-0.1215591,-0.1563289,"('poor', 'rich')",6.1105633,6.2325354,2.9945021,3.0381033,0.0436012
83,0.39953417,0.32904342,"('powerless', 'powerful')",-0.80689615,-0.8656077,-0.203681,-0.2682821,-0.0646011
84,0.46320617,0.4447513,"('inferior', 'superior')",0.9698604,0.91739947,0.7165333,0.6810754,-0.0354579
85,-0.53951055,-0.54207355,"('insignificant', 'prestigious')",1.1737311,1.1135454,0.3171103,0.2857359,-0.0313744
86,-0.8168191,-1.0114168,"('uninfluential', 'influential')",-0.24352822,-0.36892587,-0.5301737,-0.6901714,-0.1599977
87,-0.017513026,-0.12977394,"('unsuccessful', 'successful')",0.8310176,0.84896636,0.4067523,0.3595962,-0.0471561
88,0.023524303,-0.07870183,"('low', 'eminent')",0.42736256,0.41387928,0.2254434,0.1675887,-0.0578547
